Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT5G16720,0.51,9.6954E-122,1.7954E-117,4
AT2G22250,0.51,8.0509E-100,1.49086E-95,4
AT4G06744,0.51,1.96126E-87,3.63185E-83,4
AT5G42030,0.51,5.62138E-92,1.04097E-87,4
AT2G28570,0.51,8.82405E-23,1.63404E-18,4
AT2G28080,0.51,4.33983E-92,8.03649E-88,4
AT1G35260,0.50,4.64203E-70,8.59612E-66,4
AT3G17440,0.50,2.07193E-58,3.83679E-54,4
AT4G34620,0.50,3.82152E-64,7.07668E-60,4
AT4G02290,0.50,9.00994E-23,1.66846E-18,4
AT5G35580,0.50,6.10118E-67,1.12982E-62,4
AT4G37650,0.50,1.58229E-89,2.93009E-85,4
AT5G35732,0.50,2.24923E-92,4.16512E-88,4
AT1G69570,0.50,5.0732E-118,9.3945E-114,4
AT5G51790,0.50,3.05195E-87,5.65161E-83,4
AT2G45960,0.50,1.33842E-77,2.47849E-73,4
AT5G57887,0.50,1.2282E-110,2.2744E-106,4
AT3G15510,0.50,3.63515E-66,6.73158E-62,4
AT3G17100,0.50,9.91905E-53,1.83681E-48,4
AT5G61600,0.50,7.48225E-26,1.38556E-21,4
AT3G26744,0.50,2.86312E-60,5.30192E-56,4
AT3G16340,0.50,1.9131E-95,3.54267E-91,4
AT3G43800,0.50,1.28864E-26,2.38631E-22,4
AT1G01780,0.50,1.32616E-53,2.45579E-49,4
AT4G13940,0.50,1.10188E-31,2.04047E-27,4
AT4G29930,0.50,1.02436E-19,1.89691E-15,4
AT4G19410,0.50,1.16398E-49,2.15545E-45,4
AT4G25410,0.49,4.69027E-62,8.68544E-58,4
AT5G64340,0.49,9.41255E-56,1.74302E-51,4
AT5G43880,0.49,2.41204E-59,4.46662E-55,4
AT1G33240,0.49,1.62176E-48,3.00318E-44,4
AT4G30440,0.49,1.33519E-33,2.47251E-29,4
AT1G66200,0.49,3.83655E-26,7.10451E-22,4
AT2G38640,0.49,9.46732E-27,1.75316E-22,4
AT3G47500,0.49,1.41008E-54,2.61119E-50,4
AT5G23760,0.49,1.4785E-106,2.7378E-102,4
AT1G56700,0.49,2.13036E-42,3.945E-38,4
AT3G15890,0.49,5.03644E-74,9.32649E-70,4
AT4G21310,0.49,1.32887E-50,2.46079E-46,4
AT5G27000,0.49,4.11416E-89,7.6186E-85,4
AT2G18860,0.49,1.03909E-83,1.92418E-79,4
AT1G11380,0.48,3.11006E-61,5.75921E-57,4
AT2G15320,0.48,3.28237E-42,6.0783E-38,4
AT5G41590,0.48,1.74976E-57,3.24021E-53,4
AT5G17050,0.48,1.43113E-35,2.65016E-31,4
AT3G47620,0.48,1.2701E-102,2.35191E-98,4
AT4G14650,0.48,4.63553E-67,8.58408E-63,4
AT3G09070,0.48,4.2935E-73,7.9507E-69,4
AT1G06570,0.48,2.69317E-23,4.98721E-19,4
AT3G27890,0.48,9.44021E-56,1.74814E-51,4
AT3G44310,0.48,4.40582E-21,8.1587E-17,4
AT4G17030,0.48,2.07025E-56,3.83368E-52,4
AT5G58090,0.48,8.31668E-64,1.54008E-59,4
AT1G64640,0.48,7.94794E-30,1.4718E-25,4
AT2G22880,0.48,7.63444E-18,1.41375E-13,4
AT5G46780,0.47,2.34214E-30,4.33718E-26,4
AT5G51970,0.47,7.21325E-75,1.33575E-70,4
AT5G64460,0.47,6.62971E-88,1.22769E-83,4
AT3G61490,0.47,2.43257E-92,4.50464E-88,4
AT1G31440,0.47,2.44767E-52,4.53259E-48,4
AT1G49850,0.47,1.46978E-83,2.72174E-79,4
AT4G22150,0.47,2.07991E-60,3.85158E-56,4
AT3G24170,0.47,3.34392E-52,6.19226E-48,4
AT5G41060,0.47,8.20246E-66,1.51893E-61,4
AT1G79180,0.47,3.9057E-47,7.23257E-43,4
AT5G20900,0.47,2.19051E-26,4.05639E-22,4
AT3G58190,0.47,1.61968E-43,2.99933E-39,4
AT2G23950,0.47,1.4732E-122,2.728E-118,4
AT5G10100,0.46,1.32032E-69,2.44497E-65,4
AT3G60080,0.46,8.34371E-53,1.54509E-48,4
AT3G48970,0.46,2.41196E-48,4.46646E-44,4
AT3G63120,0.46,1.05108E-59,1.9464E-55,4
AT1G23040,0.46,1.75596E-08,0.000325169,4
AT3G29370,0.46,1.05119E-38,1.94659E-34,4
AT5G64850,0.46,7.78761E-45,1.44211E-40,4
AT1G26960,0.46,3.35211E-35,6.20743E-31,4
AT5G11090,0.46,6.29202E-28,1.16516E-23,4
AT1G50640,0.46,2.14159E-40,3.96579E-36,4
AT1G19835,0.46,7.31026E-36,1.35371E-31,4
AT3G18780,0.46,1.86955E-23,3.46203E-19,4
AT1G74510,0.46,3.51572E-53,6.51042E-49,4
AT3G04530,0.46,2.77418E-37,5.13723E-33,4
AT1G02460,0.46,4.37309E-77,8.09809E-73,4
AT4G17460,0.46,2.19275E-26,4.06053E-22,4
AT1G31050,0.46,1.38546E-67,2.5656E-63,4
AT5G50150,0.45,2.99462E-67,5.54543E-63,4
AT2G35860,0.45,2.07818E-38,3.84838E-34,4
AT5G53420,0.45,4.64837E-41,8.60785E-37,4
AT3G59940,0.45,1.24275E-22,2.30132E-18,4
AT2G26170,0.45,1.18212E-76,2.18904E-72,4
AT3G30580,0.45,1.85131E-46,3.42825E-42,4
AT5G65040,0.45,3.22011E-58,5.963E-54,4
AT3G09820,0.45,4.73728E-47,8.7725E-43,4
AT5G44670,0.45,1.85907E-71,3.44263E-67,4
AT2G03090,0.45,3.39591E-15,6.28855E-11,4
AT5G18130,0.45,1.96725E-25,3.64295E-21,4
AT3G61440,0.45,1.3964E-46,2.58585E-42,4
AT5G04470,0.45,5.90157E-34,1.09285E-29,4
AT1G35910,0.45,9.77176E-72,1.80953E-67,4
AT4G33080,0.45,6.26207E-48,1.15961E-43,4
AT3G01220,0.45,2.94721E-27,5.45765E-23,4
AT1G36940,0.45,1.55113E-79,2.87237E-75,4
AT1G34000,0.45,9.51917E-52,1.76276E-47,4
AT2G24940,0.44,1.46663E-30,2.71591E-26,4
AT5G54660,0.44,1.55296E-62,2.87577E-58,4
AT1G68430,0.44,8.43983E-72,1.56289E-67,4
AT2G29550,0.44,2.16194E-45,4.00347E-41,4
AT2G24550,0.44,2.34036E-15,4.33387E-11,4
AT5G23280,0.44,4.36829E-65,8.08921E-61,4
AT5G49720,0.44,2.23606E-45,4.14073E-41,4
AT4G01150,0.44,1.15749E-43,2.14343E-39,4
AT4G37450,0.44,1.60193E-12,2.96646E-08,4
AT4G28840,0.44,5.3521E-29,9.91101E-25,4
AT1G13380,0.44,4.22201E-46,7.81832E-42,4
AT4G33010,0.44,6.66916E-74,1.23499E-69,4
AT1G53300,0.44,7.12507E-57,1.31942E-52,4
AT5G50820,0.44,2.5304E-47,4.68579E-43,4
AT4G04840,0.44,8.13486E-14,1.50641E-09,4
AT1G60390,0.43,2.06787E-69,3.82928E-65,4
AT4G13235,0.43,2.32419E-40,4.30393E-36,4
AT5G06530,0.43,8.54295E-75,1.58198E-70,4
AT5G39660,0.43,1.59825E-31,2.95964E-27,4
AT3G16180,0.43,2.11874E-33,3.92348E-29,4
AT5G58787,0.43,3.88275E-43,7.19008E-39,4
AT4G38620,0.43,1.30852E-27,2.42312E-23,4
AT3G23430,0.43,6.75675E-75,1.25122E-70,4
AT1G76890,0.43,2.62807E-51,4.86666E-47,4
AT2G40110,0.43,1.14893E-56,2.12759E-52,4
AT1G03870,0.43,4.74768E-32,8.79175E-28,4
AT2G25080,0.43,4.99653E-41,9.25257E-37,4
AT5G17210,0.43,1.67069E-59,3.09379E-55,4
AT5G66052,0.43,5.81525E-38,1.07687E-33,4
AT4G14410,0.42,1.065E-33,1.97217E-29,4
AT4G22120,0.42,1.35913E-77,2.51684E-73,4
AT4G37540,0.42,2.40052E-41,4.44528E-37,4
AT2G15310,0.42,2.29988E-54,4.25892E-50,4
AT3G48550,0.42,5.00069E-62,9.26028E-58,4
AT2G25790,0.42,4.062E-105,7.522E-101,4
AT4G01330,0.42,9.4457E-65,1.74916E-60,4
AT5G13300,0.42,1.57136E-70,2.90984E-66,4
AT5G56460,0.42,8.17149E-60,1.5132E-55,4
AT3G54120,0.42,4.39893E-84,8.14594E-80,4
AT2G26110,0.42,1.67223E-68,3.09663E-64,4
AT5G64240,0.42,2.3742E-23,4.39655E-19,4
AT4G11190,0.42,6.45414E-22,1.19518E-17,4
AT2G31900,0.41,5.50385E-86,1.0192E-81,4
AT4G15960,0.41,2.4708E-100,4.57547E-96,4
AT3G23730,0.41,2.31118E-64,4.27983E-60,4
AT3G03520,0.41,3.55438E-27,6.58199E-23,4
AT1G25550,0.41,9.54465E-20,1.76748E-15,4
AT1G12500,0.41,1.11594E-45,2.0665E-41,4
AT3G47540,0.41,3.69354E-27,6.8397E-23,4
AT4G35230,0.41,2.73906E-44,5.07219E-40,4
AT1G22610,0.41,5.73493E-40,1.062E-35,4
AT2G41330,0.41,5.79955E-82,1.07396E-77,4
AT5G10750,0.41,2.76168E-40,5.11408E-36,4
AT2G01818,0.41,9.13999E-70,1.69254E-65,4
AT5G47060,0.41,1.03928E-24,1.92454E-20,4
AT1G04550,0.41,4.54038E-47,8.40788E-43,4
AT3G18820,0.41,3.05528E-47,5.65778E-43,4
AT5G14210,0.41,8.43077E-61,1.56121E-56,4
AT2G37440,0.41,1.65876E-38,3.07169E-34,4
AT1G79340,0.41,2.69006E-49,4.98146E-45,4
AT4G35390,0.41,2.62488E-39,4.86075E-35,4
AT2G45300,0.40,2.64422E-58,4.89657E-54,4
AT1G53400,0.40,8.11081E-35,1.50196E-30,4
AT5G17300,0.40,2.13277E-36,3.94946E-32,4
AT3G16500,0.40,4.48534E-40,8.30595E-36,4
AT5G13420,0.40,6.61689E-52,1.22532E-47,4
AT3G54950,0.40,8.29346E-32,1.53578E-27,4
AT1G73590,0.40,9.47618E-31,1.7548E-26,4
AT5G66120,0.40,5.02985E-47,9.31427E-43,4
AT3G15300,0.40,7.78785E-50,1.44215E-45,4
AT4G22820,0.40,1.1687E-23,2.16421E-19,4
AT2G41740,0.40,6.56796E-37,1.21626E-32,4
AT4G31140,0.40,6.52602E-82,1.20849E-77,4
AT3G20310,0.40,2.14448E-34,3.97116E-30,4
AT2G44690,0.40,9.45645E-65,1.75115E-60,4
AT5G59350,0.40,4.28561E-61,7.9361E-57,4
AT3G09980,0.40,4.72124E-39,8.74278E-35,4
AT1G65930,0.40,5.0726E-38,9.39345E-34,4
AT1G12580,0.40,2.57459E-37,4.76763E-33,4
AT1G75170,0.40,6.46325E-43,1.19686E-38,4
AT1G78120,0.40,1.65995E-48,3.07389E-44,4
AT1G49240,0.40,1.94261E-84,3.59733E-80,4
AT3G14230,0.40,8.42657E-30,1.56043E-25,4
AT1G11840,0.40,1.61391E-43,2.98864E-39,4
AT3G13980,0.39,2.82728E-77,5.23556E-73,4
AT3G01120,0.39,5.67746E-37,1.05135E-32,4
AT1G07240,0.39,1.70716E-62,3.16131E-58,4
AT1G74840,0.39,2.5149E-18,4.65709E-14,4
AT1G55740,0.39,9.18922E-81,1.70166E-76,4
AT4G00430,0.39,1.4863E-74,2.75233E-70,4
AT2G42760,0.39,2.00674E-25,3.71608E-21,4
AT5G44920,0.39,6.02504E-64,1.11572E-59,4
AT1G73850,0.39,2.4281E-107,4.4964E-103,4
AT1G07200,0.39,2.07996E-56,3.85166E-52,4
AT1G06000,0.39,1.31977E-26,2.44395E-22,4
AT1G52280,0.39,3.3762E-30,6.25204E-26,4
AT4G12420,0.39,4.41987E-30,8.18471E-26,4
AT1G07420,0.39,1.83201E-41,3.39252E-37,4
AT3G61460,0.39,5.94299E-41,1.10052E-36,4
AT5G67420,0.39,3.70169E-32,6.85479E-28,4
AT1G45688,0.39,9.51445E-29,1.76189E-24,4
AT3G10250,0.39,1.08261E-38,2.00477E-34,4
AT4G00440,0.38,2.94446E-67,5.45256E-63,4
AT1G62990,0.38,7.9855E-20,1.47876E-15,4
AT4G01120,0.38,1.75816E-45,3.25577E-41,4
AT5G43760,0.38,9.06547E-34,1.67874E-29,4
AT4G02600,0.38,2.09321E-49,3.8762E-45,4
AT1G56230,0.38,4.51142E-68,8.35424E-64,4
AT2G28200,0.38,1.0801E-39,2.00012E-35,4
AT1G48320,0.38,2.75067E-45,5.09368E-41,4
AT4G14580,0.38,5.17303E-61,9.57942E-57,4
AT1G12020,0.38,1.10917E-25,2.05397E-21,4
AT3G57870,0.38,2.18985E-19,4.05517E-15,4
AT4G25100,0.38,5.36884E-11,9.94201E-07,4
AT4G39800,0.38,2.8471E-32,5.27226E-28,4
AT2G46780,0.38,9.13373E-33,1.69138E-28,4
AT5G13090,0.38,1.16615E-43,2.15947E-39,4
AT2G38800,0.38,1.0174E-35,1.88402E-31,4
AT1G22220,0.38,3.55807E-28,6.58883E-24,4
AT5G09760,0.38,1.18926E-38,2.20228E-34,4
AT4G01140,0.38,1.00684E-43,1.86448E-39,4
AT3G05910,0.38,5.51844E-33,1.02191E-28,4
AT3G29770,0.38,3.20992E-77,5.94413E-73,4
AT5G16000,0.38,1.80264E-71,3.33812E-67,4
AT3G62040,0.37,1.70826E-62,3.16336E-58,4
AT3G44735,0.37,2.11214E-31,3.91127E-27,4
AT1G23205,0.37,7.9343E-52,1.46927E-47,4
AT1G80050,0.37,3.03237E-75,5.61535E-71,4
AT5G60400,0.37,9.77005E-39,1.80922E-34,4
AT3G15450,0.37,1.81357E-20,3.35838E-16,4
AT3G08600,0.37,1.54048E-55,2.85267E-51,4
AT1G67050,0.37,2.4464E-82,4.53023E-78,4
AT3G10190,0.37,3.3952E-31,6.28723E-27,4
AT1G23380,0.37,1.16527E-63,2.15785E-59,4
AT3G20898,0.37,5.8303E-60,1.07965E-55,4
AT4G31590,0.37,5.3466E-58,9.90084E-54,4
AT4G14900,0.37,1.75109E-41,3.24266E-37,4
AT1G03040,0.37,9.10263E-25,1.68563E-20,4
AT5G62570,0.37,1.575E-45,2.91659E-41,4
AT4G25170,0.37,4.19596E-30,7.77008E-26,4
AT5G03230,0.37,7.38041E-22,1.3667E-17,4
AT5G19390,0.37,1.4299E-41,2.64789E-37,4
AT1G78020,0.37,2.28271E-46,4.22711E-42,4
AT3G44940,0.36,1.08873E-67,2.01611E-63,4
AT4G25030,0.36,2.57496E-21,4.76832E-17,4
AT2G24360,0.36,6.67493E-37,1.23606E-32,4
AT3G29240,0.36,1.00473E-35,1.86056E-31,4
AT4G36410,0.36,1.7071E-39,3.16121E-35,4
AT3G06330,0.36,1.01222E-62,1.87443E-58,4
AT3G24520,0.36,6.30088E-19,1.1668E-14,4
AT4G24210,0.36,5.40116E-46,1.00019E-41,4
AT5G40760,0.36,2.29666E-38,4.25295E-34,4
AT3G21510,0.36,6.06695E-17,1.12348E-12,4
AT5G35525,0.36,1.91786E-61,3.55149E-57,4
AT1G18290,0.36,2.58197E-39,4.78129E-35,4
AT2G22420,0.36,3.60424E-66,6.67434E-62,4
AT5G24165,0.36,2.01016E-34,3.72241E-30,4
AT2G27030,0.36,2.78872E-28,5.16416E-24,4
AT1G72880,0.36,3.7521E-35,6.94814E-31,4
AT3G02880,0.36,2.51655E-24,4.66015E-20,4
AT1G07570,0.36,3.61727E-42,6.69846E-38,4
AT3G16850,0.36,4.14687E-25,7.67917E-21,4
AT1G27660,0.36,5.8515E-101,1.08358E-96,4
AT5G03520,0.36,3.52629E-45,6.52999E-41,4
AT5G23050,0.36,3.08015E-42,5.70382E-38,4
AT1G14040,0.36,3.12256E-49,5.78236E-45,4
AT4G28330,0.36,1.61998E-63,2.99987E-59,4
AT3G07010,0.35,4.92838E-17,9.12638E-13,4
AT1G48860,0.35,9.12649E-54,1.69004E-49,4
AT5G11260,0.35,6.39045E-36,1.18338E-31,4
AT1G78860,0.35,1.09299E-24,2.02401E-20,4
AT2G37220,0.35,7.93651E-24,1.46968E-19,4
AT1G59940,0.35,3.25572E-19,6.02895E-15,4
AT4G31000,0.35,1.05941E-39,1.96182E-35,4
AT2G18550,0.35,1.01443E-29,1.87851E-25,4
AT5G62890,0.35,4.9186E-32,9.10827E-28,4
AT4G28240,0.35,9.9348E-12,1.83973E-07,4
AT4G39070,0.35,4.33389E-26,8.0255E-22,4
AT4G35300,0.35,4.58172E-63,8.48443E-59,4
AT3G10985,0.35,4.74684E-11,8.7902E-07,4
AT1G33700,0.35,1.20847E-36,2.23784E-32,4
AT1G13930,0.35,1.36299E-57,2.52398E-53,4
AT3G44220,0.35,7.21419E-27,1.33592E-22,4
AT3G17950,0.35,2.40354E-85,4.45087E-81,4
AT1G64740,0.35,1.34887E-43,2.49784E-39,4
AT3G57050,0.35,4.09442E-42,7.58205E-38,4
AT1G16310,0.35,1.4087E-79,2.60863E-75,4
AT1G49660,0.35,1.18692E-31,2.19795E-27,4
AT3G20640,0.35,3.32262E-83,6.15283E-79,4
AT3G02470,0.35,2.11576E-18,3.91796E-14,4
AT3G09770,0.35,2.10356E-21,3.89537E-17,4
AT5G18680,0.35,1.63932E-25,3.0357E-21,4
AT3G13810,0.35,4.9832E-110,9.228E-106,4
AT5G55850,0.35,7.81925E-43,1.44797E-38,4
AT2G15890,0.35,1.35383E-21,2.50702E-17,4
AT5G46790,0.35,1.48928E-43,2.75785E-39,4
AT5G66560,0.35,5.08706E-52,9.42023E-48,4
AT5G04720,0.35,6.05387E-27,1.12106E-22,4
AT1G08970,0.35,2.8218E-49,5.2254E-45,4
AT4G16563,0.35,2.76052E-57,5.11192E-53,4
AT2G35120,0.35,2.06036E-22,3.81538E-18,4
AT3G51670,0.35,3.72406E-16,6.89621E-12,4
AT3G07870,0.35,5.32272E-47,9.85661E-43,4
AT4G28410,0.34,5.60972E-35,1.03881E-30,4
AT5G55550,0.34,4.31564E-39,7.99171E-35,4
AT5G23450,0.34,2.32516E-29,4.30574E-25,4
AT5G22850,0.34,8.68117E-27,1.60758E-22,4
AT5G62670,0.34,1.10376E-45,2.04395E-41,4
AT5G07110,0.34,4.0463E-17,7.49293E-13,4
AT1G14900,0.34,1.33341E-17,2.4692E-13,4
AT5G64260,0.34,6.24601E-14,1.15664E-09,4
AT5G43600,0.34,5.14042E-34,9.51903E-30,4
AT5G05250,0.34,2.24308E-57,4.15374E-53,4
AT3G56370,0.34,1.16175E-32,2.15132E-28,4
AT2G01570,0.34,8.36873E-24,1.54972E-19,4
AT4G39350,0.34,3.27413E-30,6.06304E-26,4
AT5G52120,0.34,4.21185E-31,7.79949E-27,4
AT2G19110,0.34,8.8492E-71,1.63869E-66,4
AT5G57070,0.34,2.01986E-53,3.74038E-49,4
AT1G71960,0.34,9.96965E-75,1.84618E-70,4
AT2G31350,0.34,1.02794E-17,1.90354E-13,4
AT5G14120,0.34,2.36965E-21,4.38811E-17,4
AT4G32880,0.34,2.75118E-33,5.09464E-29,4
AT1G18270,0.34,7.1965E-37,1.33265E-32,4
AT5G59150,0.34,1.16527E-24,2.15785E-20,4
AT5G18670,0.34,9.16147E-20,1.69652E-15,4
AT5G53160,0.34,1.1689E-36,2.16457E-32,4
AT5G42980,0.33,1.41161E-13,2.61403E-09,4
AT5G01720,0.33,4.83453E-45,8.95258E-41,4
AT3G12950,0.33,2.50093E-53,4.63123E-49,4
AT4G20840,0.33,1.35652E-31,2.51201E-27,4
AT2G37380,0.33,2.65237E-49,4.91166E-45,4
AT5G67160,0.33,3.58723E-67,6.64284E-63,4
AT1G48240,0.33,1.65083E-40,3.057E-36,4
AT3G58120,0.33,1.18166E-23,2.18819E-19,4
AT4G25680,0.33,8.07788E-26,1.49586E-21,4
AT2G02820,0.33,7.23491E-45,1.33976E-40,4
AT4G22340,0.33,4.6041E-34,8.52588E-30,4
AT1G60989,0.33,2.54752E-58,4.71751E-54,4
AT4G16830,0.33,1.75307E-30,3.24633E-26,4
AT3G50630,0.33,1.95472E-31,3.61976E-27,4
AT1G24625,0.33,2.26245E-46,4.18961E-42,4
AT3G50620,0.33,5.04087E-37,9.33468E-33,4
AT3G21230,0.33,2.66051E-49,4.92673E-45,4
AT4G37235,0.33,3.45788E-81,6.4033E-77,4
AT3G24810,0.33,1.50133E-28,2.78016E-24,4
AT4G29920,0.33,1.83954E-44,3.40647E-40,4
AT4G34760,0.33,1.83404E-35,3.39627E-31,4
AT4G14746,0.33,7.4742E-36,1.38407E-31,4
AT5G01810,0.33,2.43796E-28,4.51461E-24,4
AT1G31070,0.32,1.7615E-25,3.26195E-21,4
AT4G35060,0.32,1.14253E-31,2.11573E-27,4
AT4G15802,0.32,1.84905E-20,3.42408E-16,4
AT1G63430,0.32,9.18768E-34,1.70137E-29,4
AT2G26690,0.32,5.77541E-37,1.06949E-32,4
AT1G63820,0.32,2.00157E-56,3.70651E-52,4
AT4G31910,0.32,1.25225E-33,2.31891E-29,4
AT1G05000,0.32,5.55849E-58,1.02932E-53,4
AT2G25900,0.32,1.58076E-15,2.92725E-11,4
AT1G51170,0.32,1.8562E-29,3.43731E-25,4
AT1G25320,0.32,1.80675E-32,3.34574E-28,4
AT1G20090,0.32,1.71275E-28,3.17167E-24,4
AT3G46010,0.32,8.99291E-31,1.66531E-26,4
AT4G29350,0.32,1.45121E-25,2.68734E-21,4
AT4G28270,0.32,4.80751E-20,8.90255E-16,4
AT1G19920,0.32,2.78791E-38,5.16265E-34,4
AT5G17910,0.32,1.7042E-24,3.15584E-20,4
AT5G14390,0.32,3.6656E-26,6.78796E-22,4
AT3G54290,0.32,4.12848E-25,7.64511E-21,4
AT2G01660,0.32,2.8476E-71,5.27319E-67,4
AT5G15730,0.32,6.9401E-35,1.28517E-30,4
AT3G57230,0.32,2.24638E-19,4.15986E-15,4
AT1G20900,0.32,1.87888E-33,3.47932E-29,4
AT3G03150,0.32,9.18748E-16,1.70134E-11,4
AT4G27720,0.32,5.8762E-28,1.08815E-23,4
AT1G72630,0.32,6.54352E-27,1.21173E-22,4
AT3G50650,0.31,4.83625E-51,8.95577E-47,4
AT4G13830,0.31,4.53845E-27,8.4043E-23,4
AT1G74458,0.31,1.01094E-87,1.87205E-83,4
AT5G54380,0.31,7.8345E-25,1.45079E-20,4
AT4G17050,0.31,1.69682E-40,3.14217E-36,4
AT2G26400,0.31,1.2067E-54,2.23457E-50,4
AT5G55910,0.31,4.51422E-31,8.35943E-27,4
AT1G72010,0.31,5.07803E-41,9.4035E-37,4
AT5G56650,0.31,1.73438E-44,3.21173E-40,4
AT1G69690,0.31,5.56617E-48,1.03074E-43,4
AT1G74430,0.31,9.3583E-33,1.73297E-28,4
AT3G25560,0.31,5.5506E-110,1.0279E-105,4
AT4G09890,0.31,2.93771E-45,5.44005E-41,4
AT2G04880,0.31,8.27912E-29,1.53313E-24,4
AT1G12310,0.31,4.01055E-22,7.42674E-18,4
AT5G63500,0.31,7.61811E-29,1.41072E-24,4
AT3G50780,0.31,8.53109E-29,1.57979E-24,4
AT2G35470,0.31,1.1345E-22,2.10087E-18,4
AT5G62220,0.31,9.43624E-28,1.7474E-23,4
AT5G56760,0.31,7.51013E-14,1.39073E-09,4
AT5G16120,0.31,1.52844E-29,2.83037E-25,4
AT2G05632,0.31,3.23516E-39,5.99086E-35,4
AT1G31420,0.31,5.00196E-39,9.26263E-35,4
AT5G06850,0.31,7.23699E-66,1.34015E-61,4
AT2G37750,0.31,5.09514E-10,9.43518E-06,4
AT1G56580,0.31,8.11212E-13,1.5022E-08,4
AT2G40150,0.30,3.86346E-51,7.15435E-47,4
AT4G15080,0.30,1.58273E-32,2.93091E-28,4
AT3G51240,0.30,1.53676E-19,2.84578E-15,4
AT4G34630,0.30,1.2564E-19,2.3266E-15,4
AT1G21880,0.30,1.1321E-30,2.09642E-26,4
AT3G03220,0.30,3.12547E-36,5.78775E-32,4
AT2G19880,0.30,1.69094E-26,3.13128E-22,4
AT1G73390,0.30,2.74988E-25,5.09223E-21,4
AT4G10840,0.30,3.8312E-28,7.09462E-24,4
AT4G35090,0.30,2.4735E-26,4.58043E-22,4
AT2G20230,0.30,1.37652E-23,2.54905E-19,4
AT5G12250,0.30,1.684E-17,3.11842E-13,4
AT2G46080,0.30,7.57879E-19,1.40344E-14,4
AT5G24890,0.30,3.0529E-16,5.65336E-12,4
AT1G25530,0.30,3.90377E-27,7.22899E-23,4
AT5G65430,0.30,1.49442E-29,2.76737E-25,4
AT5G07240,0.30,1.06666E-46,1.97524E-42,4
AT2G40980,0.30,1.85838E-41,3.44135E-37,4
AT5G59010,0.30,6.16492E-40,1.14162E-35,4
AT3G50660,0.30,1.0697E-29,1.98087E-25,4
AT1G26970,0.30,3.21834E-41,5.95973E-37,4
AT2G46620,0.30,2.38771E-18,4.42156E-14,4
AT1G44170,0.30,1.47715E-32,2.73538E-28,4
AT4G24805,0.30,2.93918E-25,5.44277E-21,4
AT3G52880,0.30,1.02069E-27,1.89011E-23,4
AT3G12630,0.30,1.5202E-12,2.8151E-08,4
AT1G11860,0.30,5.0226E-34,9.30086E-30,4
AT5G23750,0.30,6.00461E-50,1.11193E-45,4
AT4G35780,0.30,3.68244E-45,6.81915E-41,4
AT4G14740,0.30,1.70314E-51,3.15388E-47,4
AT5G40140,0.30,3.62435E-85,6.71157E-81,4
AT1G72810,0.29,1.88722E-70,3.49475E-66,4
AT5G08750,0.29,4.94048E-46,9.14878E-42,4
AT5G21090,0.29,1.82054E-29,3.37128E-25,4
AT1G16370,0.29,1.77619E-12,3.28915E-08,4
AT5G06280,0.29,2.8033E-19,5.19115E-15,4
AT3G52490,0.29,2.85395E-60,5.28494E-56,4
AT5G15790,0.29,5.50722E-55,1.01983E-50,4
AT3G51930,0.29,3.15134E-58,5.83566E-54,4
AT2G41140,0.29,7.77263E-38,1.43934E-33,4
AT3G57410,0.29,4.71843E-27,8.73759E-23,4
AT3G04730,0.29,1.06237E-32,1.96729E-28,4
AT1G17090,0.29,3.35072E-21,6.20486E-17,4
AT1G29950,0.29,3.57111E-35,6.61299E-31,4
AT1G24100,0.29,2.4649E-23,4.56451E-19,4
AT4G39990,0.29,3.83055E-25,7.09342E-21,4
AT1G56220,0.29,4.69158E-14,8.68787E-10,4
AT2G33990,0.29,3.51238E-18,6.50422E-14,4
AT1G75810,0.29,4.18636E-29,7.7523E-25,4
AT3G46550,0.29,9.50743E-38,1.76059E-33,4
AT3G56980,0.29,5.41479E-35,1.00271E-30,4
AT3G23210,0.29,2.67303E-35,4.94992E-31,4
AT1G09960,0.29,4.64677E-43,8.60488E-39,4
AT1G48210,0.29,1.23283E-44,2.28295E-40,4
AT1G51070,0.29,3.33359E-25,6.17315E-21,4
AT5G12190,0.29,6.57102E-20,1.21682E-15,4
AT5G48500,0.28,3.04605E-12,5.64068E-08,4
AT2G22240,0.28,1.91536E-20,3.54686E-16,4
AT1G80300,0.28,3.74696E-33,6.93862E-29,4
AT5G44130,0.28,9.84272E-24,1.82267E-19,4
AT2G01950,0.28,6.63154E-37,1.22803E-32,4
AT4G18260,0.28,1.27607E-55,2.36303E-51,4
AT1G58100,0.28,1.25803E-26,2.32962E-22,4
AT1G28440,0.28,7.94325E-15,1.47093E-10,4
AT2G01420,0.28,6.82262E-61,1.26341E-56,4
AT1G75760,0.28,6.52595E-36,1.20848E-31,4
AT5G47390,0.28,9.63944E-23,1.78503E-18,4
AT1G01430,0.28,6.56971E-22,1.21658E-17,4
AT3G07350,0.28,1.13389E-11,2.09974E-07,4
AT2G34670,0.28,2.32174E-43,4.2994E-39,4
AT3G04670,0.28,1.65982E-13,3.07365E-09,4
AT1G25580,0.28,2.92025E-29,5.40773E-25,4
AT1G72830,0.28,4.43636E-33,8.21525E-29,4
AT4G20270,0.28,1.49058E-48,2.76025E-44,4
AT2G31310,0.28,2.24378E-81,4.15504E-77,4
AT2G46700,0.28,5.26687E-42,9.7532E-38,4
AT1G09840,0.28,4.97164E-38,9.20649E-34,4
