Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT4G14410,0.50,1.7757E-104,3.2882E-100,1
AT1G23260,0.50,3.3522E-128,6.2076E-124,1
AT1G32790,0.50,3.5085E-115,6.4971E-111,1
AT5G62640,0.50,6.7633E-145,1.2524E-140,1
AT5G37710,0.50,3.03733E-92,5.62454E-88,1
AT4G24026,0.50,9.66696E-79,1.79013E-74,1
AT4G27960,0.49,2.43527E-90,4.50964E-86,1
AT4G16490,0.49,6.95184E-47,1.28734E-42,1
AT2G20080,0.49,7.30032E-62,1.35187E-57,1
AT3G05990,0.49,5.05636E-79,9.36337E-75,1
AT5G26731,0.49,6.82113E-64,1.26314E-59,1
AT1G31930,0.49,3.0251E-100,5.60194E-96,1
AT2G37480,0.49,2.1176E-108,3.9213E-104,1
AT2G45450,0.49,1.53751E-68,2.84716E-64,1
AT2G07180,0.49,3.50884E-73,6.49767E-69,1
AT5G28020,0.49,6.61188E-39,1.22439E-34,1
AT5G01800,0.49,2.17543E-93,4.02846E-89,1
AT3G26080,0.49,9.77613E-57,1.81034E-52,1
AT2G44310,0.49,2.77651E-91,5.14155E-87,1
AT1G10580,0.49,7.6362E-119,1.4141E-114,1
AT4G21450,0.49,3.08196E-96,5.70718E-92,1
AT3G23470,0.48,9.60469E-66,1.7786E-61,1
AT4G08230,0.48,2.6167E-107,4.8456E-103,1
AT2G47970,0.48,1.0674E-130,1.9765E-126,1
AT5G24650,0.48,1.2443E-122,2.3041E-118,1
AT5G18670,0.48,3.57697E-51,6.62383E-47,1
AT1G04440,0.48,4.67303E-98,8.65352E-94,1
AT3G52105,0.48,3.53716E-75,6.55011E-71,1
AT3G08760,0.48,5.49909E-64,1.01832E-59,1
AT1G36980,0.48,1.2218E-105,2.2625E-101,1
AT1G76990,0.48,7.60186E-61,1.40771E-56,1
AT1G15420,0.48,9.60741E-70,1.7791E-65,1
AT2G01650,0.48,4.5114E-127,8.3541E-123,1
AT4G25130,0.48,1.8567E-99,3.43828E-95,1
AT3G50690,0.48,4.2784E-125,7.9227E-121,1
AT2G05630,0.48,8.31308E-84,1.53942E-79,1
AT3G27380,0.48,6.59318E-72,1.22092E-67,1
AT2G38880,0.48,1.0384E-116,1.9228E-112,1
AT1G54210,0.47,7.9046E-103,1.46377E-98,1
AT1G23780,0.47,5.3891E-113,9.9795E-109,1
AT1G75180,0.47,9.27692E-88,1.7179E-83,1
AT2G23070,0.47,6.2946E-125,1.1656E-120,1
AT4G26630,0.47,3.0037E-113,5.5623E-109,1
AT3G12600,0.47,1.5607E-113,2.8902E-109,1
AT3G14770,0.47,2.30074E-25,4.26052E-21,1
AT3G10640,0.47,1.2632E-110,2.3392E-106,1
AT5G26600,0.47,5.6316E-91,1.04286E-86,1
AT5G48160,0.47,4.6321E-104,8.5778E-100,1
AT1G34190,0.47,4.9105E-128,9.0933E-124,1
AT5G45550,0.47,1.80942E-77,3.35069E-73,1
AT3G54740,0.47,3.94037E-72,7.29679E-68,1
AT1G68660,0.47,1.73499E-89,3.21285E-85,1
AT3G19950,0.47,3.8917E-130,7.2067E-126,1
AT5G45100,0.47,8.02239E-73,1.48559E-68,1
AT1G78600,0.47,1.94047E-71,3.59335E-67,1
AT1G68490,0.47,1.0878E-89,2.01438E-85,1
AT4G28480,0.47,4.0363E-123,7.4745E-119,1
AT1G20960,0.47,3.88819E-92,7.20015E-88,1
AT3G16460,0.47,2.54939E-81,4.72096E-77,1
AT5G64160,0.47,1.1844E-151,2.1932E-147,1
AT3G24100,0.46,1.63102E-76,3.02032E-72,1
AT3G02790,0.46,9.1681E-71,1.69775E-66,1
AT1G14685,0.46,1.5305E-130,2.8342E-126,1
AT1G68820,0.46,1.36914E-71,2.53537E-67,1
AT2G46500,0.46,1.15163E-88,2.13258E-84,1
AT1G24440,0.46,3.12588E-48,5.7885E-44,1
AT2G29430,0.46,3.14359E-42,5.82129E-38,1
AT5G50230,0.46,2.8256E-102,5.2325E-98,1
AT5G26940,0.46,4.3461E-126,8.0481E-122,1
AT3G46440,0.46,3.53578E-68,6.54756E-64,1
AT4G33910,0.46,2.3821E-109,4.4112E-105,1
AT5G12190,0.46,4.5516E-108,8.4287E-104,1
AT5G04850,0.46,7.913E-99,1.46533E-94,1
AT1G69640,0.46,2.92892E-87,5.42377E-83,1
AT2G46550,0.46,1.19061E-74,2.20478E-70,1
AT1G18390,0.46,2.53965E-49,4.70293E-45,1
AT3G22750,0.46,3.24416E-48,6.00754E-44,1
AT4G19030,0.46,2.78971E-23,5.16599E-19,1
AT3G17100,0.46,6.25198E-73,1.15774E-68,1
AT2G02390,0.46,3.00006E-83,5.55551E-79,1
AT4G32040,0.46,3.48268E-84,6.44923E-80,1
AT3G46700,0.46,5.12846E-28,9.49688E-24,1
AT4G02570,0.46,6.58E-121,1.2185E-116,1
AT3G01950,0.45,5.33371E-40,9.87697E-36,1
AT5G40890,0.45,7.77475E-47,1.43973E-42,1
AT1G32130,0.45,7.4856E-131,1.3862E-126,1
AT2G34630,0.45,4.2325E-139,7.8377E-135,1
AT3G07350,0.45,2.64199E-48,4.89244E-44,1
AT4G02340,0.45,2.51334E-86,4.6542E-82,1
AT4G13010,0.45,4.1604E-102,7.70421E-98,1
AT3G26020,0.45,7.1636E-104,1.3266E-99,1
AT2G43950,0.45,4.5106E-106,8.3527E-102,1
AT4G39260,0.45,3.96096E-38,7.33491E-34,1
AT3G22260,0.45,6.22981E-85,1.15364E-80,1
AT4G31420,0.45,1.8232E-122,3.3762E-118,1
AT4G36800,0.45,1.6118E-107,2.9848E-103,1
AT1G68160,0.45,1.77364E-85,3.28442E-81,1
AT1G28290,0.45,7.00339E-15,1.29689E-10,1
AT1G08340,0.45,3.0527E-49,5.65298E-45,1
AT3G44110,0.45,3.69905E-64,6.8499E-60,1
AT4G28240,0.45,4.79182E-61,8.8735E-57,1
AT5G25540,0.45,8.6024E-120,1.593E-115,1
AT3G18230,0.45,4.13095E-76,7.64969E-72,1
AT5G41990,0.45,1.07973E-94,1.99944E-90,1
AT2G47700,0.45,4.1834E-114,7.7468E-110,1
AT5G02040,0.45,8.5779E-102,1.58846E-97,1
AT1G08830,0.44,7.77112E-68,1.43906E-63,1
AT1G34750,0.44,3.93829E-55,7.29293E-51,1
AT5G03500,0.44,3.7564E-145,6.9561E-141,1
AT3G57390,0.44,2.40804E-76,4.45921E-72,1
AT2G21045,0.44,9.50422E-31,1.75999E-26,1
AT3G56460,0.44,8.3395E-109,1.5443E-104,1
AT5G58740,0.44,3.5107E-114,6.5012E-110,1
AT1G48635,0.44,2.4541E-102,4.54443E-98,1
AT1G51510,0.44,1.3154E-123,2.4358E-119,1
AT2G46900,0.44,3.4989E-109,6.4793E-105,1
AT3G63260,0.44,9.9984E-93,1.8515E-88,1
AT2G35910,0.44,1.62524E-52,3.00962E-48,1
AT5G16370,0.44,1.97423E-67,3.65588E-63,1
AT3G27210,0.44,1.77274E-57,3.28276E-53,1
AT1G74410,0.44,5.32228E-66,9.8558E-62,1
AT5G01810,0.44,2.94765E-94,5.45845E-90,1
AT1G07790,0.44,3.30113E-41,6.11303E-37,1
AT1G70810,0.44,6.84199E-41,1.267E-36,1
AT1G29060,0.44,8.322E-117,1.5411E-112,1
AT3G47160,0.44,6.10733E-67,1.13095E-62,1
AT4G13160,0.44,1.1807E-70,2.18642E-66,1
AT5G17840,0.44,8.106E-102,1.50106E-97,1
AT5G05987,0.44,3.4488E-123,6.3864E-119,1
AT1G32400,0.44,2.8147E-105,5.2122E-101,1
AT5G64780,0.44,5.29469E-62,9.80471E-58,1
AT5G13490,0.44,7.86637E-97,1.45669E-92,1
AT2G44870,0.44,1.64065E-81,3.03815E-77,1
AT5G24870,0.44,2.51431E-51,4.65599E-47,1
AT2G24550,0.44,5.92151E-55,1.09655E-50,1
AT1G47750,0.44,1.4524E-107,2.6896E-103,1
AT1G55080,0.44,4.6718E-110,8.6513E-106,1
AT1G53625,0.44,4.60242E-28,8.52275E-24,1
AT1G01940,0.44,5.6995E-102,1.05544E-97,1
AT4G38630,0.44,2.1894E-120,4.0544E-116,1
AT3G12570,0.44,1.6813E-110,3.1135E-106,1
AT2G35390,0.43,2.79568E-80,5.17704E-76,1
AT3G60300,0.43,3.27491E-85,6.06447E-81,1
AT3G25910,0.43,4.28612E-89,7.93704E-85,1
AT3G13930,0.43,1.08553E-92,2.01018E-88,1
AT1G12440,0.43,9.45187E-54,1.7503E-49,1
AT4G15093,0.43,2.36885E-73,4.38663E-69,1
AT5G63905,0.43,1.34758E-81,2.49546E-77,1
AT3G15660,0.43,2.2165E-100,4.10456E-96,1
AT5G10960,0.43,9.28599E-91,1.71958E-86,1
AT3G58030,0.43,1.3427E-122,2.4864E-118,1
AT5G24030,0.43,9.93163E-37,1.83914E-32,1
AT2G36380,0.43,2.12014E-61,3.92608E-57,1
AT3G58760,0.43,2.5083E-108,4.6448E-104,1
AT5G39570,0.43,1.14881E-68,2.12736E-64,1
AT3G19290,0.43,9.11986E-84,1.68882E-79,1
AT5G01350,0.43,2.24053E-70,4.14902E-66,1
AT4G04320,0.43,1.54934E-75,2.86906E-71,1
AT5G39510,0.43,9.7912E-112,1.8131E-107,1
AT4G23910,0.43,3.2946E-110,6.101E-106,1
AT5G02570,0.43,3.82797E-42,7.08864E-38,1
AT3G51630,0.43,2.50789E-88,4.6441E-84,1
AT5G08290,0.43,1.25003E-87,2.3148E-83,1
AT3G47670,0.43,2.48582E-74,4.60324E-70,1
AT3G48880,0.42,1.2305E-115,2.2786E-111,1
AT4G25250,0.42,8.30757E-30,1.5384E-25,1
AT1G48790,0.42,6.6852E-100,1.23796E-95,1
AT5G22350,0.42,5.4891E-105,1.0165E-100,1
AT4G27070,0.42,4.77556E-94,8.84338E-90,1
AT3G13320,0.42,2.1043E-100,3.8967E-96,1
AT1G12320,0.42,5.3898E-44,9.98083E-40,1
AT5G08590,0.42,1.50102E-64,2.77958E-60,1
AT5G10740,0.42,5.39541E-83,9.99122E-79,1
AT3G56230,0.42,4.57223E-25,8.46686E-21,1
AT4G24400,0.42,7.98119E-92,1.47796E-87,1
AT5G58950,0.42,3.6825E-105,6.8193E-101,1
AT4G08320,0.42,5.4013E-119,1.0002E-114,1
AT3G60630,0.42,2.061E-115,3.8166E-111,1
AT5G19050,0.42,2.495E-102,4.62019E-98,1
AT1G62422,0.42,5.06003E-45,9.37017E-41,1
AT1G09970,0.42,5.96073E-47,1.10381E-42,1
AT4G02590,0.42,4.82642E-42,8.93756E-38,1
AT1G09815,0.42,1.9664E-100,3.64142E-96,1
AT3G26580,0.42,2.4796E-48,4.59172E-44,1
AT4G33300,0.42,5.01119E-71,9.27972E-67,1
AT4G07990,0.42,1.2491E-110,2.3131E-106,1
AT1G77540,0.42,1.2035E-117,2.2287E-113,1
AT1G30130,0.42,4.2187E-68,7.81219E-64,1
AT1G06290,0.42,1.72031E-98,3.18567E-94,1
AT1G59710,0.42,1.1904E-126,2.2044E-122,1
AT3G15260,0.41,1.4371E-118,2.6613E-114,1
AT3G46320,0.41,1.69262E-22,3.1344E-18,1
AT3G62660,0.41,7.92285E-64,1.46715E-59,1
AT2G26800,0.41,5.45676E-66,1.01048E-61,1
AT3G22930,0.41,2.35778E-57,4.36614E-53,1
AT1G50020,0.41,9.98367E-85,1.84878E-80,1
AT4G35570,0.41,1.6679E-102,3.08866E-98,1
AT1G22070,0.41,1.97914E-68,3.66498E-64,1
AT3G44620,0.41,3.282E-119,6.0776E-115,1
AT3G21865,0.41,1.1613E-108,2.1505E-104,1
AT1G55680,0.41,1.39588E-95,2.5849E-91,1
AT2G19830,0.41,2.1854E-109,4.047E-105,1
AT3G48000,0.41,3.47611E-50,6.43706E-46,1
AT2G19350,0.41,4.2658E-83,7.89941E-79,1
AT3G45310,0.41,8.43055E-74,1.56117E-69,1
AT4G20300,0.41,3.71345E-91,6.87656E-87,1
AT1G78670,0.41,5.34725E-69,9.90203E-65,1
AT5G37720,0.41,1.7358E-123,3.2144E-119,1
AT1G33980,0.41,2.7537E-99,5.09925E-95,1
AT3G15352,0.41,5.2273E-106,9.6799E-102,1
AT4G22330,0.41,2.6584E-102,4.92286E-98,1
AT4G02510,0.41,3.00439E-90,5.56353E-86,1
AT1G61620,0.41,3.5377E-124,6.551E-120,1
AT5G20620,0.41,2.429E-100,4.49808E-96,1
AT1G79970,0.41,4.54846E-80,8.42284E-76,1
AT4G38710,0.41,1.095E-107,2.0277E-103,1
AT4G25030,0.41,1.33327E-56,2.46895E-52,1
AT4G31170,0.41,3.6215E-107,6.7064E-103,1
AT5G47950,0.41,2.5605E-32,4.74153E-28,1
AT1G43130,0.41,1.03749E-80,1.92122E-76,1
AT1G57680,0.41,7.9879E-101,1.47919E-96,1
AT5G03220,0.41,3.01628E-97,5.58555E-93,1
AT5G66930,0.40,8.0473E-107,1.4902E-102,1
AT1G16890,0.40,1.45995E-88,2.70353E-84,1
AT4G01000,0.40,1.743E-106,3.2277E-102,1
AT1G05270,0.40,2.267E-115,4.1981E-111,1
AT5G63640,0.40,2.3146E-89,4.28618E-85,1
AT3G55600,0.40,6.5608E-145,1.2149E-140,1
AT4G34630,0.40,3.0301E-74,5.61114E-70,1
AT2G39660,0.40,8.04343E-50,1.48948E-45,1
AT4G33180,0.40,3.70414E-47,6.85933E-43,1
AT5G08560,0.40,4.4392E-113,8.2205E-109,1
AT4G16535,0.40,3.4432E-93,6.37611E-89,1
AT3G05165,0.40,4.3268E-43,8.01237E-39,1
AT1G50560,0.40,5.69525E-86,1.05465E-81,1
AT3G23580,0.40,2.94684E-78,5.45696E-74,1
AT1G65220,0.40,2.1246E-118,3.9343E-114,1
AT4G32870,0.40,6.37463E-48,1.18045E-43,1
AT5G42590,0.40,3.27001E-38,6.05541E-34,1
AT5G54670,0.40,2.3685E-56,4.38599E-52,1
AT3G58040,0.40,4.9704E-101,9.2042E-97,1
AT2G18510,0.40,1.0392E-99,1.92437E-95,1
AT3G03310,0.40,5.35953E-82,9.92477E-78,1
AT3G20860,0.40,1.99909E-40,3.70192E-36,1
AT3G04350,0.40,3.90681E-69,7.23463E-65,1
AT2G43790,0.40,1.4423E-115,2.6708E-111,1
AT3G22850,0.40,5.89549E-58,1.09173E-53,1
AT1G02816,0.40,7.2472E-103,1.34203E-98,1
AT5G42850,0.40,1.79244E-89,3.31925E-85,1
AT5G03460,0.40,9.32324E-66,1.72648E-61,1
AT1G24350,0.40,5.3757E-102,9.95468E-98,1
AT4G35600,0.40,7.69002E-72,1.42404E-67,1
AT4G21810,0.40,5.23178E-92,9.68821E-88,1
AT1G04985,0.40,7.7063E-117,1.4271E-112,1
AT5G32440,0.40,1.6134E-100,2.98772E-96,1
AT2G40110,0.39,2.9873E-24,5.53188E-20,1
AT3G10480,0.39,2.05962E-74,3.814E-70,1
AT1G17285,0.39,3.16852E-69,5.86746E-65,1
AT4G03520,0.39,6.2916E-123,1.1651E-118,1
AT5G06110,0.39,4.76783E-63,8.82906E-59,1
AT2G37750,0.39,3.45831E-13,6.4041E-09,1
AT3G48530,0.39,2.45881E-73,4.55323E-69,1
AT5G10400,0.39,6.2376E-17,1.15508E-12,1
AT4G33565,0.39,5.50834E-46,1.02004E-41,1
AT3G19930,0.39,7.12485E-76,1.31938E-71,1
AT5G08040,0.39,1.62842E-86,3.01551E-82,1
AT4G19860,0.39,8.40661E-59,1.55674E-54,1
AT5G18120,0.39,1.97958E-95,3.66579E-91,1
AT4G29010,0.39,8.1422E-118,1.5078E-113,1
AT3G06860,0.39,4.5449E-99,8.41631E-95,1
AT1G08370,0.39,1.3856E-115,2.5659E-111,1
AT3G10770,0.39,2.9036E-104,5.3769E-100,1
AT1G29220,0.39,1.476E-103,2.7333E-99,1
AT3G16910,0.39,1.02973E-96,1.90685E-92,1
AT5G39360,0.39,2.58554E-82,4.78791E-78,1
AT3G24740,0.39,1.04159E-93,1.92881E-89,1
AT3G04810,0.39,1.67741E-71,3.10622E-67,1
AT2G42880,0.39,1.05208E-84,1.94824E-80,1
AT5G09680,0.39,1.9668E-112,3.642E-108,1
AT4G35090,0.39,4.47667E-79,8.2899E-75,1
AT5G04860,0.39,1.67837E-52,3.108E-48,1
AT5G57035,0.39,7.0264E-56,1.30115E-51,1
AT5G45900,0.39,7.25012E-87,1.34258E-82,1
AT4G02640,0.39,3.98092E-94,7.37186E-90,1
AT4G02520,0.39,1.3249E-14,2.45344E-10,1
AT3G07470,0.39,2.10862E-50,3.90474E-46,1
AT1G75350,0.39,6.36489E-78,1.17865E-73,1
AT2G02360,0.39,9.38811E-68,1.73849E-63,1
AT5G58800,0.39,6.91325E-62,1.2802E-57,1
AT2G21190,0.39,4.2476E-114,7.8656E-110,1
AT3G20800,0.38,7.517E-118,1.392E-113,1
AT2G04520,0.38,2.5532E-83,4.72801E-79,1
AT4G34040,0.38,2.35354E-81,4.35828E-77,1
AT2G46030,0.38,3.94634E-72,7.30783E-68,1
AT4G01940,0.38,4.30171E-97,7.9659E-93,1
AT3G10670,0.38,2.2908E-100,4.24213E-96,1
AT1G26670,0.38,1.30556E-80,2.41764E-76,1
AT2G30330,0.38,1.8391E-108,3.4056E-104,1
AT1G65840,0.38,1.06855E-37,1.97874E-33,1
AT1G66740,0.38,1.09121E-90,2.0207E-86,1
AT3G19760,0.38,1.077E-119,1.9944E-115,1
AT2G42400,0.38,4.50776E-87,8.34746E-83,1
AT2G43160,0.38,2.62248E-81,4.85631E-77,1
AT3G02750,0.38,7.7333E-72,1.43205E-67,1
AT3G51370,0.38,8.0759E-108,1.4955E-103,1
AT5G53350,0.38,7.18687E-88,1.33086E-83,1
AT1G11650,0.38,1.81378E-94,3.35876E-90,1
AT3G14180,0.38,7.70124E-90,1.42612E-85,1
AT4G23270,0.38,1.03146E-73,1.91006E-69,1
AT2G39760,0.38,2.3615E-116,4.3729E-112,1
AT1G29850,0.38,2.4774E-115,4.5876E-111,1
AT3G54480,0.38,8.8235E-116,1.6339E-111,1
AT5G10450,0.38,8.30927E-77,1.53871E-72,1
AT1G77840,0.38,3.4789E-113,6.4423E-109,1
AT5G62180,0.38,5.66675E-47,1.04937E-42,1
AT3G10970,0.38,3.12483E-66,5.78657E-62,1
AT3G02700,0.38,1.85973E-98,3.44386E-94,1
AT4G36750,0.38,1.15139E-81,2.13214E-77,1
AT1G58190,0.38,5.1524E-71,9.54122E-67,1
AT5G62390,0.38,2.5576E-72,4.73616E-68,1
AT5G54310,0.38,5.688E-106,1.0533E-101,1
AT5G53450,0.37,3.85917E-84,7.14641E-80,1
AT1G01230,0.37,5.61214E-90,1.03926E-85,1
AT1G59610,0.37,1.8634E-103,3.4507E-99,1
AT3G12040,0.37,1.487E-56,2.75363E-52,1
AT4G03260,0.37,4.99055E-83,9.24149E-79,1
AT4G20480,0.37,4.23251E-96,7.83776E-92,1
AT3G13224,0.37,2.84009E-95,5.25928E-91,1
AT3G22845,0.37,3.41968E-71,6.33257E-67,1
AT1G79440,0.37,8.52394E-92,1.57846E-87,1
AT1G51710,0.37,1.6095E-121,2.9805E-117,1
AT5G17900,0.37,1.32376E-89,2.45135E-85,1
AT5G63620,0.37,1.1536E-110,2.1362E-106,1
AT1G64230,0.37,2.81567E-52,5.21406E-48,1
AT4G02050,0.37,1.00412E-78,1.85944E-74,1
AT3G54840,0.37,1.13635E-97,2.1043E-93,1
AT1G61667,0.37,1.31299E-48,2.43139E-44,1
AT3G45600,0.37,7.9563E-58,1.47335E-53,1
AT2G42780,0.37,8.3047E-116,1.5379E-111,1
AT3G54290,0.37,3.02257E-52,5.59719E-48,1
AT3G21610,0.37,1.38981E-91,2.57364E-87,1
AT5G51280,0.37,1.44338E-68,2.67286E-64,1
AT1G07240,0.37,6.98496E-34,1.29347E-29,1
AT3G61200,0.37,8.8817E-103,1.6447E-98,1
AT4G22745,0.37,2.71609E-75,5.02965E-71,1
AT2G17290,0.37,1.82848E-76,3.38597E-72,1
AT4G30750,0.37,2.42404E-98,4.48884E-94,1
AT1G76900,0.36,5.30675E-76,9.82704E-72,1
AT1G07040,0.36,1.99327E-90,3.69113E-86,1
AT1G28280,0.36,9.343E-78,1.73014E-73,1
AT3G01200,0.36,1.10256E-70,2.04172E-66,1
AT3G29170,0.36,4.26635E-96,7.90042E-92,1
AT3G61960,0.36,3.0156E-60,5.58429E-56,1
AT2G23430,0.36,1.35058E-42,2.50101E-38,1
AT3G52120,0.36,4.07896E-94,7.55343E-90,1
AT4G33950,0.36,6.9471E-54,1.28646E-49,1
AT2G37570,0.36,1.231E-103,2.2796E-99,1
AT5G03530,0.36,1.45919E-78,2.70213E-74,1
AT1G04970,0.36,6.77379E-79,1.25437E-74,1
AT5G09920,0.36,4.7471E-116,8.7906E-112,1
AT3G54360,0.36,6.7475E-79,1.2495E-74,1
AT3G11530,0.36,3.6662E-111,6.789E-107,1
AT1G08820,0.36,2.3653E-102,4.38007E-98,1
AT3G48360,0.36,2.81242E-29,5.20805E-25,1
AT4G32060,0.36,7.88714E-69,1.46054E-64,1
AT5G37600,0.36,3.70452E-35,6.86003E-31,1
AT5G42560,0.36,7.7463E-105,1.4345E-100,1
AT2G10950,0.36,4.41326E-91,8.17247E-87,1
AT1G50660,0.36,2.34264E-68,4.33811E-64,1
AT1G17730,0.36,4.458E-89,8.25533E-85,1
AT5G10480,0.36,1.0368E-146,1.92E-142,1
AT5G63460,0.36,3.4875E-132,6.4581E-128,1
AT3G07910,0.36,2.36373E-88,4.37716E-84,1
AT2G37678,0.36,1.56542E-84,2.89885E-80,1
AT1G55000,0.36,1.64713E-57,3.05016E-53,1
AT1G43860,0.36,2.3783E-107,4.4042E-103,1
AT4G35000,0.36,5.8407E-114,1.0816E-109,1
AT2G41100,0.36,1.29588E-19,2.39971E-15,1
AT3G19420,0.36,6.8946E-100,1.27673E-95,1
AT1G19140,0.36,3.062E-102,5.67015E-98,1
AT1G67340,0.36,1.52902E-28,2.83145E-24,1
AT3G11330,0.36,6.13291E-84,1.13569E-79,1
AT4G02920,0.36,1.7878E-70,3.31065E-66,1
AT3G60410,0.36,2.28783E-72,4.2366E-68,1
AT2G36900,0.35,7.2568E-102,1.34382E-97,1
AT1G10830,0.35,2.06128E-59,3.81709E-55,1
AT1G06400,0.35,3.06605E-82,5.67772E-78,1
AT5G18630,0.35,5.25897E-55,9.73856E-51,1
AT2G47490,0.35,1.79668E-94,3.3271E-90,1
AT5G22950,0.35,3.11522E-94,5.76876E-90,1
AT5G08190,0.35,6.44036E-96,1.19263E-91,1
AT1G21130,0.35,9.6112E-15,1.7798E-10,1
AT5G16510,0.35,3.63829E-69,6.73739E-65,1
AT4G33140,0.35,1.42397E-91,2.63691E-87,1
AT4G38060,0.35,4.60919E-39,8.5353E-35,1
AT2G23780,0.35,1.73206E-97,3.20742E-93,1
AT3G51840,0.35,6.77249E-94,1.25413E-89,1
AT2G46710,0.35,4.5396E-56,8.40644E-52,1
AT4G39910,0.35,1.69618E-95,3.14099E-91,1
AT5G20000,0.35,3.87503E-83,7.17579E-79,1
AT4G00355,0.35,1.32213E-85,2.44832E-81,1
AT4G29810,0.35,7.06263E-87,1.30786E-82,1
AT5G22290,0.35,1.98781E-45,3.68103E-41,1
AT1G62040,0.35,3.06669E-98,5.67889E-94,1
AT4G16146,0.35,5.05741E-44,9.36532E-40,1
AT2G02370,0.35,2.03479E-48,3.76803E-44,1
AT1G54130,0.35,6.76204E-78,1.25219E-73,1
AT1G80440,0.35,6.73108E-08,0.001246461,1
AT2G03730,0.35,4.33456E-42,8.02674E-38,1
AT1G22020,0.35,3.35165E-76,6.20659E-72,1
AT3G46280,0.35,1.50511E-25,2.78717E-21,1
AT2G39570,0.35,5.33653E-55,9.8822E-51,1
AT5G47730,0.35,4.43191E-68,8.20701E-64,1
AT5G16470,0.35,2.30721E-79,4.27249E-75,1
AT2G04400,0.35,1.03105E-88,1.9093E-84,1
AT2G41835,0.35,2.77617E-69,5.14091E-65,1
AT5G23510,0.35,1.77271E-61,3.2827E-57,1
AT5G24890,0.35,2.16546E-65,4.01E-61,1
AT5G59430,0.35,1.00576E-52,1.86246E-48,1
AT4G24590,0.35,5.8951E-89,1.09166E-84,1
AT1G33490,0.35,2.27276E-89,4.2087E-85,1
AT2G42300,0.35,6.65128E-62,1.23168E-57,1
AT2G46270,0.35,2.51791E-77,4.66267E-73,1
AT5G55310,0.35,8.5057E-78,1.57509E-73,1
AT3G50500,0.35,3.8558E-92,7.14017E-88,1
AT2G20780,0.34,2.45671E-88,4.54934E-84,1
AT2G43535,0.34,6.60626E-45,1.22335E-40,1
AT1G74510,0.34,1.9427E-96,3.59749E-92,1
AT5G57580,0.34,7.96739E-84,1.4754E-79,1
AT5G13020,0.34,1.8119E-96,3.35528E-92,1
AT3G62830,0.34,6.51539E-47,1.20652E-42,1
AT5G29000,0.34,3.82261E-84,7.07871E-80,1
AT1G67800,0.34,2.79216E-42,5.17051E-38,1
AT2G26280,0.34,8.1113E-110,1.5021E-105,1
AT3G54190,0.34,4.9398E-99,9.14758E-95,1
AT1G64740,0.34,2.50348E-33,4.63594E-29,1
AT1G76920,0.34,8.48894E-81,1.57198E-76,1
AT5G63260,0.34,1.2293E-99,2.27641E-95,1
AT5G18650,0.34,9.58525E-98,1.775E-93,1
AT2G40830,0.34,2.71581E-80,5.02913E-76,1
AT5G19480,0.34,2.82314E-87,5.2279E-83,1
AT5G01960,0.34,9.4939E-84,1.75808E-79,1
AT4G37440,0.34,8.28595E-81,1.53439E-76,1
AT5G53440,0.34,5.10276E-84,9.44928E-80,1
AT1G04100,0.34,5.11175E-30,9.46594E-26,1
AT5G65430,0.34,1.31544E-44,2.43592E-40,1
AT1G12520,0.34,1.3328E-126,2.468E-122,1
AT4G28610,0.34,3.1169E-110,5.7718E-106,1
AT1G12360,0.34,9.80655E-85,1.81598E-80,1
AT3G13432,0.34,1.01916E-25,1.88728E-21,1
AT2G34830,0.34,1.14763E-63,2.12517E-59,1
AT4G04870,0.34,4.1429E-113,7.6718E-109,1
AT1G11020,0.34,4.18197E-83,7.74416E-79,1
AT5G64930,0.34,2.38072E-76,4.40863E-72,1
AT3G06810,0.34,3.14914E-80,5.83158E-76,1
AT5G25820,0.34,8.51771E-62,1.57731E-57,1
AT5G16800,0.34,5.23553E-95,9.69516E-91,1
AT3G25580,0.34,5.2593E-114,9.7391E-110,1
AT3G13780,0.33,2.89341E-73,5.35801E-69,1
AT4G34460,0.33,2.84956E-92,5.27682E-88,1
AT4G20330,0.33,2.7424E-107,5.0783E-103,1
AT1G77710,0.33,2.0606E-74,3.81582E-70,1
AT5G07890,0.33,1.48134E-72,2.74315E-68,1
AT4G01370,0.33,1.9561E-120,3.6223E-116,1
AT2G36835,0.33,3.47593E-87,6.43673E-83,1
AT3G14660,0.33,5.91098E-27,1.0946E-22,1
AT2G04550,0.33,2.55221E-94,4.72619E-90,1
AT3G03870,0.33,9.70915E-40,1.79794E-35,1
AT3G12800,0.33,1.82368E-93,3.3771E-89,1
AT1G55810,0.33,2.14176E-93,3.96612E-89,1
AT3G09850,0.33,2.087E-107,3.8647E-103,1
AT3G15770,0.33,2.11668E-39,3.91967E-35,1
AT4G18580,0.33,6.9127E-101,1.28009E-96,1
AT2G35635,0.33,3.1383E-111,5.8114E-107,1
AT3G18490,0.33,2.30698E-60,4.27206E-56,1
AT1G66800,0.33,2.29402E-20,4.24807E-16,1
AT2G16790,0.33,2.45095E-42,4.53866E-38,1
AT4G21910,0.33,2.79015E-42,5.16679E-38,1
AT3G56800,0.33,6.50221E-40,1.20408E-35,1
AT5G38690,0.33,9.14745E-60,1.69393E-55,1
AT1G06200,0.33,2.4261E-101,4.4927E-97,1
AT2G17760,0.33,9.81671E-60,1.81786E-55,1
AT4G29930,0.33,4.85614E-19,8.99261E-15,1
