Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT1G01800,0.43,6.53504E-12,1.21016E-07,14
AT4G32060,0.42,6.89244E-09,0.000127634,14
AT2G26650,0.42,2.58523E-08,0.000478734,14
AT3G15480,0.42,7.82578E-10,1.44918E-05,14
AT5G05300,0.42,1.13924E-15,2.10964E-11,14
AT2G48000,0.42,4.55591E-17,8.43663E-13,14
AT3G03310,0.42,4.42507E-13,8.19435E-09,14
AT1G78700,0.42,1.65082E-17,3.05698E-13,14
AT2G45590,0.42,1.82446E-22,3.37854E-18,14
AT3G53270,0.42,1.89013E-11,3.50014E-07,14
AT4G15975,0.42,7.21941E-20,1.33689E-15,14
AT5G45100,0.42,9.87362E-09,0.00018284,14
AT1G80530,0.42,2.73828E-11,5.07075E-07,14
AT2G36460,0.42,6.69422E-08,0.001239636,14
AT5G53750,0.42,1.35408E-12,2.50748E-08,14
AT4G21450,0.42,3.36441E-10,6.23021E-06,14
AT1G05805,0.42,3.0862E-15,5.71502E-11,14
AT3G21780,0.42,2.12483E-13,3.93476E-09,14
AT1G72440,0.42,5.09492E-20,9.43478E-16,14
AT3G12360,0.42,1.037E-09,1.92031E-05,14
AT3G28450,0.42,3.14023E-09,5.81507E-05,14
AT3G48850,0.42,6.78039E-08,0.001255593,14
AT1G20696,0.42,1.7696E-10,3.27695E-06,14
AT1G77330,0.42,1.02667E-07,0.001901194,14
AT4G23850,0.41,1.45457E-10,2.69357E-06,14
AT5G45380,0.41,7.0114E-11,1.29837E-06,14
AT1G66880,0.41,5.17313E-08,0.00095796,14
AT5G21020,0.41,9.70596E-08,0.00179735,14
AT1G19270,0.41,1.12784E-12,2.08853E-08,14
AT1G21280,0.41,4.75297E-18,8.80155E-14,14
AT1G17410,0.41,2.77412E-15,5.13711E-11,14
AT1G54000,0.41,2.83873E-13,5.25677E-09,14
AT2G17760,0.41,3.46495E-10,6.4164E-06,14
AT4G39820,0.41,4.86211E-13,9.00366E-09,14
AT4G26470,0.40,3.73633E-12,6.91894E-08,14
AT2G03440,0.40,3.48428E-10,6.45218E-06,14
AT3G17330,0.40,1.52337E-16,2.82098E-12,14
AT1G67810,0.40,4.27194E-07,0.007910783,14
AT5G59560,0.40,2.15179E-22,3.98468E-18,14
AT1G21080,0.40,3.54567E-09,6.56588E-05,14
AT5G57220,0.40,9.68512E-10,1.79349E-05,14
AT5G37740,0.39,1.18766E-07,0.002199307,14
AT4G39660,0.39,7.63151E-08,0.001413204,14
AT4G10610,0.39,2.55194E-12,4.72569E-08,14
AT4G04960,0.39,9.01274E-14,1.66898E-09,14
AT1G20693,0.39,2.03122E-09,3.76141E-05,14
AT1G70810,0.39,1.02804E-07,0.001903729,14
AT1G80460,0.39,6.86424E-11,1.27112E-06,14
AT1G65850,0.39,1.17211E-22,2.17052E-18,14
AT1G01300,0.39,7.91471E-11,1.46565E-06,14
AT2G22670,0.39,5.30062E-11,9.81568E-07,14
AT3G45310,0.39,2.01711E-09,3.73529E-05,14
AT3G18170,0.39,3.49737E-07,0.006476425,14
AT4G10730,0.39,3.23508E-12,5.99071E-08,14
AT5G45410,0.39,3.03221E-07,0.005615055,14
AT5G19140,0.39,1.0989E-08,0.000203495,14
AT1G01560,0.38,4.47971E-13,8.29552E-09,14
AT5G53550,0.38,3.77897E-10,6.9979E-06,14
AT2G35635,0.38,7.05768E-12,1.30694E-07,14
AT5G22890,0.38,2.30018E-08,0.000425947,14
AT5G42420,0.38,3.18879E-11,5.905E-07,14
AT2G30330,0.38,2.66051E-16,4.92674E-12,14
AT1G64385,0.38,1.11154E-19,2.05835E-15,14
AT5G16160,0.38,1.91272E-11,3.54197E-07,14
AT5G47990,0.38,1.05603E-07,0.001955564,14
AT2G01505,0.38,2.08224E-18,3.85589E-14,14
AT1G28250,0.38,1.77158E-11,3.28062E-07,14
AT4G14455,0.38,1.2648E-14,2.34216E-10,14
AT3G16690,0.38,1.03425E-10,1.91523E-06,14
AT2G43630,0.38,2.1818E-13,4.04026E-09,14
AT4G26610,0.38,2.13768E-19,3.95855E-15,14
AT4G02425,0.38,1.17713E-15,2.17982E-11,14
AT1G77290,0.38,2.15674E-15,3.99386E-11,14
AT3G15095,0.38,5.55966E-14,1.02954E-09,14
AT1G26800,0.38,2.48799E-07,0.004607263,14
AT1G07020,0.38,1.85295E-16,3.43129E-12,14
AT4G33030,0.38,6.05366E-14,1.12102E-09,14
AT3G48100,0.38,7.9762E-08,0.001477033,14
AT3G07410,0.38,2.63506E-11,4.87961E-07,14
AT3G52120,0.38,3.81141E-12,7.05797E-08,14
AT3G54500,0.38,1.2334E-11,2.284E-07,14
AT1G09630,0.38,1.45009E-08,0.000268528,14
AT5G39660,0.38,4.74155E-09,8.7804E-05,14
AT1G49950,0.38,3.15155E-11,5.83605E-07,14
AT4G01720,0.37,3.16397E-09,5.85904E-05,14
AT3G16640,0.37,4.8831E-07,0.009042529,14
AT2G27010,0.37,2.78522E-08,0.000515768,14
AT4G34480,0.37,1.3235E-07,0.00245085,14
AT3G14230,0.37,4.73509E-08,0.000876844,14
AT2G16500,0.37,4.13489E-10,7.65698E-06,14
AT4G36210,0.37,2.6469E-11,4.90153E-07,14
AT1G73160,0.37,3.0282E-11,5.60762E-07,14
AT5G16110,0.37,2.29598E-08,0.00042517,14
AT3G45650,0.37,9.30836E-09,0.000172372,14
AT4G13990,0.37,1.27945E-10,2.36928E-06,14
AT5G02970,0.37,1.43472E-17,2.65681E-13,14
AT3G45230,0.37,2.04083E-07,0.00377921,14
AT3G24550,0.37,2.68607E-09,4.97407E-05,14
AT3G61410,0.37,7.3682E-13,1.36444E-08,14
AT1G16260,0.37,6.13055E-12,1.13526E-07,14
AT5G16200,0.37,2.01343E-18,3.72847E-14,14
AT4G25900,0.37,1.89989E-07,0.003518219,14
AT4G08330,0.37,1.84821E-13,3.42252E-09,14
AT1G48960,0.37,7.41239E-13,1.37263E-08,14
AT3G14840,0.37,3.56335E-09,6.59861E-05,14
AT2G18250,0.36,8.21665E-17,1.52156E-12,14
AT4G00820,0.36,1.88162E-12,3.48439E-08,14
AT5G65495,0.36,3.37952E-13,6.25819E-09,14
AT1G17980,0.36,3.75318E-14,6.95014E-10,14
AT4G27720,0.36,2.51719E-09,4.66133E-05,14
AT1G54870,0.36,1.86305E-12,3.45E-08,14
AT5G65490,0.36,1.61225E-11,2.98557E-07,14
AT3G11600,0.36,8.49061E-11,1.57229E-06,14
AT1G09645,0.36,8.99678E-08,0.001666024,14
AT4G30850,0.36,3.43968E-07,0.006369595,14
AT5G48110,0.36,1.38726E-09,2.56892E-05,14
AT2G17120,0.36,6.31863E-09,0.000117008,14
AT3G46170,0.36,1.68573E-09,3.12163E-05,14
AT5G28840,0.36,1.39003E-08,0.000257406,14
AT1G21370,0.36,4.17746E-16,7.73582E-12,14
AT2G35170,0.36,1.93744E-09,3.58776E-05,14
AT5G53310,0.36,3.83451E-12,7.10074E-08,14
AT3G55760,0.36,2.02118E-12,3.74282E-08,14
AT1G73670,0.35,7.63364E-12,1.4136E-07,14
AT2G42590,0.35,1.3331E-11,2.46864E-07,14
AT3G63500,0.35,1.13197E-09,2.09619E-05,14
AT5G42630,0.35,1.04798E-07,0.001940645,14
AT2G02360,0.35,3.66976E-10,6.79566E-06,14
AT4G09460,0.35,3.7306E-07,0.006908323,14
AT3G51370,0.35,1.13206E-11,2.09635E-07,14
AT4G26810,0.35,4.88429E-21,9.04473E-17,14
AT1G15170,0.35,2.66303E-09,4.9314E-05,14
AT2G31690,0.35,1.67813E-11,3.10756E-07,14
AT5G66860,0.35,4.80675E-08,0.000890113,14
AT4G13010,0.35,2.50264E-08,0.000463439,14
AT1G03030,0.35,1.49616E-14,2.77059E-10,14
AT1G72750,0.35,4.68791E-11,8.68107E-07,14
AT4G39050,0.35,2.38136E-11,4.4098E-07,14
AT1G33050,0.35,5.24605E-11,9.71464E-07,14
AT2G20780,0.35,1.12903E-11,2.09073E-07,14
AT4G00330,0.35,1.81202E-08,0.00033555,14
AT1G43130,0.35,2.35697E-08,0.000436464,14
AT1G14455,0.35,8.5932E-13,1.59129E-08,14
AT3G20935,0.35,5.08464E-09,9.41574E-05,14
AT1G64980,0.35,5.10868E-08,0.000946026,14
AT4G25680,0.35,1.08501E-09,2.00922E-05,14
AT3G26000,0.35,1.03094E-08,0.000190909,14
AT5G59420,0.35,2.58644E-09,4.78957E-05,14
AT5G48300,0.35,1.24533E-07,0.002306106,14
AT5G10740,0.35,9.59254E-09,0.000177635,14
AT3G13720,0.34,3.92749E-09,7.27293E-05,14
AT4G00200,0.34,2.84616E-10,5.27052E-06,14
AT4G10100,0.34,1.71915E-16,3.18352E-12,14
AT5G62950,0.34,2.55901E-15,4.73877E-11,14
AT3G51440,0.34,3.36152E-13,6.22486E-09,14
AT4G28390,0.34,2.00103E-09,3.7055E-05,14
AT2G40020,0.34,5.73392E-10,1.06181E-05,14
AT1G61065,0.34,4.7391E-09,8.77586E-05,14
AT5G47730,0.34,1.98077E-07,0.003667991,14
AT2G22300,0.34,2.26173E-07,0.004188276,14
AT2G41310,0.34,9.64079E-12,1.78528E-07,14
AT5G58940,0.34,5.27118E-11,9.76116E-07,14
AT3G20250,0.34,5.30246E-07,0.009819105,14
AT3G09570,0.34,3.76206E-10,6.96658E-06,14
AT2G46830,0.34,3.1176E-08,0.000577318,14
AT5G03140,0.34,5.02579E-10,9.30675E-06,14
AT5G44568,0.34,2.21216E-15,4.09648E-11,14
AT4G18335,0.34,3.331E-07,0.00616834,14
AT5G41750,0.34,9.4663E-12,1.75297E-07,14
AT2G46650,0.34,7.11164E-08,0.001316934,14
AT1G14210,0.34,7.35795E-09,0.000136255,14
AT4G38960,0.34,1.46474E-15,2.71241E-11,14
AT1G63740,0.34,5.86692E-18,1.08644E-13,14
AT2G35780,0.33,8.36668E-15,1.54934E-10,14
AT2G27770,0.33,9.59906E-10,1.77755E-05,14
AT1G12580,0.33,1.0888E-09,2.01623E-05,14
AT4G24240,0.33,2.84158E-13,5.26203E-09,14
AT1G36730,0.33,5.12662E-09,9.49348E-05,14
AT1G01580,0.33,2.63325E-10,4.87626E-06,14
AT2G18710,0.33,8.54201E-13,1.58181E-08,14
AT2G02370,0.33,1.83139E-07,0.00339136,14
AT3G61630,0.33,1.07402E-08,0.000198888,14
AT1G10350,0.33,6.54033E-14,1.21114E-09,14
AT2G36026,0.33,2.57465E-07,0.004767743,14
AT1G51660,0.33,4.4813E-13,8.29847E-09,14
AT3G24450,0.33,2.08131E-13,3.85418E-09,14
AT3G19100,0.33,2.23551E-08,0.000413973,14
AT5G11210,0.33,2.30025E-09,4.2596E-05,14
AT1G60420,0.33,5.13114E-09,9.50185E-05,14
AT4G37250,0.33,1.03145E-09,1.91003E-05,14
AT3G15300,0.33,1.40683E-08,0.000260516,14
AT3G14470,0.33,2.79579E-10,5.17724E-06,14
AT3G57280,0.33,3.02266E-10,5.59737E-06,14
AT2G23420,0.33,2.19179E-11,4.05876E-07,14
AT5G66900,0.33,4.92093E-11,9.11257E-07,14
AT1G78670,0.33,1.79582E-09,3.32551E-05,14
AT3G15790,0.33,7.57367E-13,1.40249E-08,14
AT1G01180,0.32,3.97446E-07,0.007359905,14
AT5G47850,0.32,2.40684E-17,4.45698E-13,14
AT5G24930,0.32,4.95119E-11,9.16861E-07,14
AT1G69520,0.32,2.1296E-10,3.9436E-06,14
AT1G24147,0.32,9.82249E-13,1.81893E-08,14
AT2G24790,0.32,3.83006E-10,7.0925E-06,14
AT4G27740,0.32,1.09811E-07,0.002033471,14
AT1G71980,0.32,1.81147E-09,3.35447E-05,14
AT3G63200,0.32,2.69755E-08,0.000499532,14
AT1G02750,0.32,6.89981E-10,1.27771E-05,14
AT2G36680,0.32,1.30295E-10,2.4128E-06,14
AT3G45050,0.32,5.32884E-09,9.86794E-05,14
AT4G21860,0.32,4.23193E-13,7.83669E-09,14
AT5G61380,0.32,1.16019E-10,2.14843E-06,14
AT5G65020,0.32,4.25614E-10,7.88151E-06,14
AT5G11000,0.32,2.80988E-15,5.20334E-11,14
AT2G02780,0.32,2.60832E-07,0.004830083,14
AT1G01490,0.32,3.73119E-08,0.000690941,14
AT5G48160,0.32,2.29939E-08,0.000425801,14
AT4G30610,0.32,1.58493E-10,2.93497E-06,14
AT5G10190,0.32,1.50168E-10,2.78081E-06,14
AT5G40230,0.32,3.34834E-09,6.20045E-05,14
AT3G55180,0.32,2.78143E-08,0.000515065,14
AT5G12040,0.32,1.36324E-11,2.52445E-07,14
AT5G22545,0.32,5.34722E-12,9.90198E-08,14
AT1G77200,0.32,1.94672E-07,0.00360494,14
AT3G25882,0.32,6.24755E-08,0.001156921,14
AT1G01440,0.32,3.53222E-11,6.54096E-07,14
AT1G19330,0.32,7.86118E-10,1.45573E-05,14
AT3G21640,0.32,5.22877E-15,9.68264E-11,14
AT3G23220,0.31,6.96854E-12,1.29043E-07,14
AT5G61500,0.31,1.57842E-08,0.000292291,14
AT2G20940,0.31,2.68594E-07,0.004973826,14
AT5G26940,0.31,1.0245E-09,1.89716E-05,14
AT3G54360,0.31,1.32905E-08,0.000246114,14
AT5G10480,0.31,1.64853E-14,3.05275E-10,14
AT5G58375,0.31,2.5129E-07,0.004653392,14
AT5G47100,0.31,1.11193E-13,2.05908E-09,14
AT1G33540,0.31,2.06545E-08,0.000382479,14
AT5G24120,0.31,5.79786E-08,0.001073648,14
AT5G18860,0.31,2.58977E-07,0.004795739,14
AT4G37000,0.31,7.20584E-11,1.33438E-06,14
AT5G63030,0.31,4.62513E-08,0.000856482,14
AT5G12930,0.31,4.98775E-09,9.23631E-05,14
AT1G06290,0.31,6.47611E-09,0.000119925,14
AT4G27800,0.31,7.61144E-08,0.001409486,14
AT5G05460,0.31,2.28581E-09,4.23286E-05,14
AT1G13550,0.31,1.69957E-12,3.14726E-08,14
AT1G07230,0.31,5.42173E-11,1.004E-06,14
AT5G60190,0.31,1.83378E-10,3.3958E-06,14
AT3G49601,0.31,6.17352E-09,0.000114321,14
AT5G40840,0.31,9.70804E-13,1.79773E-08,14
AT2G46550,0.31,4.59827E-07,0.008515077,14
AT5G66610,0.30,3.94692E-12,7.3089E-08,14
AT2G44820,0.30,1.53654E-14,2.84537E-10,14
AT1G26440,0.30,1.60682E-08,0.000297552,14
AT5G28040,0.30,1.33219E-13,2.46694E-09,14
AT5G39020,0.30,1.68557E-17,3.12135E-13,14
AT2G32230,0.30,4.94983E-29,9.16609E-25,14
AT4G37590,0.30,2.96669E-08,0.000549372,14
AT2G14820,0.30,3.51942E-11,6.51726E-07,14
AT1G32130,0.30,1.78676E-11,3.30872E-07,14
AT5G60410,0.30,1.56182E-09,2.89217E-05,14
AT2G40940,0.30,8.82913E-12,1.63498E-07,14
AT4G17150,0.30,1.25075E-11,2.31615E-07,14
AT5G51400,0.30,5.65065E-08,0.001046388,14
AT1G17730,0.30,4.59863E-09,8.51574E-05,14
AT4G25360,0.30,1.65796E-09,3.0702E-05,14
AT5G47960,0.30,1.97801E-11,3.66289E-07,14
AT5G58740,0.30,1.20838E-09,2.23768E-05,14
AT3G09000,0.30,2.27895E-10,4.22017E-06,14
AT5G58440,0.30,4.51323E-10,8.3576E-06,14
AT5G50180,0.30,5.19838E-08,0.000962637,14
AT5G53940,0.30,1.02566E-10,1.89932E-06,14
AT5G65910,0.30,6.25659E-09,0.000115859,14
AT5G53760,0.30,1.81868E-09,3.36783E-05,14
AT4G11050,0.30,1.68129E-08,0.00031134,14
AT3G50500,0.30,2.05267E-09,3.80113E-05,14
AT5G65060,0.30,9.17712E-12,1.69942E-07,14
AT2G33585,0.30,2.17164E-13,4.02144E-09,14
AT4G39840,0.30,1.39609E-07,0.002585272,14
AT4G27310,0.30,2.67337E-08,0.000495055,14
AT4G23570,0.30,9.96034E-09,0.000184446,14
AT5G42060,0.29,2.98217E-09,5.52238E-05,14
AT4G05530,0.29,4.32808E-11,8.01474E-07,14
AT4G25210,0.29,3.71159E-10,6.87312E-06,14
AT5G65130,0.29,9.17162E-11,1.6984E-06,14
AT1G50660,0.29,2.42084E-07,0.004482914,14
AT5G47580,0.29,1.10688E-14,2.04972E-10,14
AT1G56590,0.29,2.24436E-13,4.15611E-09,14
AT2G23820,0.29,1.52563E-11,2.82516E-07,14
AT5G49910,0.29,1.41968E-07,0.002628958,14
AT3G59700,0.29,1.01246E-11,1.87487E-07,14
AT1G28580,0.29,3.93552E-07,0.007287795,14
AT1G78190,0.29,1.18239E-14,2.18955E-10,14
AT2G45430,0.29,1.13948E-10,2.1101E-06,14
AT1G09160,0.29,9.88019E-14,1.82961E-09,14
AT1G79690,0.29,3.9361E-11,7.28887E-07,14
AT5G14690,0.29,4.05563E-09,7.51022E-05,14
AT1G01260,0.29,1.712E-09,3.17028E-05,14
AT2G27100,0.29,5.82495E-13,1.07866E-08,14
AT5G50530,0.29,6.8116E-08,0.001261371,14
AT3G52060,0.29,2.67338E-07,0.004950562,14
AT4G39270,0.29,1.60967E-08,0.000298078,14
AT5G67630,0.29,1.14041E-08,0.000211181,14
AT1G03290,0.29,2.39836E-08,0.000444129,14
AT5G14640,0.29,2.39347E-07,0.00443223,14
AT5G62220,0.29,2.61193E-08,0.000483677,14
AT1G33990,0.29,7.00408E-12,1.29702E-07,14
AT3G22270,0.29,1.24867E-08,0.00023123,14
AT5G63930,0.28,2.89108E-08,0.00053537,14
AT4G30996,0.28,8.75304E-12,1.62089E-07,14
AT1G11050,0.28,4.34053E-12,8.0378E-08,14
AT5G22550,0.28,6.55067E-08,0.001213053,14
AT5G05380,0.28,5.60294E-11,1.03755E-06,14
AT4G29900,0.28,2.09426E-10,3.87815E-06,14
AT4G01735,0.28,2.65182E-14,4.91065E-10,14
AT3G50530,0.28,1.60792E-07,0.002977555,14
AT1G78890,0.28,2.03372E-15,3.76605E-11,14
AT4G15780,0.28,9.08279E-11,1.68195E-06,14
AT1G71170,0.28,6.3178E-11,1.16993E-06,14
AT3G26090,0.28,3.27049E-09,6.0563E-05,14
AT3G50830,0.28,4.66589E-08,0.00086403,14
AT5G05880,0.28,4.27068E-10,7.90845E-06,14
AT5G19290,0.28,8.0163E-12,1.48446E-07,14
AT2G17290,0.28,4.20214E-07,0.007781527,14
AT1G31950,0.28,1.5143E-08,0.000280419,14
AT1G45207,0.28,2.89635E-13,5.36346E-09,14
AT5G16260,0.28,7.95783E-09,0.000147363,14
AT5G20620,0.28,1.11739E-11,2.06918E-07,14
AT5G16510,0.28,5.21065E-07,0.009649088,14
AT1G21770,0.27,2.20664E-08,0.000408626,14
AT2G24170,0.27,1.52347E-07,0.002821154,14
AT2G46535,0.27,1.09341E-10,2.02477E-06,14
AT2G14740,0.27,1.08701E-13,2.01293E-09,14
AT2G33740,0.27,4.92E-10,9.11086E-06,14
AT5G22130,0.27,1.55434E-15,2.87833E-11,14
AT2G34860,0.27,4.33072E-08,0.000801963,14
AT2G33590,0.27,1.64007E-10,3.03708E-06,14
AT5G45750,0.27,8.76284E-09,0.00016227,14
AT1G17850,0.27,2.66929E-12,4.94299E-08,14
AT2G45380,0.27,3.71443E-09,6.87838E-05,14
AT1G59900,0.27,3.21068E-12,5.94554E-08,14
AT2G31370,0.27,2.07561E-10,3.84362E-06,14
AT3G59310,0.27,2.4085E-10,4.46007E-06,14
AT5G67430,0.27,3.26896E-13,6.05345E-09,14
AT2G33847,0.27,8.11461E-12,1.50266E-07,14
AT4G37820,0.27,2.64082E-09,4.89027E-05,14
AT5G62530,0.27,1.28213E-09,2.37425E-05,14
AT1G20350,0.27,3.08511E-10,5.713E-06,14
AT1G75080,0.27,9.69672E-10,1.79564E-05,14
AT3G59300,0.27,3.36428E-08,0.000622997,14
AT3G08780,0.27,6.21391E-12,1.15069E-07,14
AT1G09520,0.27,2.03486E-09,3.76816E-05,14
AT3G56460,0.27,2.5238E-07,0.004673568,14
AT5G59500,0.27,4.98616E-15,9.23337E-11,14
AT3G17611,0.27,4.76579E-07,0.008825284,14
AT5G06265,0.27,1.82015E-10,3.37056E-06,14
AT3G61680,0.27,1.77399E-09,3.28507E-05,14
AT2G45260,0.27,5.98114E-13,1.10759E-08,14
AT3G23640,0.27,1.39821E-11,2.5892E-07,14
AT2G04550,0.27,5.10224E-10,9.44833E-06,14
AT3G62570,0.26,1.62029E-08,0.000300046,14
AT5G65750,0.26,6.59128E-08,0.001220572,14
AT5G58787,0.26,7.64514E-08,0.001415728,14
AT3G15120,0.26,1.23933E-09,2.29498E-05,14
AT2G22660,0.26,8.05064E-10,1.49082E-05,14
AT1G70150,0.26,7.94033E-11,1.47039E-06,14
AT5G01650,0.26,4.88554E-07,0.009047045,14
AT4G03260,0.26,4.4196E-09,8.18422E-05,14
AT1G12680,0.26,4.37356E-09,8.09896E-05,14
AT5G50870,0.26,3.64782E-13,6.75503E-09,14
AT4G33160,0.26,1.38325E-08,0.000256151,14
AT4G21810,0.26,3.80424E-07,0.0070447,14
AT4G17250,0.26,1.7711E-09,3.27973E-05,14
AT4G37020,0.26,3.96553E-11,7.34337E-07,14
AT4G33910,0.26,2.83845E-07,0.005256234,14
AT1G34770,0.26,1.25429E-11,2.32268E-07,14
AT1G65590,0.26,1.31744E-07,0.002439638,14
AT4G03110,0.26,1.49724E-08,0.000277258,14
AT2G39840,0.26,3.34748E-07,0.00619886,14
AT5G53540,0.26,2.41471E-12,4.47155E-08,14
AT1G33780,0.26,4.76537E-10,8.82452E-06,14
AT4G33300,0.26,5.96833E-08,0.001105216,14
AT4G19830,0.26,1.74755E-10,3.23611E-06,14
AT5G67420,0.26,5.04753E-08,0.000934701,14
AT4G25835,0.26,2.63021E-07,0.00487063,14
AT2G45510,0.25,2.13259E-07,0.003949137,14
AT5G64450,0.25,1.21701E-10,2.25365E-06,14
AT5G03355,0.25,5.19491E-09,9.61994E-05,14
AT5G17990,0.25,6.00624E-09,0.000111224,14
AT1G71696,0.25,2.47019E-10,4.5743E-06,14
AT5G15050,0.25,2.4171E-09,4.47599E-05,14
AT5G23440,0.25,3.80584E-13,7.04766E-09,14
AT1G76660,0.25,2.49243E-10,4.61549E-06,14
AT4G14340,0.25,1.43732E-09,2.66164E-05,14
AT1G58280,0.25,4.24866E-08,0.000786768,14
AT5G12230,0.25,1.77295E-09,3.28315E-05,14
AT3G55020,0.25,1.3513E-09,2.50234E-05,14
AT5G55060,0.25,7.34527E-09,0.00013602,14
AT3G60480,0.25,1.69337E-13,3.13578E-09,14
AT2G32080,0.25,3.00968E-10,5.57333E-06,14
AT2G02170,0.25,4.91882E-09,9.10867E-05,14
AT4G10330,0.25,5.22616E-11,9.6778E-07,14
AT4G39400,0.25,4.49006E-07,0.008314694,14
AT5G20550,0.25,1.74506E-08,0.00032315,14
AT5G05530,0.25,3.62051E-07,0.006704467,14
AT3G02520,0.25,2.35671E-08,0.000436416,14
