Gene,Average Log FC,p value,Adjusted                p value ,Cluster
AT5G35460,0.46,1.00593E-23,1.86277E-19,10
AT5G08670,0.46,2.98039E-32,5.51909E-28,10
AT5G07470,0.46,3.44767E-19,6.3844E-15,10
AT5G24100,0.46,9.93358E-23,1.8395E-18,10
AT1G09170,0.46,4.78485E-58,8.86058E-54,10
AT3G17090,0.46,4.81588E-27,8.91804E-23,10
AT5G03540,0.46,1.39645E-28,2.58595E-24,10
AT4G13020,0.46,1.08368E-30,2.00675E-26,10
AT4G04900,0.46,2.53715E-85,4.69829E-81,10
AT3G07470,0.46,4.21142E-25,7.7987E-21,10
AT1G72020,0.46,2.52431E-25,4.67451E-21,10
AT2G04680,0.45,1.50631E-58,2.78938E-54,10
AT4G30010,0.45,1.04627E-23,1.93749E-19,10
AT2G39780,0.45,1.82161E-26,3.37325E-22,10
AT1G49300,0.45,1.19099E-23,2.20548E-19,10
AT1G15400,0.45,4.56637E-25,8.456E-21,10
AT5G14030,0.45,4.51023E-22,8.35204E-18,10
AT2G21870,0.45,9.28302E-27,1.71903E-22,10
AT3G52730,0.45,1.57159E-24,2.91028E-20,10
AT3G01290,0.45,1.18625E-56,2.1967E-52,10
AT4G13340,0.45,1.70041E-21,3.14882E-17,10
AT5G08530,0.45,1.41002E-30,2.61108E-26,10
AT1G03900,0.45,6.20353E-30,1.14877E-25,10
AT5G63220,0.45,7.0449E-36,1.30458E-31,10
AT5G37510,0.45,5.21104E-28,9.6498E-24,10
AT5G58940,0.45,1.4336E-43,2.65474E-39,10
AT3G26510,0.45,9.19288E-22,1.70234E-17,10
AT3G13870,0.45,4.62724E-27,8.56872E-23,10
AT1G08590,0.44,1.60923E-22,2.97997E-18,10
AT5G52280,0.44,1.41527E-23,2.62081E-19,10
AT3G07940,0.44,4.14656E-53,7.6786E-49,10
AT5G04430,0.44,5.51149E-28,1.02062E-23,10
AT2G37250,0.44,1.21577E-26,2.25136E-22,10
AT1G04250,0.44,1.59945E-42,2.96186E-38,10
AT4G00585,0.44,8.75269E-29,1.62082E-24,10
AT5G02420,0.44,8.97969E-26,1.66286E-21,10
AT1G17500,0.44,6.47944E-27,1.19986E-22,10
AT1G48240,0.44,6.6279E-27,1.22735E-22,10
AT2G39690,0.44,1.25153E-93,2.31758E-89,10
AT4G27500,0.44,2.85194E-24,5.28122E-20,10
AT5G01700,0.44,2.09173E-46,3.87346E-42,10
AT3G08610,0.44,1.37651E-21,2.54902E-17,10
AT5G18150,0.44,3.30337E-18,6.11719E-14,10
AT2G44380,0.44,4.50316E-35,8.33894E-31,10
AT1G18420,0.44,5.56425E-81,1.03039E-76,10
AT3G07460,0.44,2.36245E-28,4.37478E-24,10
AT4G19045,0.44,1.03042E-41,1.90814E-37,10
AT4G25190,0.44,1.39279E-63,2.57918E-59,10
AT1G50290,0.44,6.24733E-56,1.15688E-51,10
AT2G33220,0.44,4.45939E-29,8.2579E-25,10
AT2G15390,0.44,1.22707E-36,2.27228E-32,10
AT1G21900,0.44,4.04018E-22,7.48161E-18,10
AT5G18800,0.43,3.36127E-25,6.22441E-21,10
AT2G44060,0.43,6.76109E-32,1.25202E-27,10
AT5G66510,0.43,2.50363E-26,4.63622E-22,10
AT5G02800,0.43,2.42918E-29,4.49836E-25,10
AT1G75630,0.43,1.2007E-26,2.22346E-22,10
AT4G02075,0.43,2.05748E-27,3.81004E-23,10
AT2G35680,0.43,1.20564E-20,2.2326E-16,10
AT1G59725,0.43,2.22657E-77,4.12317E-73,10
AT5G58900,0.43,1.65867E-26,3.07152E-22,10
AT5G59613,0.43,1.87415E-17,3.47055E-13,10
AT1G12530,0.43,5.03684E-31,9.32722E-27,10
AT5G01050,0.43,1.89689E-67,3.51266E-63,10
AT5G20490,0.43,1.62178E-29,3.00321E-25,10
AT2G20820,0.43,1.53433E-21,2.84127E-17,10
AT1G77740,0.43,1.10515E-20,2.04651E-16,10
AT5G09890,0.43,7.39925E-23,1.37019E-18,10
AT4G30160,0.43,2.45759E-26,4.55097E-22,10
AT2G31680,0.43,9.06696E-21,1.67902E-16,10
AT5G64500,0.42,2.84349E-25,5.26558E-21,10
AT2G24330,0.42,1.72008E-26,3.18525E-22,10
AT4G38220,0.42,5.6815E-22,1.0521E-17,10
AT2G25240,0.42,5.50219E-54,1.0189E-49,10
AT3G07568,0.42,6.96894E-25,1.29051E-20,10
AT1G19190,0.42,1.63066E-39,3.01966E-35,10
AT4G32410,0.42,2.09178E-14,3.87356E-10,10
AT2G26420,0.42,7.16523E-41,1.32686E-36,10
AT3G12500,0.42,1.713E-57,3.17214E-53,10
AT4G00860,0.42,2.30827E-19,4.27446E-15,10
AT3G10860,0.42,1.59904E-26,2.96111E-22,10
AT5G40670,0.42,4.58923E-31,8.49834E-27,10
AT1G14010,0.42,1.00393E-23,1.85907E-19,10
AT1G31120,0.42,6.49227E-28,1.20224E-23,10
AT5G60570,0.42,2.16266E-24,4.00482E-20,10
AT3G29760,0.42,2.18243E-28,4.04142E-24,10
AT1G47260,0.42,5.90743E-28,1.09394E-23,10
AT2G04410,0.42,2.04393E-24,3.78495E-20,10
AT1G79870,0.42,1.49343E-27,2.76554E-23,10
AT5G11700,0.42,9.1666E-20,1.69747E-15,10
AT5G57740,0.42,8.66162E-26,1.60396E-21,10
AT1G67785,0.42,1.52193E-22,2.8183E-18,10
AT4G00330,0.42,1.10375E-37,2.04393E-33,10
AT3G26100,0.42,7.87698E-23,1.45866E-18,10
AT1G63940,0.41,1.63402E-24,3.02588E-20,10
AT5G67560,0.41,5.92388E-21,1.09698E-16,10
AT5G58375,0.41,3.57712E-19,6.62411E-15,10
AT5G54380,0.41,1.15511E-13,2.13904E-09,10
AT5G41990,0.41,7.70945E-28,1.42764E-23,10
AT3G14270,0.41,2.68437E-32,4.97091E-28,10
AT1G30640,0.41,3.68589E-27,6.82553E-23,10
AT3G52200,0.41,1.35669E-24,2.51231E-20,10
AT4G16920,0.41,3.11589E-60,5.77001E-56,10
AT4G01610,0.41,2.40989E-30,4.46264E-26,10
AT2G25430,0.41,6.21253E-21,1.15044E-16,10
AT2G39518,0.41,4.03771E-43,7.47703E-39,10
AT3G06060,0.41,1.20585E-21,2.23299E-17,10
AT5G34930,0.41,7.00753E-36,1.29765E-31,10
AT1G28240,0.41,3.50755E-21,6.49528E-17,10
AT1G29020,0.41,1.10868E-68,2.05305E-64,10
AT4G30440,0.41,1.1611E-12,2.15012E-08,10
AT5G47140,0.41,1.14569E-30,2.12158E-26,10
AT1G70300,0.41,1.9636E-15,3.6362E-11,10
AT4G35040,0.41,3.10946E-20,5.7581E-16,10
AT1G54740,0.41,6.28533E-40,1.16392E-35,10
AT1G61100,0.41,3.74055E-16,6.92675E-12,10
AT4G26570,0.41,7.90853E-22,1.4645E-17,10
AT2G39410,0.40,7.51098E-42,1.39088E-37,10
AT3G16690,0.40,3.42561E-28,6.34355E-24,10
AT1G13300,0.40,2.46933E-20,4.5727E-16,10
AT4G33080,0.40,4.56039E-16,8.44493E-12,10
AT1G11660,0.40,1.30493E-25,2.41648E-21,10
AT5G43830,0.40,1.91252E-19,3.5416E-15,10
AT2G24170,0.40,4.58009E-20,8.48142E-16,10
AT1G76220,0.40,1.58817E-32,2.94097E-28,10
AT4G12690,0.40,1.29521E-23,2.39848E-19,10
AT3G24170,0.40,1.71181E-17,3.16993E-13,10
AT2G46390,0.40,8.28321E-22,1.53388E-17,10
AT5G66280,0.40,1.17382E-37,2.17368E-33,10
AT1G05205,0.40,1.67406E-21,3.10003E-17,10
AT5G11850,0.40,4.56882E-21,8.46053E-17,10
AT1G55160,0.40,2.63502E-22,4.87953E-18,10
AT5G46230,0.40,8.39775E-13,1.5551E-08,10
AT4G31080,0.40,8.55379E-22,1.58399E-17,10
AT5G58560,0.40,1.46782E-22,2.71811E-18,10
AT1G15040,0.40,2.56627E-22,4.75222E-18,10
AT4G14716,0.40,1.61553E-20,2.99163E-16,10
AT1G26640,0.40,2.5301E-23,4.68524E-19,10
AT4G00720,0.40,3.32397E-22,6.15533E-18,10
AT5G66760,0.39,5.35304E-20,9.91276E-16,10
AT1G68820,0.39,8.65895E-31,1.60346E-26,10
AT1G70490,0.39,3.15426E-19,5.84106E-15,10
AT1G23870,0.39,2.35281E-15,4.35693E-11,10
AT5G62280,0.39,2.80503E-18,5.19436E-14,10
AT4G03560,0.39,2.47902E-18,4.59064E-14,10
AT4G14750,0.39,4.03823E-13,7.47799E-09,10
AT2G45540,0.39,3.70989E-23,6.86997E-19,10
AT1G65010,0.39,7.60998E-16,1.40922E-11,10
AT3G50140,0.39,4.4563E-37,8.25217E-33,10
AT2G43160,0.39,3.14582E-19,5.82542E-15,10
AT1G34510,0.39,1.61626E-46,2.993E-42,10
AT2G47380,0.39,7.57424E-19,1.4026E-14,10
AT5G08680,0.39,4.7217E-21,8.74365E-17,10
AT1G18620,0.39,2.85782E-33,5.29211E-29,10
AT5G08060,0.39,2.72667E-21,5.04925E-17,10
AT3G10260,0.39,5.52274E-21,1.0227E-16,10
AT2G38320,0.39,4.17753E-71,7.73594E-67,10
AT2G15370,0.39,1.51678E-55,2.80877E-51,10
AT5G15320,0.39,3.19883E-18,5.92358E-14,10
AT4G20110,0.39,1.17573E-58,2.17722E-54,10
AT4G09100,0.39,4.01453E-65,7.4341E-61,10
AT5G67390,0.39,2.30392E-08,0.000426641,10
AT4G35950,0.39,6.16083E-25,1.14086E-20,10
AT2G27000,0.39,1.56578E-12,2.89952E-08,10
AT2G28550,0.39,6.82817E-25,1.26444E-20,10
AT1G12640,0.39,1.51213E-23,2.80016E-19,10
AT5G11560,0.39,3.28953E-17,6.09155E-13,10
AT5G13080,0.38,7.92958E-17,1.4684E-12,10
AT3G59320,0.38,1.92942E-26,3.5729E-22,10
AT5G60550,0.38,2.195E-21,4.06471E-17,10
AT4G23885,0.38,3.80444E-19,7.04507E-15,10
AT5G19860,0.38,4.65312E-21,8.61665E-17,10
AT2G22800,0.38,2.22931E-31,4.12824E-27,10
AT1G24440,0.38,9.64006E-15,1.78515E-10,10
AT5G38560,0.38,6.09891E-18,1.1294E-13,10
AT5G11770,0.38,3.63348E-22,6.72848E-18,10
AT5G49360,0.38,4.55109E-12,8.4277E-08,10
AT1G19700,0.38,3.0863E-27,5.71522E-23,10
AT4G31340,0.38,9.04693E-23,1.67531E-18,10
AT5G42020,0.38,1.98867E-07,0.003682619,10
AT5G37480,0.38,1.03893E-19,1.92389E-15,10
AT5G04860,0.38,1.388E-22,2.5703E-18,10
AT4G01350,0.38,1.52926E-31,2.83188E-27,10
AT5G15090,0.38,8.4685E-21,1.5682E-16,10
AT3G51770,0.37,1.91511E-24,3.5464E-20,10
AT3G53490,0.37,7.87927E-26,1.45908E-21,10
AT3G01390,0.37,9.71187E-19,1.79844E-14,10
AT3G09000,0.37,1.09694E-22,2.03132E-18,10
AT3G26700,0.37,5.46542E-34,1.01209E-29,10
AT5G46860,0.37,1.97026E-18,3.64852E-14,10
AT3G18820,0.37,2.17052E-22,4.01938E-18,10
AT4G27840,0.37,6.26121E-22,1.15945E-17,10
AT1G04410,0.37,4.70712E-17,8.71664E-13,10
AT1G19835,0.37,7.14699E-10,1.32348E-05,10
AT5G67620,0.37,1.86282E-23,3.44958E-19,10
AT2G26600,0.37,1.28836E-25,2.38579E-21,10
AT4G04910,0.37,2.23991E-21,4.14787E-17,10
AT5G47030,0.37,8.58249E-18,1.58931E-13,10
AT5G19770,0.37,5.34371E-19,9.89549E-15,10
AT2G42210,0.37,1.86091E-18,3.44604E-14,10
AT1G22540,0.37,3.71725E-43,6.88361E-39,10
AT4G28540,0.37,6.74609E-21,1.24924E-16,10
AT5G26080,0.37,5.42617E-34,1.00482E-29,10
AT1G79410,0.37,3.99318E-11,7.39457E-07,10
AT3G03100,0.37,5.59716E-22,1.03648E-17,10
AT2G03980,0.37,1.37031E-44,2.53754E-40,10
AT5G32440,0.37,1.10631E-17,2.04867E-13,10
AT4G14550,0.37,3.75493E-12,6.95338E-08,10
AT5G43900,0.37,6.28496E-18,1.16385E-13,10
AT1G57680,0.37,1.25284E-14,2.32002E-10,10
AT3G55440,0.37,1.92714E-20,3.56868E-16,10
AT4G32600,0.37,1.33548E-18,2.47304E-14,10
AT4G22310,0.37,1.98161E-19,3.66955E-15,10
AT5G06800,0.37,1.08188E-37,2.00342E-33,10
AT5G08300,0.37,3.17356E-18,5.87679E-14,10
AT3G02460,0.37,1.67352E-21,3.09903E-17,10
AT2G38170,0.37,1.24078E-47,2.29768E-43,10
AT2G19830,0.37,3.86005E-21,7.14804E-17,10
AT5G45410,0.37,4.51895E-20,8.3682E-16,10
AT3G02240,0.37,1.29643E-49,2.40072E-45,10
AT2G02630,0.37,7.21088E-17,1.33531E-12,10
AT5G39950,0.37,6.74495E-21,1.24903E-16,10
AT4G25250,0.36,1.34099E-08,0.000248325,10
AT2G31490,0.36,7.33814E-17,1.35888E-12,10
AT5G06930,0.36,7.95494E-39,1.4731E-34,10
AT1G74210,0.36,2.52571E-10,4.67711E-06,10
AT1G06120,0.36,2.34538E-59,4.34318E-55,10
AT3G11590,0.36,1.58403E-13,2.9333E-09,10
AT1G11380,0.36,6.09639E-15,1.12893E-10,10
AT3G48760,0.36,2.22017E-16,4.11131E-12,10
AT1G74230,0.36,1.0293E-20,1.90605E-16,10
AT2G17290,0.36,1.09505E-23,2.02781E-19,10
AT1G33700,0.36,5.25671E-15,9.73437E-11,10
AT1G10150,0.36,1.23251E-09,2.28237E-05,10
AT1G36050,0.36,9.24772E-19,1.71249E-14,10
AT5G44790,0.36,1.17543E-12,2.17666E-08,10
AT5G11950,0.36,5.10974E-18,9.46222E-14,10
AT3G56190,0.36,3.76344E-19,6.96914E-15,10
AT5G19550,0.36,2.5746E-20,4.76765E-16,10
AT5G47480,0.36,1.97803E-15,3.66291E-11,10
AT2G17500,0.36,1.2412E-44,2.29845E-40,10
AT2G46540,0.36,5.45437E-17,1.01004E-12,10
AT5G11960,0.36,2.70078E-23,5.00131E-19,10
AT3G11330,0.36,7.77151E-17,1.43913E-12,10
AT5G41940,0.36,3.58585E-20,6.64028E-16,10
AT4G30060,0.36,3.28883E-16,6.09026E-12,10
AT5G54780,0.36,1.49936E-25,2.77651E-21,10
AT1G62440,0.36,8.56012E-33,1.58516E-28,10
AT5G24170,0.35,3.3479E-25,6.19963E-21,10
AT1G79830,0.35,4.15031E-17,7.68554E-13,10
AT2G18730,0.35,1.67804E-19,3.1074E-15,10
AT5G24230,0.35,1.3964E-46,2.58586E-42,10
AT1G64530,0.35,2.18249E-20,4.04153E-16,10
AT3G26000,0.35,9.95369E-13,1.84322E-08,10
AT2G02510,0.35,2.39035E-17,4.42645E-13,10
AT2G20420,0.35,7.16948E-20,1.32764E-15,10
AT5G06390,0.35,8.53007E-17,1.5796E-12,10
AT2G37820,0.35,2.32401E-50,4.3036E-46,10
AT3G15640,0.35,3.61579E-15,6.69572E-11,10
AT1G76490,0.35,1.52519E-20,2.82435E-16,10
AT5G01460,0.35,1.06627E-15,1.97453E-11,10
AT5G39510,0.35,5.17859E-19,9.58972E-15,10
AT5G23630,0.35,3.95113E-17,7.31669E-13,10
AT5G13430,0.35,1.03687E-15,1.92007E-11,10
AT2G33460,0.35,1.34396E-63,2.48875E-59,10
AT5G55060,0.35,8.74185E-25,1.61882E-20,10
AT5G13440,0.35,2.33805E-17,4.3296E-13,10
AT5G08330,0.35,2.24709E-12,4.16116E-08,10
AT3G57630,0.35,1.93702E-18,3.58698E-14,10
AT3G29180,0.35,2.61056E-15,4.83424E-11,10
AT2G03220,0.35,1.03791E-19,1.922E-15,10
AT1G47420,0.35,7.83852E-19,1.45154E-14,10
AT5G16730,0.34,8.71034E-12,1.61298E-07,10
AT3G25790,0.34,2.10185E-16,3.89221E-12,10
AT1G67910,0.34,6.31804E-30,1.16997E-25,10
AT1G62320,0.34,1.02171E-36,1.89201E-32,10
AT3G02360,0.34,1.66842E-15,3.08957E-11,10
AT4G38260,0.34,1.99894E-18,3.70163E-14,10
AT3G07480,0.34,1.80041E-13,3.33401E-09,10
AT2G07708,0.34,1.08076E-11,2.00135E-07,10
AT1G69790,0.34,5.44273E-53,1.00788E-48,10
AT1G26960,0.34,1.16143E-11,2.15074E-07,10
AT1G48300,0.34,2.92638E-22,5.41906E-18,10
AT2G26890,0.34,1.12718E-20,2.08732E-16,10
AT2G34250,0.34,9.23373E-14,1.7099E-09,10
AT4G27610,0.34,6.87772E-20,1.27362E-15,10
AT5G52840,0.34,8.67705E-16,1.60682E-11,10
AT3G59360,0.34,2.18462E-14,4.04548E-10,10
AT2G24540,0.34,6.1047E-31,1.13047E-26,10
AT3G51840,0.34,3.97215E-16,7.35562E-12,10
AT5G63510,0.34,2.48353E-16,4.599E-12,10
AT1G09430,0.34,4.36194E-19,8.07743E-15,10
AT1G72880,0.34,4.08035E-19,7.556E-15,10
AT1G65985,0.34,4.58782E-24,8.49572E-20,10
AT1G71090,0.34,5.83699E-21,1.08089E-16,10
AT4G04695,0.34,6.9277E-32,1.28287E-27,10
AT4G27270,0.34,2.28958E-14,4.23984E-10,10
AT5G61530,0.34,1.87532E-20,3.47272E-16,10
AT5G43230,0.34,3.99743E-70,7.40244E-66,10
AT1G60140,0.34,7.70383E-12,1.4266E-07,10
AT1G78300,0.34,4.07983E-12,7.55503E-08,10
AT3G46400,0.34,1.09611E-47,2.02978E-43,10
AT1G20050,0.34,2.76469E-14,5.11966E-10,10
AT3G61300,0.33,3.5319E-72,6.54038E-68,10
AT4G32940,0.33,3.06015E-14,5.66679E-10,10
AT3G44200,0.33,3.98143E-13,7.37281E-09,10
AT2G39570,0.33,5.21009E-10,9.64804E-06,10
AT4G09630,0.33,5.28316E-18,9.78335E-14,10
AT5G37790,0.33,5.66028E-14,1.04817E-09,10
AT1G30000,0.33,2.50778E-16,4.6439E-12,10
AT1G12550,0.33,2.87391E-34,5.3219E-30,10
AT3G57062,0.33,2.03307E-18,3.76484E-14,10
AT1G16170,0.33,1.62331E-12,3.00605E-08,10
AT3G05420,0.33,1.0041E-13,1.8594E-09,10
AT2G32080,0.33,6.79684E-17,1.25864E-12,10
AT4G25220,0.33,1.10193E-35,2.04055E-31,10
AT4G15920,0.33,3.78648E-34,7.01181E-30,10
AT5G26667,0.33,2.92019E-17,5.40762E-13,10
AT2G27730,0.33,6.59134E-15,1.22058E-10,10
AT1G22300,0.33,5.87067E-22,1.08713E-17,10
AT4G32470,0.33,5.65237E-13,1.04671E-08,10
AT2G41475,0.33,6.2563E-16,1.15854E-11,10
AT1G18980,0.33,3.6946E-12,6.84165E-08,10
AT3G46430,0.33,3.22497E-12,5.97199E-08,10
AT1G51650,0.33,1.72733E-12,3.19868E-08,10
AT1G05990,0.33,5.63457E-54,1.04341E-49,10
AT2G28910,0.33,5.21119E-14,9.65007E-10,10
AT3G13930,0.33,3.34247E-18,6.18959E-14,10
AT5G04920,0.33,1.45398E-21,2.69247E-17,10
AT2G42310,0.33,2.4644E-16,4.56358E-12,10
AT1G22882,0.33,2.15256E-15,3.98611E-11,10
AT1G53590,0.33,5.04681E-26,9.34568E-22,10
AT1G31750,0.33,5.81807E-40,1.07739E-35,10
AT4G16444,0.32,5.71203E-17,1.05775E-12,10
AT5G35980,0.32,1.57232E-16,2.91162E-12,10
AT3G15115,0.32,4.04775E-12,7.49562E-08,10
AT4G37010,0.32,3.29415E-43,6.10011E-39,10
AT2G31540,0.32,7.92138E-26,1.46688E-21,10
AT3G06070,0.32,1.14714E-10,2.12427E-06,10
AT4G25160,0.32,2.31466E-74,4.28628E-70,10
AT3G43300,0.32,6.59854E-15,1.22192E-10,10
AT3G61180,0.32,6.82577E-19,1.264E-14,10
AT4G00355,0.32,6.76787E-16,1.25327E-11,10
AT5G04990,0.32,2.66624E-13,4.93734E-09,10
AT4G02080,0.32,1.13619E-14,2.104E-10,10
AT4G27780,0.32,9.04E-16,1.67403E-11,10
AT5G13710,0.32,2.98755E-11,5.53234E-07,10
AT1G71820,0.32,7.22968E-18,1.33879E-13,10
AT2G30740,0.32,1.62583E-17,3.01071E-13,10
AT3G01730,0.32,9.95078E-58,1.84268E-53,10
AT3G28450,0.32,1.38472E-13,2.56423E-09,10
AT3G50830,0.32,1.66669E-18,3.08638E-14,10
AT3G62290,0.32,1.10418E-28,2.04472E-24,10
AT3G44510,0.32,9.84408E-28,1.82293E-23,10
AT3G54950,0.32,3.00408E-17,5.56295E-13,10
AT5G16510,0.32,3.63576E-14,6.7327E-10,10
AT2G44230,0.32,2.51195E-30,4.65162E-26,10
AT4G23640,0.32,9.24606E-16,1.71218E-11,10
AT1G22550,0.32,1.47045E-13,2.72298E-09,10
AT4G32300,0.32,5.90412E-18,1.09333E-13,10
AT1G22840,0.32,4.89706E-14,9.06838E-10,10
AT5G39590,0.32,3.91024E-21,7.24099E-17,10
AT2G01900,0.32,3.08322E-49,5.70951E-45,10
AT1G32460,0.32,7.83668E-11,1.4512E-06,10
AT1G08480,0.32,1.5606E-13,2.88992E-09,10
AT4G38800,0.32,1.71091E-15,3.16826E-11,10
AT5G62560,0.32,3.16133E-15,5.85416E-11,10
AT3G46060,0.31,1.35048E-17,2.50081E-13,10
AT5G24910,0.31,1.96358E-34,3.63615E-30,10
AT3G07330,0.31,4.98623E-14,9.2335E-10,10
AT1G72730,0.31,2.73737E-14,5.06906E-10,10
AT4G15230,0.31,1.19938E-17,2.22101E-13,10
AT5G20990,0.31,3.44568E-19,6.38071E-15,10
AT1G73280,0.31,9.68832E-30,1.79408E-25,10
AT1G72300,0.31,3.27114E-38,6.0575E-34,10
AT2G07727,0.31,1.37837E-09,2.55247E-05,10
AT1G65840,0.31,6.82932E-17,1.26465E-12,10
AT3G46290,0.31,8.81651E-17,1.63264E-12,10
AT4G05330,0.31,2.41998E-24,4.48133E-20,10
AT4G32650,0.31,6.78917E-25,1.25722E-20,10
AT1G31300,0.31,1.42245E-16,2.6341E-12,10
AT5G51380,0.31,7.47344E-18,1.38393E-13,10
AT5G04740,0.31,2.20027E-10,4.07445E-06,10
AT3G59340,0.31,1.49193E-48,2.76276E-44,10
AT4G24520,0.31,2.94069E-14,5.44556E-10,10
AT5G47960,0.31,6.87629E-19,1.27335E-14,10
AT3G51970,0.31,1.83581E-38,3.39956E-34,10
AT1G45688,0.31,1.89087E-07,0.003501507,10
AT5G19040,0.31,4.53009E-34,8.38881E-30,10
AT1G26940,0.31,1.38151E-16,2.55829E-12,10
AT4G05200,0.31,3.84842E-41,7.1265E-37,10
AT5G02040,0.31,3.65404E-13,6.76656E-09,10
AT2G37840,0.31,1.3269E-20,2.45715E-16,10
AT1G52155,0.30,9.17494E-29,1.69902E-24,10
AT5G23730,0.30,1.68563E-17,3.12146E-13,10
AT4G37830,0.30,7.32305E-16,1.35608E-11,10
AT3G06050,0.30,8.10974E-13,1.50176E-08,10
AT5G14310,0.30,4.73322E-12,8.76498E-08,10
AT1G61250,0.30,1.91578E-11,3.54765E-07,10
AT1G27420,0.30,2.43896E-38,4.51646E-34,10
AT5G22070,0.30,1.11426E-14,2.06339E-10,10
AT5G57050,0.30,1.31082E-13,2.42737E-09,10
AT5G55290,0.30,3.6881E-10,6.82962E-06,10
AT1G19840,0.30,6.51039E-20,1.20559E-15,10
AT1G23020,0.30,3.16942E-32,5.86914E-28,10
AT3G29250,0.30,7.1766E-38,1.32896E-33,10
AT5G07080,0.30,7.18542E-38,1.3306E-33,10
AT5G04160,0.30,4.57883E-12,8.47907E-08,10
AT5G65310,0.30,1.80658E-14,3.34543E-10,10
AT1G71010,0.30,5.13141E-11,9.50235E-07,10
AT1G30450,0.30,3.30066E-15,6.11217E-11,10
AT5G60460,0.30,2.43285E-10,4.50516E-06,10
AT1G10740,0.30,1.83708E-09,3.4019E-05,10
AT4G05150,0.30,7.88073E-17,1.45935E-12,10
AT4G03110,0.30,6.1495E-19,1.13876E-14,10
AT5G07450,0.30,4.06802E-35,7.53315E-31,10
AT1G11655,0.30,1.59493E-37,2.95349E-33,10
AT4G13660,0.30,5.66534E-22,1.04911E-17,10
AT2G18770,0.30,1.06115E-15,1.96504E-11,10
AT2G38100,0.30,4.55042E-65,8.42646E-61,10
AT5G24850,0.30,7.0502E-10,1.30556E-05,10
AT3G01780,0.29,2.36452E-11,4.37862E-07,10
AT2G38840,0.29,3.92639E-17,7.27089E-13,10
AT1G78920,0.29,1.70372E-10,3.15495E-06,10
AT3G23510,0.29,8.35878E-10,1.54788E-05,10
AT5G27100,0.29,5.45318E-38,1.00982E-33,10
AT2G17590,0.29,1.37992E-30,2.55533E-26,10
AT5G42870,0.29,3.00926E-17,5.57255E-13,10
AT4G00900,0.29,1.07987E-21,1.99969E-17,10
AT2G02680,0.29,1.19406E-14,2.21115E-10,10
AT1G21580,0.29,6.52013E-14,1.2074E-09,10
AT5G28540,0.29,1.50754E-08,0.000279167,10
AT1G75310,0.29,2.79014E-19,5.16678E-15,10
AT2G43350,0.29,7.44231E-12,1.37817E-07,10
AT4G11230,0.29,8.42443E-54,1.56004E-49,10
AT3G18450,0.29,1.5125E-48,2.80084E-44,10
AT2G20990,0.29,1.19972E-11,2.22163E-07,10
AT3G13380,0.29,1.55854E-30,2.8861E-26,10
AT5G60920,0.29,1.7014E-19,3.15064E-15,10
AT4G02405,0.29,8.38629E-18,1.55297E-13,10
AT1G22050,0.29,1.63878E-19,3.03469E-15,10
AT1G05630,0.29,1.77396E-37,3.28502E-33,10
AT1G66260,0.29,4.04847E-09,7.49696E-05,10
AT1G80310,0.29,7.89702E-21,1.46237E-16,10
AT5G40890,0.29,1.10727E-13,2.05045E-09,10
AT4G28710,0.29,4.0233E-20,7.45035E-16,10
AT4G21720,0.29,4.07829E-17,7.55218E-13,10
AT4G21980,0.29,1.17115E-10,2.16874E-06,10
AT2G31570,0.28,1.00441E-23,1.85996E-19,10
AT2G36430,0.28,9.57587E-68,1.77326E-63,10
AT5G04750,0.28,2.97021E-12,5.50023E-08,10
AT5G14240,0.28,1.56159E-15,2.89176E-11,10
AT1G01180,0.28,2.8015E-46,5.18781E-42,10
AT1G56190,0.28,2.38461E-10,4.41583E-06,10
AT4G02580,0.28,8.78791E-12,1.62735E-07,10
AT2G32810,0.28,3.01621E-18,5.58543E-14,10
AT5G25810,0.28,3.62032E-38,6.70411E-34,10
AT5G09850,0.28,3.20395E-12,5.93307E-08,10
AT5G61230,0.28,6.12317E-10,1.13389E-05,10
AT3G11030,0.28,5.3203E-11,9.85214E-07,10
AT3G66654,0.28,5.18143E-11,9.59497E-07,10
AT3G04810,0.28,1.9726E-07,0.003652868,10
AT5G19120,0.28,2.3279E-08,0.00043108,10
AT4G01040,0.28,8.26595E-15,1.53069E-10,10
AT2G29700,0.28,2.33679E-12,4.32727E-08,10
AT3G09470,0.28,7.98612E-10,1.47887E-05,10
AT5G10930,0.28,1.48922E-15,2.75775E-11,10
AT3G51580,0.28,3.34659E-12,6.19722E-08,10
AT1G34040,0.28,3.25316E-39,6.02421E-35,10
AT5G20650,0.28,2.37329E-22,4.39486E-18,10
AT3G55920,0.28,2.30586E-14,4.26999E-10,10
AT5G61650,0.28,1.19896E-47,2.22024E-43,10
AT3G12560,0.28,6.81968E-16,1.26287E-11,10
AT5G08160,0.28,2.86014E-13,5.29642E-09,10
AT3G60860,0.28,5.56237E-11,1.03004E-06,10
AT5G18910,0.28,1.10231E-42,2.04127E-38,10
AT5G54100,0.28,6.07739E-12,1.12541E-07,10
AT4G04800,0.28,2.67688E-15,4.95705E-11,10
AT1G65540,0.28,7.89904E-16,1.46274E-11,10
AT2G32260,0.28,1.03872E-11,1.92351E-07,10
AT1G44770,0.28,2.46939E-13,4.57282E-09,10
AT4G18550,0.28,2.65605E-26,4.91847E-22,10
