"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT5G02580",3.00002694508911e-141,1.24275717845371,0.843,0.138,5.98205372850769e-137
"LTPG1",1.1408775399445e-140,0.925832802544124,0.568,0.019,2.27490981464934e-136
"GLL22",3.68360624366833e-140,1.7355394802351,0.983,0.353,7.34511084987465e-136
"DFC",1.3313479491152e-137,0.48834285354396,0.886,0.191,2.65470781053571e-133
"BHLH93",4.46594361248287e-137,1.20196093168974,0.881,0.299,8.90509156329083e-133
"PGM.1",9.34353711584048e-135,1.24967473322957,0.97,0.302,1.86310130089859e-130
"AT3G19200",1.04387205322409e-133,1.56292404588349,0.928,0.236,2.08148087412885e-129
"ZPR1",2.06975096494035e-131,0.34574565208909,0.703,0.112,4.12708342409107e-127
"AT5G06270",2.9121426484729e-131,0.711819833342569,0.504,0.015,5.80681244105496e-127
"UGT75B2",5.32678910456595e-130,0.630490914006811,0.614,0.035,1.06216174745045e-125
"PAR1",5.75939619181553e-129,1.20635730745189,0.873,0.197,1.14842360064802e-124
"ALDH3F1",1.03275703367617e-128,0.733877553842333,0.75,0.086,2.05931752515027e-124
"JAL20",4.77108809172565e-128,1.26223142977368,0.975,0.318,9.51354965490095e-124
"XTH5",2.94173848821965e-125,1.4111941462692,0.864,0.155,5.86582654550998e-121
"AT1G17285",3.01857547438026e-125,1.06908616685519,0.881,0.176,6.01903949591424e-121
"AT3G04320",1.57716888373716e-124,0.375242427863097,0.873,0.206,3.1448747541719e-120
"AT5G18460",2.65745393892684e-124,0.625998324722753,0.758,0.109,5.29896315422011e-120
"GLL23",1.02658136662235e-122,0.634448352452027,0.792,0.14,2.04700324504496e-118
"AT5G50180",8.83411072560023e-122,0.899477963679431,0.919,0.285,1.76152167868469e-117
"AT3G23470",8.86535654155195e-122,1.03581780692117,0.966,0.303,1.76775209438546e-117
"AT1G30550",1.01768138633375e-121,0.948443770067127,0.822,0.15,2.02925668434949e-117
"AT1G04680",6.75268281423629e-120,0.94634264643743,0.97,0.331,1.34648495315872e-115
"LTPG2",9.50198482334414e-119,1.23833980653733,0.763,0.104,1.89469577377482e-114
"AT5G65810",1.26920223711757e-118,0.973292267408491,0.936,0.351,2.53078926081244e-114
"AT3G47380",3.1958352182809e-117,1.34337968914743,0.924,0.31,6.37249542525212e-113
"PAR2",1.82902504090054e-116,1.13042105016544,0.831,0.192,3.64707593155569e-112
"CRF4",2.24014289131414e-115,0.831979657763295,0.703,0.169,4.4668449252804e-111
"TPS29",3.23604274608811e-114,0.666750354538332,0.716,0.086,6.4526692356997e-110
"AT4G25250",3.45909365714007e-114,0.910498136398058,0.763,0.125,6.8974327523373e-110
"PCKA",5.7422471081327e-114,1.23996889965519,0.949,0.397,1.14500407336166e-109
"AT3G49630",7.86182692802138e-114,0.850552249875665,0.648,0.066,1.56764828944746e-109
"AT3G59850",2.5142166439413e-113,0.970828914071182,0.835,0.179,5.01334798801896e-109
"BGAL6",4.76371259688052e-113,0.884522041283715,0.898,0.245,9.49884291817976e-109
"AIR3",1.14403842178224e-112,0.856649272354454,0.949,0.275,2.28121261303378e-108
"AT2G39210",3.36695661119681e-112,0.786365738459736,0.797,0.132,6.71371148272643e-108
"AT3G51000",5.89031437694712e-112,0.799131331429824,0.877,0.268,1.17452868676326e-107
"XYL1",6.67765958373602e-112,1.00694093567185,0.797,0.141,1.33152532099696e-107
"CYCU4-1",7.32680736859336e-112,1.03894964251225,0.822,0.228,1.46096538929752e-107
"AT3G51660",8.26874671776414e-112,1.11732653138612,0.919,0.342,1.64878809552217e-107
"CYP705A30",1.12760193471566e-111,0.984617611905966,0.941,0.292,2.24843825782303e-107
"GDH1.1",1.46773958856016e-111,0.896661848925907,0.767,0.154,2.92667273958897e-107
"ALF5",2.70909859288208e-111,0.801406885791284,0.843,0.226,5.40194259420687e-107
"AT1G06930",8.99760529963656e-111,0.772045225669452,0.699,0.087,1.79412249674753e-106
"AT5G20950",2.88999360190016e-110,0.940445863217967,0.924,0.279,5.76264724218891e-106
"AT5G12940",4.51738747911203e-110,0.849205886936747,0.962,0.28,9.00767063334938e-106
"TT10",1.00283910930484e-109,0.634824226718192,0.487,0.053,1.99966118395386e-105
"AT5G47950",2.39394027826487e-108,0.961616590327081,0.86,0.2,4.77351691486014e-104
"TRY",1.02557716461883e-107,0.617565153701491,0.593,0.048,2.04500086624995e-103
"AT1G74490",1.49941487024015e-107,0.978759631820645,0.814,0.163,2.98983325125886e-103
"AT2G41810",2.26376048112209e-107,1.1017249130313,0.805,0.15,4.51393839935745e-103
"AT5G14020",9.83036467664016e-107,0.906484991385108,0.873,0.218,1.96017471652205e-102
"AT1G45015",3.98170568736921e-106,0.875538141155774,0.847,0.181,7.9395211406142e-102
"AT1G48330",4.40914602212939e-106,1.04697396341481,0.911,0.349,8.791837168126e-102
"AT5G56260",8.60008723223092e-106,0.760316122840286,0.886,0.35,1.71485739410685e-101
"NHL12",2.39129360731841e-105,0.891121151498614,0.665,0.095,4.7682394529929e-101
"KCS5",2.45790396150878e-103,0.770910004456127,0.699,0.095,4.90106049924851e-99
"ATMYB30",3.20512023111112e-103,1.45266877593132,0.78,0.175,6.39100974083558e-99
"AT4G01240",4.32297272296299e-103,0.651567487728404,0.712,0.11,8.62000760958819e-99
"UNE11",3.79057143025753e-102,0.884827890984927,0.89,0.232,7.55839943193351e-98
"AT1G32190",1.70598899533095e-101,0.624540889804868,0.674,0.085,3.40174205668991e-97
"FIT",1.78416746965202e-101,0.918672699642848,0.852,0.259,3.55762993448614e-97
"TET3",3.50727929639003e-101,0.814641748569894,0.975,0.394,6.99351491700173e-97
"AT5G48900",4.13878109400283e-101,1.08958569073747,0.962,0.389,8.25272950144163e-97
"AT5G45920",2.91165291046303e-100,0.760578950396651,0.733,0.121,5.80583590346329e-96
"AT3G27230",7.1990270328238e-100,0.885517566144255,0.822,0.215,1.43548599034507e-95
"AT1G59960",9.63163648189852e-100,0.818063564901628,0.903,0.321,1.92054831449057e-95
"AT5G35740",4.56322885806243e-99,0.878979847476497,0.78,0.157,9.09907834297649e-95
"MVP1",4.16900380959644e-98,0.904604949319744,0.983,0.391,8.31299359633531e-94
"2A6",4.44392601390951e-97,0.685797296512406,0.627,0.102,8.86118847173557e-93
"CYB",6.23555352410031e-97,0.852265115534044,0.924,0.377,1.2433693727056e-92
"AT5G20550",1.8411426951273e-96,0.774930808195219,0.903,0.302,3.67123853408384e-92
"RGXT1",2.08065170033126e-96,0.5188136163136,0.648,0.099,4.14881949046052e-92
"AT5G44582",2.3607647412363e-96,0.54156170221692,0.475,0.026,4.70736489402519e-92
"AT2G19460",4.06781314878909e-96,1.00772002607676,0.953,0.388,8.11121941868544e-92
"PRE6",4.12513162950832e-96,1.04355889256254,0.843,0.227,8.22551246923958e-92
"AT5G23700",3.17108468149946e-95,0.480841294540298,0.619,0.084,6.32314285490992e-91
"AT2G24290",3.54615973864038e-95,0.799728306120852,0.869,0.325,7.07104251884893e-91
"AT5G53900",2.32420588266781e-94,0.694872609464224,0.606,0.075,4.63446653003961e-90
"AT1G52670",1.64067576295013e-93,0.859278044347297,0.839,0.372,3.27150747132255e-89
"FATA2",5.06512835833251e-92,0.599958179516551,0.695,0.158,1.0099865946515e-87
"AT3G60910",5.14082185293345e-92,0.780919729260128,0.856,0.283,1.02507987747493e-87
"AT3G22275",1.53512140515449e-91,0.85864350786372,0.686,0.114,3.06103208187806e-87
"AT3G09800",2.04000400741783e-91,0.640384500072558,0.746,0.186,4.06776799079115e-87
"AT3G07580",2.18837911631196e-91,0.638390308456881,0.737,0.171,4.36362795792605e-87
"BGAL10",1.63939596333231e-89,0.603206195953093,0.619,0.089,3.26895555088463e-85
"AT3G06868",1.79028337017138e-89,0.588075712688813,0.559,0.059,3.56982504012174e-85
"CPI1",4.71652999919406e-89,0.797326566090315,0.784,0.191,9.40476081839296e-85
"ENODL8",8.53277207353972e-89,0.847001462897702,0.843,0.218,1.70143475146382e-84
"AT4G25260",2.49390361922534e-88,0.899244104232428,0.915,0.293,4.97284381673533e-84
"AT5G57500",3.23928045653624e-88,0.374165821042098,0.521,0.073,6.45912523033327e-84
"AT3G61898",3.79508952581495e-88,0.527131765654265,0.64,0.09,7.56740851447501e-84
"AT3G53210",4.56322578935197e-88,0.575476872582892,0.674,0.112,9.09907222396782e-84
"AT1G65845",2.19698078374712e-87,0.848246280844751,0.716,0.17,4.38077968279175e-83
"AT1G12160",2.58232988768885e-87,0.627078109384567,0.737,0.168,5.14916579605157e-83
"RTFL5",2.93654093548283e-87,1.05518407732048,0.881,0.352,5.85546262535277e-83
"AT4G11610",3.6535507479443e-87,0.473121082788762,0.593,0.085,7.28518019140093e-83
"DTXL4",7.07989786679818e-87,0.414741922512998,0.466,0.031,1.41173163463956e-82
"PAP12.1",9.53027186997199e-87,0.730279391096122,0.928,0.378,1.90033621087241e-82
"AT1G62810",5.95245804691234e-84,0.601167059477683,0.614,0.088,1.18692013455432e-79
"AT5G12950",1.53010432266331e-83,0.544563867046528,0.534,0.056,3.05102801939064e-79
"NAI1",2.35429562062305e-83,0.830278459499008,0.941,0.375,4.69446546752236e-79
"ATUSPL1",2.46493539260642e-83,0.45706000494642,0.5,0.046,4.9150811728572e-79
"AT4G16670",4.79289970301188e-83,0.639965563278116,0.614,0.11,9.55704200780569e-79
"MLO4",9.43992983425217e-83,0.642031370209174,0.86,0.249,1.88232200894988e-78
"UGT74E2",1.3044672304969e-82,1.21477076255727,0.831,0.294,2.60110765761082e-78
"ARF16",8.87673909485069e-82,0.522306184069237,0.674,0.128,1.77002177551323e-77
"AT5G62340",9.53924415887846e-82,1.03569705182693,0.733,0.156,1.90212528528037e-77
"AT1G15630",5.18812047898684e-81,0.387814985119947,0.441,0.034,1.03451122350998e-76
"AT4G31320",7.10456030889997e-81,0.833589665863248,0.835,0.253,1.41664932559465e-76
"BEH4",1.18174148682772e-80,0.616381611150832,0.682,0.175,2.35639252473448e-76
"PDC3",2.39168444659726e-80,0.748106064840703,0.716,0.184,4.76901878651493e-76
"AT5G66800",3.04742257458238e-80,0.657284793844556,0.708,0.142,6.07656061371726e-76
"GPAT3",1.06809435113612e-79,0.859237238694015,0.758,0.179,2.12978013616542e-75
"OFP15",1.26437522033677e-79,0.528689566577927,0.559,0.07,2.52116418935152e-75
"FPS2",2.22679130326937e-79,0.730978730835778,0.847,0.329,4.44022185871913e-75
"MO1",2.62024150152562e-79,0.938506604995937,0.898,0.339,5.22476155404208e-75
"GAUT9",3.52252536186183e-79,0.666213338683459,0.881,0.328,7.02391557155249e-75
"AT1G09580",1.01347916553655e-78,0.711849686316674,0.839,0.316,2.02087745607988e-74
"GATA8",1.18526545436572e-78,0.760625965613433,0.847,0.299,2.36341931600524e-74
"GRF1",3.25873511216988e-78,0.508138620848047,0.466,0.044,6.49791781366674e-74
"AT1G51630",5.22679312979223e-78,0.659491337742151,0.847,0.344,1.04222255008057e-73
"PME59",6.40281467169746e-78,0.329145374632161,0.314,0.011,1.27672124553647e-73
"AT5G41760",1.58959746024151e-77,0.62911279599577,0.826,0.312,3.16965733572157e-73
"GGPPS9",8.16319038050248e-77,0.716846592133994,0.636,0.113,1.62774016187219e-72
"AT1G05070",1.07735456720559e-76,0.601764603363639,0.716,0.187,2.14824500700795e-72
"RALFL34",1.96185911331091e-76,0.713064449408639,0.831,0.257,3.91194707194195e-72
"PIN2",7.05350968149831e-76,0.691245537218474,0.814,0.228,1.40646983049076e-71
"AT3G06890",1.0573391033284e-75,0.543028947328445,0.572,0.087,2.10833417203684e-71
"DL3625W",1.1534702160116e-75,1.28911925041338,0.809,0.258,2.30001961072714e-71
"AT2G20515",4.44626794659049e-75,0.648907958371337,0.627,0.11,8.86585828550144e-71
"AT4G32000",6.93481927041019e-75,0.745241312492649,0.758,0.206,1.38280296251979e-70
"AT5G57700",1.34464879092001e-74,0.650047614924914,0.814,0.292,2.68122968909451e-70
"SRK2H",1.43902379052592e-74,0.617461857533852,0.822,0.253,2.86941343830869e-70
"ATARFD1B",2.81637559164376e-74,0.502389903173374,0.538,0.071,5.61585292973766e-70
"AT2G32580",8.43866025670362e-74,0.632093590479948,0.852,0.33,1.6826688551867e-69
"MAN7",1.17530487776009e-73,0.364931599212234,0.411,0.035,2.34355792625362e-69
"ATL4",2.61775879614406e-73,0.650173148561912,0.703,0.184,5.21981103951125e-69
"AT3G62280",9.32924037055972e-73,0.425580537283706,0.453,0.042,1.86025052988961e-68
"APY3",1.03080899768541e-72,0.862641133166908,0.729,0.206,2.05543314138471e-68
"AT5G39080",1.56425071950449e-72,0.475789846142103,0.525,0.073,3.11911593469195e-68
"GULLO5",1.68442593677373e-72,0.82602314406004,0.856,0.29,3.35874531792681e-68
"AT1G01300",1.80780158431459e-72,0.687784044802978,0.886,0.349,3.60475635912329e-68
"AT3G20360",4.23571330503368e-72,0.301443648095776,0.271,0.005,8.44601233023715e-68
"AT5G51520",6.18356820627505e-72,0.469622003919415,0.538,0.092,1.23300350033125e-67
"MAKR1",6.77471330435938e-72,0.351634463023461,0.458,0.059,1.35087783288926e-67
"AT4G39840",7.03993426177722e-72,0.738267997899263,0.936,0.396,1.40376289179838e-67
"YSL7",1.23194742735762e-71,0.488323093948183,0.589,0.099,2.45650317015109e-67
"AT3G55310",1.54450626306585e-71,0.521137449211009,0.597,0.109,3.07974548855331e-67
"ERF014",2.72751293818572e-71,0.976508186397661,0.894,0.38,5.43866079874232e-67
"AT4G17720",3.4433859770002e-71,0.690445758580826,0.911,0.39,6.86611163813839e-67
"AT1G06320",5.67690807101277e-71,0.405519195744226,0.415,0.033,1.13197546935995e-66
"MGP2",5.84195253824364e-71,0.66050590568346,0.843,0.342,1.16488533612578e-66
"WNK3",8.27240708302106e-71,0.442183696743167,0.492,0.058,1.6495179723544e-66
"AT2G27430",1.07380654210344e-70,0.663123601771084,0.75,0.2,2.14117024495426e-66
"AT3G17120",2.44315194849861e-70,0.654062131332684,0.864,0.327,4.87164498530622e-66
"AT3G50640",3.96102152158579e-70,0.932586309538724,0.89,0.347,7.89827691404206e-66
"RPN2",6.74791024006854e-70,0.664094730501363,0.881,0.383,1.34553330186967e-65
"XTH8",9.68544830115972e-70,0.736180375815657,0.852,0.307,1.93127839125125e-65
"AT3G19400.1",1.05255232933903e-69,0.650762383522987,0.75,0.234,2.09878934470202e-65
"CYP708A2",1.89527120334768e-69,0.669673433294826,0.911,0.369,3.77917077947526e-65
"GL2",5.45704339611462e-69,0.352684901284668,0.339,0.018,1.08813445318525e-64
"AT1G48610",5.98464160744266e-69,0.608303935910621,0.809,0.287,1.19333753652407e-64
"UPS1",8.20691071257026e-69,0.454773101238024,0.508,0.082,1.63645799608651e-64
"SCPL24",2.06884406318891e-68,0.425128483510629,0.521,0.077,4.12527506199869e-64
"TUBB8",6.2108721158507e-68,0.569871039391856,0.814,0.26,1.23844789990063e-63
"DTXL5",7.15895867560989e-68,0.613096015189693,0.805,0.251,1.42749635991661e-63
"PUB23",2.70897956703582e-67,0.747065651923195,0.788,0.254,5.40170525666942e-63
"OCT2",3.75121865959796e-67,0.482011001595574,0.581,0.102,7.47993000723832e-63
"AT3G21465",1.43950327317054e-66,0.520635895076271,0.661,0.148,2.87036952670206e-62
"AT1G35320",2.91661010736348e-66,0.669891164245831,0.72,0.201,5.81572055408277e-62
"JAL33",4.93556913812512e-66,0.716357476528416,0.86,0.321,9.84152486142149e-62
"ANL2",8.31806119000722e-66,0.373802099338004,0.445,0.047,1.65862140128744e-61
"AT1G64650",1.47423946575131e-65,0.684168061464854,0.847,0.335,2.93963349470812e-61
"AT5G59970",3.71878363507624e-65,1.14161733201533,0.788,0.397,7.41525456834202e-61
"AT5G41810",9.0264737504242e-65,0.509779241286295,0.911,0.393,1.79987886583459e-60
"AT2G25130",9.37638116144198e-65,0.294204231935951,0.343,0.026,1.86965040359153e-60
"AT4G39860",1.50530789917747e-64,0.585191205496524,0.831,0.318,3.00158395095988e-60
"SKS1",1.5402928547952e-63,0.397536721273608,0.5,0.071,3.07134395246162e-59
"ATL18",2.49619912732695e-63,0.670694093785074,0.576,0.111,4.97742105988994e-59
"AT4G16710",4.39055637432608e-63,0.578037118946264,0.767,0.278,8.7547694104062e-59
"AT1G24160",5.18253798694951e-63,0.496073447322317,0.619,0.132,1.03339807459773e-58
"CYP81F4",5.27707319951408e-63,0.70075158794457,0.911,0.39,1.05224839598311e-58
"AT5G66440",5.69864653751718e-63,0.642662426131025,0.72,0.217,1.13631011958093e-58
"ARI15",5.89606825173914e-63,0.454956674968792,0.572,0.136,1.17567600939678e-58
"GRF3",1.47818260067754e-62,0.397882922425311,0.432,0.048,2.94749610575102e-58
"BGLU26",1.66039668375303e-62,0.606222097576833,0.873,0.34,3.31083098740355e-58
"PME25",1.71590174931989e-62,0.608257536553454,0.695,0.179,3.42150808814386e-58
"WRKY27",1.84028783101477e-62,0.415642532721647,0.441,0.052,3.66953393504344e-58
"AT3G05390",2.67267494267973e-62,0.4092100522343,0.691,0.211,5.32931383570339e-58
"AT1G05660",4.25231168410234e-62,0.572230611629882,0.487,0.074,8.47910949810006e-58
"NCRK",6.1368437339845e-62,0.311507123566154,0.386,0.046,1.22368664055651e-57
"LHT1",6.63965572524491e-62,0.682570971919155,0.864,0.35,1.32394735161383e-57
"AT5G12980",6.81557330309667e-62,0.490814937420891,0.576,0.116,1.35902531663748e-57
"ATCTH",1.26347133863123e-61,0.882476486272815,0.86,0.39,2.51936184923068e-57
"AT5G11890",1.62191995411544e-61,0.59183220128103,0.847,0.341,3.23410838850618e-57
"SSL2",1.75875793659233e-61,0.364866817687903,0.559,0.134,3.50696332556511e-57
"GH3.17",1.90926068476328e-61,0.581272469376856,0.686,0.18,3.80706580541799e-57
"AT5G20110",4.10414397615219e-61,0.652191613281639,0.746,0.235,8.18366308844746e-57
"AT4G15765",9.22939300527397e-61,0.818787351708133,0.657,0.208,1.84034096525163e-56
"HXK3",9.66511740308915e-61,0.492764371686387,0.648,0.171,1.92722441017598e-56
"AT1G48230",9.77755473927775e-61,0.593465699981702,0.826,0.315,1.94964441501198e-56
"AT4G26550",1.11896325899503e-60,0.518288379825116,0.801,0.297,2.2312127384361e-56
"AT3G57930",2.81753628665677e-60,0.698676935297382,0.653,0.189,5.6181673555936e-56
"H2AV",3.28509491194502e-60,1.22611334807318,0.631,0.227,6.55047925441837e-56
"AT3G07000",5.66806977030727e-60,0.40262464769826,0.436,0.061,1.13021311219927e-55
"AT1G20430",1.0472922183789e-59,0.695142868050911,0.797,0.353,2.08830068344752e-55
"RTFL2",1.15160462655098e-59,0.589041015073733,0.564,0.109,2.29629962534265e-55
"AT2G21250",2.76899120056657e-59,0.629731233377555,0.797,0.353,5.52136845392974e-55
"CLE16",3.79417958451431e-59,0.457404248248077,0.466,0.076,7.56559409152154e-55
"SCPL27",4.36619623128389e-59,0.548411778422538,0.742,0.24,8.70619528518008e-55
"AT5G02000",5.65161303343384e-59,0.427049075005727,0.441,0.056,1.12693163886671e-54
"AT1G75710",5.90742422788162e-59,0.407818745043491,0.602,0.15,1.17794039103959e-54
"AT1G10990",8.77229220443323e-59,0.44886867887092,0.551,0.106,1.74919506556399e-54
"RPL35C",1.01235339327445e-58,0.557364338644126,0.72,0.23,2.01863266618925e-54
"TSC10B",2.10765426157563e-58,0.472018760892974,0.653,0.187,4.2026625975818e-54
"FBL17",2.49270827820748e-58,0.647478819039433,0.661,0.232,4.97046030674572e-54
"AT4G38040",2.93044306056773e-58,0.548181407080119,0.763,0.28,5.84330346277205e-54
"ROD1",3.03893319235329e-58,0.561477221678383,0.661,0.24,6.05963278555246e-54
"HAT7",3.39296236385426e-58,1.07524767742287,0.699,0.307,6.7655669535254e-54
"OST1A",3.56015393948931e-58,0.573460607105448,0.754,0.242,7.09894695534169e-54
"AT1G32560",6.96681511617296e-58,0.722682608160917,0.593,0.135,1.38918293416489e-53
"CYP71A16",1.07519707861823e-57,0.604255648453067,0.886,0.386,2.14394297476475e-53
"AT1G73160",2.37224577707303e-57,0.309249571159731,0.347,0.028,4.73025807948363e-53
"BHLH128",2.63964191301653e-57,0.465954302102447,0.631,0.16,5.26344597455495e-53
"HTR2",6.0025707332572e-57,1.24933148787036,0.771,0.368,1.19691260421148e-52
"LTA2",6.77514311369938e-57,0.674373906643781,0.763,0.293,1.35096353687166e-52
"AT4G00740",7.02808627785497e-57,0.510629656516655,0.699,0.219,1.40140040380428e-52
"AT1G14210",1.38568419428657e-56,0.683801215862157,0.788,0.354,2.76305428340743e-52
"PDIL1-2",2.17795498591694e-56,0.658546280090117,0.733,0.269,4.34284224191837e-52
"AT5G49100",2.64004697951358e-56,0.486033184214807,0.648,0.167,5.26425367715009e-52
"AT3G52500",2.77912357105391e-56,0.59942130068752,0.737,0.246,5.5415724006815e-52
"FBL10",5.10414189251218e-56,0.482727687210707,0.691,0.254,1.01776589336693e-51
"GPAT2",5.28012521668808e-56,0.46261241870026,0.5,0.096,1.0528569682076e-51
"CLE13",8.71893945267502e-56,0.53674505144139,0.708,0.219,1.7385565268634e-51
"UGT76E5",1.25009916469717e-55,0.401629813702558,0.483,0.08,2.49269773440616e-51
"AT5G53090",1.3041655110569e-55,0.457125173262469,0.678,0.189,2.60050602904746e-51
"SCPL15",2.24303667603163e-55,0.336284039316378,0.39,0.043,4.47261513200706e-51
"AT3G61270",2.62737631984877e-55,0.531538693704953,0.742,0.243,5.23898838177845e-51
"UGT76C4",5.64169955645826e-55,0.486716729905532,0.674,0.189,1.12495489155778e-50
"AT5G45420",1.23405346495237e-54,0.511791484309576,0.716,0.242,2.46070260911503e-50
"TBL18",1.43377607464357e-54,0.529520800266896,0.843,0.398,2.85894949283928e-50
"SHD",2.284795450888e-54,0.727281781224686,0.869,0.4,4.55588212907067e-50
"EXPB3",2.79129876648544e-54,0.346659987171257,0.496,0.112,5.56584974037197e-50
"SD129",1.08739453266926e-53,0.32086818518616,0.398,0.049,2.1682646981425e-49
"RPS2D",1.10389323990406e-53,0.584490205438839,0.542,0.116,2.2011631203687e-49
"CBP60E",1.19059907740141e-53,0.548123256342078,0.754,0.267,2.37405456033841e-49
"AT2G39130",1.46620051136978e-53,0.598689339612912,0.843,0.384,2.92360381967134e-49
"APG.1",1.5463967663221e-53,0.407688637665633,0.326,0.027,3.08351515204626e-49
"AT4G11780",4.73152235181998e-53,0.379475754787089,0.352,0.036,9.43465556952905e-49
"FUT6",4.8347680158034e-53,0.5604148653186,0.644,0.18,9.64052742351197e-49
"AT1G53060",5.44390930744696e-53,0.478037771384408,0.686,0.207,1.08551551590492e-48
"CSLA2",1.55992039690466e-52,0.518778235320001,0.61,0.154,3.11048127142788e-48
"SPP3A",2.53419109878545e-52,0.39434138220193,0.551,0.12,5.05317705097819e-48
"LPD1.1",3.06109187461209e-52,0.562663072962279,0.669,0.224,6.10381719797652e-48
"COPT1",3.22426491975373e-52,0.73976026300394,0.797,0.307,6.42918424998894e-48
"AT4G24275",4.91970573240751e-52,0.451628906911983,0.725,0.255,9.80989323042058e-48
"AT2G34170",1.01906161158377e-51,0.283216849626576,0.415,0.079,2.03200885349803e-47
"AT4G35335",1.35345085152193e-51,0.472887785834213,0.695,0.221,2.69878099793473e-47
"MSRB2",1.77358405001716e-51,0.522275275026606,0.801,0.375,3.53652659573422e-47
"TBL25",3.5453663854953e-51,0.570981443234045,0.708,0.257,7.06946057267762e-47
"CRF3",4.24874084256045e-51,0.575534900425809,0.691,0.217,8.47198924006553e-47
"AT2G19660",1.16993945079824e-50,0.318625445100177,0.411,0.06,2.3328592648917e-46
"MAP2A",2.32873231474476e-50,0.483364247174472,0.716,0.25,4.64349223560105e-46
"SMR1",2.35527356052163e-50,0.629383122586811,0.856,0.382,4.69641547968013e-46
"AT3G24750",2.75975194343719e-50,0.52236962465899,0.559,0.132,5.50294537521376e-46
"AT1G27100",3.75240032446564e-50,0.601032021171329,0.826,0.385,7.48228624698448e-46
"FAX4",4.70141386366279e-50,0.464506917503319,0.564,0.147,9.3746192441436e-46
"AT3G03320",1.26047754093802e-49,0.484489609985432,0.822,0.398,2.51339221663041e-45
"MAP65-2",3.02167422562223e-49,0.433442328226477,0.576,0.143,6.02521840589072e-45
"MBD4",4.59895318729823e-49,0.424048939613421,0.568,0.145,9.17031265547267e-45
"AT4G35987",4.63143565780984e-49,0.400057659804157,0.589,0.183,9.23508270167282e-45
"CYP705A18",4.80578921476194e-49,0.304037419024264,0.377,0.047,9.58274369423531e-45
"AT2G34020",5.44337244515756e-49,0.428124190118905,0.492,0.101,1.08540846556442e-44
"RTNLB21",8.49238072870825e-49,0.496011635508035,0.674,0.214,1.69338071730442e-44
"BZIP61",9.02081097561698e-49,0.565787191310294,0.797,0.319,1.79874970853803e-44
"AT1G33670",9.69590926937536e-49,0.276499261410667,0.242,0.012,1.93336430831345e-44
"AT5G67620",2.01470355078821e-48,0.392697100885355,0.754,0.296,4.01731888027169e-44
"AT2G03350",2.01626289155553e-48,0.484357385660919,0.86,0.386,4.02042820576173e-44
"CYP21-1",2.0209674378786e-48,0.487045464817324,0.669,0.215,4.02980907112993e-44
