"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"XTH14",0,1.46904479534493,1,0.366,0
"AT2G35730",0,1.46129247640027,0.952,0.176,0
"MRH6",0,1.45006246848526,0.929,0.082,0
"PERK13",0,1.40979056869001,0.976,0.11,0
"AT3G22570",0,1.4051384711701,1,0.385,0
"AT5G48657",0,1.40501566429159,0.989,0.239,0
"ADF10",0,1.38734212405809,0.991,0.315,0
"ROPGAP5",0,1.38634339603146,0.991,0.164,0
"AT4G24026",0,1.37379573214312,0.987,0.323,0
"ROPGEF4",0,1.36327834141271,0.959,0.143,0
"AT2G38500",0,1.36166529507868,0.952,0.157,0
"AT1G02570",0,1.35664035269336,0.879,0.066,0
"AT4G30320",0,1.35508633101191,0.97,0.224,0
"ATHRGP1",0,1.33690483399355,0.994,0.142,0
"PRP1",0,1.33607522423008,0.907,0.105,0
"AT5G17390",0,1.32311892353047,0.937,0.111,0
"AT5G47740",0,1.30566678470458,0.916,0.191,0
"AT2G19060",0,1.25281548092202,0.924,0.129,0
"AT4G01110",0,1.22577098293768,0.939,0.12,0
"PER35",0,1.22133352644646,0.994,0.17,0
"AT4G25790",0,1.2086477053701,0.961,0.13,0
"AT5G40510",0,1.20552441462212,0.998,0.29,0
"AT1G04280",0,1.19920765752321,0.937,0.186,0
"PHT1-1",0,1.1834810605792,0.993,0.207,0
"KCBP",0,1.17788550570284,0.961,0.26,0
"ROPGEF3",0,1.16983241987407,0.901,0.123,0
"AT3G12540",0,1.16713785658682,0.929,0.083,0
"PRP3",0,1.16693310906867,0.991,0.197,0
"CNGC14",0,1.15943920784309,0.955,0.29,0
"AT1G73580",0,1.14879096430952,0.881,0.108,0
"AT1G73860",0,1.13056824153742,0.942,0.098,0
"PCAP2",0,1.12880337398747,0.996,0.266,0
"RHS16",0,1.12286265328072,0.944,0.098,0
"AT1G31750",0,1.10950466957704,0.855,0.067,0
"DUR",0,1.10092957076195,0.926,0.162,0
"AGP3",0,1.09627558969598,1,0.383,0
"AT2G29620",0,1.09486976626855,0.834,0.049,0
"PME24",0,1.09252915797502,0.81,0.052,0
"CNGC9",0,1.09070437433316,0.916,0.12,0
"AT3G51540",0,1.089617593181,0.823,0.057,0
"ACA9",0,1.08683800225579,0.916,0.125,0
"RHS13",0,1.06198836212644,0.994,0.232,0
"AT5G14330",0,1.04741591060115,0.993,0.254,0
"NAP1;4",0,1.04310893433242,0.909,0.095,0
"PME46",0,1.03444165456382,0.952,0.108,0
"AT5G09430",0,1.01869833244682,0.92,0.222,0
"IQD20",0,0.998053433871502,0.739,0.052,0
"AT4G33730",0,0.956607909467362,0.821,0.07,0
"CDS3",0,0.951909367680825,0.896,0.121,0
"AT2G24980",0,0.928016673931439,0.875,0.087,0
"MSRA1",0,0.916994271369554,0.732,0.05,0
"TPR14",0,0.914105505352251,0.875,0.11,0
"AT5G18910",0,0.91315857869562,0.777,0.045,0
"MRH3",0,0.905704289352284,0.844,0.094,0
"AT1G61860",0,0.895152121116625,0.821,0.102,0
"AT1G01453",0,0.892607996084257,0.777,0.063,0
"AT5G01280",0,0.889655155490481,0.829,0.084,0
"LRX1",0,0.887657200681682,0.814,0.081,0
"SYP123",0,0.876332119937722,0.845,0.094,0
"PER8",0,0.875663188427971,0.75,0.07,0
"AT5G06630",0,0.871223330592857,0.95,0.092,0
"RIC1",0,0.826182258798094,0.816,0.069,0
"AT4G13390",0,0.719377338376171,0.918,0.1,0
"AT5G24313",0,0.717337452625452,0.881,0.101,0
"DIR1",0,0.640881500737848,0.782,0.094,0
"AT4G08400",0,0.546695591710935,0.685,0.069,0
"AT5G06640",0,0.530322650064351,0.79,0.082,0
"AT5G63270",1.97626258336499e-323,0.888127704889077,0.816,0.08,3.94066759122978e-319
"AT5G61260",3.45845952088873e-323,0.806178627123879,0.745,0.058,6.89616828465212e-319
"PUB52",8.74496193139006e-322,0.782760385231519,0.762,0.058,1.74374540911918e-317
"SULTR1;1",1.41124911078094e-319,0.847507659050381,0.765,0.066,2.81403072689719e-315
"AT4G25940",3.45090525716381e-318,0.696117341640776,0.723,0.051,6.88110508278464e-314
"AT2G47360",3.03554476277072e-317,0.975173992418957,0.888,0.129,6.05287625696482e-313
"RABH1D",1.12434405388994e-316,0.647949003357053,0.7,0.04,2.24194204345654e-312
"ORP1A",6.86340041822955e-316,1.05932488919406,0.968,0.31,1.36856204339497e-311
"AT2G39980",2.0380624017297e-312,1.44556481086906,0.745,0.137,4.06389642904902e-308
"FIM3",3.09123467359492e-311,0.882739018156315,0.857,0.156,6.16392193914826e-307
"FLA6",8.74542952487706e-311,1.02819523107118,0.782,0.085,1.74383864726049e-306
"GRF11",2.60223715951005e-310,0.65335485211676,0.708,0.064,5.18886089606304e-306
"AT3G23175",2.72078094451911e-310,1.27117245046196,0.983,0.308,5.4252372033711e-306
"AT4G08410",3.07560137720969e-309,0.512171735461136,0.659,0.067,6.13274914615613e-305
"MRH1",9.09962677037026e-303,0.805509615366462,0.907,0.163,1.81446557801183e-298
"GUX5",4.31563550218128e-302,0.787086340222107,0.801,0.085,8.60537719134948e-298
"KOR2",6.98914373994281e-302,0.993015129171984,0.937,0.183,1.3936352617446e-297
"AT4G29905",8.64746573723793e-302,1.68801956251345,0.957,0.288,1.72430466800524e-297
"AT3G14280",5.88112490822267e-301,1.383451371907,0.942,0.278,1.1726963066996e-296
"ZIP3",1.62307348964722e-300,1.22192674681379,0.985,0.308,3.23640853835655e-296
"AT5G06990",9.14881196340364e-299,0.905158254417907,0.782,0.079,1.82427310550269e-294
"GXM2",1.38004779425759e-298,1.20753346369171,0.953,0.227,2.75181530174963e-294
"AT1G34750",7.66436231458443e-296,1.03209078681072,0.933,0.211,1.52827384552813e-291
"PLIM2B",1.76504820814883e-295,1.15339677768905,0.955,0.229,3.51950612704876e-291
"SQE4",7.41381251245676e-295,1.29687460612638,0.972,0.305,1.47831421498388e-290
"PLP8",1.46955498125573e-294,0.719689818097578,0.739,0.063,2.93029263262393e-290
"AT5G06800",2.63958279014125e-294,0.954321802568875,0.862,0.18,5.26332808354166e-290
"AT3G28550",1.37488627940221e-293,0.990376048923315,0.998,0.396,2.74152324112801e-289
"AT4G22640",2.35772856877301e-293,0.959074987685752,0.726,0.061,4.70131076613337e-289
"WRKY31",7.14113354448387e-293,0.662720326192236,0.646,0.039,1.42394202877008e-288
"XTH26",8.03665853526335e-293,1.35277885289226,0.762,0.081,1.60250971193151e-288
"ROPGEF10",1.73338757929533e-290,0.710584630352016,0.65,0.035,3.45637483311489e-286
"CRCK1",2.67893724198466e-290,0.847784023553887,0.845,0.137,5.34180086051741e-286
"AT4G34750",5.33089745864791e-290,0.976378465261938,0.844,0.249,1.06298095325439e-285
"AGD13",7.2185609389954e-290,0.941790618918696,0.868,0.3,1.43938105123568e-285
"AT2G47530",7.18501663086203e-288,0.766368206304972,0.732,0.063,1.43269231619389e-283
"AT2G47540",1.89207393575325e-287,1.12273933744206,0.89,0.152,3.77279542789198e-283
"HPR3",2.31661169678576e-287,0.778393292363704,0.764,0.118,4.61932372339081e-283
"AT2G37820",6.92108514683549e-287,0.705259456830386,0.598,0.035,1.380064378279e-282
"UCC3",1.32707433005797e-286,0.730030541262093,0.719,0.082,2.6461862141356e-282
"AT5G38700",6.86854940618001e-282,1.49395656375311,0.94,0.301,1.36958875159229e-277
"AT3G05170",1.26826871947559e-281,1.02145950144358,0.961,0.393,2.52892782663433e-277
"AT1G23750",4.62847477376487e-279,1.169138717631,0.981,0.379,9.22917869888716e-275
"AT3G07070",1.07589105304096e-278,0.763721981082199,0.752,0.087,2.14532675976367e-274
"AT4G38950",1.60028139146971e-278,1.03478018152095,0.883,0.163,3.1909610945906e-274
"PPA3",1.80607274857981e-278,0.663074683033279,0.726,0.092,3.60130906066815e-274
"AT5G26010",2.68370450214349e-278,0.992993741787074,0.916,0.231,5.35130677727411e-274
"AT3G22750",8.20934225757848e-278,0.971567425985807,0.909,0.201,1.63694284616115e-273
"AT5G07080",2.31862053243965e-277,0.82912764134578,0.821,0.12,4.62332934168466e-273
"AT4G31250",1.76556434894693e-275,0.841164297578293,0.851,0.136,3.52053531180017e-271
"HFR1",9.65485391147018e-275,0.880293032428055,0.67,0.105,1.92517786994715e-270
"AT5G19800",1.29958508477507e-273,1.01942003236926,0.715,0.065,2.59137265904148e-269
"AT2G18876",2.22009532253154e-267,0.977625219706066,0.953,0.357,4.42687007312789e-263
"AT5G50760",1.36435261769614e-266,0.922373234700579,0.616,0.043,2.72051911968611e-262
"GLCAK2",2.11570554236504e-264,1.11261345445199,0.89,0.236,4.2187168514759e-260
"AT4G01350",6.46770999277858e-263,0.736031884241967,0.73,0.11,1.28966137256005e-258
"AT3G21340",5.29223479444743e-262,0.821034711460931,0.765,0.094,1.05527161801282e-257
"AT5G46870",1.87698585339406e-260,0.88533764943204,0.84,0.153,3.74270979166776e-256
"AT1G07040",3.7347355980409e-260,0.869354019234706,0.881,0.356,7.44706278249355e-256
"AT2G45750",7.32219632526168e-260,0.874976685360279,0.831,0.133,1.46004594725718e-255
"WRKY70",1.30901649282294e-259,1.09540997335386,0.704,0.127,2.61017888668895e-255
"MRH2",6.5336327581297e-257,0.610479869360571,0.648,0.05,1.30280637197106e-252
"CML18",8.38689678213645e-256,0.996534295393256,0.948,0.315,1.67234721835801e-251
"AT5G45000",2.78248251492475e-255,0.618850909722381,0.629,0.055,5.54827013475996e-251
"AT2G36210",2.19546689238215e-254,0.859214637057796,0.687,0.067,4.37776098341001e-250
"CBL6",3.35334585381845e-254,0.773127809249444,0.799,0.122,6.68657163251399e-250
"RIC10",1.15815151641606e-253,0.719760575332304,0.655,0.056,2.30935412373363e-249
"AT4G28030",1.50104409946329e-253,0.730733754936487,0.739,0.117,2.99308193432979e-249
"BHLH85",2.63483034085305e-251,0.846163450118544,0.702,0.072,5.25385169966098e-247
"AT3G23870",9.21103270533092e-251,0.828584423351331,0.853,0.157,1.83667992144299e-246
"AT1G56660",6.17783950005954e-250,1.07566255811499,0.957,0.344,1.23186119631187e-245
"AT2G04170",2.59645997756693e-249,1.03735565296965,0.961,0.289,5.17734119526846e-245
"RHS15",6.7924039260929e-249,0.617314889025421,0.601,0.064,1.35440534286292e-244
"AT1G69790",6.83445575316729e-249,0.673713814797028,0.622,0.077,1.36279047718156e-244
"ROH1",6.94842151306843e-249,0.751971842332312,0.743,0.094,1.38551524970585e-244
"AT1G70450",1.71603590385112e-246,0.470649741639779,0.46,0.01,3.42177559227914e-242
"CML21",4.96912116570769e-243,0.769314460168159,0.821,0.19,9.90842760442113e-239
"IAA31",1.21081092787121e-242,0.764700786035167,0.739,0.109,2.41435699017519e-238
"ATEXO70C2",2.41673676335621e-241,0.763216611773906,0.816,0.139,4.81897310613229e-237
"AT2G05160",9.2358373043413e-241,0.667225970429961,0.7,0.083,1.84162595848566e-236
"ROPGEF12",2.87424534692463e-240,0.512240708901336,0.49,0.017,5.73124522176772e-236
"RPS10",3.0394757853154e-240,0.799058958602442,0.845,0.311,6.0607147159189e-236
"anac048",2.53394553103624e-239,0.99623804339781,0.84,0.192,5.05268738888626e-235
"AT4G02830",1.51250276644863e-237,0.824607692805155,0.771,0.117,3.01593051629856e-233
"LAC9",2.5331132773452e-237,0.639395717015096,0.596,0.046,5.05102787502633e-233
"PRO4",4.91251781697015e-237,0.712625222858376,0.596,0.048,9.79556052703848e-233
"RLP9",1.24910170108291e-235,0.950695898385984,0.94,0.297,2.49070879195932e-231
"AT1G04700",2.43420886152487e-235,0.59224901427884,0.65,0.061,4.85381246988059e-231
"CML48",2.65241447754875e-235,0.750997787834535,0.866,0.287,5.28891446823221e-231
"AT4G39675",3.18181278093122e-234,1.68013517167888,0.829,0.201,6.34453468517685e-230
"AT3G52460",9.98442450661137e-233,0.745203418463226,0.799,0.147,1.99089424661831e-228
"RGXT3",2.40657191903456e-232,0.818192757663557,0.873,0.203,4.79870440655492e-228
"AT2G44380",6.71665178318368e-232,1.03100802703533,0.739,0.118,1.33930036556683e-227
"AGD11",2.73452605011e-231,0.679986912412263,0.808,0.15,5.45264494391935e-227
"AT5G43520",5.37770519415532e-231,0.744186240209937,0.555,0.035,1.07231441571457e-226
"ATL39",2.64676594871916e-230,0.656455144715892,0.549,0.036,5.277651301746e-226
"AT1G30860",1.5115132786231e-229,0.538971898228718,0.59,0.049,3.01395747757447e-225
"TIF4A-3",2.4114349631577e-229,0.857384268429542,0.94,0.344,4.80840131653646e-225
"AT2G41730",4.2984996506246e-229,1.17249244309851,0.689,0.149,8.57120830334546e-225
"WRKY14",7.95292004175209e-229,0.767027436868013,0.778,0.158,1.58581225632537e-224
"XTH12",8.45644113483393e-228,0.339842740669321,0.678,0.107,1.68621436228589e-223
"PARG2",1.13335534976831e-227,0.757170034150101,0.547,0.048,2.25991056743802e-223
"AT1G67600",3.63588241038858e-227,0.618179363125389,0.587,0.087,7.24994952631484e-223
"AT1G23720",1.08242695377859e-226,0.79501625265287,0.929,0.27,2.1583593458345e-222
"AT5G61350",3.2114055501366e-226,0.459283521813225,0.495,0.021,6.40354266697237e-222
"ALA5",1.02820372207623e-225,0.809388221518325,0.89,0.316,2.05023822182001e-221
"ATEXO70C1",2.31527926460121e-224,0.589673248846219,0.672,0.077,4.61666685361482e-220
"SP2L",1.36541750538636e-221,0.666723857228482,0.717,0.125,2.7226425057404e-217
"AT1G53620",4.55550861072423e-221,0.784496286644517,0.568,0.047,9.08368416978411e-217
"PP2B5",1.06908780340059e-220,0.498086022662906,0.441,0.015,2.13176107998079e-216
"AT1G75770",2.11431364339605e-220,0.551240901055794,0.592,0.07,4.21594140493172e-216
"RABA1E",1.79559499484599e-219,0.90378459163233,0.898,0.24,3.58041641972291e-215
"UGT73D1",3.86070735933632e-219,0.65142067250602,0.691,0.101,7.69825047451662e-215
"SAP13",4.87280671877994e-219,0.675746433870423,0.855,0.311,9.71637659724719e-215
"ATEXO70B2",5.12083938631211e-219,0.799340878741648,0.922,0.322,1.02109537363063e-214
"BHLH83",2.28481368912695e-218,1.04951099550105,0.663,0.1,4.55591849611913e-214
"ZIP2",5.59464686385609e-218,1.08641328468038,0.831,0.197,1.1155725846529e-213
"ABIL3",1.2434400031935e-217,0.795719225464668,0.926,0.274,2.47941936636784e-213
"WRKY75",3.13444741765693e-217,1.18764026248602,0.899,0.287,6.25008815080791e-213
"AT4G34930",3.48075984896269e-217,0.500330466501483,0.549,0.044,6.9406351388316e-213
"AT1G48640",6.96220817596136e-217,0.527807464961646,0.631,0.069,1.3882643102867e-212
"AT1G18180",1.54534333891939e-216,0.703368692845073,0.831,0.194,3.08141461780526e-212
"AT2G18690",1.1738746682202e-215,0.982549975976873,0.899,0.277,2.34070608843108e-211
"CSLC12",3.49412930686287e-213,0.691652857750053,0.644,0.073,6.96729383788456e-209
"AT2G35736",6.40603283770247e-212,0.713779497988711,0.821,0.192,1.27736294783787e-207
"COBL9",1.47526644672826e-211,0.551980028417075,0.663,0.098,2.94168129477615e-207
"TBL9",2.32697968261535e-211,0.578812357272664,0.551,0.044,4.63999748713501e-207
"AT4G21720",2.88234385713352e-211,0.718064605626221,0.86,0.29,5.74739365112424e-207
"AT2G28440",4.33730802908155e-211,0.597710261453854,0.672,0.088,8.64859220998861e-207
"SPP1",4.64525865878051e-211,0.873004021411411,0.931,0.328,9.26264576560834e-207
"SRO3",2.00271145806877e-209,0.799094750886246,0.661,0.109,3.99340664738912e-205
"AT3G48020",3.5285085158159e-209,0.759836838218736,0.674,0.103,7.0358459805369e-205
"ALIS5",1.09995100015762e-208,0.770085373098823,0.888,0.292,2.19330229431429e-204
"AP180",1.30022698384729e-208,0.516153110073093,0.477,0.025,2.5926526057915e-204
"CYP710A1",1.49105338252132e-208,0.928636644174773,0.97,0.393,2.9731604447475e-204
"MTPA2",2.0186722316486e-208,0.588892414614271,0.445,0.023,4.02523242990732e-204
"AT1G30990",3.86483171308688e-208,0.664786821157658,0.594,0.056,7.70647443589523e-204
"AT4G27290",4.4181012412991e-208,0.555408879489636,0.601,0.059,8.8096938751504e-204
"AT5G45840",8.83754318624433e-208,0.550553278925312,0.592,0.058,1.76220611133712e-203
"ZAT8",2.11732212150311e-207,1.06649364437584,0.713,0.145,4.2219403102772e-203
"PDE225",2.25739603241182e-207,0.694793887804856,0.736,0.185,4.50124768862918e-203
"AT1G48950",1.11737949655905e-206,0.619531171374502,0.739,0.212,2.22805471613875e-202
"AT4G35500",1.36476188472453e-206,0.778989740056616,0.877,0.326,2.72133519814071e-202
"AT5G28630",2.14346077553689e-206,0.802294463644452,0.793,0.16,4.27406078642056e-202
"AT5G17780",2.44460583369527e-206,0.599684780489224,0.691,0.116,4.87454403238837e-202
"PIRL2",3.18744277060073e-206,0.539518138278699,0.592,0.057,6.35576088457786e-202
"AT1G19200",8.65523745027728e-206,0.895661642654932,0.814,0.275,1.72585434758529e-201
"AT2G17660",8.7290486165472e-206,1.06307393482644,0.732,0.151,1.74057229413951e-201
"RBOHI",2.12922233624586e-205,0.480237820023313,0.516,0.033,4.24566933847424e-201
"AT3G51330",2.69769483382925e-204,0.61696738867089,0.68,0.096,5.37920349865552e-200
"AT1G18773",2.61910816792731e-201,0.482320636984082,0.52,0.036,5.22250168684706e-197
"POX2",3.55970452695306e-201,0.674034900540117,0.628,0.086,7.09805082674439e-197
"AT5G25820",7.71650357835851e-201,0.663018068582893,0.791,0.173,1.53867081352469e-196
"YLS3",5.38103355311027e-200,0.874765890267908,0.672,0.114,1.07297809049019e-195
"EFL1",4.2104215389069e-199,0.447695521991928,0.484,0.028,8.39558054858036e-195
"AT1G20030",1.23488416102462e-198,0.63375040476038,0.7,0.141,2.4623590170831e-194
"AT2G03980",1.38077210893639e-197,0.582663916554451,0.6,0.073,2.75325958521917e-193
"AT1G25240",2.23913571259949e-197,0.591746106057233,0.557,0.051,4.46483661092338e-193
"CSLA3",4.13215681318094e-196,0.714517624193188,0.857,0.242,8.23952068548278e-192
"AT3G07900",5.22185112665341e-196,0.584332258632812,0.702,0.113,1.04123711465469e-191
"QWRF7",7.81489630233245e-196,0.550075775823321,0.486,0.029,1.55829032268509e-191
"PER51",3.62474216553119e-195,0.81097899584848,0.933,0.327,7.22773587806918e-191
"NPF5.13",8.38658070374575e-195,0.58815166179763,0.667,0.109,1.6722841923269e-190
"NRT3.1",4.80775105722493e-194,0.558824430645245,0.719,0.148,9.58665560810651e-190
"RBOHC",4.8904285129042e-194,0.754029807627003,0.909,0.327,9.75151445473097e-190
"AT1G33700",7.02921394778817e-194,0.717693223945362,0.696,0.116,1.40162526118896e-189
"AT4G25070",1.04170444883476e-193,0.591479039778698,0.724,0.128,2.07715867097651e-189
"AT4G20860",1.38881632855417e-193,0.852096761354356,0.935,0.33,2.76929975913701e-189
"ATL11",1.91142446113496e-192,0.641987089632552,0.659,0.099,3.8113803755031e-188
"AT3G01950",4.54843666258986e-192,0.743188908045147,0.726,0.132,9.06958270520418e-188
"SRK2F",6.51493188432685e-192,0.695762044958063,0.466,0.033,1.29907741773477e-187
"AT3G27470",1.27946498122241e-190,0.62066692659719,0.764,0.198,2.55125317255749e-186
"UGT71C1",1.8182350895684e-190,0.662540363007475,0.968,0.382,3.62556076859939e-186
"AT1G71530",2.36612268290857e-189,0.624310868652698,0.758,0.183,4.71804862971969e-185
"SFH14",4.58723895762765e-189,0.476736207390217,0.449,0.032,9.14695448150953e-185
"AT1G65510",5.78735684236986e-189,0.740428265882005,0.825,0.216,1.15399895436855e-184
"AT3G18170",8.9128926001069e-189,0.73467164054865,0.713,0.228,1.77723078446132e-184
"AT4G38730",3.84056530021882e-188,0.639275393718495,0.777,0.238,7.65808720863633e-184
"GSTU28",8.79390014189916e-188,0.899094022521351,0.749,0.151,1.75350368829469e-183
"AT1G23140",7.57571469527079e-186,0.729345147025703,0.711,0.131,1.510597510237e-181
"AT3G45090",7.9635268263416e-184,0.640301280212659,0.829,0.289,1.58792724917252e-179
"AT5G51260",3.31614666900995e-183,0.69176347335713,0.732,0.248,6.61239645800584e-179
"AT1G73340",4.76040348615593e-183,0.595935729163561,0.754,0.161,9.49224455139493e-179
"AT3G61410",6.3692758578273e-183,0.625673777418539,0.624,0.101,1.27003360605076e-178
"AT2G27389",1.10046734935164e-182,0.944740271866022,0.914,0.313,2.19433189460717e-178
"MAG",1.65490947832507e-182,0.582481136698415,0.698,0.132,3.2998894997802e-178
"RAP2-11",2.56374646324541e-182,0.845390178615052,0.536,0.051,5.11211044771134e-178
"FH16",3.02886629020919e-182,0.492067188422894,0.555,0.064,6.03955938267712e-178
"CYP87A2",5.95409413224139e-182,0.537213452088919,0.898,0.314,1.18724636996893e-177
"anac084",3.41389208490711e-181,0.884937895000322,0.924,0.328,6.80730081730477e-177
"PMI2.1",2.52202036737811e-180,0.709394807795932,0.743,0.16,5.02890861255194e-176
"AT2G44010",9.63046237850278e-179,0.720436559256611,0.832,0.237,1.92031419827345e-174
"AT3G18560",5.02488644114244e-178,0.568564291153932,0.777,0.197,1.0019623563638e-173
"AT3G60540",8.14703938294365e-178,0.627446591989622,0.654,0.109,1.62451965295896e-173
"CAT4",2.89749586165755e-177,0.636550486821782,0.818,0.292,5.77760674814515e-173
"RPPL1",6.74605527688106e-176,0.449182763736846,0.464,0.032,1.34516342221008e-171
"RBOHG",8.30635346588386e-176,0.532152903241845,0.596,0.081,1.65628688109724e-171
"RIC11",1.19989871558784e-175,0.491938738059707,0.445,0.029,2.39259803888216e-171
"CLC-C",2.03939797682626e-175,0.601117948140817,0.736,0.251,4.06655956579155e-171
"SCAMP2",4.27426669679103e-174,0.544622878469942,0.695,0.136,8.52288779340131e-170
"CYP706A7",2.74875211075241e-173,0.631931670553947,0.615,0.099,5.4810117088403e-169
"AT2G37670",3.26484558620053e-173,0.446463379444987,0.531,0.055,6.51010209888386e-169
"AT1G26970",1.30792133399619e-172,0.596577123228046,0.685,0.145,2.60799513998841e-168
"NSP3",1.5038675569898e-172,0.832954664769082,0.685,0.131,2.99871190863767e-168
"IRT2",2.67471780370518e-172,0.969681683152239,0.659,0.118,5.33338730058812e-168
"PARP2",5.23149368584018e-172,0.540320530349064,0.655,0.112,1.04315984095653e-167
"PRA1B5",6.38923124511063e-172,0.603459686132922,0.54,0.067,1.27401271027506e-167
"AT5G26080",1.3587490425249e-171,0.369147803948394,0.449,0.058,2.70934559079464e-167
"NUDT12",2.82985597087742e-171,0.467203252887048,0.456,0.037,5.64273280592958e-167
"AT3G47675",5.28999771410754e-171,0.745550199936925,0.747,0.23,1.05482554419304e-166
"AT5G51380",1.42515891940078e-170,0.537683711572281,0.618,0.106,2.84176688528516e-166
"AT1G74280",5.67113674217461e-170,0.583304259531177,0.767,0.239,1.13082466638962e-165
"AT5G35190",8.93999159554236e-170,0.257952341131546,0.449,0.066,1.78263432415115e-165
"AT5G54100",9.54108281065693e-170,0.667719087683938,0.901,0.325,1.90249191244499e-165
"ATL15",1.12358929295803e-169,0.551215979591042,0.639,0.107,2.24043705015832e-165
"AT2G39690",3.4809489723716e-169,0.453327991052725,0.462,0.035,6.94101225090897e-165
"AT4G14280",1.03242428621709e-167,0.412680555395845,0.458,0.037,2.05865402671687e-163
"AT3G07195",1.87337770499639e-166,0.60326669705507,0.564,0.073,3.73551514376279e-162
"AT1G63410",8.57728680549888e-166,0.407866084648058,0.385,0.021,1.71031098901648e-161
"AT4G29850",1.34885922165034e-165,0.485416708527192,0.598,0.099,2.68962528797079e-161
"AT5G08240",2.13558401797237e-165,0.737529759231906,0.905,0.331,4.2583545318369e-161
"TGA7",4.56706389254576e-165,0.700770257273587,0.79,0.222,9.10672540173625e-161
"AT3G26440",3.89601989425133e-164,0.616095229205859,0.683,0.137,7.76866366913715e-160
"AT1G79260",4.95246511826502e-163,0.680148604082853,0.892,0.378,9.87521544582044e-159
"AT1G60050",3.21027693209979e-162,0.411804003111817,0.46,0.054,6.40129220260699e-158
"POT9",9.21678915619238e-162,0.422154383339238,0.419,0.031,1.83782775774476e-157
"TBL34",1.18212769013015e-161,0.345350751929152,0.447,0.06,2.35716261411952e-157
"PGSIP7",1.18458811549701e-161,0.380193885182945,0.43,0.033,2.36206870230104e-157
"AT3G59340",2.05244414984898e-161,0.515548132489607,0.564,0.083,4.09257363479886e-157
"AT5G45630",3.13924877643967e-160,1.05199136069385,0.646,0.152,6.25966206022071e-156
"BCA6",1.19452921830741e-159,0.745984624612643,0.89,0.385,2.38189126130497e-155
"AT5G51160",1.54327502732384e-159,0.508984905429564,0.618,0.106,3.07729040448374e-155
"AT4G08330",1.79108532524239e-159,0.677530081703,0.818,0.315,3.57142413853333e-155
"AT1G68820",3.0377762102157e-159,0.660738977544184,0.86,0.358,6.05732576317012e-155
"AT3G48180",5.03326733040647e-159,0.537188193571636,0.59,0.136,1.00363350568305e-154
"SWC6",7.55352451290784e-159,0.577406209846687,0.804,0.326,1.50617278787382e-154
"AT1G54740",2.29506220084345e-158,0.727387121236379,0.57,0.1,4.57635402848184e-154
"AMC5",7.73855692938537e-158,0.448783539822823,0.51,0.059,1.54306825171944e-153
"AT5G53970",1.13310267875018e-157,0.78335331979673,0.819,0.345,2.25940674142786e-153
"AT1G53340",6.7249751521108e-157,0.457480270344599,0.562,0.079,1.34096004533089e-152
"STP7",6.07062076102467e-156,0.657253566865178,0.808,0.25,1.21048177974832e-151
"DTXL5",1.14589143737224e-155,0.658781663020288,0.782,0.229,2.28490752612026e-151
"AT4G31020",1.26977849339389e-155,0.387969614262019,0.458,0.04,2.53193831582742e-151
"NEN2",5.40346768107501e-155,0.558773036817786,0.609,0.151,1.07745145560636e-150
