"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT5G40630",8.38095845902532e-174,1.1213617476378,0.896,0.373,1.67116311672965e-169
"AT1G66190",4.37373794587904e-173,0.839230016981314,0.663,0.121,8.72123346408281e-169
"TRN2",2.48328536950489e-172,0.671787521480634,0.974,0.389,4.95167102679275e-168
"AT5G62900",1.61913599074605e-170,0.823345692756488,0.803,0.196,3.22855716554763e-166
"AT1G69526",1.01371843161789e-169,0.855795906611276,0.749,0.154,2.02135455264608e-165
"RPL7C",2.55452461851163e-167,1.16993659642966,0.92,0.393,5.09372208931219e-163
"TUFA",5.56624719699865e-167,0.914250098322612,0.886,0.333,1.10990969108153e-162
"IQD14",2.52988255443535e-166,0.736698164840233,0.935,0.35,5.04458581354409e-162
"AT5G46730",4.19211867987682e-166,0.784380878685211,0.743,0.145,8.35908464767439e-162
"CBSDUF6",6.32989195648501e-165,0.895137225023843,0.914,0.375,1.26218045612311e-160
"TIM17-3",1.62519259955485e-164,0.651472966322981,0.685,0.123,3.24063404351238e-160
"NACA5",2.93547483506898e-164,0.704648543034367,0.775,0.208,5.85333682112755e-160
"AT4G31040",3.32205410381646e-164,0.604243231224337,0.762,0.252,6.62417588301002e-160
"FAF3",1.117658124109e-162,0.992588115688969,0.773,0.187,2.22861029947334e-158
"TPR3",5.06417539001259e-162,0.679124160718288,0.797,0.253,1.00979657276851e-157
"RPS30C",6.78415454807255e-162,1.0497585981511,0.886,0.354,1.35276041688567e-157
"AT4G24780",1.37555839772694e-161,0.996787559290507,0.782,0.197,2.74286344506752e-157
"AT5G55530",7.22331993726231e-161,0.805210085658273,0.875,0.316,1.4403299954901e-156
"AT5G44710",3.41844838970063e-160,0.78491849800752,0.901,0.355,6.81638608906306e-156
"AT5G19740",3.61088914206039e-160,0.606177647335359,0.633,0.113,7.20011294926841e-156
"LSM8",7.61773608403698e-157,0.749752241863313,0.866,0.307,1.51897657515697e-152
"RPL37C",1.27612232522323e-156,1.05774475677907,0.922,0.391,2.54458791649513e-152
"AT2G20060",3.50974607401495e-156,0.758993697165967,0.842,0.253,6.99843367158581e-152
"ACO2",1.16310982779999e-155,0.72652297036879,0.894,0.31,2.31924099663318e-151
"TOM40-1",1.57077276966421e-155,0.879534717149003,0.87,0.327,3.13212090271043e-151
"LEP",5.567477965347e-155,0.859918913349068,0.749,0.193,1.11015510629019e-150
"DIR6",5.84949731916171e-155,0.312448931077483,0.79,0.229,1.16638976544084e-150
"AT2G43780",6.56296910193716e-155,0.800703196413172,0.795,0.253,1.30865603892627e-150
"IQD13",7.27774482181513e-154,0.564942694913819,0.825,0.24,1.45118231746994e-149
"CARA",8.76633796912492e-154,0.724572475734378,0.76,0.224,1.74800779104351e-149
"AT4G16980",1.35162705268622e-153,0.809918982590893,0.54,0.064,2.69514434305631e-149
"AtbZIP7",5.36398096541933e-153,0.768376059800888,0.715,0.149,1.06957780450461e-148
"NPF2.9",1.22584238688052e-152,0.692926410690972,0.7,0.136,2.44432971943975e-148
"PAB8",1.24895891494377e-152,0.802897732102686,0.879,0.376,2.49042407639787e-148
"RPP3A",1.92592642688129e-152,0.884993891867196,0.801,0.249,3.8402972952013e-148
"RACK1B",4.23642096350052e-152,1.02613195706372,0.84,0.263,8.44742340122004e-148
"PER17",1.14021822171085e-151,0.570056151199154,0.525,0.067,2.27359513409144e-147
"AT3G55420",1.49808989594588e-151,0.618032052812711,0.797,0.21,2.98719125251609e-147
"AT2G38180",2.43815610176962e-151,0.763534566873218,0.743,0.203,4.86168326692862e-147
"APS2.1",2.06126816788232e-149,0.806654786852646,0.888,0.354,4.11016872675734e-145
"CLE6",2.13739102028936e-149,0.968294065409043,0.603,0.092,4.26195769445698e-145
"MYB20",7.33568152949645e-149,0.994848965917852,0.775,0.197,1.46273489698159e-144
"AT4G28410",7.99473171558658e-149,0.808112700723148,0.475,0.04,1.59414950408796e-144
"CKS2",1.06969257985739e-148,0.691682831962094,0.786,0.211,2.13296700423563e-144
"AT4G39300",1.73545833867435e-148,0.790213502872343,0.691,0.142,3.46050392731666e-144
"AT4G28830",2.53314821120933e-148,0.687154089172075,0.814,0.281,5.05109753315141e-144
"NAC008",2.37081473500828e-147,0.626200859499145,0.734,0.229,4.72740458160651e-143
"RPS17C",3.18066638280324e-147,0.92333984897652,0.762,0.206,6.34224876730966e-143
"TUFA.1",8.08528417105338e-147,0.558490676196744,0.624,0.157,1.61220566370804e-142
"AT4G17520",2.90265492383707e-146,0.797257695536826,0.855,0.323,5.78789391813112e-142
"RPS2A",7.45988149965944e-146,0.883217365082058,0.803,0.253,1.48750037103209e-141
"CCT1.1",8.60859890673011e-146,0.738157821043289,0.898,0.386,1.71655462200198e-141
"NAP1;1",1.20638011199322e-145,0.839583659251665,0.793,0.225,2.40552194331449e-141
"TPPB",1.59838420921543e-144,0.800198455612796,0.544,0.066,3.18717811317556e-140
"TIM22-2",2.19374126558021e-144,0.59466087062532,0.756,0.232,4.37432008356694e-140
"SMB.1",3.42065968907271e-144,0.741203934501141,0.857,0.366,6.82079542001098e-140
"AT4G23620",8.95270897453271e-144,0.602963612063193,0.667,0.13,1.78517016952182e-139
"DECOY",1.68814791286879e-143,0.706499251060055,0.773,0.21,3.36616693826036e-139
"AT1G29250",8.14296740479593e-143,0.965313971962069,0.834,0.317,1.62370770051631e-138
"NRP1",6.52019483441217e-142,0.741686180595338,0.695,0.15,1.30012684998179e-137
"AT5G56530",9.48515789487783e-142,0.567406223120597,0.538,0.067,1.89134048423864e-137
"AT3G01740",1.11502199762677e-141,0.710505930535374,0.901,0.399,2.22335386326779e-137
"AT1G13380",4.79856553565103e-141,0.697021182002197,0.89,0.333,9.56833967808815e-137
"ATL8",1.54247781279917e-140,0.655688392350588,0.81,0.247,3.07570075872155e-136
"AT3G18940",2.44347487913812e-138,0.658873453904605,0.808,0.29,4.87228890900141e-134
"RPL31A",4.29786928561829e-138,0.942567868268953,0.879,0.359,8.56995135552287e-134
"TIM9",2.63610941086649e-137,0.809784374507196,0.86,0.317,5.25640216526777e-133
"TET6",1.23013078738945e-136,0.535612811585149,0.708,0.172,2.45288079005457e-132
"WHY2",1.91260028239032e-136,0.662679717064927,0.739,0.195,3.8137249630863e-132
"AT3G52920",2.38093011133379e-136,0.838103497273049,0.886,0.338,4.74757464199957e-132
"AT5G19875",9.84657648746319e-136,0.989770879450989,0.879,0.393,1.96340735160016e-131
"HLP",1.13426119414781e-135,0.673086782909303,0.741,0.201,2.26171682113073e-131
"PPA2",2.31131128566247e-135,0.625267945898435,0.814,0.248,4.60875470361096e-131
"RPL28C",1.60464411383499e-134,0.887146408301847,0.87,0.325,3.19966036298697e-130
"WAKL18",3.77837796085128e-133,0.550186655963135,0.771,0.216,7.53408565393746e-129
"RPL41E.3",4.6029663966286e-133,0.765688432913791,0.758,0.213,9.17831499487742e-129
"RPL21M",1.78789118044927e-132,0.534632040064466,0.631,0.122,3.56505501381585e-128
"AT4G28360",1.79406284690014e-132,0.643760064053027,0.812,0.27,3.57736131671887e-128
"AT5G26800",2.28372567143259e-132,0.729012077698921,0.877,0.39,4.55374898883658e-128
"AT5G54980",9.55807222561806e-132,0.710677575129893,0.67,0.146,1.90587960178824e-127
"HSP70-9",1.30489710506412e-131,0.71810866317642,0.808,0.294,2.60196482749786e-127
"MED36B",4.20824401025298e-131,0.975268788469565,0.745,0.208,8.39123855644444e-127
"PIN3",4.88580975487315e-131,0.777500683676583,0.704,0.173,9.74230465121706e-127
"AT2G15000",5.47025884507729e-131,0.718031681707092,0.719,0.182,1.09076961370841e-126
"NRPB8A",1.91683063974092e-130,0.604410240767043,0.765,0.264,3.82216029564339e-126
"IDD14",2.81652164953605e-130,0.541299609290938,0.492,0.063,5.61614416917489e-126
"AT4G11211",1.28327765645946e-129,0.876818530557758,0.842,0.289,2.55885564698016e-125
"AT4G29140",1.96336747155762e-129,0.600559098688452,0.423,0.039,3.91495473828588e-125
"AT3G13882",2.01947908199567e-129,0.732108518724437,0.823,0.332,4.02684128949936e-125
"AT4G23500",7.30336072496806e-129,0.646314585702877,0.525,0.072,1.45629012855863e-124
"AT1G54500",7.48428993943714e-129,0.768297567805585,0.663,0.228,1.49236741392377e-124
"RPL21F.1",1.09549142839739e-128,0.820345226146821,0.873,0.386,2.1844099082244e-124
"AT4G12600",2.02827629824733e-128,0.887631257613763,0.65,0.138,4.04438293870518e-124
"AT2G01818",5.94751376346078e-128,0.662591556954517,0.92,0.389,1.18593424443408e-123
"AT2G26730",7.9982841363595e-128,0.646796548791644,0.728,0.191,1.59485785679008e-123
"BHLH106",1.15030729519999e-127,0.794690094565061,0.67,0.149,2.29371274662879e-123
"BHLH133",2.01808605145335e-127,0.470787115963725,0.523,0.072,4.02406358659797e-123
"AT3G50620",2.25064930544275e-127,0.600619846685087,0.715,0.192,4.48779471505285e-123
"iqd33",8.92500163394493e-127,0.593101708192274,0.616,0.126,1.77964532580862e-122
"AT5G23535",5.9842250802912e-126,0.701288106010093,0.819,0.295,1.19325448101007e-121
"TIM8",7.67081004979272e-126,0.759904066130708,0.84,0.323,1.52955952392867e-121
"CLPP6",7.90593155900036e-126,0.597728662680615,0.832,0.38,1.57644275286467e-121
"AT5G60580",1.27068233485167e-125,0.543833207548991,0.691,0.164,2.53374057569424e-121
"RPS5.1",2.61403382529824e-125,0.503301323551601,0.616,0.138,5.21238344764469e-121
"FKD1",5.65540395049547e-125,0.527508301329694,0.484,0.064,1.1276875477288e-120
"RPS15AB",3.22112964186138e-124,0.519890191489071,0.613,0.133,6.42293250587159e-120
"UPP",9.54235976712305e-124,0.422134647796163,0.464,0.087,1.90274653756434e-119
"AT4G37250",1.41046895220376e-123,0.573832302032507,0.842,0.292,2.8124750906943e-119
"MORF6",1.52279282378659e-123,0.650797730246836,0.704,0.185,3.03644889063047e-119
"PME51",2.66283576130334e-123,0.503448907179354,0.488,0.151,5.30969450803887e-119
"AT1G28400",4.4168887999538e-123,0.581604253854183,0.566,0.099,8.80727626710787e-119
"AT1G44760",8.89629045494783e-123,0.288212192748408,0.717,0.253,1.7739203167166e-118
"SHR",1.60594577748494e-122,0.500292051036594,0.499,0.069,3.20225588030497e-118
"RABG3C",1.75361480343697e-122,0.556673299981624,0.743,0.28,3.49670791805332e-118
"RPS16A",1.91796973923072e-122,0.817285079408082,0.847,0.323,3.82443166002606e-118
"DHAD",1.96705291810352e-122,0.586905082095576,0.641,0.141,3.92230351869842e-118
"AT5G01020",2.39326601075097e-122,0.592091606814281,0.825,0.317,4.77217242543744e-118
"TAR2",2.606448889215e-122,0.591683343729296,0.566,0.099,5.19725908509472e-118
"ERF035",7.70542226595681e-122,0.761227278090794,0.646,0.144,1.53646119983179e-117
"AT1G07830",8.74520112644521e-122,0.56496658809537,0.687,0.172,1.74379310461317e-117
"AT2G44860",7.10969804901108e-121,0.85385647022884,0.832,0.326,1.41767379097281e-116
"AT1G27090",7.50140644351097e-121,0.617237118106396,0.827,0.369,1.49578044483609e-116
"RPL3B",1.34309744261585e-120,0.558330567449022,0.706,0.188,2.678136300576e-116
"RPL34",1.7447994487085e-120,0.58172381674255,0.78,0.296,3.47913010072474e-116
"AT3G61490",3.77412655421308e-120,0.36772843813725,0.337,0.057,7.52560834910088e-116
"SCL15",7.90214557000638e-120,0.533439620104357,0.728,0.214,1.57568782665927e-115
"CCT8",1.20323919131043e-119,0.709952244144253,0.834,0.326,2.399258947473e-115
"SCRM",1.21886464495352e-119,0.781450266589463,0.752,0.247,2.43041610203732e-115
"JP630",4.19491564634274e-119,0.770811868384407,0.644,0.147,8.36466179880741e-115
"AT2G11910",5.41538119218847e-119,0.689975753344522,0.73,0.213,1.07982700972238e-114
"SNRNP-G",7.18988274933408e-119,0.729641451672484,0.834,0.358,1.43366262021722e-114
"RPL11B",8.29669278807415e-119,0.61352234506061,0.73,0.211,1.65436054194199e-114
"AT1G63420",1.014337474834e-118,0.562302705531025,0.568,0.103,2.022588924819e-114
"AT4G32605",2.03100459489519e-118,0.535164699901514,0.572,0.111,4.04982316222101e-114
"AtbZIP6",2.38579306502554e-118,0.840642585885218,0.827,0.315,4.75727137166092e-114
"AT2G28310",2.49614526420859e-118,0.651747501928449,0.87,0.363,4.97731365683193e-114
"RPP2D",3.20043911809752e-118,0.728171800727429,0.829,0.392,6.38167560148645e-114
"CPN60",3.68323861760063e-118,0.579906068784937,0.711,0.198,7.34437780349565e-114
"RPL19C",5.75779990421742e-118,0.761337334149686,0.838,0.36,1.14810530090095e-113
"AT5G21105",6.77556368549722e-118,0.510651532986881,0.786,0.264,1.35104739888815e-113
"CCT7",8.17329339376494e-118,0.639012316163495,0.857,0.381,1.62975470271673e-113
"RANBP1C",2.99415267131272e-117,0.640978886408055,0.847,0.359,5.97034042659757e-113
"AT3G56370",3.99145901241831e-117,0.58476726036286,0.732,0.22,7.95896927076211e-113
"AT3G01790",4.64149358121146e-117,0.583511275694438,0.715,0.198,9.25513820093566e-113
"AT5G08320",5.71593470745364e-117,0.51800152034596,0.678,0.259,1.13975738066626e-112
"AT3G18760",9.67849453577409e-117,0.641838607031302,0.795,0.28,1.92989181043335e-112
"CCT6B",2.18541060306524e-116,0.701617944025603,0.81,0.304,4.35770874251209e-112
"LYM1",3.11834310095303e-116,0.527578430983992,0.609,0.129,6.21797614330033e-112
"RPP0C",6.1404942757442e-116,0.604892964040331,0.663,0.162,1.22441455858339e-111
"AT1G56210",3.52854162512072e-115,0.566171989106246,0.529,0.089,7.03591200049072e-111
"HSD3",4.92433043378014e-115,0.452669871103894,0.54,0.125,9.8191148849576e-111
"RPL14A",7.10972456307352e-115,0.686472443567045,0.758,0.242,1.41767907787686e-110
"RPL9D",9.99623634990722e-115,0.846488594044593,0.665,0.171,1.9932495281715e-110
"RPS29A",1.21464822018208e-114,0.700225262600255,0.762,0.27,2.42200855104307e-110
"T30N20-190",2.10841507808499e-114,0.525689410351422,0.629,0.155,4.20417966570147e-110
"AT2G37440",2.37707174225159e-114,0.525197344896789,0.486,0.116,4.73988105404968e-110
"AT5G04600",1.02251313850079e-113,0.664924559422233,0.862,0.361,2.03889119817057e-109
"AT1G25260",1.41451550794786e-113,0.829081844582965,0.76,0.251,2.82054392284804e-109
"AT4G30330",1.50745068500068e-113,0.575080794853711,0.631,0.155,3.00585666589135e-109
"TCP21",1.55810815139105e-113,0.691664236899711,0.7,0.249,3.10686765387376e-109
"CCT4",5.542578192546e-113,0.679608766903373,0.866,0.374,1.10519009159367e-108
"AT1G73940",7.88974303837631e-113,0.613594473166868,0.741,0.234,1.57321476185224e-108
"AT3G12950",7.90582550552545e-113,0.49988152639555,0.62,0.172,1.57642160580177e-108
"RPL29B",1.54691318108075e-112,0.60843798314447,0.672,0.181,3.08454488307502e-108
"AMPD",7.75849994254127e-112,0.56785667424735,0.685,0.202,1.54704488854273e-107
"AT2G26380",1.65837360503144e-111,0.543408188864048,0.827,0.315,3.3067969684327e-107
"CCT6A",3.54295978912972e-111,0.630352050827117,0.778,0.3,7.06466181952466e-107
"MIF1",5.90904260861699e-111,0.726244732291669,0.771,0.257,1.17826309615823e-106
"NFD6",7.54370688033141e-111,0.588657135400877,0.73,0.228,1.50421515193808e-106
"EPS1",2.54556567778521e-110,0.470639516788765,0.445,0.06,5.0758579615037e-106
"IDD11",2.61819384243974e-110,0.354778367397617,0.337,0.024,5.22067852182484e-106
"MYOB3",2.95506104007476e-110,0.405664221289349,0.471,0.073,5.89239171390908e-106
"TCP7",5.76702256931768e-110,0.618971733118446,0.661,0.195,1.14994430032194e-105
"DAP",2.03345050162711e-109,0.56564580572318,0.704,0.242,4.05470030024445e-105
"AT3G16330",2.32175613610965e-109,0.777490891162453,0.747,0.24,4.62958173540264e-105
"RPL13AD",4.19480607492431e-109,0.683447129835658,0.793,0.281,8.36444331339906e-105
"AT5G64670",8.35999405720007e-109,0.53859281518733,0.715,0.219,1.66698281500569e-104
"AT3G03920",1.24930947280673e-108,0.682266131706222,0.667,0.181,2.49112308877662e-104
"AT5G11750",1.56041335279028e-108,0.458639677131839,0.583,0.123,3.11146422546383e-104
"HOL1",1.57643037314375e-108,0.580273936427795,0.7,0.201,3.14340216404863e-104
"AT4G24830",1.62959425069046e-108,0.540821278025136,0.665,0.181,3.24941093587677e-104
"AT3G48510",1.88251683808679e-108,0.898101552579234,0.633,0.194,3.75373857514505e-104
"AT2G40660",2.58460903141489e-108,0.589507229123807,0.713,0.239,5.15371040864129e-104
"CPN60B2",3.04742269317543e-108,0.567458336092828,0.683,0.204,6.0765608501918e-104
"AtMYB40",7.59327079101505e-108,0.770171571264678,0.687,0.202,1.5140981957284e-103
"AHB1",7.97447808727412e-108,0.652920609390184,0.737,0.229,1.59011093060246e-103
"AT4G36420",9.72552136183823e-108,0.546976405175115,0.765,0.268,1.93926895955054e-103
"PSAT2",1.40887932223001e-107,0.620621920556884,0.698,0.211,2.80930536852664e-103
"HMT-2",2.00765300382128e-107,0.546679385080211,0.739,0.254,4.00326008961963e-103
"AT5G24580",2.19476988139907e-107,0.701725284472102,0.819,0.308,4.37637114350975e-103
"SDH",2.44399693854419e-107,0.617963102554348,0.808,0.313,4.87332989545712e-103
"AT1G72040",5.64182608682517e-107,0.499671885062186,0.525,0.117,1.12498012171294e-102
"PYL2",6.01080649808156e-107,0.288178455146005,0.274,0.01,1.19855481571746e-102
"NACA2",2.12263351531544e-106,0.451806821227312,0.497,0.084,4.23253122953899e-102
"MSSP2",3.00540911047488e-106,0.524124114861875,0.626,0.152,5.99278576628691e-102
"PME3",4.56965793045444e-106,0.514047527310061,0.823,0.316,9.11189791332615e-102
"AT1G26740",6.83810655784745e-106,0.546242009016495,0.687,0.197,1.36351844763478e-101
"HSP70-6",8.46362832339234e-106,0.536043256082164,0.771,0.307,1.68764748768443e-101
"XTH23",9.2813091611973e-106,0.991018730599349,0.661,0.183,1.85069304674274e-101
"ATMRP11",9.61217016403821e-106,0.255684741640332,0.268,0.009,1.91666673070922e-101
"AT2G37050",1.74077351719332e-105,0.564685065379632,0.737,0.241,3.47110239328348e-101
"AT2G44300",4.43781436234293e-105,0.857396533184929,0.575,0.125,8.84900183851181e-101
"AT5G52370",4.77940448617205e-105,0.58689871614674,0.786,0.316,9.53013254542708e-101
"TPS09",7.14093567199068e-105,0.259025579789,0.246,0.008,1.42390257299494e-100
"AT5G16040",1.14366600589808e-104,0.396363626995937,0.419,0.061,2.28047001576077e-100
"AT5G54580",1.20019240403976e-104,0.524628402294328,0.581,0.137,2.39318365365528e-100
"AT5G65340",1.27808744451184e-104,0.392829967790721,0.305,0.018,2.54850636435661e-100
"RPS28A",1.54119415833298e-104,0.654487020280836,0.646,0.177,3.07314115171596e-100
"AT5G64816",1.7956905362857e-104,0.456347193882752,0.549,0.129,3.58060692935369e-100
"RPS16B",1.87561550497334e-104,0.565631991204582,0.674,0.202,3.73997731691684e-100
"AT2G36410",2.30283189275584e-104,0.663842030002434,0.857,0.379,4.59184679415514e-100
"POT2",3.33182856994206e-104,0.429697799515618,0.488,0.121,6.64366616846446e-100
"AT1G33470",5.38602008951476e-104,0.56036366203992,0.767,0.276,1.07397240584924e-99
"LPR2",5.72565153352177e-104,0.355747741449779,0.456,0.074,1.14169491578424e-99
"AGP25",6.38594538209228e-104,0.56548596623641,0.784,0.281,1.2733575091892e-99
"BT1",1.58569769642219e-103,0.602859350590044,0.853,0.376,3.16188120666585e-99
"WNK9",4.34140421066569e-103,0.63451918701381,0.605,0.15,8.65675999606739e-99
"AT5G17760",4.46254188766172e-103,0.834327889789385,0.853,0.376,8.89830852399747e-99
"IMPA2",9.65689598322444e-103,0.528995198485922,0.797,0.347,1.92558505905495e-98
"RPS25D",1.53817114908286e-102,0.63449411311564,0.756,0.275,3.06711327127122e-98
"AT5G66860",1.79893069871256e-102,0.45298349274174,0.587,0.14,3.58706781323284e-98
"MYB43",1.94924564367201e-102,0.73345718389402,0.665,0.186,3.886795813482e-98
"NIK1",2.64621723912072e-102,0.454689765332611,0.514,0.098,5.27655717480671e-98
"DOF3.6",3.76658124461062e-102,0.714309156523463,0.631,0.162,7.51056300175358e-98
"AT2G18196",4.01971285646252e-102,0.40092189291477,0.559,0.144,8.01530743578626e-98
"AT2G39020",5.55254562151364e-102,0.577094139837429,0.834,0.371,1.10717759692982e-97
"MORF5",6.22777148134376e-102,0.553506367654187,0.678,0.197,1.24181763337995e-97
"AT5G40090",1.7018491932335e-101,0.502126135727944,0.598,0.144,3.3934872913076e-97
"AT1G20220",6.57398464077689e-101,0.614219390518242,0.752,0.293,1.31085253737091e-96
"AT1G64880",1.13273061177555e-100,0.465289192869104,0.585,0.138,2.25866483988044e-96
"AT3G25470",1.73861848643534e-100,0.488801000643456,0.721,0.321,3.46680526195207e-96
"RPL11A",2.87854868603829e-100,0.438579535454793,0.575,0.144,5.73982607996036e-96
"AT3G51950",3.66479394352753e-100,0.606011799190255,0.657,0.247,7.3075991233939e-96
"AT1G08580",9.94876476963753e-100,0.497948380404884,0.587,0.14,1.98378369506572e-95
"AT2G27775",2.16138629957723e-99,0.501400500295441,0.575,0.135,4.309804281357e-95
"AT1G26460",2.45696604853194e-99,0.419840613433895,0.523,0.136,4.89919030077268e-95
"AT5G09770",3.5672420575287e-99,0.608381126196535,0.745,0.269,7.11308066271223e-95
"AT4G31360",7.73173747210018e-99,0.370400807445453,0.397,0.05,1.54170845193678e-94
"AT1G22230",8.68074434986553e-99,0.650835615779492,0.689,0.222,1.73094042336319e-94
"AT5G47720",1.33664006901568e-98,0.453816075999116,0.451,0.071,2.66526029761728e-94
"AT5G48500",7.45828391879638e-98,0.278531757652041,0.536,0.157,1.487181813408e-93
"AT5G18790",7.59553304160856e-98,0.528217856704781,0.687,0.214,1.51454928849675e-93
"AT4G14000",9.8861602135201e-98,0.430879641609475,0.583,0.139,1.97130034657591e-93
"GLYRS-1",1.05993017147405e-97,0.465050423917912,0.622,0.17,2.11350076191926e-93
"VTC4",1.37467033748964e-97,0.512650649088312,0.734,0.306,2.74109265295434e-93
"AT2G40290",1.43531971706092e-97,0.540825200084471,0.812,0.39,2.86202751581948e-93
"AT5G39600",1.61194082107685e-97,0.526960543101706,0.786,0.299,3.21420999722725e-93
"AT5G23400",1.68644860315299e-97,0.374558589803273,0.495,0.108,3.36277851468705e-93
"DOF1.8",1.84597191356494e-97,0.35110483605962,0.376,0.041,3.68086799564849e-93
"AT1G55205",4.26939977461223e-97,0.391849423371727,0.441,0.071,8.51318315057679e-93
"AT5G27990",5.9468203041221e-97,0.496151166219268,0.631,0.171,1.18579596864195e-92
"AT5G12320",1.29098480250258e-96,0.432016649486965,0.577,0.157,2.57422369619015e-92
"NOP10",1.31801428678714e-96,0.606512064593935,0.533,0.114,2.62812048785355e-92
"RPL9",1.62746255244819e-96,0.376858416007927,0.406,0.065,3.24516032958168e-92
"PHB1",3.43145057365662e-96,0.402496190678957,0.54,0.12,6.8423124438713e-92
