"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT1G30757",2.1743977986636e-70,0.744692942445976,0.589,0.203,4.33574921053522e-66
"AT2G45180",4.03265188473641e-70,1.59035827399175,0.77,0.261,8.0411078581644e-66
"SSL9",5.35341996128191e-70,0.942656545026944,0.837,0.298,1.06747194027961e-65
"UGT76E12",1.46354648358033e-68,1.15177154657841,0.713,0.219,2.91831168825917e-64
"AT5G26770",3.15342550535668e-68,0.834606212366504,0.718,0.376,6.28793045768123e-64
"AT3G52480",1.45690707383001e-67,0.740295532895263,0.574,0.104,2.90507270521705e-63
"AT3G26470",2.22561255844085e-67,0.508132010625338,0.34,0.034,4.43787144153106e-63
"AT1G23120",2.57155269753516e-67,0.936943501865683,0.751,0.192,5.12767607888511e-63
"EXL4.1",7.05864899179538e-65,1.06393697579795,0.813,0.275,1.407494608964e-60
"4CL1",8.21067139694401e-64,1.19294837795501,0.742,0.256,1.63720787655064e-59
"AT1G62370",3.27683024335682e-62,0.894392498856273,0.842,0.394,6.5339995052535e-58
"EDA39",4.99384851342512e-62,0.457354410739012,0.225,0.007,9.95773393576969e-58
"AT5G48530",1.254880939159e-61,0.615670707524065,0.474,0.15,2.50223259268305e-57
"AT5G65380",1.66732086949422e-61,0.801380297735984,0.756,0.226,3.32463781377147e-57
"AT1G05575",3.8842559848991e-60,1.12859570366232,0.746,0.309,7.7452064338888e-56
"ERF011",5.42141937788014e-60,0.979282610597552,0.842,0.385,1.0810310239493e-55
"CYP71A16",1.62591278477964e-59,0.848416955883893,0.909,0.388,3.2420700928506e-55
"PEP7",4.2997251773135e-59,1.50394615924753,0.598,0.207,8.57365200356311e-55
"AT4G25433",1.06897807802794e-58,1.13105723770399,0.464,0.07,2.13154228758771e-54
"BHLH96",2.00697671069633e-58,0.70627634108063,0.45,0.1,4.00191156112848e-54
"CYSD2",3.61504148634271e-58,0.482028426080678,0.842,0.323,7.20839272376737e-54
"FD1",8.64583109383042e-58,0.660457974468522,0.593,0.209,1.72397872010979e-53
"WAP",9.37631566762186e-58,0.659402691307823,0.833,0.382,1.8696373441238e-53
"FLP1",2.76716546435059e-57,1.09233288006816,0.378,0.043,5.51772793591507e-53
"BGLU11",1.83149216274887e-56,0.58582118975945,0.411,0.053,3.65199537252125e-52
"FLS5",3.91967673573919e-56,1.12022119396314,0.651,0.198,7.81583541106394e-52
"SCPL1",5.78772996340295e-56,0.795507613784538,0.856,0.319,1.15407335470255e-51
"GGAT1",3.57167357733436e-55,0.533728535157769,0.689,0.269,7.12191711320472e-51
"CYS3",5.94368475394068e-55,1.2785164147656,0.641,0.257,1.18517073993577e-50
"CCX1",6.69721819848602e-55,0.676842930495396,0.55,0.127,1.33542530877811e-50
"AT2G42660",1.05860767969222e-54,0.427203744918113,0.359,0.049,2.11086371330629e-50
"AT4G25830",1.09818877927991e-54,0.887171152959004,0.708,0.2,2.18978842588414e-50
"AT4G37700",1.13936956793578e-54,1.14003266037818,0.435,0.072,2.27190291846394e-50
"AT2G34810",1.91025847689634e-54,0.789628217083426,0.545,0.1,3.80905540293131e-50
"AT2G43540",8.13230262682784e-54,0.592970818138404,0.622,0.31,1.62158114378947e-49
"APK2A",1.01614572293463e-53,0.678724242736194,0.828,0.329,2.02619457153166e-49
"RGF7",1.04122189285076e-53,0.828709166472624,0.517,0.085,2.07619645434441e-49
"NPF5.11",2.71788083930921e-53,0.475395645368851,0.507,0.162,5.41945439358257e-49
"AT4G10390",3.47498795284884e-53,0.640723045372587,0.522,0.132,6.92912597798058e-49
"AT4G00165",7.68121919116572e-53,0.32913240367246,0.23,0.011,1.53163510671844e-48
"AT1G44608",7.80020437334617e-53,0.842386545407069,0.713,0.303,1.55536075204523e-48
"AT5G40540",1.45999269659167e-52,0.668053707690781,0.713,0.386,2.91122543700379e-48
"C/VIF2",5.88907142268867e-52,0.573696936566544,0.584,0.128,1.17428084168412e-47
"AT5G51390",7.84505478266021e-52,0.620174266112052,0.627,0.218,1.56430392366245e-47
"SPDSYN2",9.16180389129734e-52,0.709514714664321,0.775,0.394,1.82686369592469e-47
"AT2G38300",2.23460953585716e-51,0.349817167095421,0.359,0.038,4.45581141449917e-47
"BHLH125",2.4004641950182e-51,0.977068937096129,0.742,0.265,4.78652560486628e-47
"iqd9",5.60351176157918e-51,0.881692493391791,0.775,0.386,1.11734024525889e-46
"AT1G21770",3.86193673459635e-50,0.524690843778272,0.641,0.321,7.70070184878512e-46
"AT2G29310",6.84797461679469e-50,0.318199725238924,0.191,0.011,1.36548613858886e-45
"ATDR4",7.87289355408459e-50,1.37758025577663,0.306,0.034,1.56985497468447e-45
"AT3G23530",8.19275680153376e-50,0.645932771446978,0.689,0.248,1.63363570622583e-45
"ATHX",9.46492062035974e-50,0.566138704859348,0.751,0.35,1.88730517169973e-45
"WNK4",3.00639855631068e-49,0.496821788986433,0.378,0.077,5.99475872128349e-45
"ATTI1",3.38090735742296e-49,0.926007445841671,0.512,0.11,6.74152927070137e-45
"NUDT4",4.23799782485526e-49,0.754842164764908,0.598,0.302,8.45056766276139e-45
"AT3G23510",8.00829316516629e-49,0.658161380342039,0.651,0.196,1.59685365713416e-44
"CRRSP55",3.47144256920594e-48,0.813289245714486,0.732,0.292,6.92205648299665e-44
"AT2G28120",4.287113412557e-48,0.355365567864469,0.306,0.021,8.54850414463865e-44
"AT1G67148",4.7772569267394e-48,0.777479214145775,0.522,0.139,9.52585031191836e-44
"BGAL4",1.01887693265248e-47,1.03906153302383,0.383,0.064,2.03164060370904e-43
"AT5G44920",3.38836770383553e-47,0.608111200995939,0.493,0.109,6.75640520144806e-43
"AT1G29120",4.81965248578915e-47,0.554258383243629,0.708,0.376,9.61038705666356e-43
"AT3G26450",8.09258011991851e-47,0.75283700733704,0.292,0.035,1.61366047591175e-42
"RBOHB",8.06130958935139e-46,0.491754176796592,0.694,0.225,1.60742513211667e-41
"CYP71B34",9.94107165350109e-46,0.305705440315526,0.268,0.015,1.98224968770812e-41
"AT5G54300",1.82189927810647e-45,0.754116088513895,0.699,0.323,3.6328671605443e-41
"AT3G12700",5.69934978354836e-45,0.703586332154642,0.703,0.264,1.13645034683954e-40
"MPC3",1.73276024527504e-44,0.72005182641822,0.761,0.349,3.45512392907843e-40
"PER56",2.53389266730383e-44,0.890093995248099,0.464,0.093,5.05258197860384e-40
"GSTF6",2.85802900884562e-44,0.907377763183897,0.426,0.077,5.69890984363817e-40
"SCT",7.87804082304921e-44,0.761932032488624,0.512,0.114,1.57088134011601e-39
"AT5G19855",1.35373735520768e-43,0.649483854825235,0.742,0.381,2.6993522862841e-39
"ZFN1",1.21522916886689e-42,0.446465350806546,0.589,0.25,2.42316696272057e-38
"NIA2",5.31516171448276e-42,0.734390791960091,0.727,0.328,1.05984324586786e-37
"AT1G23220",1.73489583910636e-41,0.488132699179949,0.569,0.184,3.45938230317808e-37
"UBC5",2.18727787675838e-41,0.440877372871487,0.541,0.217,4.36143208625621e-37
"LAF1",5.03220012356987e-41,0.67060205219142,0.368,0.051,1.00342070463983e-36
"AT2G17710",6.59367886612131e-41,0.554454995127856,0.708,0.274,1.31477956590459e-36
"AT5G01250",9.40471370516052e-41,0.485014622541102,0.316,0.032,1.87529991280901e-36
"AT1G70720",1.39859285298913e-40,0.5126620763082,0.373,0.059,2.78879414886033e-36
"AT4G02920",1.640788056678e-40,0.58299118072946,0.67,0.333,3.27173138501594e-36
"AT5G66985",2.38130837597792e-40,0.566464021034139,0.388,0.066,4.74832890169997e-36
"AT5G35370",3.47259878507136e-40,0.427037811687232,0.536,0.135,6.92436197743229e-36
"SBP3",6.54732560120905e-40,0.602671469107092,0.77,0.306,1.30553672488108e-35
"AT3G43670",8.44511649075689e-40,0.426171284797482,0.397,0.068,1.68395622825692e-35
"AT5G66052",9.31795323203463e-40,0.682925501236304,0.746,0.4,1.85799987446771e-35
"NUDT8",1.47326361007509e-39,0.731374767350431,0.646,0.217,2.93768763848972e-35
"AAP5",1.67869766821865e-39,0.525508951635527,0.55,0.145,3.34732315042798e-35
"AT1G62840",1.68082706904865e-39,0.821001110821158,0.742,0.379,3.35156917568301e-35
"GLO5",2.87701142543436e-39,0.438931710698084,0.507,0.118,5.73676078231612e-35
"AT5G53680",3.92530729073182e-39,0.522290159437176,0.33,0.055,7.82706273771925e-35
"F17A8.110",4.86689706820615e-39,0.561450449054786,0.282,0.026,9.70459275400307e-35
"TINY",6.80108522462081e-39,0.568562241873175,0.392,0.103,1.35613639378939e-34
"SSL7",7.24456558485734e-38,0.605188520088796,0.694,0.318,1.44456637762055e-33
"ZAT11",8.13358812288623e-38,1.00194743736726,0.397,0.116,1.62183747170351e-33
"NIP1-2",1.03485823081147e-37,0.385796868379125,0.278,0.025,2.06350731223807e-33
"AT4G10360",1.05630849833645e-37,0.412701232153038,0.56,0.237,2.10627914568289e-33
"AT5G52810",1.92767169720743e-37,0.50518427713329,0.373,0.109,3.84377736423161e-33
"SPS1.1",4.53178244087705e-37,0.505931465464465,0.651,0.266,9.03637418710883e-33
"CIPK25",6.17781592548425e-37,0.584176348495332,0.388,0.089,1.23185649554156e-32
"AT4G28025",6.44909318671934e-37,0.448139677084543,0.636,0.344,1.28594918143184e-32
"AT5G18130",6.54117675809543e-37,0.779630538293939,0.67,0.289,1.30431064556423e-32
"OMTF3",1.1838579526558e-36,0.640966197612653,0.641,0.238,2.36061275759567e-32
"SMR2",1.26952580326112e-36,0.370578106135884,0.388,0.109,2.53143445170268e-32
"AT1G74360",1.51530599454173e-36,0.416846506855157,0.359,0.076,3.02152015311622e-32
"GSTL3",2.00474959492656e-36,0.534065923413097,0.78,0.379,3.99747069228355e-32
"PSAE1",2.74192195706475e-36,0.393762203163433,0.33,0.048,5.46739238238712e-32
"AT2G46735",2.83270937988128e-36,0.391783490781744,0.522,0.229,5.64842250348328e-32
"SOT12",5.44233125021649e-36,0.447713719099319,0.67,0.243,1.08520085129317e-31
"SNM1",5.94560963986894e-36,0.273109373816796,0.306,0.115,1.18555456218987e-31
"NPF2.11",2.69564866779946e-35,0.471643809845729,0.311,0.042,5.37512344359212e-31
"AT5G23510",5.17259277924376e-35,0.716596681773524,0.579,0.229,1.03141500018121e-30
"AT5G54585",9.71635990590884e-35,0.892437121188085,0.56,0.194,1.93744216523822e-30
"IP5P2",1.00470321643371e-34,0.528269345083321,0.498,0.186,2.00337821356882e-30
"AT4G33740",2.35733558196124e-34,0.54367822691162,0.56,0.239,4.70052715043072e-30
"AT4G38550",2.87663339994982e-34,0.376503121187666,0.426,0.097,5.73600699949995e-30
"GC1.2",3.11859134011007e-34,0.429452582223792,0.679,0.359,6.21847113217948e-30
"AT2G20142",5.98853628758571e-34,0.447461011280354,0.316,0.072,1.19411413574459e-29
"AIG2",8.95233541715425e-34,0.380279914839401,0.282,0.132,1.78509568218056e-29
"AT3G46500",9.16711899791032e-34,0.327333842036545,0.278,0.033,1.82792352818332e-29
"ATL40",9.67832291639063e-34,0.423721689537119,0.416,0.094,1.92985758952829e-29
"AT3G26460",1.21580664977926e-33,0.333606684067381,0.129,0.006,2.42431845965984e-29
"PP2A14",1.47170081911395e-33,0.600863859692479,0.445,0.116,2.93457143331321e-29
"AT1G17090",1.75524096238566e-33,0.61635354041661,0.713,0.329,3.499950478997e-29
"AT1G33590",1.8294498995694e-33,0.359507412499538,0.737,0.33,3.64792309974139e-29
"AT4G27745",3.1751376979649e-33,0.522035860645159,0.608,0.357,6.33122456974201e-29
"GSTU16",3.86038640553487e-33,0.287157469027499,0.22,0.035,7.69761049263653e-29
"AT2G24600",4.07006732052504e-33,0.444113105678089,0.364,0.088,8.11571423712694e-29
"RMR2",4.50827980947049e-33,0.438356874580161,0.603,0.281,8.98950994008415e-29
"AT1G45015",5.71849094292796e-33,0.738695605003525,0.522,0.193,1.14026709401984e-28
"AT1G33110",6.66388452902077e-33,0.567954531936289,0.632,0.229,1.32877857508674e-28
"AT4",9.16526466577854e-33,0.427863667671745,0.684,0.283,1.82755377435624e-28
"AT5G36925",1.16815693615222e-32,0.981430852101689,0.306,0.071,2.32930493068753e-28
"AT1G21110",1.52450441330548e-32,0.418617192756609,0.158,0.008,3.03986180013113e-28
"AT5G11420",1.75396873407457e-32,0.755253646411395,0.536,0.18,3.4974136557447e-28
"AT5G59530",3.216270922713e-32,0.349228248646387,0.33,0.054,6.41324421988973e-28
"AT4G34920",3.30567774953875e-32,0.557894488004608,0.636,0.246,6.59152143258028e-28
"TAT",3.49518792756688e-32,0.484738150185822,0.708,0.305,6.96940472756835e-28
"AT1G22160",3.51145154809522e-32,0.316690861236938,0.225,0.019,7.00183438690188e-28
"CYP72A15",4.13264467620817e-32,0.552445575884371,0.483,0.135,8.24049348435909e-28
"AT4G38540",5.38223956529861e-32,0.439057795847756,0.464,0.143,1.07321856932054e-27
"AT2G41380",5.65430124812047e-32,0.872992602716839,0.407,0.149,1.12746766887522e-27
"AT1G54217",8.7280070721754e-32,0.409203430218771,0.541,0.234,1.74036461019177e-27
"AT3G21710",9.19220202774368e-32,0.818057356465842,0.742,0.361,1.83292508433209e-27
"LHCA4",1.99545339582591e-31,0.502344199852846,0.488,0.185,3.97893407127687e-27
"AT1G07660",2.07016565628739e-31,0.471044301795657,0.584,0.382,4.12791031863706e-27
"SDR1",2.15181079157514e-31,0.281175659699201,0.268,0.043,4.29071071840083e-27
"NPF6.4",4.20320074415973e-31,0.250782371304886,0.225,0.019,8.38118228385451e-27
"AT1G33600",4.22857519557507e-31,0.662008105965433,0.517,0.187,8.43177893997669e-27
"BAHD1",4.77435959233139e-31,0.537576060072522,0.474,0.164,9.52007302710879e-27
"WNK7",5.62015221308866e-31,0.38771113562748,0.469,0.134,1.12065835128988e-26
"PIP2-6",1.04753671661123e-30,0.746251697216101,0.464,0.13,2.0887882129228e-26
"AT5G04310",1.0984834539813e-30,0.276367020892792,0.273,0.048,2.19037600723871e-26
"CBP60A",1.11420979994861e-30,0.517214483534259,0.55,0.262,2.22173434109752e-26
"AT5G22355",1.65861064563982e-30,0.539674692048266,0.67,0.364,3.30726962740581e-26
"CLE12",2.11141743214723e-30,0.476514212724955,0.675,0.274,4.21016635970158e-26
"AT5G01210",2.63413499375623e-30,0.493929369244372,0.455,0.181,5.25246517754993e-26
"TPS25",2.97145157400648e-30,0.323275815514985,0.201,0.015,5.92507443856892e-26
"AT1G17300",3.4849440152238e-30,0.397140139044043,0.584,0.223,6.94897836635626e-26
"IDD7",4.86678110783441e-30,0.294694379762129,0.268,0.035,9.70436152902182e-26
"PLA2-ALPHA",6.22662825820324e-30,0.508291353148856,0.541,0.177,1.24158967468572e-25
"CAX3",7.17295842381541e-30,0.367999486178612,0.268,0.035,1.43028790970879e-25
"TPS30",1.0181452848916e-29,0.354443474678487,0.364,0.077,2.03018169807385e-25
"AT1G26800",1.28290408919752e-29,0.526045622467805,0.541,0.186,2.55811075385985e-25
"IRX7",1.51794692668719e-29,0.750456067657906,0.344,0.069,3.02678617181426e-25
"AHB2",1.82100586001884e-29,0.491742611523637,0.589,0.214,3.63108568487756e-25
"AT4G26220",3.10964953025687e-29,0.820691036480026,0.297,0.06,6.20064116333221e-25
"PCMP-E24",4.35680982438484e-29,0.353473724363431,0.287,0.105,8.68747878982338e-25
"4CL2",5.15606180444833e-29,0.585669414812342,0.718,0.336,1.028118723807e-24
"AT5G44290",9.94409220910234e-29,0.352756372589901,0.474,0.219,1.98285198649501e-24
"FDH1",1.02858164739279e-28,0.533706042059256,0.574,0.217,2.05099180490122e-24
"AT1G13830",1.14061584728224e-28,0.350985453990037,0.273,0.038,2.27438799948078e-24
"PAP9.1",1.22891690698553e-28,0.279076505560048,0.368,0.145,2.45046031252915e-24
"MIOX2",2.13622483781207e-28,0.763631122732413,0.67,0.295,4.25963232659726e-24
"NUDT11",3.13664230423683e-28,0.434935587323506,0.574,0.31,6.25446475464824e-24
"TGA10",3.49994964697785e-28,0.570628107741199,0.627,0.259,6.97889959607384e-24
"AT5G46295",4.01395339305197e-28,0.325207995041895,0.172,0.032,8.00382306574563e-24
"FLS1",4.04214231072629e-28,0.708282346739098,0.574,0.219,8.06003176758822e-24
"AT1G16670",5.24424324303485e-28,0.429880548722783,0.569,0.25,1.04570210266115e-23
"AT4G29905",8.15677427144438e-28,0.69214123494762,0.703,0.326,1.62646078972601e-23
"SOBIR1",2.14304068424126e-27,0.494738386744152,0.708,0.4,4.27322312437708e-23
"AT4G28040",2.45176566015702e-27,0.515107561205372,0.273,0.057,4.88882072635309e-23
"ERF061",2.90752996425794e-27,0.300092014073316,0.282,0.051,5.79761474873032e-23
"CRCK2",3.59396290577711e-27,0.337186138479557,0.579,0.227,7.16636203411957e-23
"MLP43",4.75595368668766e-27,0.306659547820402,0.129,0.008,9.4833716512552e-23
"MAN1",7.89855272952158e-27,0.491666187707182,0.483,0.157,1.5749714142666e-22
"AT1G44160",8.37745447741685e-27,0.302895485538291,0.287,0.051,1.67046442279692e-22
"AT5G20050",1.49222671711012e-26,0.465537919532321,0.689,0.365,2.97550007391757e-22
"LHCB4.1",1.53880704293713e-26,0.303963776806571,0.349,0.103,3.06838124361664e-22
"VTC2",2.06532266984292e-26,0.477667416183497,0.713,0.363,4.11825340366678e-22
"VQ8",3.52790044966078e-26,0.531809211449854,0.407,0.127,7.03463349662359e-22
"SAUR36",4.35330915125649e-26,0.399605660329846,0.249,0.034,8.68049844760544e-22
"AT5G65240",4.84560895240799e-26,0.382710517263922,0.522,0.187,9.66214425110154e-22
"SQE3",6.06113273804575e-26,0.372993919215314,0.431,0.126,1.20858986796632e-21
"GGT1",7.73411207386612e-26,0.298805169705257,0.526,0.204,1.5421819475289e-21
"AT1G61740",8.42221544178763e-26,0.429800355648629,0.766,0.396,1.67938975909245e-21
"PPC6-7",1.11144101643896e-25,0.523997760546376,0.66,0.349,2.21621338677928e-21
"BLH10",1.19806750081569e-25,0.41741275303618,0.565,0.222,2.38894659662648e-21
"AT4G29270",1.28137793965777e-25,0.539056816969102,0.703,0.336,2.55506761167759e-21
"ATK2",1.74737395456262e-25,0.360444134534162,0.483,0.265,3.48426366539787e-21
"AT5G50100",2.26863954408358e-25,0.287525593233858,0.34,0.089,4.52366725090267e-21
"XTH24",3.15351320496915e-25,0.650772819199448,0.574,0.274,6.28810533070848e-21
"WRKY57",3.96214111398769e-25,0.397557254695403,0.531,0.238,7.90050938129146e-21
"AT1G78460",4.06757596599419e-25,0.374334722450463,0.187,0.017,8.11074647619242e-21
"AT5G25460",4.57852549713823e-25,0.402181156070507,0.627,0.269,9.12957984129362e-21
"CLC-B",4.93417271903149e-25,0.257609508389632,0.263,0.043,9.83874040174878e-21
"AHL20",5.29764379410187e-25,0.424827728725743,0.474,0.205,1.05635017254391e-20
"AT1G72900",6.6954661432807e-25,0.526604239068463,0.445,0.156,1.33507594897017e-20
"AT4G40080",1.04723628808182e-24,0.489066991286945,0.703,0.376,2.08818915843514e-20
"AT5G14690",1.54832969270964e-24,0.438047923633019,0.617,0.38,3.08736940726302e-20
"PEP3",1.93026959187504e-24,0.792836943854525,0.402,0.17,3.84895756619882e-20
"AT2G23910",3.07947555459578e-24,0.340686044832661,0.297,0.066,6.14047425586399e-20
"HINT3",3.76179017677141e-24,0.35862946083232,0.522,0.271,7.50100961248219e-20
"AT4G22470",5.78382543581827e-24,0.288908172010777,0.167,0.013,1.15329479190216e-19
"AT5G19850",6.69355652893579e-24,0.283145902591301,0.368,0.132,1.3346951718698e-19
"AT1G68330",7.01874283863292e-24,0.298657193726609,0.349,0.096,1.3995373220234e-19
"FTSH1",8.519209379131e-24,0.298335316212683,0.402,0.125,1.69873035019872e-19
"AT1G66760",9.70122505351895e-24,0.537075458284491,0.694,0.342,1.93442427567168e-19
"AtMYB45",9.72663403240827e-24,0.398751434176089,0.321,0.071,1.93949082606221e-19
"AT1G36940",1.11677175452543e-23,0.36448812080736,0.373,0.136,2.22684287852371e-19
"RBOHC",2.96503837310778e-23,0.414812417849645,0.708,0.359,5.91228651597692e-19
"AT1G72070",3.72423985783138e-23,0.430609098392449,0.483,0.195,7.42613427651578e-19
"FUT5",6.03679935478036e-23,0.265226628841391,0.211,0.044,1.2037377913432e-18
"AT3G14280",7.21106469500741e-23,0.35728449794553,0.66,0.316,1.43788630018448e-18
"CNGC2",8.20331488587376e-23,0.304666809947015,0.373,0.147,1.63574098824323e-18
"MSRB1",8.74267146063196e-23,0.347547764360078,0.55,0.254,1.74328868925001e-18
"AT2G31560",1.22754781921636e-22,0.475582065385108,0.627,0.316,2.44773035151741e-18
"AT4G28085",1.36805361231201e-22,0.615455164632654,0.656,0.371,2.72789890295015e-18
"AT2G21195",1.61929912942105e-22,0.348829880459157,0.603,0.38,3.22888246406556e-18
"CIP1",2.56334651815262e-22,0.303211268541486,0.498,0.191,5.11131295719632e-18
"APK2",3.36745852172757e-22,0.310758847571342,0.306,0.07,6.71471229232477e-18
"BGLU26",4.24482583853072e-22,0.413903283281724,0.694,0.347,8.46418272203025e-18
"AT5G37070",4.43911509233795e-22,0.43689196838081,0.545,0.349,8.85159549412187e-18
"AT1G66880",4.90831330935927e-22,0.521062372470933,0.612,0.322,9.78717673886239e-18
"TIP4-1",5.35214028703975e-22,0.529207623280989,0.722,0.377,1.06721677323573e-17
"AT5G10410",6.99257836990492e-22,0.661450569746972,0.565,0.3,1.39432012695904e-17
"GAD4",8.63735802080924e-22,0.743538303909272,0.373,0.107,1.72228918934936e-17
"CRK29",9.25301866215966e-22,0.351825083226796,0.593,0.264,1.84505192123464e-17
"CXE12",1.09155443175689e-21,0.467336701996375,0.555,0.244,2.17655953692324e-17
"AT5G20550",1.48226499363985e-21,0.427116056936947,0.622,0.312,2.95563639731787e-17
"GATA17",1.58857866693496e-21,0.408632282298497,0.445,0.165,3.16762586186831e-17
"KNAT7",2.03252224998261e-21,0.44852072353328,0.641,0.305,4.05284936646532e-17
"AT4G15765",5.11734756053476e-21,0.4155039620224,0.531,0.214,1.02039910357063e-16
"AT1G14130",5.29627657779949e-21,0.388787260981324,0.493,0.293,1.05607754961322e-16
"RALF1",5.86124887720804e-21,0.692218860036815,0.651,0.32,1.16873302611528e-16
"MSRB5",7.71978532400763e-21,0.62439819991755,0.617,0.288,1.53932519360712e-16
