"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT3G59930",7.64138371835316e-56,1.6542869435905,0.838,0.275,1.52369191343962e-51
"WAKL18",1.07473331073996e-55,0.875288134138672,0.838,0.24,2.14301822161548e-51
"AT1G09460",1.30587171730157e-55,0.900432315939697,0.623,0.094,2.60390820429932e-51
"AT1G43910",1.43308440528416e-55,1.19270037253583,0.846,0.257,2.85757030413662e-51
"AT2G31940",1.69428036903431e-54,1.46557130908617,0.862,0.271,3.37839505585442e-50
"PHO1-H5",3.53632089524387e-54,0.866916949935215,0.9,0.315,7.05142386511627e-50
"TBL40",5.38719944753312e-54,0.895568066485823,0.685,0.107,1.0742075698381e-49
"AT5G40630",1.74288918112915e-53,1.2293018506048,0.908,0.397,3.47532102717152e-49
"FAF3",1.94292575348722e-53,1.21545629296218,0.754,0.213,3.87419395245353e-49
"ARD1",2.80155255658328e-52,1.68011138432631,0.708,0.144,5.58629579782706e-48
"ENT3",5.1271910533911e-52,1.03747850074079,0.962,0.363,1.02236189604619e-47
"AT3G13980",5.44578188256353e-52,0.905353496016341,0.623,0.087,1.08588890738317e-47
"AT5G56790",8.16624517574257e-52,0.609630116151673,0.523,0.065,1.62834928804307e-47
"AT3G43250",3.80438489903321e-51,1.39639659509327,0.831,0.297,7.58594348867223e-47
"ERF034",5.52470705869284e-51,1.08364678827091,0.846,0.304,1.10162658750335e-46
"AT1G73390",7.18354789535207e-51,0.871363974250434,0.838,0.334,1.4323994503332e-46
"ABCG29",1.31414302931981e-50,0.870895529219096,0.769,0.206,2.6204012004637e-46
"AT5G03610",4.17230519135111e-50,0.848297971430072,0.938,0.321,8.31957655155411e-46
"DIR14",3.2092324748372e-49,0.917630263463732,0.915,0.304,6.39920955482537e-45
"PFP-BETA2",3.35786189565473e-49,0.683530425548963,0.592,0.129,6.69557661993553e-45
"AAP7",3.50480992326953e-49,1.00944013687473,0.654,0.11,6.98859098699945e-45
"PME34",9.86771326207468e-49,0.879641715621516,0.762,0.271,1.96762202445769e-44
"ERF035",1.23287764469898e-48,1.14064183070108,0.754,0.165,2.45835802352977e-44
"AT1G08050",1.63238199917245e-48,0.843963848555717,0.808,0.292,3.25496970634987e-44
"SCRM",3.00282893827841e-48,0.979946177969499,0.777,0.269,5.98764090292714e-44
"NPF2.4",3.38366174324655e-48,1.0547064601785,0.808,0.225,6.74702151603363e-44
"AT4G25170",5.26807238465641e-48,0.85045615843749,0.669,0.207,1.05045363350049e-43
"DOF4.6",1.41294861313213e-47,0.928577936713889,0.923,0.366,2.81741953458547e-43
"CRRSP12",2.94953197281458e-47,0.886381330002954,0.646,0.133,5.88136675379228e-43
"CP1",1.2162461928731e-46,1.22412667947172,0.831,0.302,2.42519490858895e-42
"LSH9",7.63436301129393e-46,0.879702474854325,0.831,0.301,1.52229198445201e-41
"AT5G24580",7.68150847431316e-46,1.0129374921849,0.892,0.33,1.53169278977805e-41
"AT1G80690",1.11544774292462e-45,0.840557901060748,0.854,0.247,2.2242027993917e-41
"EXPB3",9.0064842203882e-45,1.02003900003969,0.477,0.118,1.79589295354541e-40
"RAX3",1.41821270743261e-44,1.26929519890551,0.769,0.212,2.82791613862062e-40
"PHO1-H7",5.73177057299596e-44,0.737815620197894,0.6,0.125,1.14291505225539e-39
"AT3G56620",1.99605776594768e-43,1.09573823884987,0.5,0.062,3.98013918529968e-39
"HSP21.7",3.48266790429141e-43,1.03080551205001,0.462,0.041,6.94443980115707e-39
"AT5G56050",1.41747552340522e-42,0.484711337546124,0.323,0.011,2.82644619367001e-38
"CRK3.1",3.85554034477736e-42,0.516942055705171,0.608,0.255,7.68794744748606e-38
"AT5G48500",6.23246631766808e-42,0.829086137222236,0.715,0.171,1.24275378374302e-37
"AT3G26760",7.30494924317026e-42,0.979820970950913,0.823,0.263,1.45660687908815e-37
"ATNAC2",1.04088301474035e-41,0.506023270553874,0.454,0.051,2.07552073139226e-37
"AT2G37050",1.95565598685762e-41,0.707337102477599,0.762,0.263,3.89957803779409e-37
"SRO2",3.65121781252333e-41,0.548787545999703,0.508,0.062,7.28052831817151e-37
"WRKY28",6.01693583496176e-41,1.28100521812823,0.754,0.23,1.19977700549138e-36
"AT4G15960",8.73826158056063e-41,0.724762353999527,0.662,0.155,1.74240935916379e-36
"CEN",1.25617226285343e-40,1.46230961232677,0.431,0.043,2.50480749212974e-36
"NRAMP3",3.42408146275994e-40,0.606159383018377,0.592,0.163,6.82761843674332e-36
"AT5G13880",5.41399264177851e-40,0.496256140409903,0.354,0.021,1.07955013277063e-35
"AT2G05830",5.51012091920595e-40,0.785458905982387,0.877,0.322,1.09871811128967e-35
"AT5G05220",7.205531426913e-40,1.26049398146706,0.769,0.321,1.43678296652645e-35
"anac096",2.06966635018319e-39,0.965652957035018,0.669,0.142,4.12691470226529e-35
"AT4G22160",7.15762090637469e-39,0.761313079964792,0.715,0.203,1.42722960873111e-34
"AT5G05160",2.39247631658231e-38,0.529201293179312,0.485,0.065,4.77059777526513e-34
"CYP90A1",3.41765778394253e-38,0.47709473309406,0.738,0.225,6.81480962118141e-34
"AT4G11211",5.24274082029884e-38,0.661692317929306,0.854,0.314,1.04540251956759e-33
"MYB51",9.04818024892359e-38,0.741241578833528,0.715,0.26,1.80420714163536e-33
"NUC",9.54532528865084e-38,0.589628088672138,0.562,0.1,1.90333786255698e-33
"AT3G15770",1.76457921476693e-37,0.65324677014525,0.862,0.329,3.51857095424526e-33
"MEE59",2.18849701578232e-37,0.602580054411008,0.808,0.259,4.36386304946994e-33
"WNK9",2.34799657185831e-37,0.881220538199587,0.692,0.169,4.68190516428547e-33
"APT3",2.41239440281425e-37,0.580652294727695,0.823,0.278,4.81031443921162e-33
"WAKL17",5.34709032112853e-37,0.649541823813225,0.785,0.268,1.06620981003303e-32
"LECRK57",6.38892160775467e-37,0.670275166142646,0.562,0.111,1.27395096858628e-32
"TPPB",7.16396343740349e-37,0.807980729994919,0.538,0.088,1.42849430941826e-32
"AT3G59370",1.37905598586553e-36,0.981647962095809,0.723,0.203,2.74983763581587e-32
"PUB28",1.63555541860188e-36,0.82200164515475,0.708,0.215,3.26129750469214e-32
"PME1.1",1.67641846263952e-36,0.718241794984232,0.538,0.092,3.34277841450319e-32
"bVPE",1.94154071679482e-36,0.491329763563794,0.515,0.08,3.87143218928887e-32
"AT3G15530",2.79843169226809e-36,0.701405199152302,0.731,0.29,5.58007279438258e-32
"AT1G75600",6.13031516694695e-36,1.02027263216361,0.785,0.291,1.22238484428922e-31
"AT5G21105",8.5148250908591e-36,0.704663450053737,0.815,0.287,1.69785612311731e-31
"ATET2",1.21451481308434e-35,0.338751791739084,0.354,0.027,2.42174253729018e-31
"ATEXO70H8",1.80622384865017e-35,0.902130399553808,0.692,0.179,3.60161035420843e-31
"ATBZIP4",3.74652411151914e-35,0.698941798520653,0.331,0.026,7.47056907836916e-31
"POT1",6.34475252495063e-35,0.477698446129292,0.423,0.072,1.26514365347515e-30
"ATHB-21",1.40768401175159e-34,0.338697795982001,0.269,0.011,2.80692191943267e-30
"AT4G00305",1.70553186612864e-34,0.685173985550996,0.823,0.311,3.4008305410605e-30
"AT5G59050",1.9749784953978e-34,0.553298709225461,0.646,0.195,3.93810711982321e-30
"CML45",2.49332739439496e-34,1.16612869352074,0.8,0.355,4.97169482442355e-30
"NPF8.4",2.67903855719241e-34,0.250756138071584,0.223,0.005,5.34200288304166e-30
"AT1G22230",5.17978184406819e-34,0.763137521998623,0.7,0.242,1.0328484997072e-29
"NPF2.9",6.32440446014345e-34,0.718773078887669,0.646,0.162,1.2610862493526e-29
"CLE6",8.24021970269746e-34,1.10340596520084,0.531,0.116,1.64309980871787e-29
"WRKY21",1.48962641555894e-33,0.695403393833494,0.746,0.253,2.97031507262452e-29
"IQD14",1.64225694576812e-33,0.689691172044349,0.854,0.378,3.27466034986164e-29
"PME3",1.70289076483844e-33,0.786080496342339,0.846,0.338,3.39556418508785e-29
"AT1G79700",1.99245302701127e-33,0.629579279052076,0.715,0.245,3.97295133586046e-29
"AAE12",3.75511881816646e-33,1.18336267180589,0.669,0.217,7.48770692342393e-29
"AT1G78520",4.44494835149092e-33,0.513968549816847,0.408,0.048,8.86322701287289e-29
"NAT2",5.42375629589754e-33,0.550457499482511,0.377,0.041,1.08149700540197e-28
"AT5G59080",7.70009440521064e-33,0.856841113395615,0.446,0.061,1.535398824399e-28
"CLE41",1.00652082180654e-32,0.522191594086404,0.446,0.06,2.00700251868225e-28
"TPS1",1.05235595093113e-32,0.348367814864188,0.377,0.045,2.09839776615667e-28
"SUC1",1.2269963996863e-32,0.754611047472135,0.8,0.278,2.44663082097449e-28
"AT1G57610",1.78340671927526e-32,0.59280025797528,0.646,0.217,3.55611299823486e-28
"MES7",2.63089426887052e-32,0.640975499813327,0.554,0.148,5.24600317212781e-28
"AT1G77885",3.64515255593539e-32,0.690039235389727,0.708,0.206,7.26843419653516e-28
"DOF5.3",4.2359494955938e-32,1.02530272231893,0.669,0.186,8.44648329421404e-28
"MYB20",7.5366374068352e-32,0.716004215773755,0.723,0.224,1.50280549892294e-27
"AT5G40980",1.28114868894019e-31,0.608520848745802,0.485,0.081,2.55461048574673e-27
"ATAILP1",1.34825853315213e-31,0.666311263785601,0.477,0.151,2.68842751510535e-27
"HMA4",1.98606986147059e-31,0.514312038206288,0.515,0.102,3.96022330377235e-27
"AT3G03770",2.55737814336125e-31,0.291537498183369,0.285,0.019,5.09941201786234e-27
"AT1G66190",3.58891313215822e-31,0.63880207342096,0.592,0.147,7.1562927855235e-27
"PCR3",5.01986873814995e-31,0.569522811021277,0.592,0.161,1.0009618263871e-26
"AT3G09070",6.51075924157043e-31,0.531597041530353,0.585,0.145,1.29824539276914e-26
"AT4G33985",1.30633167506642e-30,0.700443671203088,0.777,0.364,2.60482536008243e-26
"CML11",3.59851471045961e-30,0.808790472422809,0.515,0.182,7.17543833265646e-26
"DIR5",8.37787074239872e-30,0.864274392316961,0.254,0.014,1.67054742603431e-25
"UGT89B1",8.54905649633565e-30,0.581164422193691,0.708,0.363,1.70468186536933e-25
"BHLH60",8.89592645098514e-30,0.613573753210695,0.8,0.357,1.77384773432644e-25
"AT5G23760",1.24564607678097e-29,0.496489278140602,0.6,0.16,2.48381827710126e-25
"AT5G20820",1.66250808599497e-29,0.566864636426087,0.831,0.346,3.31504112347397e-25
"GT-3B",1.73783056718695e-29,0.593410900888464,0.785,0.31,3.46523415097077e-25
"AT5G48480",2.68709212510453e-29,0.673214601085491,0.646,0.178,5.35806169745844e-25
"APK1A",5.28722335671832e-29,0.755879889386688,0.677,0.235,1.05427233732963e-24
"PIN3",6.10849639730634e-29,0.786304272856691,0.623,0.198,1.21803418162289e-24
"AT1G07200",6.90804328499653e-29,0.497191902853644,0.631,0.193,1.37746383102831e-24
"CKX7",8.0511635566855e-29,0.277802574401978,0.254,0.017,1.60540201320309e-24
"BAM3.1",1.00517074370351e-28,0.407134409041923,0.369,0.043,2.00431046294481e-24
"AT4G16790",2.13195134641779e-28,0.46847393921035,0.538,0.118,4.25111098475707e-24
"AT5G51850",2.13852695937378e-28,0.528040332583301,0.315,0.028,4.26422275699132e-24
"AT5G23170",5.45278716333755e-28,0.333684129402494,0.331,0.033,1.08728576036951e-23
"AT4G31115",8.27580771083516e-28,0.494989356471053,0.708,0.269,1.65019605754053e-23
"AT5G53420",1.12501567502513e-27,0.617638625671218,0.662,0.227,2.24328125600011e-23
"PLC7",1.65792831752779e-27,0.300302655482889,0.308,0.043,3.30590906515041e-23
"anac097",1.76012384958107e-27,0.304289781997513,0.162,0.003,3.50968695606465e-23
"AT3G48390",2.21059899120523e-27,0.433651960972009,0.338,0.126,4.40793438846322e-23
"AT1G28390",2.36156592642719e-27,0.558562728701316,0.654,0.233,4.70896245729582e-23
"AT4G31140",3.09287589025782e-27,0.461938464926172,0.546,0.159,6.1671945251741e-23
"AT5G39785",4.49382765787723e-27,0.44581861530183,0.485,0.155,8.9606923498072e-23
"ABCG22",8.61629701109434e-27,0.504195948618435,0.546,0.13,1.71808962401221e-22
"NTL9",9.18868019072887e-27,0.439337740011859,0.623,0.26,1.83222283003134e-22
"AT1G18270",1.27127527396418e-26,0.509427987882028,0.638,0.266,2.53492289628457e-22
"AT1G32970",1.27983239597671e-26,0.416795408093808,0.385,0.06,2.55198579757756e-22
"LPR2",1.79102449880646e-26,0.432662004651727,0.462,0.091,3.57130285062007e-22
"AT5G17980",3.37546057722648e-26,0.334801248003727,0.331,0.036,6.73066839098961e-22
"AT5G58090",3.74686248558842e-26,0.604084198656608,0.723,0.357,7.47124379626331e-22
"PPCK2",5.17605440584763e-26,0.886737896125365,0.592,0.316,1.03210524852602e-21
"XTH23",7.45038922255304e-26,0.996040854126538,0.646,0.205,1.48560761097708e-21
"NIK2",1.02198578597983e-25,0.386860466505681,0.4,0.065,2.03783965724377e-21
"AT1G75280",1.07635234716675e-25,0.44464344435798,0.569,0.17,2.1462465802505e-21
"AGP27",1.17616742519249e-25,0.572263440273126,0.515,0.167,2.34527784583382e-21
"PER17",1.3536280483189e-25,0.426907116928168,0.454,0.089,2.69913432834789e-21
"KRP5",1.47364202958047e-25,0.550362471053101,0.7,0.248,2.93844220698346e-21
"MIF1",2.17656600228298e-25,0.785732158607775,0.708,0.282,4.34007260855226e-21
"AT2G16385",2.42762730197358e-25,0.440673745554601,0.308,0.038,4.84068884013532e-21
"ATL5.1",2.70021853414416e-25,0.896531577924847,0.277,0.076,5.38423575708345e-21
"EPS1",2.79046941265092e-25,0.455381064380013,0.392,0.078,5.56419600882593e-21
"AT2G18196",3.78227189214515e-25,0.561248518101553,0.577,0.163,7.54185015293744e-21
"CYP78A9",3.87836870944234e-25,0.444218989507184,0.446,0.088,7.73346720662803e-21
"FLA8",4.03061773033937e-25,0.912512878943605,0.746,0.295,8.0370517542967e-21
"AtMYB40",4.63962588116351e-25,0.738235055707837,0.638,0.224,9.25141400704004e-21
"AT3G59670",6.58488243418628e-25,0.500015841195967,0.531,0.143,1.31302555737675e-20
"AT3G06435",6.8598554411404e-25,0.515915016144704,0.492,0.174,1.3678551749634e-20
"ATL16",1.02793616689413e-24,0.623527810345853,0.685,0.31,2.04970471678689e-20
"AT1G16350",1.03203948978157e-24,0.485850829107005,0.708,0.26,2.05788674262446e-20
"BT1.1",1.27117349459714e-24,0.712826392130096,0.785,0.342,2.53471994822669e-20
"SWEET11",1.4014929638081e-24,0.456012346068891,0.192,0.007,2.79457696983334e-20
"AT1G52905",1.91357390224301e-24,0.414751354975328,0.462,0.133,3.81566636107256e-20
"AT1G78110",2.47135948774526e-24,0.635689929067239,0.515,0.13,4.92789081856406e-20
"AT4G16008",2.52510584118151e-24,0.583780638634378,0.2,0.01,5.03506104731593e-20
"AT1G21528",2.5251570514044e-24,0.622932627407105,0.485,0.117,5.03516316050037e-20
"AT1G30820",2.55560044158506e-24,0.772543690701072,0.715,0.325,5.09586728052061e-20
"AT5G66440",2.70478774303224e-24,0.63332834379938,0.638,0.225,5.39334675960628e-20
"MAKR5",8.35831635923846e-24,0.589689664125558,0.638,0.213,1.66664828203215e-19
"AT2G44130",1.3927361465428e-23,0.842549667994341,0.738,0.34,2.77711587620634e-19
"AT1G13380",1.47868462814509e-23,0.624384324386284,0.762,0.36,2.94849714852132e-19
"ANAC080",2.81458659934243e-23,0.451146670560506,0.462,0.101,5.6122856790888e-19
"MLO8",3.5016873417824e-23,0.477598682257566,0.669,0.288,6.98236455951411e-19
"AIR9",3.59087220677191e-23,0.441856023859775,0.677,0.245,7.16019918030318e-19
"FPP6",3.6043500835538e-23,0.357752494837188,0.485,0.146,7.18707406660629e-19
"AT4G20170",3.94381651712406e-23,0.607951431399496,0.754,0.345,7.86397013514537e-19
"AT1G70800",7.8188172357311e-23,0.410414909652021,0.469,0.111,1.55907215680478e-18
"AT1G55360",1.03699815865176e-22,0.588738658387039,0.662,0.233,2.06777432835161e-18
"AT4G01450",1.21741431681649e-22,0.753137381256993,0.346,0.06,2.42752414773209e-18
"UGT74B1",2.39353155549528e-22,0.587231850783377,0.638,0.311,4.77270192165759e-18
"AT5G14210",3.16718905163804e-22,0.434217021359942,0.531,0.146,6.31537496896624e-18
"ATECP63",4.15163355563657e-22,0.403221476691277,0.392,0.075,8.27835730993932e-18
"AHB1",6.38448397310528e-22,0.692195011683328,0.669,0.253,1.27306610423719e-17
"AT4G20040",8.23509036768004e-22,0.382480921377559,0.315,0.054,1.6420770193154e-17
"AT2G23960",8.57567926670292e-22,0.51301344490513,0.446,0.151,1.70999044578056e-17
"AT5G40700",1.05082458850905e-21,0.404111378376588,0.508,0.236,2.09534422948704e-17
"AT3G46110",1.20292474475833e-21,0.579576716672289,0.492,0.126,2.39863194104811e-17
"DIN11",1.34313950804951e-21,0.60131064423462,0.4,0.082,2.67822017905073e-17
"AT2G23950",1.61153581016074e-21,0.365548900978237,0.377,0.07,3.21340240546051e-17
"iqd33",1.69666296060815e-21,0.546340415331778,0.531,0.15,3.38314594345265e-17
"AT1G71110",1.82863788080964e-21,0.529738973386098,0.662,0.278,3.64630393433443e-17
"AT1G61260",1.88703195623129e-21,0.660508440318856,0.523,0.161,3.76274172072519e-17
"AT3G62990",2.1374370924144e-21,0.696154005318844,0.508,0.179,4.26204956227431e-17
"AT5G50900",2.6478189689174e-21,0.446558331631168,0.754,0.357,5.2797510240213e-17
"PID",2.71360669914974e-21,0.521258179047171,0.554,0.205,5.41093175810459e-17
"AT1G32860",5.01617914159983e-21,0.463845820469003,0.792,0.375,1.00022612083501e-16
"AT5G14230",5.32059910230646e-21,0.435516866528779,0.377,0.087,1.06092746099991e-16
"ATFP3",7.61221855658697e-21,0.369425739478782,0.508,0.14,1.51787638018344e-16
"AT3G17680",1.03520217873246e-20,0.430462980834811,0.492,0.147,2.06419314439253e-16
"AT2G37200",1.34609982035815e-20,0.29534969835404,0.277,0.151,2.68412304179416e-16
"AT1G33110",1.54047780584218e-20,0.681035693298924,0.585,0.234,3.07171274484931e-16
"AT1G66180",1.90145885110866e-20,0.600130212131814,0.492,0.136,3.79150894911066e-16
"CALS2",2.0868299007798e-20,0.36939671215536,0.492,0.179,4.16113882215492e-16
"FKBP65",2.16358658689763e-20,0.651067884255418,0.654,0.31,4.31419165427388e-16
"ACS6",2.22141393547924e-20,0.691762801609208,0.7,0.344,4.42949938734561e-16
"AT5G03550",2.52302308204136e-20,0.294781478431263,0.262,0.095,5.03090802559047e-16
"GLN1-4",3.08023537780701e-20,0.383117504502959,0.454,0.119,6.14198934334719e-16
"ZF14",3.37903855653189e-20,0.644899845763909,0.731,0.313,6.73780288172459e-16
"AGP25",3.5103079445078e-20,0.683881518328836,0.7,0.305,6.99955404134855e-16
"HSP15.7",4.44408798082455e-20,0.428679875226482,0.454,0.113,8.86151143376415e-16
"AT2G22680",4.84573703421e-20,0.515560311406206,0.715,0.347,9.66239964621475e-16
"AT1G77570",4.93195539572837e-20,0.395736552549243,0.469,0.158,9.83431905908237e-16
