"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT3G14560",3.31038328775597e-189,0.929069917338494,0.914,0.375,6.60090427578541e-185
"CYP710A1",3.64021421781499e-189,0.898461976882386,0.931,0.389,7.25858715032309e-185
"AT2G39410",8.08910856187554e-189,0.638987328100682,0.611,0.123,1.61296824723798e-184
"AT1G19380",2.69863698248384e-187,0.865970807596095,0.904,0.385,5.38108214307278e-183
"AT3G51660",7.51361663786978e-187,0.928244554113245,0.844,0.316,1.49821515759123e-182
"MO1",2.39474819637127e-185,0.792463475713715,0.866,0.31,4.7751279035643e-181
"PIP2-6",3.27999417444997e-185,0.934373108612444,0.608,0.097,6.54030838385324e-181
"AT2G27389",8.29224498860299e-185,0.977216009830661,0.879,0.308,1.65347365072744e-180
"AT3G23510",1.07648888941421e-183,0.713516788528633,0.7,0.164,2.14651884549193e-179
"AT5G67620",4.62892513506892e-180,0.87297428468699,0.81,0.265,9.23007671932743e-176
"PIP1-5",5.49563413549266e-177,0.952411491301606,0.874,0.383,1.09582944661724e-172
"AIR3",1.18957764911929e-173,0.4068684385892,0.764,0.254,2.37201783234387e-169
"PME2",5.82942691767073e-173,0.84082047957676,0.826,0.288,1.16238772738354e-168
"AT1G30700",1.11158592736748e-171,0.830832848512842,0.82,0.269,2.21650233917076e-167
"AT5G56260",5.0648834062535e-171,0.631082769209499,0.743,0.333,1.00993775120695e-166
"AT1G53060",3.38559695048502e-170,0.688359781419114,0.689,0.179,6.75088031926712e-166
"AT2G20562",7.50797359367651e-170,0.86138081984257,0.812,0.35,1.4970899345791e-165
"LBD13",4.25235160596816e-169,0.783522767516579,0.797,0.242,8.47918910230051e-165
"AT4G02650",2.81443635314415e-167,0.413809819228419,0.415,0.049,5.61198608816943e-163
"PEP7",3.994987445912e-166,0.604896535382127,0.681,0.175,7.96600496714853e-162
"AT4G28085",2.75979126191991e-164,0.889007574613327,0.812,0.34,5.5030237762683e-160
"AT5G40210",1.31497519445625e-162,0.629330457038639,0.617,0.154,2.62206053774576e-158
"AT5G44585",3.90004071667892e-162,0.669107665686366,0.486,0.059,7.77668118905776e-158
"QCR7-2",4.25109989265033e-162,0.833992562392669,0.871,0.398,8.47669318594476e-158
"PSY3",5.18066291368984e-162,0.765002927506837,0.901,0.387,1.03302418498975e-157
"CYP708A2",9.25718953928376e-162,0.656608215589465,0.868,0.342,1.84588359413318e-157
"AT5G23510",3.59573613517911e-160,0.635317252387855,0.719,0.195,7.16989785354715e-156
"AT5G47950",5.56279925152999e-160,0.695194686748368,0.697,0.177,1.10922217075508e-155
"AT1G26800",1.7018508087987e-158,0.706626432846871,0.638,0.156,3.3934905127446e-154
"AT1G51850",1.32874376671538e-157,0.593480766625539,0.517,0.094,2.64951507083047e-153
"PLP1",1.54188362685795e-157,0.587886855980903,0.813,0.282,3.07451595195475e-153
"NSP4",1.59170234168594e-157,0.747887908096062,0.848,0.313,3.17385446932176e-153
"ZIP3",2.57703054128417e-156,0.268848643624794,0.786,0.318,5.13859889932063e-152
"SQE4",4.18287875503075e-155,0.747076418696867,0.841,0.308,8.34066023753131e-151
"AT1G80240",1.09702545436938e-154,0.747285094684246,0.888,0.375,2.18746875601255e-150
"CHI",6.60509973588515e-151,0.625493502157085,0.558,0.106,1.3170568873355e-146
"AT1G78830",4.52683523927358e-150,0.770139774185474,0.872,0.38,9.02650946711152e-146
"AT5G47740",7.70610137192819e-150,0.642377448910671,0.71,0.201,1.53659661356248e-145
"MRN1",4.6884091058628e-146,0.728698157870421,0.62,0.143,9.34868775709043e-142
"AT1G02360",2.18057085565592e-143,0.67142753763484,0.659,0.17,4.34805828617791e-139
"ABCB15",1.61886476118503e-141,0.577037072090246,0.506,0.11,3.22801633380295e-137
"NHL12",7.2340307505089e-139,0.617802283383851,0.485,0.079,1.44246573165148e-134
"AT1G68390",3.06780400520096e-137,0.523439463161646,0.466,0.071,6.11720118637072e-133
"AT4G01890",3.51848588263314e-137,0.31081854337114,0.274,0.01,7.01586084997049e-133
"AtGH9B13",7.0241994031825e-137,0.76108028156186,0.7,0.217,1.40062536099459e-132
"CYP71A16",9.10940763448535e-137,0.605542819331228,0.844,0.362,1.81641588231638e-132
"AT1G53625",1.01870169452016e-135,0.666867872660581,0.638,0.167,2.03129117887321e-131
"AT3G59850",5.29996087607371e-135,0.630063374292679,0.63,0.16,1.0568121986891e-130
"AT1G15180",9.69655341402139e-134,0.372952047172875,0.346,0.028,1.93349275075586e-129
"TBL41",1.7298845196826e-133,0.658737931587767,0.734,0.247,3.4493897322471e-129
"AT5G48175",4.01920486307775e-133,0.63971468505223,0.553,0.117,8.01429449697703e-129
"CRRSP55",1.619430772247e-132,0.657750313397716,0.751,0.264,3.22914495986053e-128
"PS2",1.13115651733213e-131,0.975462641606314,0.694,0.244,2.25552609556026e-127
"AT4G15765",1.33962611735482e-131,0.706843826115575,0.64,0.184,2.6712144780055e-127
"LCR24",4.72160543097008e-131,0.790655222354918,0.418,0.061,9.41488122935434e-127
"AT1G54890",1.17710513934237e-130,0.605972550339485,0.456,0.071,2.34714764784868e-126
"AT1G28070",7.65712871988168e-130,0.525150917282135,0.587,0.193,1.52683146674441e-125
"UNE11",1.67815127638159e-129,0.391773002914959,0.657,0.216,3.3462336451049e-125
"CYS5",6.04313588429109e-129,0.473996594032504,0.459,0.094,1.20500129532764e-124
"PBP2",8.65845223555945e-129,0.366006479347406,0.671,0.233,1.72649537577055e-124
"AT1G05660",9.76628781953812e-129,0.510844785332488,0.408,0.057,1.9473977912159e-124
"PER16",7.04040231328713e-127,0.493355420415149,0.563,0.143,1.40385622126945e-122
"AT3G51150",4.33238695666319e-125,0.328828624975753,0.33,0.033,8.6387795915864e-121
"AT5G19340",7.18741283618284e-125,0.773218608354199,0.839,0.391,1.43317011953486e-120
"AT1G33590",2.0761679180664e-124,0.353228926622102,0.748,0.304,4.1398788286244e-120
"AT1G33600",1.66716609657927e-123,0.473415489929289,0.593,0.16,3.32432919657906e-119
"AT2G15830",3.04031558580999e-123,0.905502826441543,0.825,0.392,6.06238927810513e-119
"EXPA1",6.31212613093644e-122,0.849130556523747,0.75,0.311,1.25863795050873e-117
"PME20",3.08329482602763e-121,0.596686091565949,0.528,0.125,6.14808988309909e-117
"AT1G67330",3.94762388814242e-121,0.31553638709653,0.722,0.297,7.87156203295598e-117
"MYB51",5.05253597503858e-121,0.586045262633583,0.678,0.23,1.00747567342269e-116
"AT4G38540",2.0480972833181e-120,0.476990500532326,0.514,0.119,4.08390598293629e-116
"SAP10",2.43207642465184e-118,0.892630391103707,0.75,0.342,4.84956039075577e-114
"AT5G20050",4.74324368431952e-118,0.576692770216182,0.78,0.337,9.45802790653311e-114
"NTMC2T6.2",6.31835797490531e-118,0.521816706885692,0.691,0.256,1.25988058019612e-113
"CLE12",1.924898238259e-117,0.496799773361888,0.708,0.247,3.83824708708844e-113
"AT5G57400",7.20264263898191e-117,0.744846236770876,0.53,0.143,1.43620694221299e-112
"AT1G74370",3.17818666394683e-116,0.515614245236611,0.571,0.24,6.33730420790998e-112
"sks9",6.15171164986471e-116,0.528766146912047,0.435,0.077,1.22665130298302e-111
"AT1G19530",6.05820323347946e-115,0.98611203586832,0.593,0.187,1.2080057247558e-110
"WRKY9",7.38741716458792e-114,0.522725904902934,0.542,0.131,1.47305098261883e-109
"NPF6.3",8.60683650533845e-114,0.541802871209617,0.695,0.239,1.71620319916449e-109
"AT1G45015",2.47906669140825e-113,0.51193224699239,0.589,0.167,4.94325898266805e-109
"AT5G41810",3.54125650076197e-113,0.532867075741549,0.817,0.372,7.06126546251938e-109
"WRKY75",1.0840206398885e-112,0.430255407919759,0.729,0.295,2.16153715593767e-108
"PIT1",1.26289358857201e-112,0.532213005790201,0.66,0.219,2.51820981561258e-108
"MYB86",4.27194712027341e-112,0.607061343081509,0.595,0.173,8.51826255782518e-108
"AT3G18200",4.36330625105689e-112,0.524978206534967,0.542,0.134,8.70043266460745e-108
"AT2G44010",6.40428536540504e-112,0.551787531748953,0.689,0.243,1.27701450186176e-107
"AT5G13200",1.48919555867036e-110,0.643615114455061,0.681,0.254,2.96945594398869e-106
"IDL1",1.70663520429435e-110,0.65074977265028,0.673,0.233,3.40303059736294e-106
"HSP18.5",2.88162006334647e-110,0.742997414497358,0.601,0.233,5.74595040631287e-106
"AT3G19320",7.65689392286979e-109,0.275937897886555,0.238,0.011,1.52678464822024e-104
"PMAT1",3.85091787458715e-108,0.512316150116899,0.772,0.325,7.67873024192677e-104
"AT1G65845",7.44675294336262e-108,0.61787169424526,0.526,0.156,1.48488253690651e-103
"AT3G47380",7.54498857810606e-108,0.642061094293245,0.738,0.292,1.50447072247435e-103
"MLO4",8.9660105150672e-107,0.500220359977325,0.671,0.232,1.7878224967044e-102
"HAT7",1.76691971006425e-106,0.767471511529865,0.71,0.284,3.52323790186812e-102
"PME47",6.87814311536648e-106,0.386606411732003,0.388,0.06,1.37150173720408e-101
"AT5G20110",2.36555150601557e-105,0.59157699947603,0.616,0.218,4.71690970299504e-101
"NPF5.14",8.74652022312872e-105,0.443498953738382,0.486,0.139,1.74405613249187e-100
"AT3G52480",8.83047855399694e-105,0.520066332898193,0.434,0.088,1.76079742366699e-100
"MPC3",1.70030874565833e-104,0.596435291634211,0.753,0.325,3.39041563884272e-100
"ATNAC2.1",2.40674114550133e-104,0.678736396748045,0.667,0.248,4.79904184412965e-100
"AT4G22230",4.12551017172492e-104,0.517101532403183,0.552,0.161,8.22626728241949e-100
"AT2G18690",4.19513464723744e-104,0.572900107524529,0.729,0.284,8.36509848659145e-100
"SWEET2",2.00861717555822e-103,0.651253496542249,0.649,0.225,4.0051826480631e-99
"AT5PTASE11",2.04324327546491e-103,0.490007097882834,0.536,0.153,4.07422709127704e-99
"ANAC087",2.10234644551101e-103,0.512231557382063,0.67,0.247,4.19207881234895e-99
"AT1G61740",3.73550385319701e-103,0.410295665550301,0.796,0.371,7.44859468327485e-99
"CHIB1",4.19582240032324e-103,0.617913058039094,0.67,0.255,8.36646986624454e-99
"PAP17",6.90510564089529e-103,0.627438083005412,0.716,0.285,1.37687806479452e-98
"AT2G33510",1.31972217720742e-102,0.51218934744607,0.654,0.278,2.63152602135159e-98
"CLE13",5.46564866030341e-102,0.559396660417983,0.617,0.199,1.0898503428645e-97
"AT1G65510",3.28855713460005e-99,0.546093302739166,0.632,0.226,6.5573829263925e-95
"AT2G41380",3.4612318251152e-99,0.299474919034493,0.455,0.129,6.9016962592797e-95
"HSP23.5",3.52108842623185e-98,0.702290184437757,0.676,0.326,7.0210503219063e-94
"AT5G26010",4.50925241813222e-98,0.431436123677707,0.66,0.245,8.99144932175565e-94
"PME25",5.95071406179213e-98,0.500421810918801,0.558,0.163,1.18657238392135e-93
"CYP734A1",2.17523850026884e-97,0.385636256216133,0.424,0.093,4.33742556953607e-93
"AT1G32560",3.38273235211523e-97,0.531788298329018,0.485,0.119,6.74516831011776e-93
"MYB108",2.37239580280354e-96,0.598376172187267,0.668,0.252,4.73055723079027e-92
"AT2G44380",3.17519634815473e-96,0.585147354698603,0.502,0.131,6.33134151822053e-92
"AT5G08240",1.31389513099152e-95,0.530737342254723,0.758,0.337,2.61990689119709e-91
"AT3G22260",1.33373431696418e-95,0.441402610647492,0.652,0.351,2.65946622802658e-91
"CAT2",1.73098941199706e-95,0.456670019920049,0.611,0.285,3.45159288752215e-91
"PER51",2.20057460325181e-95,0.391110618903858,0.753,0.335,4.38794575888411e-91
"AT5G19240",4.01519053171758e-95,0.675279818827276,0.601,0.201,8.00628992024484e-91
"IAA14",5.25493784995984e-95,0.525519483983367,0.584,0.203,1.04783460728199e-90
"CRCK2",7.7981393353112e-95,0.51884608236391,0.596,0.204,1.55494898346105e-90
"AT2G16005",3.47338123893601e-94,1.66932063231508,0.399,0.128,6.9259221904384e-90
"UGT82A1",4.3210787347592e-94,0.297878321679986,0.295,0.034,8.61623099710984e-90
"ZHD6",1.23253416493939e-93,0.50277670514495,0.619,0.278,2.45767312488914e-89
"ALF5",3.04980920657907e-93,0.478265644839989,0.6,0.213,6.08131955791867e-89
"AT2G27430",6.57498664716062e-93,0.492248448243826,0.576,0.184,1.31105233744383e-88
"AT3G25290",1.53256200563983e-92,0.356402111355965,0.729,0.332,3.05592863924581e-88
"BGLU26",2.03300335799287e-92,0.506069950584884,0.738,0.322,4.05380869583778e-88
"AT1G30720",4.989219487722e-92,0.32748442583191,0.364,0.062,9.94850365851768e-88
"AT5G38700",1.09570183641724e-90,0.62849195288084,0.721,0.313,2.18482946181598e-86
"BOR2",1.21487438848008e-90,0.473257849328969,0.579,0.193,2.42245953062929e-86
"AT3G26510",1.68582034930684e-90,0.538203996282279,0.695,0.314,3.36152577651783e-86
"BGAL6",2.73224379491039e-90,0.462637146755222,0.635,0.232,5.44809412705132e-86
"AT5G11420",2.94892970761291e-90,0.363092588400136,0.507,0.161,5.88016583698014e-86
"AMC3",3.39356790019717e-90,0.464000112528523,0.624,0.239,6.76677439299315e-86
"CML18",3.6652122825664e-90,0.352435684615106,0.722,0.327,7.3084332914374e-86
"TIP4-1",6.93467785442513e-90,0.425083051706356,0.753,0.354,1.38277476417237e-85
"AHB2",3.55349404525105e-89,0.56993565141988,0.555,0.194,7.08566712623059e-85
"AT1G51800",1.26602774331947e-88,0.370786665355059,0.319,0.055,2.52445932017903e-84
"AT2G29670",3.99249759000894e-88,0.65586373653126,0.687,0.391,7.96104019447784e-84
"AT4G32000",3.58695546720717e-87,0.499310932328091,0.571,0.192,7.15238920161109e-83
"AT3G59320",3.66214474732268e-87,0.449699306253743,0.702,0.372,7.30231662616141e-83
"SPP1",6.124940509617e-87,0.435584096241578,0.745,0.337,1.22131313761763e-82
"AT2G43470",1.31956653189321e-86,0.428737516253558,0.408,0.095,2.63121566459507e-82
"AT3G15760",4.0778466861284e-86,0.585042630640829,0.604,0.268,8.13122629214002e-82
"AT5G42825",7.62222491094804e-86,0.454480267969957,0.678,0.387,1.51987164724304e-81
"CPUORF47",8.63082187739941e-86,0.487189541738355,0.66,0.367,1.72098588235344e-81
"ABCC4",1.07401902538428e-85,0.447619185822809,0.616,0.235,2.14159393661626e-81
"FAB1D",6.97537927269315e-85,0.434300071077385,0.646,0.32,1.39089062697501e-80
"AT1G18980",1.44743898845293e-84,0.541566172805174,0.574,0.198,2.88619334297514e-80
"MAN2",2.65850366753685e-84,0.360295484811582,0.351,0.106,5.30105631306849e-80
"AT5G44050",5.88040942650167e-84,0.398638587260052,0.523,0.185,1.17255363964443e-79
"MEB2",1.64885967907724e-83,0.425227655030506,0.608,0.23,3.28782620008003e-79
"ERF112",6.64842869117307e-83,0.48212035719661,0.659,0.267,1.32569668101991e-78
"AT4G24310",1.01048350433786e-82,0.37846242015712,0.485,0.139,2.01490410764969e-78
"AT4G22235",1.0937512103324e-82,0.299813745431101,0.582,0.238,2.1809399134028e-78
"CLE1",3.52804449803281e-82,0.422279648355113,0.715,0.326,7.03492072907743e-78
"STP1",6.6517191590119e-82,0.414844016672988,0.678,0.287,1.32635280030697e-77
"AT5G02170",9.88641803956434e-81,0.446285996341335,0.635,0.251,1.97135175708913e-76
"CYCU4-1",2.69987252354631e-80,0.504043228793028,0.582,0.216,5.38354581195135e-76
"AT5G48657",1.54764967595408e-79,0.531827936805693,0.643,0.261,3.08601345385243e-75
"AT3G23530",3.81571575108451e-79,0.466781460571108,0.592,0.231,7.60853720766252e-75
"RABC2B",5.63582867650718e-79,0.443932063440596,0.648,0.281,1.12378423809553e-74
"AT2G43880",9.12513992306537e-79,0.33782777086321,0.391,0.093,1.81955290065923e-74
"AT5G60350",2.91534351902711e-78,0.311298130459126,0.308,0.061,5.81319497694006e-74
"AT4G24050",2.9851661801807e-78,0.41166362035973,0.486,0.167,5.95242136328031e-74
"ZIP5",2.65246909654472e-77,0.504844090172686,0.49,0.165,5.28902337851018e-73
"AT1G65985",1.59173075172318e-76,0.375165275452002,0.48,0.153,3.17391111893603e-72
"NLP8",2.05086536870583e-76,0.440648155089938,0.721,0.373,4.08942554519942e-72
"AT5G62150",3.66245662251806e-76,0.318071948366038,0.281,0.041,7.30293850530101e-72
"PAR2",5.50542005088304e-76,0.66692371392136,0.49,0.187,1.09778075814608e-71
"PGIP2",1.2794807041703e-75,0.383838173552521,0.357,0.081,2.55128452411557e-71
"LECRK17",1.36087291639978e-75,0.400343745051126,0.573,0.216,2.71358059530117e-71
"AT1G68340",1.51330934769192e-75,0.410334508358469,0.628,0.337,3.01753883929769e-71
"AT1G55450",3.18887009423482e-75,0.309370641999151,0.311,0.055,6.35860696790423e-71
"BAP2",4.29007550972367e-75,0.631456037591875,0.668,0.293,8.55441056638899e-71
"WRKY45",6.78166959341658e-75,0.478545849261724,0.424,0.137,1.35226491692727e-70
"SSL7",1.70617357207864e-74,0.413197366827448,0.67,0.298,3.40211010272481e-70
"AT1G22110",1.956422342245e-74,0.448166068474194,0.324,0.066,3.90110615043652e-70
"PUP18",5.97140306343724e-74,0.508243265296617,0.681,0.324,1.19069777084939e-69
"AT2G31560",1.6257841478071e-73,0.461147186107111,0.659,0.294,3.24181359072736e-69
"AT5G26770",1.68580969831014e-73,0.476433266439511,0.713,0.355,3.36150453843042e-69
"AT1G07135",1.89868028970203e-73,0.605944548876181,0.648,0.301,3.78596849766585e-69
"CHX17",2.11869134344437e-73,0.306024274728052,0.308,0.054,4.22467053882808e-69
"CXXS1",2.30693432389781e-73,0.285316774977399,0.242,0.038,4.60002704185224e-69
"ATMYB2",2.51673156118182e-73,0.431668955910642,0.329,0.07,5.01836273299655e-69
"UGT76E3",3.70993042591975e-73,0.384474430950817,0.314,0.059,7.39760126928398e-69
"AT4G34810",1.01091233295353e-72,0.421210403747166,0.434,0.141,2.01575919190933e-68
"AT2G21180",1.2198235512158e-72,0.294557829982456,0.649,0.304,2.43232816112431e-68
"AT4G22190",2.24696471320739e-72,0.425745959835118,0.678,0.364,4.48044763813554e-68
"SQD2",2.69674109288922e-72,0.473997435024353,0.7,0.339,5.37730173922111e-68
"AT3G50350",3.20726960637167e-72,0.455548773704214,0.663,0.348,6.39529559510512e-68
"AT2G25735",3.49169420557316e-72,0.548150690091035,0.625,0.264,6.96243824591289e-68
"MYB6",3.63667936032319e-72,0.566767484734429,0.734,0.389,7.25153864448444e-68
"NSP1",3.98200938923575e-72,0.77697728553507,0.654,0.294,7.94012672213609e-68
"ALIS5",9.55652833117128e-72,0.38993711524353,0.675,0.304,1.90557174923555e-67
"AT2G17880",1.61160967776654e-71,0.618735676782775,0.676,0.36,3.21354969746648e-67
"PHT1-4",4.12003097323138e-71,0.348618703644305,0.346,0.076,8.21534176062338e-67
"AT3G49210",3.224611621962e-70,0.402280600026011,0.55,0.214,6.42987557419222e-66
"STP7",6.90996221091638e-70,0.415587762656946,0.616,0.261,1.37784646485673e-65
"NDL3",1.06657254282555e-69,0.458064787169126,0.593,0.337,2.12674565039414e-65
"CYP94B2",1.12325676941923e-69,0.27325354967744,0.348,0.089,2.23977399822195e-65
"AT1G10990",1.41715989454413e-69,0.330585675337616,0.381,0.096,2.82581682972099e-65
"RTFL5",2.11540301181382e-69,0.505824299710922,0.703,0.338,4.21811360555675e-65
"AT1G30757",3.98086463319519e-69,0.403357499368329,0.518,0.186,7.93784407859121e-65
"AT1G48330",8.21311756623985e-69,0.392280110254153,0.692,0.337,1.63769564270823e-64
"CYP705A25",3.8817822682351e-68,0.364189435002998,0.569,0.224,7.74027384286079e-64
"AT1G68820",5.6473641739808e-68,0.421879351160754,0.699,0.366,1.12608441629177e-63
"PPC6-7",1.32294824368233e-67,0.464581786246785,0.673,0.329,2.63795879790257e-63
"UGT73B4",2.23437305554348e-67,0.320511003883214,0.711,0.372,4.4553398727537e-63
"AT2G41640",7.89816964129382e-67,0.43742245013845,0.66,0.327,1.57489502647399e-62
"S-ACP-DES4",5.26321690778123e-66,0.308747892278315,0.416,0.127,1.04948545141158e-61
"AT5G48900",3.50436388899285e-65,0.383808195918264,0.721,0.379,6.98770159465174e-61
"AT5G24165",6.1827469942548e-65,0.450940450745981,0.719,0.393,1.23283975065441e-60
"AT2G18969",8.36959163622495e-65,0.360306604509571,0.262,0.047,1.66889657226326e-60
"FAB1A",2.44179076160738e-64,0.408607905638191,0.644,0.354,4.86893077864511e-60
"AT5G20550",2.60196918480931e-64,0.401713095328866,0.636,0.292,5.18832655450977e-60
"SLAH3",1.1902842808681e-63,0.399590455358342,0.533,0.206,2.37342685605099e-59
"AT3G20300",1.39325877396846e-62,0.510207186242079,0.648,0.357,2.7781579952931e-58
"AT3G61410",2.75850668142202e-62,0.306934418160564,0.396,0.115,5.50046232275551e-58
"BCA6",3.33405115519785e-62,0.44053490734756,0.724,0.393,6.64809800346452e-58
"CML40",9.43404926027893e-62,0.435997965257327,0.518,0.199,1.88114942249962e-57
"AT3G19615",1.06666924926151e-61,0.504473875535381,0.515,0.196,2.12693848302745e-57
"SOBIR1",1.28178162220212e-61,0.42429019576601,0.695,0.382,2.55587255467104e-57
"TRY",1.64313887481504e-61,0.268840413590524,0.263,0.047,3.27641891638119e-57
"RGF7",1.85255312432024e-61,0.388722864826271,0.317,0.077,3.69399092989455e-57
"AT1G19900",2.86657601145664e-61,0.388340792674201,0.258,0.045,5.71595256684455e-57
"KAN1",3.33272140345372e-61,0.38026611332503,0.507,0.197,6.64544647848672e-57
"AT3G49540",3.56583454761216e-61,0.380559047815392,0.405,0.123,7.11027408793865e-57
"AT1G08940",4.53391534151978e-61,0.408006610575477,0.692,0.386,9.04062719099043e-57
"MAPKKK19",7.60347508283948e-61,0.314420271630856,0.399,0.119,1.51613293151819e-56
"CSLA3",1.20513733540029e-60,0.322636114077512,0.587,0.259,2.40304384678819e-56
"SDI1",1.31619063740564e-60,0.268056473995119,0.413,0.147,2.62448413098685e-56
"AT1G67148",1.48056792716692e-60,0.369574893166932,0.405,0.126,2.95225244677084e-56
"AT4G33960",9.61095696735788e-60,0.379682222214943,0.542,0.224,1.91642481929116e-55
"PDC3",2.18092665781555e-59,0.403907749274398,0.472,0.176,4.34876775568421e-55
"anac046",2.54462522646871e-59,0.348127378715729,0.472,0.17,5.0739827015786e-55
"AT5G54585",5.00168040115448e-59,0.515701629195304,0.48,0.179,9.97335071990204e-55
"emb2170",1.02531566009855e-58,0.350670737473614,0.528,0.213,2.04447942623651e-54
"AT5G18860",1.50890530319198e-58,0.409751079005522,0.715,0.388,3.00875717456482e-54
"STO9",3.30042335231873e-58,0.323383467667021,0.384,0.115,6.58104416452355e-54
"APG.1",8.67250823564603e-58,0.304345673212787,0.19,0.022,1.72929814218782e-53
"MTP11",2.2233752834442e-57,0.355450977921342,0.6,0.382,4.43341031518774e-53
"UGT76E4",2.2959107767457e-57,0.341873323285277,0.293,0.07,4.57804608883092e-53
"AT2G07671",2.74533258085836e-57,0.329928620833448,0.49,0.238,5.47419316623156e-53
"ATPS3",7.48238475181005e-57,0.286068001946325,0.306,0.075,1.49198751951092e-52
"RUP1",1.33799867463063e-56,0.403296811489495,0.396,0.149,2.66796935721348e-52
"MLO6",2.08498907833685e-56,0.30084000388983,0.298,0.07,4.15746822220367e-52
"AT4G21865",7.14892343473656e-56,0.323890619799812,0.469,0.175,1.42549533288647e-51
"AT5G03050",1.83443989495278e-55,0.331207940557743,0.388,0.145,3.65787315053585e-51
"AT5G53970",1.84470667103861e-55,0.451140034429211,0.652,0.354,3.67834510205098e-51
