"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT5G43910",6.95623781966566e-193,1.03500634465175,0.946,0.391,1.38707382124133e-188
"JAL39",7.25863627120894e-193,1.58995313724783,0.688,0.066,1.44737207247906e-188
"AT3G47210",3.80418523250974e-192,1.01186375198081,0.919,0.308,7.58554535362443e-188
"PDF2.5",9.58278823862204e-191,0.898612822111322,0.678,0.065,1.91080797478123e-186
"LNG1",2.80186274277546e-189,0.824447725144496,0.799,0.189,5.58691430909426e-185
"AT1G17970",3.91717375228608e-186,0.935841273692721,0.808,0.162,7.81084446205845e-182
"HAT2",4.84643438718667e-185,1.37702330523149,0.913,0.309,9.66379016805023e-181
"UGT79B8",3.33112317932882e-184,0.951921425373672,0.751,0.123,6.64225961958168e-180
"SKIP25",2.05793835710003e-182,0.885475221657954,0.87,0.377,4.10352908405745e-178
"AT3G26760",4.21315117634431e-182,1.07047913778918,0.93,0.239,8.40102344563056e-178
"AT4G28100",2.80096932272585e-180,0.786667062242781,0.653,0.072,5.58513282951534e-176
"AT4G29700",2.24082146555099e-178,1.07210538798983,0.873,0.193,4.46819800230868e-174
"AT1G23205",1.66405041178336e-177,0.97155147103475,0.707,0.115,3.31811652109603e-173
"MYB34",4.51871095310839e-177,1.04421137249597,0.816,0.167,9.01030964049812e-173
"JKD",1.34332518219215e-176,0.749662712350346,0.715,0.085,2.67859041329114e-172
"AT3G47200",1.70351678611595e-175,0.708589798531526,0.729,0.135,3.3968124715152e-171
"PGL2",2.1720085172941e-174,0.901528200023753,0.664,0.071,4.33098498348444e-170
"AT1G67050",1.57089357698963e-172,0.773079721967467,0.759,0.151,3.13236179251732e-168
"ROPGEF14",3.47676281577909e-172,0.648035464866284,0.618,0.067,6.9326650546635e-168
"VSR4",6.32749239775093e-171,0.756158099651265,0.846,0.357,1.26170198411154e-166
"PPCK2",1.39050746582884e-170,1.15859896698898,0.87,0.292,2.7726718868627e-166
"SCL11",7.61916321174681e-170,0.881771401081295,0.892,0.379,1.51926114442231e-165
"AT5G20820",3.70754361148985e-169,1.61439835393368,0.913,0.325,7.39284196131077e-165
"SRF8",1.20816133513313e-168,0.841742124888119,0.816,0.251,2.40907370225546e-164
"MEE62",2.66846645441509e-168,0.737532376429836,0.767,0.127,5.3209221101037e-164
"AT3G52920",5.98543545933353e-168,1.0904799252573,0.965,0.341,1.1934958305911e-163
"SLAH2",1.63755346734988e-167,0.573470654955893,0.491,0.039,3.26528161389567e-163
"PUB11",2.36514700973386e-167,0.94684216353326,0.892,0.343,4.71610313740932e-163
"AT2G26190",8.90693814325434e-165,0.882258935161076,0.875,0.269,1.77604346576492e-160
"SCPL34",9.23132561935082e-165,0.927084280620243,0.93,0.326,1.84072632849855e-160
"CAX1",1.56770955702421e-164,0.923722570196135,0.846,0.212,3.12601285670628e-160
"AT3G56230",3.81442669563537e-164,1.04413528894647,0.854,0.259,7.60596683109692e-160
"CIP1",4.01924917764444e-164,0.807482381163667,0.816,0.168,8.01438286022301e-160
"PAT22",3.10461716086971e-163,0.701620912022149,0.756,0.18,6.1906066187742e-159
"AT5G40090",4.37059964090741e-162,0.762066598269896,0.737,0.143,8.71497568396937e-158
"ERF15",4.92561160845052e-160,0.842378617679205,0.623,0.091,9.82166954725035e-156
"AT2G45720",8.6242820577425e-160,0.660137008225169,0.645,0.107,1.71968184231385e-155
"AT4G01330",1.16241922379912e-159,0.801115371408044,0.835,0.27,2.31786393225544e-155
"AT5G11020",5.0296547211425e-159,0.685443471281891,0.618,0.075,1.00291315139582e-154
"AT3G45400",7.44678045185601e-159,0.513715223658489,0.583,0.089,1.48488802210009e-154
"PGL4",2.12441537839728e-158,0.925113236440063,0.81,0.163,4.23608426452417e-154
"XTH28",3.42682044428335e-157,0.737938138253216,0.715,0.126,6.83307996590099e-153
"AT1G28100",2.55001044073176e-156,0.772475463911363,0.74,0.19,5.08472081881912e-152
"AtGUS2",3.56158289867571e-156,0.82163338992355,0.794,0.174,7.10179629995936e-152
"AT5G14430",1.02430468594514e-154,0.788755916119853,0.908,0.341,2.0424635437746e-150
"ARAC3",1.475330075102e-154,0.747962166386763,0.843,0.222,2.94180816975338e-150
"AtMYB74",1.5080594640993e-154,1.19931917664055,0.905,0.304,3.007070571414e-150
"AT3G50800",3.27302024319383e-152,1.05851696611704,0.827,0.234,6.5264023649285e-148
"ATBG-PPAP",8.29888665043507e-152,0.777823399110086,0.772,0.15,1.65479799809675e-147
"AT5G66580",1.22398926420558e-151,1.27433801483604,0.843,0.278,2.44063459282593e-147
"TBL30",1.27250398267877e-150,0.777365423506753,0.661,0.096,2.53737294146147e-146
"SOT15",1.93882766213985e-150,1.09325546517703,0.93,0.341,3.86602235830687e-146
"AT1G54730",3.41423560552711e-150,0.580126550235486,0.631,0.086,6.80798579742105e-146
"AT4G01140",3.5399798267033e-150,1.01571255354538,0.883,0.384,7.05871977444637e-146
"TRI",5.20639867613515e-150,0.792606834144918,0.423,0.015,1.03815589602135e-145
"PXG4",3.43545237865631e-148,0.864584583220253,0.954,0.331,6.85029204304068e-144
"GGPP6",9.03292215890799e-148,0.720404539701469,0.699,0.174,1.80116467848625e-143
"AT5G20120",2.83206912901051e-147,0.598803149650527,0.726,0.247,5.64714584324697e-143
"AT3G23160",4.19271516706304e-147,0.625397024671773,0.623,0.077,8.36027404312371e-143
"SCL23",8.39421164610036e-147,0.431779810072967,0.45,0.04,1.67380580223241e-142
"RBOHB",5.52314843129068e-146,0.728286002525689,0.851,0.207,1.10131579719936e-141
"BHLH148",5.22079119830689e-145,0.840199832508084,0.894,0.388,1.04102576494239e-140
"SCL3",2.84017090481873e-144,0.654797996149445,0.672,0.11,5.66330078420854e-140
"AT5G63410",5.15887281668208e-144,0.641435498323793,0.707,0.136,1.02867923964641e-139
"SMR1",9.71750137274854e-144,0.963306349111465,0.919,0.37,1.93766977372606e-139
"AT3G22600",1.273802998207e-143,1.28878355318366,0.913,0.388,2.53996317842475e-139
"MES14",1.43449305135714e-141,0.741688152829184,0.916,0.365,2.86037914440615e-137
"AT2G46535",3.8374608051239e-140,0.553649205685411,0.507,0.049,7.65189684541706e-136
"AT1G61740",4.80290420772739e-139,1.02401370837906,0.867,0.382,9.57699099020842e-135
"FEI2",9.97298385531624e-139,0.549817819951118,0.645,0.137,1.98861298075006e-134
"AT2G07180",2.46534877061591e-138,0.676388150673343,0.802,0.198,4.91590544860813e-134
"AT2G27360",4.93821082655591e-138,0.807598713580212,0.762,0.199,9.84679238815249e-134
"PXL1",1.46726305670667e-137,0.729846070373789,0.799,0.204,2.92572253507311e-133
"SMO1-2",2.85306311642934e-137,0.689180790019205,0.827,0.261,5.6890078541601e-133
"AT4G31470",6.2686160153323e-137,0.726186837526022,0.734,0.155,1.24996203345726e-132
"SYNO",1.4467835409429e-136,0.666246382472779,0.721,0.207,2.88488638064014e-132
"AT3G05150",1.57159091059974e-136,0.580822294502932,0.713,0.145,3.13375227573588e-132
"AT1G56230",2.23082331617193e-136,0.664489856735465,0.818,0.239,4.44826169244683e-132
"RLK902",3.22995727397259e-136,0.551417376870124,0.534,0.058,6.44053480430135e-132
"AT4G23895",3.28139952552571e-136,0.645531366406961,0.813,0.399,6.54311065389826e-132
"SCAR1",4.62826113149048e-135,0.502226022590099,0.531,0.054,9.22875269619201e-131
"AT5G05180",7.19892541635289e-135,0.588120596326439,0.531,0.054,1.43546572802077e-130
"AT2G40120",1.00521913553621e-133,0.437887574615685,0.474,0.062,2.0044069562592e-129
"AT2G36885",1.78139003598832e-133,0.68242937438223,0.805,0.269,3.55209173176071e-129
"AT5G42690",7.07179972448394e-133,0.599198897564275,0.631,0.119,1.4101168650621e-128
"PLT5",2.59637935553215e-131,0.947489763152429,0.911,0.373,5.1771804349311e-127
"CYP85A2",5.53833918477078e-131,0.764661103821217,0.718,0.146,1.10434483344329e-126
"AT3G56220",5.74049185956114e-131,0.742004885543829,0.556,0.068,1.14465407679649e-126
"AT2G42320",1.82181888094069e-128,0.573638140134465,0.65,0.118,3.63270684859573e-124
"IDD9",4.29312960047345e-128,0.371451641856646,0.401,0.019,8.56050042334406e-124
"AT5G44670",4.55806602733153e-128,0.708504796611098,0.669,0.13,9.08878365849907e-124
"AT1G74940",2.37710865009509e-127,0.916114785842534,0.786,0.279,4.7399546482896e-123
"AT5G25460",8.08906610867934e-127,0.797734503268312,0.848,0.25,1.61295978207066e-122
"AT5G12900",9.44030483397334e-127,0.592334925915373,0.593,0.081,1.88239678389428e-122
"MLP165",6.71330701055238e-126,0.86819989742295,0.778,0.182,1.33863341790414e-121
"RPT3.1",2.85089015467983e-125,0.732100051307408,0.824,0.229,5.68467496843157e-121
"AT5G20810",3.32062411289862e-125,0.674564363598591,0.856,0.348,6.62132448111985e-121
"AT2G16580",6.03122388887347e-125,0.548873623467077,0.507,0.054,1.20262604344137e-120
"SOT5",6.75756788850101e-125,1.44300844911964,0.902,0.377,1.3474590369671e-120
"AT4",2.29871329808413e-124,0.744577308622541,0.864,0.264,4.58363431637975e-120
"AT4G12530",8.74910524117782e-124,0.624487476638412,0.523,0.071,1.74457158509086e-119
"NIK3",5.27748815112183e-122,0.616426932522748,0.699,0.164,1.05233113733369e-117
"PER40",2.08763824389296e-121,0.356649456051511,0.314,0.009,4.16275065832256e-117
"MARD1",2.67828309485251e-121,0.68514067907876,0.667,0.122,5.34049649113591e-117
"HAT7",1.08776915152561e-119,0.836623676361292,0.873,0.291,2.16901168814206e-115
"SCPL45",1.27982077467995e-119,0.688882753660256,0.637,0.108,2.55196262471182e-115
"PER54",2.44641277978025e-119,0.681309525750163,0.539,0.073,4.87814708288183e-115
"AT5G28010",1.5764670738921e-118,0.444698658296403,0.453,0.036,3.14347534534085e-114
"AT1G15740",3.34647399379716e-118,0.705601073446434,0.772,0.263,6.67286914363153e-114
"ROPGAP7",4.91074531543801e-118,0.682493934865626,0.778,0.255,9.7920261589834e-114
"AT1G24130",6.16276889104131e-118,0.599101693399,0.602,0.092,1.22885611687364e-113
"TCP21",1.02283720976422e-117,0.718489632767215,0.81,0.249,2.03953739626985e-113
"AT4G19670",1.10316680036849e-117,0.637586475890976,0.827,0.393,2.19971459993478e-113
"FLS4",2.32664061230951e-117,0.886052666704394,0.667,0.149,4.63932138094515e-113
"DOX2",4.27906304010693e-117,0.623261198438945,0.664,0.15,8.53245170197322e-113
"WRKY46",8.68410169139503e-117,1.13128494640939,0.81,0.285,1.73160987726417e-112
"NPF1.1",1.53314823412668e-116,0.76540945722862,0.883,0.339,3.05709757884861e-112
"TCP7",4.50096904736858e-116,0.69045184681928,0.734,0.198,8.97493228045295e-112
"F3H",9.76839292115801e-116,0.900826041189089,0.916,0.391,1.94781754847891e-111
"AGP17",7.14308633156398e-115,0.458766755469343,0.347,0.014,1.42433141451386e-110
"SCT",8.91016321493516e-115,0.95645852217712,0.577,0.102,1.77668654505807e-110
"NGA3",5.82217347414987e-114,0.525771350617094,0.534,0.069,1.16094139074548e-109
"AAE12",1.76448123197766e-113,1.26730194111758,0.699,0.2,3.51837557656346e-109
"AT1G79120",2.96573997934567e-113,0.59971974114198,0.474,0.052,5.91368551881528e-109
"XERICO",1.3530701812334e-112,0.761937950699736,0.808,0.38,2.69802194137939e-108
"AT3G50790",2.34292508695354e-112,0.529433381971456,0.634,0.199,4.67179262338536e-108
"GRF6",6.23167131004179e-112,0.419257839854558,0.385,0.022,1.24259525922233e-107
"AT5G66600",8.23559412000906e-112,0.45750076840246,0.515,0.061,1.64217746752981e-107
"SBP3",1.88665008712061e-111,0.970528621228636,0.835,0.293,3.76198027371849e-107
"AT5G66310",2.70206783477052e-111,0.680474311042023,0.713,0.183,5.38792326253243e-107
"BZIP61",2.71744516710177e-111,0.811111093567691,0.848,0.308,5.41858566320093e-107
"SCAR3",3.84023997029071e-111,0.448146332207218,0.509,0.086,7.65743850075967e-107
"TAT",1.49258141273161e-110,0.543332375881134,0.846,0.289,2.97620733698683e-106
"AT4G37250",1.53206388137524e-110,0.642945295999233,0.87,0.298,3.05493537946223e-106
"GSO1",5.27627980083143e-109,0.426275268361481,0.626,0.14,1.05209019228579e-104
"UGLYAH",1.88637843761387e-108,0.634854702607366,0.856,0.314,3.76143860460205e-104
"TET10",2.09068274720722e-108,0.396570835699658,0.401,0.063,4.16882139793119e-104
"AT3G07010",5.13703697974446e-108,0.841706878563755,0.873,0.371,1.02432517376105e-103
"UGT76E2",5.72498280089131e-108,0.791497772674691,0.675,0.145,1.14156157049773e-103
"DIR2",1.18978562180365e-107,0.582376846325294,0.875,0.322,2.37243252987647e-103
"TCP9",1.58198216032412e-107,0.802135137859128,0.883,0.38,3.1544724276863e-103
"FLA1",3.14889253559702e-107,0.730683484854934,0.875,0.312,6.27889171598046e-103
"AT2G26730",8.39713038813577e-107,0.644124795748514,0.748,0.197,1.67438779939427e-102
"AT2G39750",2.28616891487025e-106,0.599316819045929,0.753,0.242,4.55862081625129e-102
"LEP",4.54850133683415e-106,0.690946407878118,0.751,0.201,9.06971166564729e-102
"SARD1",5.86290239166296e-106,0.37609052345524,0.366,0.023,1.16906273689759e-101
"NPF6.2",1.14580260037015e-105,0.86833348934422,0.886,0.383,2.28473038513809e-101
"AT3G22620",2.17981458093497e-105,0.817426772389732,0.751,0.211,4.34655027438434e-101
"INVD",2.58833633277896e-105,0.330385142393462,0.279,0.01,5.16114264756125e-101
"PIP2-3",7.82906832184735e-105,1.23761205360218,0.856,0.365,1.56111622337636e-100
"SOT16",1.46552564247243e-104,0.917253362345784,0.789,0.302,2.92225813109003e-100
"AT1G74870",1.74183518442881e-104,0.525795443941492,0.509,0.094,3.47321935775105e-100
"AT2G38180",2.85849747481201e-104,0.631466061233055,0.756,0.21,5.69984396477514e-100
"ALMT13",1.3303992236241e-103,0.354772629001425,0.344,0.02,2.65281605190645e-99
"KRP2",1.73811206160809e-103,0.696789944258795,0.799,0.283,3.46579545084654e-99
"AT5G60400",4.48369182552366e-103,0.674664256124498,0.77,0.267,8.94048150009418e-99
"MCA1",7.55606090968873e-103,0.602040408592208,0.851,0.334,1.50667854539193e-98
"ATOPT3",1.03609992287676e-102,0.548939827806796,0.515,0.075,2.06598324621625e-98
"AT3G14870",1.66370149808846e-102,0.63565844572389,0.724,0.213,3.31742078718839e-98
"MED37B",2.67537832393014e-102,0.454491602629331,0.496,0.066,5.33470437791669e-98
"AT4G37080",7.61361448499044e-102,0.561678803504196,0.61,0.117,1.51815472830709e-97
"AT1G05870",1.26093701748141e-101,0.723721559752582,0.843,0.351,2.51430841285794e-97
"AT1G22230",2.40969284513953e-101,0.583377698336884,0.762,0.224,4.80492753320821e-97
"UGT76C5",5.50208144451167e-101,0.526923424982983,0.591,0.113,1.09711504003563e-96
"DREB1F",5.53575316895906e-101,0.986044412174441,0.734,0.225,1.10382918189044e-96
"RAP2-7",9.15363819451808e-101,0.601779635494584,0.775,0.338,1.82523545598691e-96
"AT1G56720",1.63954798054666e-100,0.575407370779739,0.729,0.202,3.26925867321004e-96
"PHT2-1",1.65487699888166e-100,0.405864179746819,0.344,0.024,3.29982473577003e-96
"AT2G37050",2.77397909048821e-100,0.565874874602726,0.789,0.245,5.53131430643348e-96
"AT1G11740",3.19866937254497e-100,0.650236065612879,0.707,0.212,6.37814672885467e-96
"GATA18",5.96873107425442e-100,0.621525432434269,0.347,0.019,1.19016497620633e-95
"AT2G40980",9.26141668269286e-100,0.501236709521548,0.667,0.172,1.84672648652896e-95
"PER50",1.11560047129555e-98,0.748917355464453,0.821,0.325,2.22450733976333e-94
"AT3G09035",1.91098767519861e-98,0.471586719193767,0.477,0.066,3.81050942434604e-94
"THE1",3.54392864152599e-98,0.586203793588544,0.664,0.184,7.06659371120282e-94
"MGP2",3.43132467760799e-97,0.62897607664286,0.816,0.334,6.84206140715033e-93
"UGT76E9",9.59024159364421e-97,0.530983026893416,0.466,0.087,1.91229417377265e-92
"PUB30",2.89788849357899e-96,0.526116100789594,0.607,0.177,5.7783896561965e-92
"CHS",3.611039436443e-96,0.84992472863833,0.862,0.356,7.20041263626734e-92
"AT4G24760",3.87300818327276e-96,0.614259764353173,0.794,0.303,7.72277831744588e-92
"IQD18",1.29384589559813e-95,0.452847978645648,0.561,0.104,2.57992871582267e-91
"AT1G49520",1.55392665068441e-95,0.575989263921488,0.743,0.284,3.09852974146472e-91
"RAX3",3.15972779944492e-95,0.404633942355368,0.669,0.198,6.30049723209317e-91
"MYB6",1.00211141109168e-94,0.584693180345514,0.894,0.393,1.99821015371682e-90
"PER37",1.16173360047968e-94,0.751148681577325,0.713,0.2,2.31649679935647e-90
"AT1G17430",3.73527548856081e-94,0.501545125732792,0.575,0.128,7.44813932419025e-90
"AT2G30990",4.53423602521883e-94,0.568994813184597,0.851,0.391,9.04126663428634e-90
"WNK1",7.71707959207741e-94,0.617618098814387,0.772,0.324,1.53878567066024e-89
"AT3G50640",2.25996072966227e-93,0.874772550005993,0.848,0.339,4.50636169494657e-89
"BHLH93",4.25616163800486e-93,0.755695329926059,0.802,0.293,8.48678630618169e-89
"AT5G43880",4.33377068126195e-93,0.614946979832006,0.84,0.338,8.64153873843633e-89
"AT4G17260",2.08164709745772e-92,0.637487004114927,0.737,0.307,4.15080431233069e-88
"AT2G05790",4.29662626359014e-92,0.607237083778579,0.799,0.272,8.56747276959875e-88
"AT1G01830",1.07727304493982e-91,0.54526782422173,0.672,0.203,2.14808245161e-87
"ABCB19",1.66186072437336e-91,0.599276665852847,0.791,0.28,3.31375028440047e-87
"NRPB9B",2.02889590500246e-91,0.5105727925707,0.599,0.194,4.0456184345749e-87
"ATRBL3",3.71617893192367e-91,0.512336578236729,0.759,0.322,7.4100607902558e-87
"DPL1",6.51413759690384e-91,0.477482840595615,0.61,0.154,1.29891903682263e-86
"PDIL2-2",9.02873016750361e-91,0.61118225435273,0.848,0.351,1.80032879540022e-86
"AT4G40045",1.60105775350674e-90,0.498901406233842,0.707,0.26,3.19250916049243e-86
"AT1G17780",2.05241302359308e-90,0.493371663417873,0.629,0.2,4.0925115690446e-86
"DOF2.1",4.23377779867338e-90,0.332580909898068,0.724,0.256,8.44215293055473e-86
"AT1G17940",8.22676090000074e-90,0.507546903663294,0.634,0.218,1.64041612346015e-85
"AtMYB40",6.87001039784727e-89,0.882107929082794,0.659,0.21,1.36988007333075e-84
"PLA2-ALPHA",1.24846256843031e-88,0.600890688446045,0.65,0.163,2.48943436145005e-84
"ABCC14",1.7175590202268e-88,0.584953975399338,0.783,0.271,3.42481268633224e-84
"ADF5",2.11872301241353e-88,0.541228221393066,0.775,0.265,4.22473368675258e-84
"TBL19",2.34988587060683e-88,0.282014727513786,0.268,0.013,4.68567242599001e-84
"AT1G44608",4.03095609897908e-88,0.642335092556304,0.799,0.29,8.03772646136428e-84
"AT2G16530",4.94759774065728e-88,0.458216460978254,0.591,0.144,9.86550989487062e-84
"GASA14",5.81946223499098e-88,1.1846817347057,0.504,0.104,1.1604007696572e-83
"MES7",6.48959858403227e-88,0.547882250290977,0.596,0.132,1.29402595765603e-83
"AT4G23490",1.78868101684586e-87,0.458037530533651,0.604,0.139,3.56662994759065e-83
"PIN3",1.80115754680458e-87,0.483636495020321,0.656,0.182,3.59150814832833e-83
"NAC029",2.90742649635301e-87,0.615205089023366,0.775,0.265,5.79740843372791e-83
"ATEXO70D1",5.34366316976656e-87,0.511671024356487,0.71,0.245,1.06552643605145e-82
"SCAB3",5.50820015612711e-87,0.415220545208313,0.591,0.147,1.09833511113175e-82
"AT5G66560",2.21987334162916e-86,0.499267517246553,0.572,0.144,4.42642744320854e-82
"AT1G09812",3.92469043249147e-86,0.281516635508184,0.266,0.011,7.82583272238798e-82
"AT4G32290",6.22793624398747e-86,0.475242451161461,0.596,0.144,1.2418504870511e-81
"AT3G22104",7.72619299215942e-86,0.420275958408122,0.496,0.083,1.54060288263659e-81
"AT4G39840",9.1911234577465e-86,0.728085841810204,0.862,0.389,1.83271001747465e-81
"ATJ16",1.51039808953318e-85,0.495546882685415,0.732,0.33,3.01173379052915e-81
"LPAT3",1.64379215927428e-85,0.355163520281381,0.32,0.026,3.27772156559291e-81
"LKR/SDH",1.83199041342551e-85,0.65286443953267,0.867,0.367,3.65298888437046e-81
"AT4G30350",7.27710790469958e-85,0.595241396747463,0.824,0.351,1.4510553161971e-80
"AT2G36410",9.72126244948591e-85,0.644045978552547,0.873,0.385,1.93841973242749e-80
"IPK1",1.10604322220074e-84,0.514699309755621,0.762,0.33,2.20545018506827e-80
"AT4G30420",1.13904628131877e-84,0.315777525200068,0.355,0.046,2.27125828494963e-80
"emb1273",1.35185037124341e-84,0.592344565268229,0.718,0.246,2.69558964025936e-80
"ATHB-12",1.9573732637807e-84,0.603699181007314,0.846,0.371,3.90300228797871e-80
"CYP81F4",7.13827546548205e-84,0.683857540443026,0.873,0.382,1.42337212781712e-79
"AT4G39900",1.33202417065081e-83,0.576039187742368,0.794,0.37,2.65605619627772e-79
"AT3G22240",2.94976948938027e-83,0.356980357599725,0.694,0.24,5.88184036182426e-79
"PAE3",4.25966849276764e-83,0.591630120605672,0.859,0.39,8.49377897457867e-79
"AT5G17760",7.88845720747559e-83,0.644381186815327,0.862,0.382,1.57295836717063e-78
"AT1G49560",1.39886433606087e-82,0.438338932779245,0.528,0.104,2.78933548610538e-78
"CASP5",1.43177608434841e-82,0.453626990544781,0.591,0.157,2.85496151219074e-78
"UGT72E3",2.50066818434103e-82,0.503541559059577,0.398,0.052,4.98633235957601e-78
"FLS1",7.2570844948086e-82,0.672562249812807,0.686,0.205,1.44706264826483e-77
"LRR1",1.83273568242324e-81,0.613368391662996,0.786,0.347,3.65447495075195e-77
"AT1G79720",7.25404272888383e-81,0.415773581205048,0.48,0.081,1.44645612013943e-76
"AT1G80360",6.7010527683745e-80,0.540925521554346,0.786,0.377,1.33618992201388e-75
"RALF1",9.97584907037321e-80,0.609263455931229,0.791,0.305,1.98918430463242e-75
"BGAL5",1.68507870274632e-79,0.577691560221027,0.797,0.316,3.36004693327617e-75
"PAO",2.58721799879282e-79,0.412591812069364,0.393,0.096,5.15891268959289e-75
"AT5G01090",6.10690330093332e-79,0.434762679876167,0.55,0.149,1.2177165182061e-74
"CML8",2.61170995532403e-78,0.536284431706457,0.775,0.292,5.20774965091611e-74
"GAE4",3.61525167876736e-78,0.606400548914396,0.764,0.321,7.20881184746212e-74
"AT1G30440",1.00606657582666e-77,0.536152550545555,0.81,0.345,2.00609675219837e-73
"HRS1",1.03265604559194e-77,0.572027204891068,0.612,0.208,2.05911615491033e-73
"TUBB8",1.17157805729224e-77,0.615148580554994,0.721,0.255,2.33612664624072e-73
"AT2G21830",5.28925637893152e-77,0.417619459461451,0.558,0.145,1.05467772195894e-72
"UGT72E2",7.1716529068547e-77,0.570305984895628,0.634,0.196,1.43002758962683e-72
"LPD1.1",9.77453732350801e-77,0.544386218802281,0.656,0.216,1.9490427423075e-72
"AT1G72240",1.05478519408976e-76,0.580245492758893,0.575,0.142,2.10324167701498e-72
"NPC2",1.6407051045831e-76,0.41387840157312,0.412,0.067,3.27156597853871e-72
"GATL5",2.27652454107441e-76,0.614577466232,0.797,0.377,4.53938993490238e-72
"FEY",2.77072747149898e-76,0.523180734502046,0.767,0.316,5.52483057816896e-72
