"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT5G43870",1.88673850501723e-83,1.45719538327014,0.721,0.122,3.76215657900436e-79
"AT4G34560",4.48353108206214e-82,1.24768024398402,0.481,0.014,8.9401609776319e-78
"AT5G41380",1.12668477296932e-81,0.524349618722055,0.37,0.006,2.24660943730083e-77
"AT1G77885",7.20729983535385e-81,1.58590790127267,0.74,0.203,1.43713558716956e-76
"VOZ1",1.14147409539898e-80,0.761984486974339,0.779,0.263,2.27609934622556e-76
"AT2G23960",1.20185367269939e-80,0.871743907253824,0.636,0.146,2.39649622336259e-76
"AT1G52140",1.33930036863602e-80,1.08497806497186,0.636,0.066,2.67056493506022e-76
"AT1G26450",1.58212711547607e-80,1.92165392028233,0.74,0.102,3.15476146825929e-76
"AT3G61820",6.009213045717e-80,1.17244307965207,0.864,0.299,1.19823708131597e-75
"XERICO",3.97262648225958e-79,0.935795453204279,0.903,0.39,7.92141720562561e-75
"CEN",4.1425372335316e-79,1.91018717419844,0.552,0.039,8.26021924366202e-75
"AT4G14020",4.32063246672837e-78,0.755097769421484,0.299,0.006,8.61534113865637e-74
"FAF1",4.96343177557616e-78,1.20111713147173,0.325,0.004,9.89708296049886e-74
"AT5G59350",1.35258907296974e-77,0.80944290290204,0.688,0.195,2.69706261150166e-73
"AT5G60580",1.35622739184085e-77,0.869823898456323,0.799,0.184,2.70431741933065e-73
"AT3G43250",8.44720605768027e-77,1.77519823020187,0.753,0.297,1.68437288790145e-72
"FKBP17-1",1.46148139960271e-76,0.390173760796819,0.435,0.127,2.9141939108078e-72
"AT1G32860",1.78269777808294e-76,1.04326357798392,0.948,0.37,3.55469936949739e-72
"SS1",9.08070858018954e-76,0.440966949790926,0.468,0.132,1.81069329088979e-71
"AT5G62960",1.1689426131687e-75,0.462687089991192,0.364,0.004,2.33087157065839e-71
"AtbZIP7",1.23183931189377e-75,1.63569766871316,0.779,0.171,2.45628758791618e-71
"AT5G14500",2.84987575264608e-75,0.810520923102896,0.714,0.268,5.68265225077629e-71
"AT5G11990",4.86002208677944e-75,0.844411389682251,0.409,0.033,9.69088404103821e-71
"BGAL1",2.53240752456883e-74,0.867013365625562,0.766,0.359,5.04962060399026e-70
"AT1G13380",3.62354065384243e-74,0.98891553725461,0.851,0.357,7.2253400637618e-70
"AT1G70990",6.28477114095207e-74,1.02184380686192,0.662,0.181,1.25318336550584e-69
"AT2G13820",7.44916954571555e-74,0.712214560203226,0.961,0.297,1.48536440741568e-69
"CNGC19",8.72802941136662e-74,0.897678997565925,0.617,0.109,1.7403690646265e-69
"AT5G50150",1.63506535451965e-73,0.846995891548093,0.734,0.133,3.26032031691218e-69
"MLO1",1.68477301170299e-73,0.749559699223742,0.786,0.385,3.35943738533576e-69
"FLA8",8.02819388448783e-73,1.40038092516308,0.935,0.289,1.60082186056687e-68
"GRXS4",2.69068820402271e-72,1.12028797328223,0.338,0.004,5.36523227882128e-68
"AT1G67720",2.75575675308743e-72,0.445432709026397,0.435,0.029,5.49497896565634e-68
"ERF034",1.1490444055695e-71,1.13701572240329,0.89,0.301,2.29119454470558e-67
"AT1G77020",1.96040693739518e-71,0.99835176043798,0.935,0.257,3.90905143316599e-67
"AT1G08160",5.70212669706913e-71,1.76229570022973,0.325,0.006,1.13700406339558e-66
"AT5G44350",7.67652072685217e-71,1.40480304374111,0.721,0.149,1.53069823293432e-66
"AT4G39830",7.77972376538183e-71,0.652759155269568,0.578,0.053,1.55127691881714e-66
"AGL12",9.16604873191514e-71,1.30805004244894,0.747,0.147,1.82771011714388e-66
"AT5G03610",5.3124780803624e-70,0.967260554410798,0.968,0.318,1.05930812922426e-65
"SCL15",1.72302119882539e-69,1.16073361548389,0.844,0.234,3.43570427045782e-65
"MES2",4.54931498145493e-69,0.837226244579034,0.675,0.1,9.07133407302112e-65
"AT5G56530",5.78242004181021e-69,0.848374837291749,0.565,0.086,1.15301455633696e-64
"FMOGS-OX5",1.08911883420583e-68,0.838579741739774,0.532,0.156,2.17170295540642e-64
"PP2A14",1.36290966554566e-68,0.942237672886112,0.688,0.113,2.71764187309804e-64
"DIN11",1.56711389726334e-68,1.17859113870159,0.487,0.079,3.12482511114311e-64
"AT1G78020",2.98482237539221e-68,0.949721408122824,0.753,0.179,5.95173581653207e-64
"MRS2-2",3.55541951848063e-68,0.666711509073545,0.662,0.18,7.08950651985038e-64
"AT5G56790",8.48578963522877e-68,0.615739798507162,0.578,0.062,1.69206645326462e-63
"AT5G14110",8.69344407156489e-68,0.547869673413174,0.208,0.067,1.73347274787004e-63
"UGT74F1",3.32564398394979e-67,0.603124125055015,0.526,0.036,6.63133410399588e-63
"CRK7",5.08095423220053e-67,0.724790810202134,0.831,0.335,1.01314227390079e-62
"AT4G12580",8.39100050097738e-67,0.816085027000621,0.357,0.034,1.67316549989489e-62
"AT4G32270",2.37348792796002e-66,0.315350576131334,0.253,0.082,4.73273492835228e-62
"EXPA14",6.96204561586948e-66,1.03593831005655,0.623,0.106,1.38823189580437e-61
"AT1G57610",7.26541673622e-66,0.761360828254203,0.76,0.213,1.44872409720227e-61
"GRXS8",1.55424091909076e-65,1.06797461576653,0.487,0.041,3.09915639266697e-61
"AT3G16330",1.88428638802832e-65,1.21425669797351,0.877,0.258,3.75726705772846e-61
"AT5G05790",2.75950877778369e-65,1.14135473575513,0.896,0.267,5.50246050290068e-61
"AT1G21140",8.28473571380828e-65,1.25345873196387,0.37,0.012,1.65197630133337e-60
"AT2G32280",5.78566182258837e-64,0.828879787693469,0.734,0.192,1.15366096742412e-59
"SUC1",9.48202935090504e-64,0.937736344859001,0.922,0.274,1.89071665257047e-59
"ATNAC2",5.24979688331783e-63,0.565623119664418,0.506,0.049,1.04680949853358e-58
"CYB561C",5.98641056436322e-63,1.32881992965727,0.299,0.008,1.19369026653403e-58
"PME34",6.45355471223297e-62,0.901053461643069,0.786,0.268,1.28683880961925e-57
"AT2G31940",6.57180857996139e-62,1.383908407226,0.864,0.269,1.3104186308443e-57
"CKX7",1.44000181077301e-61,0.59210709171733,0.318,0.015,2.87136361068138e-57
"BRX",1.71571211875868e-61,0.498404701139037,0.175,0.055,3.4211299648048e-57
"RMA2",1.76191944497827e-60,1.1167625730649,0.682,0.229,3.51326737328666e-56
"AT2G26380",3.57874585113181e-60,1.00170142895553,0.896,0.335,7.13601922715683e-56
"AT3G62070",3.63679007401763e-60,0.784145635728206,0.552,0.065,7.25175940759116e-56
"AT4G25170",5.14694984649573e-60,0.870462598496123,0.682,0.205,1.02630179939125e-55
"YUC9",8.10043489277447e-60,0.618125579677015,0.494,0.083,1.61522671761923e-55
"AT5G13880",9.84020780012586e-60,0.895783979997328,0.377,0.019,1.9621374353451e-55
"SPX4",7.97413842250331e-59,0.55778905733236,0.688,0.318,1.59004320144716e-54
"AT2G20500",1.73275680150303e-58,1.39757979631805,0.675,0.182,3.45511706219704e-54
"AtbZIP6",2.25283255587788e-58,1.15659250052094,0.851,0.336,4.49214811642049e-54
"NAT7",3.17262722786045e-58,0.8353694410342,0.286,0.016,6.32621869235373e-54
"AT1G74055",3.65371523891345e-58,0.751209311587507,0.435,0.031,7.28550818639343e-54
"AtbZIP5",5.60825929282545e-58,1.27496626761918,0.799,0.365,1.1182869029894e-53
"DOF2.4",1.10645206018276e-57,0.808385020291092,0.357,0.015,2.20626540800443e-53
"AT5G67460",1.11696818544418e-57,0.660560315111584,0.195,0.016,2.22723456177569e-53
"AT2G05830",3.05917088733949e-57,0.923290844526367,0.877,0.32,6.09998674935494e-53
"ATET2",4.15996080711337e-57,0.39541761183698,0.396,0.025,8.29496184938406e-53
"AT5G48480",6.40888677932865e-57,0.88289499352223,0.766,0.174,1.27793202379813e-52
"AT5G63700",6.53681681855472e-57,0.290773433326726,0.234,0.019,1.30344127361981e-52
"AT5G42720",7.01366466007414e-57,0.433675009610358,0.338,0.01,1.39852473321878e-52
"AT3G58180",1.56829681383923e-56,0.625899567132398,0.688,0.267,3.12718384679542e-52
"AT1G29520",1.59340265221516e-56,1.17646034139947,0.26,0.004,3.17724488851702e-52
"AT4G20040",1.8027465690224e-56,0.567438906197308,0.481,0.049,3.59467665863066e-52
"ENODL2",2.44042829386292e-56,0.788110954512863,0.494,0.046,4.86621401796267e-52
"AT1G70280",2.64282528316652e-56,0.742920206821311,0.604,0.108,5.26979361463405e-52
"AT1G75210",6.53441958473089e-56,0.473622120281321,0.526,0.18,1.30296326519534e-51
"ZIFL2",1.0122136818401e-55,0.376349541205616,0.344,0.014,2.01835408158916e-51
"KNAT6",1.15997075099784e-55,0.610116180215081,0.578,0.185,2.3129816774897e-51
"CRRSP60",1.77758650168096e-55,1.41670197656575,0.545,0.077,3.54450748435184e-51
"PME3",2.69424720196954e-55,0.978343677791312,0.896,0.336,5.37232892072727e-51
"DOF1.5",7.18959590329321e-55,0.878163055486615,0.721,0.208,1.43360542311667e-50
"DOF5.6",1.13605376393134e-54,1.05236963420976,0.253,0.002,2.26529120527909e-50
"SGR9",1.9782802256637e-54,0.572905186045365,0.494,0.047,3.94469076997341e-50
"AT4G37250",2.16028425329652e-54,0.830535050055527,0.844,0.315,4.30760680107326e-50
"PIS2",2.2431340300059e-54,0.563928615199987,0.675,0.356,4.47280925583175e-50
"AT4G05220",4.97196677014511e-54,0.313411675960158,0.234,0.001,9.91410173966935e-50
"AT5G59080",5.09934231382233e-54,1.17649361973238,0.494,0.058,1.01680885737617e-49
"ACO1",6.46777028159026e-54,0.76134003389061,0.519,0.088,1.2896733941491e-49
"AT3G50780",7.80051893246612e-54,0.569387056776844,0.442,0.209,1.55542347513374e-49
"CDF4",3.49031554746011e-53,1.19217337612655,0.877,0.308,6.95968920163546e-49
"ARD1",3.62373922608652e-53,1.42034068191772,0.682,0.142,7.22573601681651e-49
"AT5G17980",3.85174860301888e-53,0.510812438894312,0.364,0.035,7.68038671441966e-49
"XTH15",4.6638243259281e-53,1.2552348469262,0.864,0.28,9.29966570590063e-49
"EXPB3",9.67114903914523e-53,0.935095962588736,0.571,0.114,1.92842711840556e-48
"COPT4",9.84074706648732e-53,0.569273582076327,0.195,0.009,1.96224496505757e-48
"BHLH34",1.12965535924705e-52,0.501959972109096,0.468,0.137,2.25253278633862e-48
"AT2G18910",1.26538289073526e-52,0.649340694577139,0.656,0.225,2.52317348412611e-48
"ALC",1.57784250592666e-52,0.466696383369351,0.396,0.035,3.14621795681776e-48
"AT4G16790",2.31862260193729e-52,0.642380425396912,0.617,0.115,4.62333346826295e-48
"DOF2.5",4.79327994591132e-52,0.594087018206902,0.481,0.124,9.55780021214718e-48
"TAR2",7.61880509982076e-52,0.711894754837663,0.61,0.117,1.51918973690426e-47
"DOF5.3",3.07906385542812e-51,1.25495463583271,0.727,0.183,6.13965332772367e-47
"Phox3",7.97404273699809e-51,0.58591997319107,0.721,0.384,1.59002412175742e-46
"XTH9",8.4068437080289e-51,0.645335396764666,0.474,0.051,1.67632463538096e-46
"AT3G58720",1.32606259230299e-50,0.307863248437024,0.182,0.007,2.64416880905217e-46
"AT5G05160",1.85108416367183e-50,0.510773068186438,0.526,0.063,3.69106182236164e-46
"TBL28",3.63226473888677e-50,0.534264438743967,0.487,0.089,7.24273588934023e-46
"AT4G20170",2.46072739728886e-49,0.856241977914271,0.792,0.342,4.90669043019398e-45
"AT1G79700",2.74499010083799e-49,0.695505672219238,0.753,0.243,5.47351026107094e-45
"AT4G16980",4.2543448753117e-49,0.834015968948786,0.545,0.084,8.48316368137153e-45
"NIK2",7.06842050118401e-49,0.501805990145775,0.487,0.062,1.40944304793609e-44
"AT1G32970",1.15397016609969e-48,0.524899185951704,0.481,0.057,2.30101651120279e-44
"AT3G63050",1.8739331737465e-48,0.47945763458463,0.305,0.011,3.73662274845052e-44
"CRN",1.98057072606666e-48,0.301406405988391,0.292,0.013,3.94925802777691e-44
"IQD14",2.44548081091284e-48,0.770740036182279,0.909,0.375,4.8762887369602e-44
"ANAC020",3.51749153154277e-48,1.35923549562708,0.253,0.008,7.01387811389629e-44
"CYP90A1",3.78982659982812e-48,0.686989777051198,0.766,0.223,7.55691424005727e-44
"NAMT1",7.46616928973416e-48,0.370895289693622,0.234,0.003,1.48875415637299e-43
"QKY",8.02897278358489e-48,0.29111448581801,0.312,0.041,1.60097717304683e-43
"PDF2.3",1.3554716995933e-47,1.63640080603668,0.792,0.278,2.70281056898904e-43
"CBSDUF6",6.00738303028896e-47,0.896300545006769,0.831,0.399,1.19787217623962e-42
"AT4G39955",1.45465605231518e-46,0.654616597709868,0.656,0.298,2.90058416831647e-42
"AT1G29820",1.82602616628515e-46,0.483715033317604,0.61,0.264,3.64109617557259e-42
"AT5G65040",3.21261318228019e-46,0.852219446343891,0.532,0.18,6.40595068546671e-42
"AT1G33470",4.13968455883898e-46,0.940140657505662,0.792,0.296,8.25453101032494e-42
"ABCG25",1.06415162344508e-45,0.552948618809783,0.526,0.085,2.12191833714948e-41
"AT4G22160",1.39633056528234e-45,0.768829859563779,0.695,0.201,2.78428314717299e-41
"AT1G22230",1.4567524292864e-45,0.811750238398629,0.74,0.24,2.90476434399708e-41
"VQ19",1.77324275608891e-45,0.750348726336459,0.721,0.33,3.53584605564128e-41
"AT2G26600",1.79961902605425e-45,0.542090064879271,0.688,0.271,3.58844033795218e-41
"AT2G25690",2.46238335238713e-45,0.752079702080649,0.682,0.304,4.90999240465994e-41
"AT5G23360",1.6068146161421e-44,0.778462515502761,0.545,0.087,3.20398834458735e-40
"AMY2",2.66169500826314e-44,0.290007733631253,0.175,0.031,5.3074198464767e-40
"AT1G52320",2.83909067591716e-44,0.392357003780973,0.461,0.082,5.66114680777882e-40
"AT3G01940",3.2116438390471e-44,0.326168421978353,0.24,0.011,6.40401781505992e-40
"AT5G23370",3.91350353004417e-44,0.86217156888363,0.494,0.068,7.80352603890807e-40
"EXPB1",4.09541584772851e-44,1.04901372379653,0.747,0.32,8.16625920037065e-40
"DOF4.6",7.64111586306285e-44,0.872157301337334,0.844,0.366,1.52363850309473e-39
"KDSA2",8.61495916580465e-44,0.522410132029171,0.558,0.202,1.71782285766145e-39
"AT1G77855",9.57216526912778e-44,0.294893633760147,0.208,0.005,1.90868975466408e-39
"PLP9",3.65976349875912e-43,0.783225960791809,0.721,0.268,7.29756841652568e-39
"AT3G50840",1.14140430260299e-42,0.386714867677551,0.318,0.039,2.27596017939035e-38
"SUS4",2.77681968460051e-42,0.379566746902618,0.299,0.02,5.53697845109341e-38
"WRKY32",3.19291700644139e-42,0.429842467324616,0.455,0.15,6.36667651084413e-38
"CML1",6.73666036758916e-42,0.570362807453,0.331,0.022,1.34329007729728e-37
"LOX5",2.12916504861177e-41,0.509455397738627,0.591,0.147,4.24555510693187e-37
"iqd33",5.95722945421362e-41,0.779183703900173,0.63,0.147,1.1878715531702e-36
"IAA26",5.99198910946775e-41,0.637195816942107,0.552,0.106,1.19480262842787e-36
"LYM1",6.81317447506052e-41,0.580414817442589,0.604,0.149,1.35854699032707e-36
"AT5G53570",7.56517217308748e-41,0.549226975089064,0.74,0.37,1.50849533131364e-36
"PME16",1.248891644786e-40,0.609777169042497,0.396,0.111,2.49028993970329e-36
"MIF1",1.30566828003167e-40,0.831734280552035,0.792,0.278,2.60350255038315e-36
"AT3G03770",1.62719378151473e-40,0.349066501966505,0.312,0.017,3.24462440034038e-36
"AT1G09575",1.98261036202955e-40,0.456139351013973,0.442,0.161,3.95332506188692e-36
"AT3G62040",3.0918328476271e-40,0.630366370048277,0.416,0.045,6.16511469816844e-36
"AT5G40640",3.1564504729994e-40,0.45163871789165,0.494,0.138,6.29396224316081e-36
"AT3G54290",3.97608305621662e-40,0.743796857616883,0.701,0.281,7.92830961409595e-36
"ADF5",4.43602301897269e-40,0.83484338664171,0.786,0.28,8.84542989983154e-36
"AT1G06475",5.01996736011635e-40,0.465393451588935,0.409,0.058,1.0009814916072e-35
"AT1G43910",5.03213181968199e-40,0.946153006184193,0.747,0.257,1.00340708484459e-35
"CDF3",5.39230707734161e-40,0.322789941136218,0.26,0.026,1.07522603122192e-35
"AT4G16000",6.97706449521069e-40,0.73072079520665,0.364,0.032,1.39122666034501e-35
"FAF3",1.46226773847365e-39,0.983096403323265,0.662,0.214,2.91576187051645e-35
"GRXC8",1.51168942244982e-39,0.342401272852584,0.162,0,3.01430870836494e-35
"AT4G13710",1.61662957927401e-39,0.707696272841623,0.539,0.165,3.22355938107237e-35
"AT4G16800",1.83341666459496e-39,0.43488595316189,0.565,0.155,3.65583282920234e-35
"C/VIF1",3.64236760995014e-39,0.784512761922325,0.409,0.049,7.26288101424057e-35
"CYP71A27",4.29462573138623e-39,0.370624543787,0.195,0.002,8.56348370838415e-35
"PP2B1",6.12974386789847e-39,0.583855631549632,0.442,0.09,1.22227092725895e-34
"AT1G11915",9.82049286082114e-39,0.323524456607547,0.162,0.001,1.95820627644774e-34
"AT1G02700",1.02901845552395e-38,0.350437860643647,0.273,0.016,2.05186280031475e-34
"AT3G59930",1.11398078973056e-38,1.36640345550139,0.695,0.277,2.22127769472273e-34
"CLE5",1.73942716216254e-38,1.942015628044,0.461,0.086,3.4684177613521e-34
"CLE25",2.0465598124732e-38,0.569156522817604,0.234,0.013,4.08084026607156e-34
"AT2G26730",3.30433579934355e-38,0.67878082795778,0.701,0.214,6.58884558389105e-34
"AT1G63820",3.75259316748175e-38,0.486637415619497,0.39,0.045,7.48267077595861e-34
