"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT4G27100",6.12067848850974e-15,0.393488917061449,0.381,0.266,1.22046329060884e-10
"EXPA17",6.27939986155769e-15,1.15396570419024,0.738,0.196,1.2521123323946e-10
"AT4G17470",6.89398857668318e-15,0.556923298136921,0.31,0.014,1.37466132219063e-10
"AT4G28085",7.0573435051897e-15,1.02901670143115,0.69,0.378,1.40723429493483e-10
"AT1G05000",9.24446326468664e-15,0.668310173771142,0.381,0.12,1.84334597497852e-10
"AT1G20225",1.87198406055689e-14,0.496515709373055,0.548,0.375,3.73273621675043e-10
"AtGH9B13",2.37742405853613e-14,1.23710399977681,0.548,0.256,4.74058357272104e-10
"CYCC1-1",2.39751512495282e-14,0.435493643830753,0.452,0.322,4.78064515915592e-10
"AT1G66460",3.0047584988779e-14,0.367747811583411,0.286,0.019,5.99148844676253e-10
"AT5G16730",4.05765775367445e-14,0.607645197375422,0.643,0.35,8.09096956082685e-10
"AIR3",4.92214508195372e-14,0.814119461689885,0.857,0.293,9.81475729341572e-10
"AT1G67330",4.98124476946371e-14,0.863056504315661,0.857,0.329,9.93260207031064e-10
"ARAB-1",6.0277204851029e-14,0.361940559326523,0.31,0.065,1.20192746472952e-09
"AT3G24210",7.44547504360275e-14,0.300409387300956,0.214,0.159,1.48462772369439e-09
"CYP705A25",8.37141979335732e-14,0.674012762813059,0.714,0.25,1.66926110679545e-09
"AT4G03820",9.13919540901273e-14,0.411691559194026,0.405,0.194,1.82235556455714e-09
"FLA13",1.01285294692898e-13,0.642637325510987,0.619,0.13,2.01962877617638e-09
"AT5G44585",1.39956058606645e-13,0.90475208185389,0.524,0.093,2.79072380861649e-09
"AT2G27360",1.55691845297273e-13,0.774449047442349,0.714,0.224,3.10449539522762e-09
"SRF6",1.56576683118783e-13,0.605873249223919,0.524,0.237,3.12213906138853e-09
"CML43",2.48837425586636e-13,0.59122275285029,0.5,0.083,4.96181826619753e-09
"MLO15",2.89599642932127e-13,0.494829951497016,0.81,0.289,5.77461688006662e-09
"SDR1",2.97336117608482e-13,0.380496758767796,0.262,0.048,5.92888218511313e-09
"SCPL40",3.40687537671117e-13,0.32505175550822,0.262,0.163,6.79330950116208e-09
"STO9",4.00296203077468e-13,0.704190323328503,0.524,0.135,7.98190628936471e-09
"AT2G35050",4.14250211253133e-13,0.407877654513548,0.429,0.314,8.26014921238748e-09
"AT1G10588",4.75174110913592e-13,0.886909243663949,0.238,0.019,9.47497177161703e-09
"AT1G54820",5.89918378933765e-13,0.36578484556672,0.214,0.02,1.17629724759393e-08
"LBD25",5.90950024458315e-13,1.07032539879708,0.476,0.082,1.17835434876988e-08
"AT1G14210",8.5357988632378e-13,0.718122021329016,0.786,0.365,1.70203829332962e-08
"UPS1",8.70839417864699e-13,0.428948194772565,0.381,0.094,1.73645379922221e-08
"RMR1",9.12938949360007e-13,0.336522092454771,0.405,0.345,1.82040026502385e-08
"AT1G66900",9.36901663315459e-13,0.404143300048992,0.452,0.333,1.86818191665103e-08
"PER56",1.13081648470663e-12,1.17173012198771,0.524,0.101,2.25484807050503e-08
"AT5G61340",1.14768547639114e-12,0.709949954063273,0.405,0.057,2.28848483992393e-08
"NSP4",1.23793909427423e-12,0.931675209121093,0.881,0.354,2.46845055398281e-08
"MGD2",1.63842742450698e-12,0.461648802244508,0.381,0.101,3.26702428446692e-08
"IQD19",1.72048864991122e-12,0.502922758106911,0.31,0.127,3.43065436792298e-08
"IAA14",1.992789390372e-12,0.743716746867951,0.548,0.233,3.97362204440176e-08
"NPF6.3",2.27003615890985e-12,0.847828548725419,0.69,0.275,4.52645210086624e-08
"XTH8",3.42793372346353e-12,0.831234173976905,0.405,0.324,6.83529984458629e-08
"RMR2",4.7479454509827e-12,0.564273507735416,0.571,0.289,9.46740322925951e-08
"NPF5.16",6.50341742775627e-12,0.448106840490877,0.357,0.099,1.2967814350946e-07
"CNX7",6.79623195605337e-12,0.511038335148728,0.619,0.359,1.35516865203704e-07
"AT1G49450",6.82275987398118e-12,0.605013241923661,0.286,0.043,1.36045831887185e-07
"UPS5",7.31728747503475e-12,0.512835674694015,0.524,0.345,1.45906712252193e-07
"EXPB1",7.73249648689202e-12,1.12490559046574,0.619,0.328,1.54185979948627e-07
"NCS1",8.08612652131646e-12,0.339385647414247,0.31,0.189,1.6123736283505e-07
"MAP65-6",8.82750489294852e-12,0.629284001664723,0.667,0.29,1.76020447565393e-07
"MYB86",9.94587034866701e-12,0.957267320085,0.524,0.206,1.9832065475242e-07
"AT3G51330",1.02036638313762e-11,0.722550409599448,0.452,0.136,2.03461056797642e-07
"PEP7",1.14130852327434e-11,1.63539184470816,0.5,0.216,2.27576919540904e-07
"AT2G02610",1.27305281940814e-11,0.41591999571132,0.286,0.053,2.53846732189983e-07
"AT1G55450",1.29514312295203e-11,0.615077165077154,0.429,0.075,2.58251538716634e-07
"CML8",1.59720660591911e-11,0.819311351737537,0.5,0.315,3.18482997220271e-07
"AT3G59320",1.76277754834018e-11,0.569860468362464,0.714,0.398,3.51497843139032e-07
"BOR2",1.80879563183866e-11,0.695682554454276,0.571,0.223,3.60673848988628e-07
"MLO2",1.9622152665689e-11,0.5866891042978,0.714,0.376,3.91265724153838e-07
"AT3G44510",2.05282510995029e-11,0.393991051141796,0.286,0.227,4.09333326924088e-07
"AT5G56260",2.30853016053518e-11,0.61399045891282,0.714,0.365,4.60320914010715e-07
"CYP82F1",2.6120016971694e-11,0.811595473834272,0.762,0.327,5.20833138415578e-07
"CRRSP38",3.66085984979744e-11,0.863952422148814,0.405,0.067,7.2997545404961e-07
"PER16",3.96709114776855e-11,1.20621038418731,0.548,0.176,7.91037974865049e-07
"AT3G50300",5.5510683774265e-11,0.310520091718523,0.167,0.079,1.10688303445884e-06
"AT3G26440",6.67304806339958e-11,0.761071831503463,0.619,0.174,1.33060578384188e-06
"AT5G45650",8.9553480597935e-11,0.399889565913533,0.214,0.016,1.78569640312282e-06
"RGF7",1.05627322522634e-10,0.905406406537184,0.524,0.095,2.10620881110133e-06
"COPT1",1.89823005861759e-10,0.520162512956362,0.81,0.32,3.78507073688348e-06
"AT1G45015",2.54841269760547e-10,0.992365418950174,0.595,0.2,5.08153491902531e-06
"APG.1",2.9044312284422e-10,0.721590488556125,0.214,0.035,5.79143586951375e-06
"AT2G42060",3.57632193180392e-10,0.808824002108386,0.429,0.08,7.13118593201701e-06
"MES1",4.69533726650349e-10,0.985692100098813,0.571,0.144,9.36250250940796e-06
"UGT84A4",6.95735286456645e-10,0.298050342829266,0.286,0.037,1.38729616119455e-05
"AT3G06170",6.95856077257276e-10,0.312747153085414,0.381,0.265,1.38753701805101e-05
"NPF2.7",7.02431664008028e-10,0.280036231506286,0.19,0.066,1.40064873803201e-05
"AT1G67148",7.76653055304325e-10,0.611437651498555,0.595,0.147,1.54864619227682e-05
"UGT82A1",1.11556464208149e-09,0.352791930354345,0.19,0.055,2.22443589631049e-05
"STP1",2.22710848634711e-09,0.862979857241866,0.595,0.318,4.44085432177614e-05
"AT2G17070",2.32491231106925e-09,0.992014860317623,0.262,0.072,4.63587514827208e-05
"AT2G31800",4.07631417280002e-09,0.467161792164027,0.595,0.391,8.12817046056323e-05
"AT1G05660",4.24545785634588e-09,0.570764403182192,0.262,0.086,8.46544296555368e-05
"AT3G50810",4.4063356205565e-09,0.417399972402172,0.333,0.221,8.78623322738966e-05
"AT5G45500",5.47278201032412e-09,0.439782201032294,0.429,0.204,0.000109127273285863
"SFH7",6.84258853274704e-09,0.366297864695478,0.31,0.058,0.000136441215342976
"CPRD49",8.83801840941556e-09,0.674812645868412,0.476,0.156,0.000176230087083746
"AT4G35200",8.98582185785265e-09,1.11608219638208,0.119,0.028,0.000179177287845582
"AT5G11000",9.0835599805178e-09,0.344698752892017,0.452,0.27,0.000181126186011525
"MRN1",1.00039771903128e-08,1.03434246621686,0.595,0.18,0.000199479305174838
"AT4G21740",1.14847659921973e-08,0.286700849412437,0.357,0.113,0.000229006233884413
"AT3G21710",1.38962745276817e-08,0.973321686711119,0.738,0.369,0.000277091714081974
"AT2G47440",1.47295055784586e-08,0.526399384487506,0.429,0.182,0.000293706341234465
"AT2G43590",1.83377952043069e-08,0.899734982883,0.69,0.294,0.000365655636373879
"AT4G22460",1.89672352726538e-08,0.705400746274926,0.524,0.146,0.000378206671336716
"AT4G15390",1.90216984089319e-08,0.666961315711116,0.619,0.2,0.000379292666274103
"ATDR4",2.65002136623343e-08,1.51708606881315,0.19,0.041,0.000528414260426946
"ATEXO70H1",3.47601333769384e-08,0.389941295749413,0.333,0.068,0.000693117059536152
"ATL11",3.49080066981205e-08,0.454029951836398,0.262,0.138,0.000696065653560523
"AT5G50560",3.92581686858711e-08,0.789597930245588,0.476,0.135,0.000782807883596269
"AT3G07010",4.58819667201964e-08,0.770731066225873,0.643,0.395,0.000914886416400716
"CML18",5.55503591883291e-08,0.648918945676042,0.762,0.358,0.00110767416221528
"AT4G26220",6.36768006315022e-08,1.09828375556544,0.286,0.065,0.00126971540459215
"AT4G20460",6.5823913257056e-08,0.433223818611829,0.429,0.2,0.0013125288303457
"F6'H1",6.8023761824367e-08,0.684656292945758,0.381,0.087,0.00135639381077788
"TIC32",7.73625628104278e-08,0.693037157454982,0.429,0.314,0.00154260950243993
"AT3G23175",9.33393748809193e-08,0.745468368323987,0.762,0.354,0.00186118713512553
"AT5G06930",9.79861072498064e-08,0.388086867772454,0.333,0.196,0.00195384297856114
"PP2B10",1.13498918825296e-07,0.346894143455452,0.333,0.204,0.0022631684413764
"NUDT11",1.15799662004921e-07,0.468716167963232,0.5,0.316,0.00230904526037813
"AtMYB50",1.23813691678388e-07,0.733523923261868,0.5,0.194,0.00246884501206705
"AT5G23510",1.27001308704705e-07,0.527020309685971,0.619,0.237,0.00253240609557181
"AT5G38020",1.30261687442213e-07,1.36869029732236,0.214,0.036,0.00259741804759772
"BXL1",1.61269958943746e-07,0.741438807707697,0.548,0.26,0.0032157229813383
"AT5G42830",1.81829181765764e-07,0.304878066616084,0.262,0.027,0.00362567388440932
"AT1G11740",1.87035941005854e-07,0.53250443840814,0.429,0.235,0.00372949666365672
"AT5G26010",1.90069371288179e-07,0.687146942046858,0.595,0.278,0.00378998326348629
"PLP1",1.91784458023845e-07,0.557186897324247,0.738,0.324,0.00382418209299548
"WNK1",2.45478542070144e-07,0.46733332462235,0.524,0.345,0.00489484212887866
"AT1G54095",2.53065027372119e-07,0.295998270799682,0.238,0.037,0.00504611664580006
"AT4G22305",2.6748404352885e-07,0.376049282776093,0.452,0.139,0.00533363182796528
"BGLU26",3.35182889041124e-07,0.622930800103806,0.69,0.355,0.00668354680748001
"AHK4",3.49691419951083e-07,0.416696210064333,0.405,0.256,0.00697284691382459
"AT3G01980",3.51516805664107e-07,0.380870453102237,0.476,0.267,0.0070092451049423
"UGT76E3",3.75225747382006e-07,0.549649647816731,0.31,0.079,0.00748200140279721
"ATK2",3.78993179072236e-07,0.447359901548774,0.548,0.27,0.00755712399070038
"PER71",3.88147279541599e-07,0.812290424166865,0.333,0.101,0.00773965675405949
"AT4G35210",3.99644783750966e-07,1.02145212367629,0.119,0.012,0.00796891698799426
"WRKY53",4.36763757948381e-07,0.301136368166427,0.143,0.03,0.00870906933349073
"HTA12",4.43053259001536e-07,0.383204431407962,0.405,0.203,0.00883448198449064
"AT5G62420",4.63781890780375e-07,0.391848848567917,0.286,0.038,0.00924781090216067
"AT1G70990",4.82374808193607e-07,0.621369751852,0.5,0.189,0.00961855367538053
"ZIP3",4.85186192533914e-07,0.637786719604535,0.762,0.354,0.00967461267912625
"GT-2",5.49892961583811e-07,0.457174827588461,0.571,0.316,0.0109648656539812
"AT5G40590",5.51202411255677e-07,0.954664319513703,0.19,0.055,0.0109909760804382
"AT1G65845",5.68260577156481e-07,0.620631888426461,0.333,0.186,0.0113311159085002
"THE1",5.92694024943503e-07,0.416469206831129,0.357,0.206,0.0118183188573734
"MED26C",5.94578059409073e-07,0.360265612069461,0.524,0.371,0.0118558865046169
"ACP4",6.39749453086782e-07,0.47868376312468,0.405,0.114,0.0127566040945504
"AT5G02480",6.56243391734931e-07,0.359825010756399,0.333,0.246,0.0130854932311945
"AT4G34810",6.69549869978173e-07,0.332652341026331,0.19,0.166,0.0133508244073648
"AT3G07000",7.19367958227953e-07,0.271886025857758,0.214,0.072,0.0143441970870654
"OFP15",7.19690483774723e-07,0.371746333160741,0.19,0.084,0.014350628246468
"APY3",7.3862081303974e-07,0.561221756400637,0.619,0.22,0.0147280990120124
"ICL",7.625757791416e-07,0.600651353250708,0.286,0.054,0.0152057610360835
"PAE8",8.43096302459427e-07,0.349865654952256,0.262,0.192,0.016811340271041
"AT3G57630",1.00614897600384e-06,0.365318040094752,0.452,0.207,0.0200626105815166
"BGAL4",1.09401713774703e-06,1.02403911522337,0.286,0.072,0.0218147017266759
"TBL41",1.23402513279199e-06,0.614031686675601,0.643,0.286,0.0246064611478724
"UGT76D1",1.36418030978729e-06,0.457002322783775,0.381,0.114,0.0272017553771586
"AT4G12530",1.40608262030567e-06,0.445835397433658,0.357,0.092,0.0280372874488951
"AT1G65985",1.69905834442645e-06,0.384766385426854,0.357,0.18,0.0338792233878634
"AT3G24750",1.72296508524041e-06,0.695559726965329,0.381,0.144,0.0343559237996937
"AT3G50640",2.09628052771776e-06,0.839552552745043,0.452,0.364,0.0417998337226922
"AT1G65010",2.91405350139931e-06,0.454405056900302,0.595,0.378,0.0581062268179023
"AT1G54217",3.15522440417214e-06,0.361296644301054,0.405,0.242,0.0629151746191925
"AT5G58900",3.63768811733266e-06,0.394493437487454,0.357,0.22,0.0725355010596132
"AT2G25530",3.69173802240511e-06,0.286769031647844,0.405,0.183,0.0736132561667579
"AT5G11420",4.34319060507462e-06,0.535620611861931,0.524,0.188,0.0866032206651878
"ROPGAP3",4.70290075422376e-06,0.335771496435748,0.31,0.211,0.0937758410392217
"GMD1",4.87922116287752e-06,0.568403760874563,0.643,0.362,0.0972916699877778
"AT4G28940",5.21190631909307e-06,0.613425000980841,0.476,0.151,0.103925412002716
"AT3G23530",5.21807835698349e-06,0.467998420219406,0.595,0.259,0.104048482438251
"AT3G59340",5.53428868045591e-06,0.366955181949593,0.429,0.115,0.110353716288291
"AGD11",6.49449816100371e-06,0.413363836127242,0.405,0.196,0.129500293330414
"NPF5.10",8.2646445165878e-06,0.310694545188954,0.357,0.138,0.164797011660761
"AT5G45490",8.53279788276876e-06,0.471755895308123,0.571,0.383,0.170143989782409
"AT3G07900",9.1970777435787e-06,0.438843631128413,0.405,0.154,0.183389730206959
"UBC5",9.55354994451729e-06,0.320454515966435,0.357,0.226,0.190497785893675
"RBOHG",1.04409059381927e-05,0.431316661452411,0.31,0.117,0.208191664407562
"AT2G19060",1.20578245056271e-05,0.537926123322491,0.524,0.184,0.240433020642205
"AT4G34800",1.29124841788365e-05,0.281993412836106,0.238,0.124,0.257474934525999
"AT1G74940",1.43032171540632e-05,0.32093572437974,0.595,0.302,0.28520615005202
"CM2",1.49548749014788e-05,0.263728514580087,0.405,0.284,0.298200205535488
"ATEXT4",1.54625630817406e-05,1.0007021930062,0.19,0.065,0.308323507849908
"CYP718",1.6268392353131e-05,0.35121343391321,0.31,0.076,0.324391743521432
"ATHX",1.64292557254838e-05,0.418136596020828,0.643,0.359,0.327599359166148
"AT4G31320",1.71115304350467e-05,0.68799695458363,0.429,0.271,0.34120391687483
"AT1G18980",2.43376975338869e-05,0.606613383010448,0.5,0.228,0.485293688825704
"AT2G36430",2.47516444379133e-05,0.273978978299203,0.286,0.07,0.493547790091992
"NDL3",2.87565089534121e-05,0.407475159036189,0.452,0.358,0.573404788531038
"AT1G67750",3.18484391935579e-05,0.514082019709386,0.31,0.189,0.635057877519545
"GRXC1",3.23803174545122e-05,0.43307606370965,0.429,0.345,0.645663530042972
"OMTF3",3.69196555385204e-05,0.438753749124611,0.571,0.248,0.736177931438098
"AT3G22240",4.85229671574566e-05,0.505455567396392,0.595,0.26,0.967547965119685
"LHT1",5.93949179629368e-05,0.557862746118736,0.667,0.364,1
"AT3G11720",6.22332572350474e-05,0.268209067565909,0.262,0.116,1
"AT4G03610",6.39767715029583e-05,0.437861768604425,0.5,0.272,1
"WAG2",6.75191954065642e-05,0.427997743912166,0.238,0.057,1
"AT2G03350",6.8761701294667e-05,0.40770798790802,0.69,0.4,1
"AT4G13860",6.88649787951677e-05,0.342656587487713,0.31,0.076,1
"AT1G22160",8.00421090819065e-05,0.286362719758012,0.167,0.024,1
"AT2G17080",9.37096702299423e-05,1.121480245276,0.19,0.12,1
"FLA15",9.70910570867625e-05,0.414542326259281,0.333,0.125,1
"PME7",0.000101276572060551,0.564599047622414,0.333,0.173,1
"GULLO5",0.000107130179746551,0.263728514580087,0.595,0.306,1
"AHL24",0.000107498477744184,0.351203205565344,0.357,0.133,1
"ACO4",0.000107780545166062,0.522763509712579,0.405,0.136,1
"PME17",0.00011746290805812,1.16142303325033,0.214,0.085,1
"PME47",0.000122087819768735,0.339500253472191,0.286,0.086,1
"AT4G02860",0.000126044198350893,0.27351049084163,0.452,0.388,1
"RALF1",0.000130772185717646,1.15003549373984,0.452,0.328,1
"AT1G23205",0.00013146815466676,0.478848766012606,0.238,0.144,1
"AT5G66580",0.000162023773721467,0.48080746653084,0.19,0.307,1
"ARR10",0.000179661752715254,0.252023396761506,0.286,0.182,1
"AT1G15180",0.000191404549063037,0.251106722391697,0.262,0.054,1
"WRKY17",0.000207402849278186,0.287207772680744,0.262,0.371,1
"AT2G25260",0.000241058052806755,0.370031096710773,0.452,0.395,1
"AT2G38010",0.000279298804015645,0.374202418808985,0.429,0.312,1
"CYCD3-1",0.000279932060058358,0.274750543381606,0.238,0.09,1
"ZIP2",0.000290173996020803,0.414830864095806,0.524,0.24,1
"ALN",0.000291626996982908,0.319669004826181,0.476,0.367,1
"MLP329",0.000306971446574807,0.562199816807145,0.167,0.033,1
"TET7",0.000329812701163825,0.344929940039041,0.5,0.397,1
"PRE6",0.000360184916428061,0.455681501907035,0.214,0.247,1
"CERK1",0.000363692635098056,0.335738849340837,0.5,0.379,1
"AT3G47675",0.000389045819452922,0.414318387169777,0.429,0.266,1
"ENODL8",0.000389048974133392,0.603410085453808,0.405,0.236,1
"AT5G26270",0.000391386075899309,0.431008375466883,0.262,0.072,1
"XTH31",0.000452072216986146,0.469700239307031,0.143,0.032,1
"MEB2",0.000459797255506842,0.325379970257386,0.381,0.261,1
"CAX1",0.000517022274809311,0.452541960922349,0.5,0.242,1
"CYP705A27",0.000535442089594505,0.298283961648235,0.429,0.204,1
"AT3G27390",0.000586246633806393,0.415841402654446,0.619,0.396,1
"SCPL34",0.000604841737621354,0.406741613493896,0.429,0.356,1
"LNG1",0.000612340977575621,0.364739503775463,0.405,0.218,1
"CRK7",0.000644017662240823,0.279886596508519,0.429,0.345,1
"AT4G24310",0.000694547917772477,0.397199496457984,0.357,0.166,1
"BFRUCT4",0.000731216498995521,0.386338615578924,0.595,0.366,1
"AtRLP44",0.000772462948391624,0.41257229088731,0.381,0.162,1
"AT2G21840",0.000791204272583141,0.277886907351426,0.333,0.166,1
"EXLA2",0.000797834549047264,0.635277432688951,0.357,0.266,1
"AT5G55050",0.000868373382420923,0.49511529843257,0.381,0.202,1
"XBAT35",0.000874480118145609,0.272305963127847,0.452,0.368,1
"AT1G27020",0.000881292834512241,0.354459573155714,0.238,0.066,1
"ASD1",0.000954327823333607,0.338327743839232,0.571,0.376,1
"NPF1.1",0.000964142445127405,0.430775501847465,0.619,0.365,1
"AT1G28100",0.00103865201102166,0.325199527840583,0.333,0.216,1
"ATL15",0.00118740578095381,0.348834276521017,0.381,0.143,1
"AT2G03980",0.00130639640598105,0.448855536836635,0.286,0.11,1
"AT2G23985",0.00134518517587282,0.284110509924923,0.452,0.272,1
"AT4G16146",0.00160430326766057,0.415662774555771,0.5,0.356,1
"CBP60E",0.00202682862353276,0.348988303705329,0.524,0.281,1
