"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"SOT16",1.65818560897037e-95,0.531534227147339,0.72,0.292,3.30642210428691e-91
"PEN1",1.00685116442663e-93,0.379490945601145,0.661,0.26,2.00766122186671e-89
"4CL2",6.53652121627475e-93,0.499510846190238,0.742,0.313,1.30338233052518e-88
"AT2G28660",1.14643024427333e-92,0.364643883443312,0.607,0.22,2.28598190708102e-88
"OCT3",6.25118352922925e-92,0.265194678312435,0.314,0.059,1.24648599572831e-87
"AT2G48030",1.40070333600949e-91,0.457351105456017,0.561,0.17,2.79300245200293e-87
"AT5G11020",1.76201168933286e-91,0.378532865529322,0.399,0.075,3.51345130852973e-87
"CYP81F4",1.1501933940053e-90,0.343896535356546,0.782,0.374,2.29348562764657e-86
"AT5G09430",2.77696396942458e-90,0.399173255595846,0.647,0.239,5.53726615503262e-86
"AT5G22270",1.37556533333728e-89,0.417048735527077,0.27,0.06,2.74287727467454e-85
"AT5G28010",1.5284829073572e-89,0.288076229174112,0.3,0.036,3.04779491727027e-85
"AT5G62770",3.28657569117993e-89,0.284703401092248,0.774,0.379,6.55343192821277e-85
"AT2G34310",5.50043422678774e-89,0.333215860972392,0.679,0.291,1.09678658482147e-84
"SBP2",1.41370438422477e-88,0.448391036237997,0.416,0.088,2.81892654214419e-84
"FTSZ2-2",2.23742703802105e-88,0.334180837749882,0.441,0.121,4.46142951381398e-84
"MES7",2.51174925500108e-88,0.437972475000563,0.486,0.126,5.00842801447216e-84
"MSL6",6.02430221111266e-88,0.448574495898106,0.765,0.365,1.20124586089587e-83
"CNGC5",6.92676732362447e-88,0.406913319345824,0.536,0.171,1.38119740433072e-83
"AT4G25433",8.26765149454273e-88,0.592265213384063,0.348,0.057,1.64856970801182e-83
"AT3G06620",1.76955700486309e-86,0.425891283843488,0.684,0.31,3.52849666769701e-82
"LAF1",3.33180046938238e-86,0.674745336366855,0.286,0.04,6.64361013594847e-82
"ARAC3",1.76179106995235e-85,0.437915114457905,0.614,0.221,3.51301139348498e-81
"RKL1",3.79659726934451e-85,0.393203340060966,0.556,0.182,7.57041495507295e-81
"CRK8",6.83243164946668e-84,0.285260141892612,0.589,0.235,1.36238687090366e-79
"AT2G22680",1.16272056154617e-83,0.436255901685093,0.729,0.321,2.31846479972306e-79
"4CL4",1.21309162659902e-83,0.427073295149259,0.479,0.143,2.41890470343845e-79
"IQD18",2.25920268709595e-83,0.338243344549184,0.423,0.101,4.50485015806933e-79
"MED37B",4.2481723377066e-83,0.375411930083211,0.353,0.064,8.47085564138697e-79
"AT1G66880",5.41649968361241e-83,0.528919882181281,0.694,0.298,1.08005003691232e-78
"DOX2",1.4022103166123e-82,0.367543472176534,0.506,0.146,2.79600737132493e-78
"WAP",2.30250259464925e-82,0.442378684443185,0.759,0.363,4.5911901737306e-78
"AT2G02780",2.92154075043604e-82,0.308464090084687,0.579,0.221,5.82555225636947e-78
