"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"RPS19B",2.10991132741714e-276,1.30271894411791,0.824,0.19,4.20716318686978e-272
"RPL31A",2.7151405991401e-275,1.70819547525353,0.996,0.367,5.41399035468537e-271
"RPS30C",2.91256353766762e-269,1.71477307839228,0.986,0.364,5.80765169410924e-265
"RPS16A",3.29543666138584e-264,1.76248202458402,0.993,0.331,6.57110070280337e-260
"RPL41E.3",1.68403417329247e-262,1.42097057826088,0.964,0.219,3.35796414154519e-258
"RPP2D",2.24686099251884e-257,1.31836661731892,0.932,0.4,4.48024081908257e-253
"RPS17C",1.63813585635736e-256,1.56026950298247,0.964,0.212,3.26644289757658e-252
"AT4G29520",1.22359295346853e-255,1.28009603742099,0.95,0.365,2.43984434921625e-251
"RPL29B",1.60610936518395e-255,1.43192089053168,0.845,0.187,3.20258207417679e-251
"AT3G59650",1.18315061335217e-254,1.03940450996414,0.86,0.158,2.35920232302422e-250
"RPS10A",4.82432135169567e-254,1.6390882453729,0.993,0.39,9.61969677528117e-250
"AT1G29250",6.40819481466531e-254,1.66901399577943,0.957,0.326,1.27779404604426e-249
"AT4G31810",4.76264562759712e-253,1.05108132639343,0.874,0.137,9.49671538142867e-249
"TIM8",5.5152973850906e-248,1.41207739474871,0.964,0.331,1.09975029858706e-243
"AT3G18760",4.16200892832907e-245,1.20134109327832,0.942,0.288,8.29904580308817e-241
"RACK1C",8.75426909167845e-244,1.53489337349509,0.791,0.096,1.74560125688068e-239
"AT1G07210",2.84970985809213e-243,1.07807694568513,0.964,0.362,5.6823214570357e-239
"TOM40-1",3.20659420849563e-242,1.38895366961721,0.982,0.337,6.39394885174028e-238
"RPL11A",2.48073288316207e-241,1.26519189143174,0.766,0.147,4.94658136902516e-237
"CYP19-3",4.53775379840515e-240,1.71420183032382,0.73,0.143,9.04828107401986e-236
"AT3G21465",5.50637864097221e-236,0.991211843730642,0.842,0.138,1.09797190100986e-231
"RBG6",6.09594238021675e-236,1.02636573039526,0.95,0.299,1.21553091061522e-231
"RPL9D",6.55590841601365e-236,2.06747795101985,0.871,0.176,1.30724813815312e-231
"AT2G27775",3.82495732827103e-234,1.0688511984333,0.799,0.137,7.62696491257244e-230
"AT3G60910",1.69840496292349e-233,1.09919110843786,0.939,0.276,3.38661949606943e-229
"AT1G70190",8.36515487752861e-233,1.03614719909572,0.964,0.345,1.66801188257921e-228
"AT3G13882",3.47962401109038e-231,1.21746348592063,0.953,0.34,6.93837027811421e-227
"AT1G26740",1.74268160292626e-227,1.06348865631712,0.917,0.201,3.47490711623496e-223
"RBG4",1.8675227852136e-226,2.29030720971661,0.572,0.101,3.72384043371592e-222
"RACK1A",3.86534708941229e-226,1.38416337514673,0.993,0.375,7.7075020962881e-222
"RPP0C",1.21727271486493e-225,1.20120159954077,0.867,0.167,2.42724179344067e-221
"AT4G12600",1.697638246871e-225,2.17557719330098,0.809,0.145,3.38509066426078e-221
"AT3G03920",2.30100788706978e-222,1.76060356087663,0.741,0.19,4.58820972681715e-218
"RPS11B",3.60276207902725e-222,1.17417970491188,0.633,0.105,7.18390758558034e-218
"AT1G23100",8.41398027623613e-221,0.937889017629052,0.622,0.037,1.67774766708148e-216
"AT1G07830",8.78277560803181e-220,1.18328624007228,0.824,0.18,1.75128545624154e-215
"RPL3B",1.18708174873957e-217,1.17243809585861,0.853,0.196,2.36704100698671e-213
"AT5G26800",1.43148841080973e-217,1.12721340585411,0.964,0.399,2.8543878911546e-213
"HSP70-9",2.89478881521139e-216,1.18064697621656,0.863,0.305,5.77220889753152e-212
"AT2G11910",2.09104442106436e-214,1.43416939888429,0.827,0.222,4.16954257560234e-210
"AT5G18790",5.69124121958248e-211,1.08128951062528,0.91,0.217,1.13483349918475e-206
"RPL26B",5.11767020622929e-210,1.46020145908231,0.964,0.383,1.02046343912212e-205
"DECOY",1.58237416183718e-209,1.15383455759697,0.878,0.22,3.15525407870334e-205
"AT5G59410",1.03290606798065e-207,0.959662778322784,0.788,0.229,2.05961469955342e-203
"RPL13AC",2.4814915984596e-206,1.42153919637296,0.953,0.245,4.94809424732843e-202
"HDT4",4.446660864778e-206,1.14812371907425,0.532,0.123,8.86664176436733e-202
"RPL36A",2.61770836217701e-203,1.56197239213915,0.691,0.118,5.21971047418097e-199
"HSP60-2",1.39071766991139e-202,0.958630225560636,0.77,0.105,2.77309103380331e-198
"AT2G35605",3.98791400338636e-201,1.16424544256564,0.737,0.249,7.9519005227524e-197
"RPS29A",1.1536538651004e-200,1.16563109044174,0.917,0.277,2.30038580701019e-196
"AT4G17520",1.24089593554827e-200,1.23645290964341,0.892,0.335,2.47434649548326e-196
"RPS2A",2.24366445663178e-200,1.34758915174269,0.928,0.262,4.47386692652377e-196
"AT5G57120",2.73584788603253e-199,0.933612954749804,0.817,0.374,5.45528068474887e-195
"AT2G21290",4.51691395374024e-199,0.930835220511041,0.95,0.395,9.00672642375804e-195
"RPS27AA",1.42951922685451e-198,1.29411524345689,0.676,0.08,2.85046133834789e-194
"AT5G51220",2.35708129267392e-197,0.812856313023674,0.849,0.188,4.7000200975918e-193
"AT4G39300",1.79732366722396e-196,1.20264856393048,0.878,0.149,3.58386339244458e-192
"AT3G01790",1.27098641898248e-195,1.08712128474812,0.863,0.205,2.53434691945106e-191
"PHB1",1.54407559685736e-195,0.844919098790939,0.705,0.124,3.07888674013357e-191
"AT1G20220",2.05953673969598e-195,1.07124768242394,0.806,0.303,4.10671625895379e-191
"HDT1",2.91284976459241e-195,1.57732256911204,0.583,0.065,5.80822243059726e-191
"AT2G20060",3.30467385010477e-195,1.14125063118161,0.928,0.265,6.58951965710891e-191
"AT5G45590",1.86739204869784e-194,0.887693966418506,0.892,0.255,3.72357974510348e-190
"NUCL1",8.63561397890682e-194,1.65703770226379,0.568,0.215,1.72194142739402e-189
"AT5G09270",1.39084419163714e-193,0.784460787992252,0.662,0.119,2.77334331812446e-189
"AT5G09770",1.30031676847045e-192,1.13682709908543,0.903,0.276,2.59283163633008e-188
"AT5G64670",1.7672081483535e-192,0.907239175134272,0.888,0.225,3.52381304781687e-188
"NRP1",2.02178516135591e-191,1.45327915691436,0.719,0.163,4.03143961174368e-187
"AT5G44710",2.04417424951646e-191,1.07310913188188,0.978,0.366,4.07608345353582e-187
"AT5G56940",9.1215577258681e-191,1.05800747479998,0.986,0.37,1.8188386105381e-186
"OST1A",2.38380397159399e-189,1.04641758115981,0.874,0.235,4.75330511935842e-185
"AT3G49080",3.07828095547028e-189,0.883963124133452,0.831,0.147,6.13809222520773e-185
"AT5G65650",4.25080568436401e-189,0.878690271597294,0.921,0.296,8.47610653462184e-185
"RPL21M",1.11357867203305e-188,0.993056132516051,0.694,0.132,2.22047587203391e-184
"AT1G60770",1.51189895384112e-188,0.795870481981514,0.665,0.103,3.01472651395918e-184
"AT5G02050",3.5385267605461e-188,1.08693619266373,0.529,0.085,7.05582236052893e-184
"RPS2D",4.82060832331809e-188,1.10375967598937,0.701,0.107,9.61229299669626e-184
"CCT4",2.397844141833e-187,1.14576952695156,0.968,0.382,4.781301218815e-183
"MORF6",2.51979453812459e-187,1.13098273589302,0.766,0.195,5.02447030902044e-183
"GSTU14",6.70247134834096e-187,1.87171211546895,0.719,0.099,1.33647278685919e-182
"ECT3",7.5793564708496e-186,1.06672027882164,0.788,0.16,1.51132368028741e-181
"RPL28C",9.70538311381781e-186,1.70548407422083,0.946,0.336,1.93525339289527e-181
"RPS28A",1.63378807899412e-185,1.16063494101958,0.842,0.181,3.25777342951427e-181
"NFD6",4.93664974251541e-185,1.00211223549103,0.871,0.236,9.84367958657573e-181
"RPP3A",6.74229432590607e-185,1.2790050650661,0.885,0.26,1.34441348858567e-180
"CCT6B",6.6345836075294e-184,1.09530605217488,0.957,0.311,1.32293597134136e-179
"AT5G25210",1.85319221170899e-183,0.789086930455535,0.759,0.153,3.69526527014772e-179
"CCT8",1.79296158757862e-182,1.14899335070366,0.924,0.336,3.57516540563177e-178
"AT3G05810",3.71099202122495e-179,0.85338489374168,0.896,0.27,7.39971809032256e-175
"AT1G64880",6.30783910054034e-178,0.904618741152358,0.759,0.143,1.25778311664774e-173
"AT1G13730",9.92186921029297e-178,0.93444779372553,0.727,0.177,1.97842072053242e-173
"AT1G52930",2.63383231389115e-176,1.34452855318354,0.565,0.096,5.25186163389896e-172
"NAP1;1",3.57359426265838e-176,1.34276722844484,0.842,0.237,7.1257469597408e-172
"AT3G06320",1.06303421938295e-175,0.87356718884233,0.802,0.152,2.1196902334496e-171
"AT3G52760",2.66900604183373e-174,0.838276915774523,0.809,0.248,5.32199804741646e-170
"AT5G62440",2.87876093758531e-174,0.868369905557877,0.522,0.183,5.74024930954511e-170
"AT5G27820",3.3153874562444e-174,0.83847927781955,0.853,0.22,6.61088258775133e-170
"AT4G35850",3.24925993337396e-173,0.903291596689502,0.824,0.168,6.47902430714768e-169
"MORF5",6.40512920879427e-173,1.0845786993876,0.752,0.207,1.27718276423358e-168
"HLP",3.03020389889472e-172,0.979930756379494,0.885,0.209,6.04222657439606e-168
"AT2G31060",3.76675044638724e-172,0.674263041271946,0.694,0.077,7.51090039009617e-168
"AT5G66860",4.8717364828603e-172,0.962088024280242,0.755,0.145,9.71424254682343e-168
"AT1G09580",7.08865215320991e-172,0.936790685425839,0.906,0.311,1.41347723935006e-167
"AT1G42480",2.55693908837089e-171,0.982600036322431,0.903,0.368,5.09853654221156e-167
"AT4G30330",3.17205205922831e-171,0.899209028721465,0.813,0.16,6.32507180610125e-167
"AT1G16870",1.01794380613185e-170,0.798190934418712,0.881,0.242,2.02977994942691e-166
"AT1G14060",1.36144056715564e-170,0.845763553892247,0.55,0.08,2.71471249090834e-166
"PMRT15",2.00169439053378e-170,0.76207575824994,0.514,0.068,3.99137861472436e-166
"RPL13AD",5.05523322464633e-170,1.4598860472929,0.867,0.291,1.00801350499448e-165
"RPL37A",6.14367279355667e-170,0.940228067684229,0.514,0.081,1.2250483550352e-165
"RABA5B",7.71359872321784e-170,0.996093782449325,0.892,0.139,1.53809158540964e-165
"AT4G28360",2.0077780026219e-169,0.949478019013554,0.863,0.282,4.00350933722807e-165
"BHLH12",2.81747445987371e-169,0.591752453360391,0.511,0.015,5.61804407298818e-165
"AT3G13230",9.29145351256457e-169,0.90872172781364,0.525,0.129,1.85271583040538e-164
"MED36A",1.34840016765485e-168,1.87718314656883,0.453,0.046,2.68870993430377e-164
"RPS25D",2.06735914841059e-168,1.10478263428146,0.871,0.283,4.12231414193072e-164
"DAPB2",2.59017496311329e-168,0.754828091052989,0.647,0.09,5.16480887644791e-164
"AT4G25315",2.75175121139753e-168,0.768341538123744,0.86,0.201,5.48699191552668e-164
"AT1G30880",7.57923701186928e-168,0.918384626559679,0.827,0.344,1.51129986016674e-163
"PYRE-F",1.0904471679362e-167,1.10403701503447,0.896,0.264,2.17435165286478e-163
"HDT2",1.6448693031295e-167,1.53936312079784,0.921,0.359,3.27986939044023e-163
"NOP5-2",1.90515191710247e-167,1.36416202762798,0.536,0.096,3.79887292270232e-163
"SNRNP-G",4.23869516092264e-166,1.09416171416771,0.921,0.367,8.45195815087973e-162
"NRP2",6.1430711685038e-166,0.923584033400259,0.773,0.259,1.22492839099966e-161
"AT3G15357",8.17670319224189e-166,0.989447317980788,0.435,0.034,1.63043461653303e-161
"DHAD",3.58045463324391e-165,0.97803450821269,0.763,0.149,7.13942653868836e-161
"AT4G22214",1.13776708387185e-164,2.10514673376934,0.788,0.343,2.26870756524048e-160
"KAN4",8.45700172138608e-164,1.00119774876101,0.806,0.114,1.68632614324438e-159
"PHB6",1.04402200134999e-163,0.839296109508957,0.888,0.324,2.08177987069188e-159
"AT5G67220",1.08376092274167e-163,0.789073696768976,0.899,0.354,2.16101927994689e-159
"AT5G51960",1.12364791063614e-163,0.774720174456099,0.871,0.274,2.24055393380846e-159
"CBF5",5.26097065750737e-163,1.34559314936301,0.439,0.045,1.04903754910697e-158
"AT5G53045",1.08741493919391e-162,0.801398070138043,0.86,0.309,2.16830538875265e-158
"RPL19C",1.17770603220805e-162,1.15283413239513,0.942,0.368,2.34834582822285e-158
"AT5G14520",6.1660181741216e-162,1.02714257002494,0.529,0.128,1.22950402391985e-157
"PHB4",1.37196249601849e-161,0.753369580761026,0.583,0.098,2.73569321706086e-157
"NOP10",2.86505225314626e-161,1.4802799950093,0.55,0.124,5.71291419277365e-157
"AT1G17510",5.32002629883099e-161,0.722744010168945,0.827,0.184,1.0608132439869e-156
"AT5G52370",6.80414906972015e-161,0.902492273175192,0.885,0.325,1.3567473245022e-156
"AT5G40080",2.35439255006233e-160,0.772894156511671,0.788,0.171,4.69465874482429e-156
"AT1G55205",2.60688613798274e-160,0.813617791894885,0.554,0.076,5.19813095913759e-156
"AT3G27230",2.6690005956459e-160,1.03254864261399,0.874,0.209,5.32198718771792e-156
"NOP5-1",9.8569744620103e-160,1.49567483089271,0.504,0.083,1.96548070772485e-155
"AT3G13674",2.35633691771318e-159,0.665459130644909,0.629,0.069,4.69853581392008e-155
"MEFG2",3.41929892380017e-159,0.648806741218358,0.673,0.095,6.81808205405754e-155
"MTSSB",1.80263067505641e-158,0.676689684391655,0.576,0.114,3.59444556606247e-154
"AT4G23620",3.96628892013896e-158,0.854607512309607,0.755,0.14,7.90878010675708e-154
"ARP2",2.30390404510751e-157,0.955928919694949,0.86,0.196,4.59398466594437e-153
"TIM21",3.71142093167051e-157,0.759387986765342,0.77,0.175,7.400573337751e-153
"CNX1.1",2.46025484538757e-156,1.18104423808277,0.95,0.39,4.90574816170282e-152
"RH7",1.50422814862867e-155,1.22809521064469,0.597,0.232,2.99943092836557e-151
"AT5G64650",2.76607573733078e-155,0.768465534676991,0.827,0.233,5.51555502023757e-151
"AT5G53070",1.6139177318079e-154,0.787718493391568,0.716,0.149,3.21815195722496e-150
"AT1G55890",2.82614969625428e-154,0.78391903009758,0.701,0.153,5.63534249433102e-150
"AT1G62810",3.25325236900674e-154,0.828002344121647,0.698,0.081,6.48698522379944e-150
"AT2G24400",1.42687423690841e-153,0.692121899089469,0.554,0.036,2.84518722839537e-149
"SMB.1",7.9693853969408e-153,0.944522076904855,0.935,0.376,1.58909544814999e-148
"RPL39B",5.48905303270852e-152,0.899425634214011,0.914,0.38,1.09451717472208e-147
"AT3G02650",1.6913544573415e-151,0.639067196058899,0.647,0.096,3.37256078793894e-147
"AT1G08580",2.66443315999897e-151,0.920161549249858,0.619,0.15,5.31287972103795e-147
"NOP56",1.95914685085081e-150,1.24809057913488,0.482,0.069,3.90653882059652e-146
"AT3G23620",3.31154446547671e-150,0.90533050664863,0.558,0.127,6.60321966416057e-146
"AT2G31410",5.49166361887517e-150,0.817402163633829,0.629,0.127,1.09503772560371e-145
"AT4G28450",7.2609868878562e-150,0.748295177716113,0.428,0.059,1.44784078543853e-145
"AT2G40360",1.57189711016705e-148,0.908370378041331,0.543,0.123,3.1343628376731e-144
"CYB",1.68004499605482e-148,0.987927912212596,0.914,0.374,3.35000972213331e-144
"PSAT2",1.71152392389712e-148,0.958523962919809,0.845,0.217,3.41277870425086e-144
"AT4G00090",1.78445912611994e-148,0.76545648658574,0.914,0.392,3.55821149748317e-144
"AT1G25260",2.11505655994589e-148,1.45570337501553,0.773,0.263,4.21742278053211e-144
"AT5G07340",4.79280276277115e-147,0.723558724029951,0.669,0.085,9.55684870896567e-143
"IMP4",7.31149740797665e-147,0.902858950938199,0.547,0.122,1.45791258315054e-142
"CPI1",6.72735435076234e-146,0.956032928580918,0.849,0.185,1.34143445754201e-141
"AT3G61270",7.08963013099643e-146,0.862529004033214,0.799,0.238,1.41367224812069e-141
"AT5G25757",1.10236702369316e-145,0.698855870535823,0.694,0.125,2.19811984524415e-141
"AT2G42710",2.14822672134315e-145,0.699677727009395,0.629,0.108,4.28356408235824e-141
"AT3G02220",2.33404519932099e-145,0.837675399645901,0.831,0.286,4.65408612744605e-141
"AT4G24830",2.58840282312446e-145,0.82630607792117,0.698,0.192,5.16127522931017e-141
"AT3G19508",3.9129452316614e-145,0.693483966245129,0.68,0.097,7.80241279193284e-141
"AT1G54770",1.78116878087607e-144,0.728117589933554,0.705,0.162,3.55165054906689e-140
"AT4G05400",2.07881619128126e-144,0.63531136822935,0.54,0.085,4.14515948541483e-140
"TOM20-3",8.3341647620968e-144,0.750175318722389,0.835,0.27,1.6618324535621e-139
"AT1G52670",1.68762797933301e-143,0.931510134284902,0.939,0.366,3.36513019079003e-139
"EBP1",4.44213308594689e-143,1.13125684024599,0.86,0.378,8.85761337337809e-139
"AT4G37660",7.98267316041129e-143,0.63347140260401,0.644,0.133,1.59174502818601e-138
"AT2G41650",9.40852578708923e-143,1.04748952991341,0.676,0.202,1.87606004194559e-138
"AT1G50920",1.59511872459997e-142,1.0559710467762,0.665,0.206,3.18066673685234e-138
"RPS16B",2.72038375790784e-142,0.837646771110428,0.831,0.208,5.42444521326823e-138
"FKBP53",3.55965893488809e-142,0.985390211182668,0.547,0.176,7.09795991616686e-138
"AT3G22660",6.61001523592936e-142,0.994027172689268,0.511,0.084,1.31803703804431e-137
"HSP60-3A",1.47073684269871e-141,0.675170672119156,0.637,0.115,2.93264926434122e-137
"LA1",1.63398363167705e-141,0.905549949485713,0.687,0.303,3.25816336156404e-137
"TIM22-1",2.01797947258155e-141,0.523388514253632,0.486,0.036,4.02385106832761e-137
"AT5G20950",1.0388860973392e-140,0.962968468873696,0.932,0.275,2.07153887809437e-136
"EDA14",1.29231801462697e-140,0.84711016959419,0.741,0.22,2.57688212116619e-136
"AT4G15770",6.12524354872493e-140,0.885385897858812,0.432,0.097,1.22137356361575e-135
"AT5G08180",1.01051235208011e-139,1.53969438318549,0.669,0.186,2.01496163004774e-135
"TIM13",1.25719579781874e-139,0.97974998084492,0.82,0.289,2.50684842085057e-135
"AT4G23760",1.53636488213911e-139,0.81588155559931,0.935,0.391,3.06351157498538e-135
"AT2G18840",2.35537301838458e-139,0.807171856350306,0.867,0.338,4.69661379865886e-135
"AT4G27380",5.87501157689766e-139,0.686302658234277,0.665,0.167,1.17147730843339e-134
"OXA1",7.90736817956549e-139,0.712517449275612,0.86,0.299,1.57672921500536e-134
"AT2G40290",1.22831813432734e-138,0.777580876864377,0.924,0.397,2.44926635984872e-134
"AT1G63660",1.42320948051714e-138,0.902111429186304,0.568,0.089,2.83787970415118e-134
"LSM3A",1.47666485556177e-138,0.778790530650161,0.91,0.394,2.94446972199017e-134
"FAX4",2.34361001632944e-138,0.709738074207149,0.748,0.137,4.67315837256091e-134
"PDIL1-2",1.06879045293936e-137,0.933663636445582,0.831,0.263,2.13116816316108e-133
"AT3G18240/MIE15-3",7.73817585240558e-137,0.602932459675249,0.558,0.074,1.54299226496967e-132
"TIM14-1",9.42577213912046e-137,0.746742700470824,0.91,0.333,1.87949896454062e-132
"LYSA1",1.14248262549178e-136,0.710213818122775,0.594,0.1,2.27811035523061e-132
"AT3G52390",1.31293056222988e-136,0.60222968210164,0.644,0.123,2.61798354108639e-132
"RH51",1.61079553462794e-136,0.784080490412814,0.414,0.042,3.21192629604811e-132
"AT4G15640",1.78192227405618e-136,0.735756646596064,0.709,0.115,3.55315301446801e-132
"AT1G12650",1.94471837329362e-136,0.83099133894414,0.856,0.293,3.87776843634747e-132
"AT4G15520",5.06464596943444e-136,0.690946477679012,0.831,0.241,1.00989040630523e-131
"AT1G70350",6.4702675094701e-136,0.726745087222217,0.827,0.304,1.29017134138834e-131
"AT5G24840",9.85256263033248e-135,0.62120157586044,0.522,0.116,1.9646009884883e-130
"RRP41",1.07997147496693e-134,0.744841108435,0.608,0.141,2.15346312108407e-130
"GLL22",2.51142727952639e-134,1.65423664554741,0.91,0.353,5.00778599537561e-130
"AT1G35320",2.78209387599958e-134,0.904669195283039,0.824,0.194,5.54749518874316e-130
"AT5G15750",3.63071570398713e-134,0.917209219882336,0.522,0.157,7.23964711375034e-130
"AT2G43780",6.31608467850302e-134,0.933294232664873,0.878,0.264,1.2594272848935e-129
"AIP3",2.28520323215892e-133,0.760579902437327,0.899,0.351,4.55669524492489e-129
"AT5G10745",3.63299133959831e-133,0.687724340325296,0.727,0.134,7.24418473115903e-129
"AT2G44860",4.66245270761475e-133,1.26750310102151,0.788,0.341,9.29693069898381e-129
"PPR336",5.61439359866154e-133,0.764387952833456,0.568,0.081,1.11951008357311e-128
"PAB8",1.26576947257531e-132,0.954627537040071,0.914,0.388,2.52394432831517e-128
"ZEU1",1.95798437462251e-132,0.774332197871706,0.665,0.222,3.90422084299729e-128
"BHLH2",3.22145241459538e-132,0.406066501052155,0.41,0.008,6.42357611470319e-128
"OXA1L",3.29076089051035e-132,0.683816857759069,0.86,0.328,6.56177721567763e-128
"RPL7A",3.52315589419853e-132,1.0095461641665,0.712,0.28,7.02517285303186e-128
"AT1G02870",7.55867181077311e-132,0.882336758700907,0.514,0.204,1.50719915906816e-127
"AT1G64490",1.74327115409544e-131,0.694451155950855,0.637,0.129,3.4760826812663e-127
"PRE6",6.20780609861182e-131,1.25483157836627,0.795,0.225,1.2378365360632e-126
"MED36B",6.65350239618305e-131,1.59608854862777,0.748,0.222,1.3267083777989e-126
"AT3G07590",1.36050768119355e-130,0.831677342768508,0.576,0.134,2.71285231629994e-126
"AT5G55140",1.50785352848644e-130,0.808979627836781,0.842,0.299,3.00665993580196e-126
"H2AV",2.94907726883803e-130,1.34363815264089,0.853,0.216,5.88046007406303e-126
"AT1G28395",5.57333011706741e-130,0.708418078870163,0.547,0.071,1.11132202534324e-125
"AT1G48610",1.1472016441526e-129,0.735817015458334,0.921,0.28,2.28752007844029e-125
"AT2G39795",1.26089240910925e-129,0.580421444393775,0.471,0.083,2.51421946376385e-125
"AT4G16141",7.32659861028059e-129,1.07305338648225,0.46,0.098,1.46092376288995e-124
"OLI2",2.25312433925329e-128,0.483178016291257,0.327,0.047,4.49272993247105e-124
"AT5G62270",3.98787631335948e-128,0.616362244396938,0.705,0.151,7.9518253688388e-124
"AT5G27990",6.19311941732486e-128,0.87469721678685,0.608,0.183,1.23490801181458e-123
"AT3G55605",6.36256388900597e-128,0.600880233748497,0.442,0.062,1.26869523946779e-123
"RPN2",2.12886183475314e-127,0.83365451097613,0.91,0.379,4.24495049849775e-123
"AT5G11750",4.01977036255002e-127,0.724224776670529,0.647,0.133,8.01542210292475e-123
"TOM20-2",5.70298713977157e-127,0.743021310098199,0.817,0.251,1.13717563567045e-122
"AT3G11070",1.84786736623967e-126,0.643966520785208,0.784,0.195,3.6846475282819e-122
"AGP31",1.87796034285405e-126,0.540895571147443,0.906,0.25,3.74465292365097e-122
"JAL20",4.9429069310264e-126,1.16287904117921,0.932,0.316,9.85615642046665e-122
"MED37A",7.13293828133453e-126,0.936617965662569,0.871,0.365,1.42230789329811e-121
"AT4G34412",9.99798725237185e-126,0.701324674149177,0.752,0.188,1.99359865812295e-121
"AT1G11240",1.59276289870516e-125,0.606517046713551,0.687,0.205,3.1759692200181e-121
"S1FA1",7.14899897343013e-125,1.02797050061668,0.82,0.322,1.42551039530197e-120
"AT5G04600",1.04150492757337e-124,1.05193905242187,0.748,0.378,2.0767608255813e-120
"AT1G44835",2.94558118067518e-124,0.685377978751973,0.906,0.374,5.87348887426631e-120
"AT5G14150",4.39734815778463e-124,0.75129139795585,0.766,0.187,8.76831222662256e-120
"NUG2",1.78735745906459e-123,0.786593202741812,0.716,0.206,3.56399077337478e-119
"AT2G25355",1.02426625974632e-122,0.458241373848619,0.367,0.053,2.04238692193415e-118
"AT3G60440",2.77623934788612e-122,0.810983469179014,0.827,0.351,5.53582125968493e-118
"GATA12",2.81611463774376e-122,0.857001315889772,0.698,0.118,5.61533258766107e-118
"SEH1",7.63703643063039e-122,0.630854674051724,0.82,0.25,1.5228250642677e-117
"AT5G15550",7.66766624075396e-122,0.659416266294402,0.428,0.084,1.52893264840634e-117
"FER2",8.6111081058738e-122,0.549597325166419,0.522,0.07,1.71705495631124e-117
"XYL1",4.15873892835565e-121,1.01560963960088,0.755,0.139,8.29252542314117e-117
"PMD1",7.32724063090832e-121,0.525881238158936,0.511,0.076,1.46105178180312e-116
"Hsp89.1",9.3865280193367e-121,0.572395526342938,0.424,0.094,1.87167368705574e-116
"AT5G27395",1.50410730660747e-119,0.65413015549694,0.691,0.212,2.9991899693753e-115
"PRMT12",1.93398960969458e-119,0.440663734966714,0.291,0.018,3.85637528173099e-115
"LPLAT2",3.31293619996894e-119,0.676738897233991,0.795,0.199,6.60599478273807e-115
"UBC20",6.60080974758359e-119,1.12626406093666,0.77,0.185,1.31620146366817e-114
"AT2G04170",7.90073873330416e-119,1.10772402024125,0.921,0.315,1.57540730342085e-114
"CB5LP",1.13367798189056e-118,0.654380679657889,0.701,0.147,2.26055389588977e-114
"AT2G27330",3.92901911933543e-118,0.70208244993761,0.899,0.304,7.83446412395485e-114
"CCT1.1",4.83899852401363e-118,0.844745985791994,0.939,0.398,9.64896305688318e-114
"AT5G45920",6.40997515616124e-118,0.794016926145115,0.712,0.118,1.27814904613855e-113
"RPL35C",3.49385672490928e-117,0.730506977116264,0.745,0.226,6.9667503094691e-113
"AT5G08420",3.97171001195406e-117,0.753965987247473,0.647,0.225,7.9195897638364e-113
"GFA2",8.11516101486694e-117,0.525742415212093,0.475,0.085,1.61816310636447e-112
"AT4G27490",1.82266650312444e-116,0.568982967363763,0.471,0.074,3.63439700723013e-112
"PRMT10",3.91924928647774e-116,0.883309175116764,0.615,0.127,7.81498307723661e-112
"AT1G23280",1.17303323616817e-115,0.622995730555405,0.439,0.083,2.33902827291933e-111
"WHY2",1.20750837466599e-115,0.826999712845306,0.727,0.209,2.40777169908398e-111
"AT4G34360",3.08266271111121e-115,0.477261552424955,0.446,0.05,6.14682944595576e-111
