"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT3G45730",4.12209171335276e-220,1.21686542356275,0.753,0.206,8.21945087642541e-216
"GPAT3",1.48070611620558e-219,1.12339024708313,0.676,0.154,2.95252799571393e-215
"AT4G20000",1.5453355977698e-218,0.939764108977412,0.459,0.03,3.08139918195299e-214
"CYP705A12",1.442676999932e-216,0.864402669467686,0.673,0.151,2.87669793786441e-212
"AT1G71140",2.72958151727323e-214,0.823463618586254,0.501,0.058,5.44278554544283e-210
"PME25",3.83351908458009e-214,0.920440552589416,0.682,0.152,7.64403705465269e-210
"AT4G11610",1.50168538863699e-211,0.703560745463914,0.514,0.064,2.99436066494217e-207
"ARF16",1.64979003313353e-210,0.784045772569872,0.584,0.105,3.28968132606827e-206
"AT4G21902",2.21610992468592e-209,0.857921434903923,0.49,0.062,4.41892318982373e-205
"AT3G09950",3.31552473845507e-209,0.829249591376287,0.528,0.113,6.6111563284794e-205
"GATA2",8.66653562430869e-209,0.866945426749667,0.697,0.145,1.72810720348715e-204
"LTP5",2.51526665820895e-207,0.997054621565883,0.384,0.012,5.01544171646864e-203
"GRXC1",5.36750070543221e-207,0.810698025428559,0.706,0.313,1.07027964066318e-202
"APS1.1",1.72340600280884e-205,0.679739524023514,0.518,0.118,3.43647156960083e-201
"COPT1",1.25735839840309e-201,1.13624956967287,0.814,0.278,2.50717264641576e-197
"AT3G47800",2.06881625855099e-201,1.01065110284279,0.628,0.142,4.12521961955068e-197
"LHT1",4.2447054108939e-199,1.0033673565697,0.833,0.324,8.46394258932244e-195
"AT5G60700",1.49343237373948e-192,0.527619273737834,0.462,0.176,2.97790415323652e-188
"GT7",8.98760740146986e-192,0.62887999821669,0.586,0.263,1.79212891585309e-187
"AT1G61900",2.57198934059291e-191,0.666686000187071,0.602,0.25,5.12854674514226e-187
"MLO4",2.45885276530643e-186,0.766406266648353,0.708,0.229,4.90295241402102e-182
"PDR13",1.09760015330487e-185,0.541038283348598,0.39,0.028,2.18861470568992e-181
"At17.1",1.81847944827633e-185,0.9635810596032,0.693,0.234,3.626048019863e-181
"AT1G75710",1.14776928326496e-184,0.800967809908859,0.567,0.128,2.28865195083033e-180
"AT5G23700",4.10319984600015e-184,0.639767270087694,0.486,0.066,8.1817804929243e-180
"CLE13",2.65671121961101e-183,0.969599803071679,0.708,0.191,5.29748217190435e-179
"LBD36",4.6165923008222e-183,0.625446575935458,0.494,0.104,9.20548504783946e-179
"AT1G14820",4.78471523820953e-183,0.616570044454792,0.504,0.131,9.5407221849898e-179
"AT5G57500",4.20289772246917e-182,0.626875270658965,0.475,0.052,8.38057805860352e-178
"ATTI4",2.7431674329155e-181,1.31896830759988,0.791,0.278,5.4698758612335e-177
"UGE1",3.40639947644633e-180,0.890601345398383,0.668,0.159,6.79236055603397e-176
"YSL7",6.10290687503893e-180,0.604793658473096,0.494,0.08,1.21691963088276e-175
"DPE2",1.56571779101844e-179,0.568470399652047,0.474,0.108,3.12204127529076e-175
"AT5G50180",5.08933180999385e-179,0.753296362076431,0.695,0.27,1.01481276291277e-174
"AT4G22235",5.67779531114776e-179,0.874011686227821,0.743,0.224,1.13215238504286e-174
"PME33",1.047994054445e-178,0.385462550229543,0.406,0.048,2.08970014456333e-174
"CER3",1.43148210828452e-178,0.570210238713477,0.376,0.048,2.85437532391934e-174
"AT5G15940",1.92698291638332e-178,0.657428869386605,0.377,0.036,3.84240393526835e-174
"JAL32",9.43256099648268e-177,1.89612867515673,0.353,0.152,1.88085266269865e-172
"UGT85A1",1.15980649745916e-176,1.06158974294945,0.838,0.348,2.31265415593356e-172
"AT2G19460",2.11108438903048e-176,1.04559883520211,0.854,0.366,4.20950227172677e-172
"AT3G14190",3.31327218062421e-176,0.338343581344329,0.104,0.117,6.60666472816468e-172
"AT3G19200",7.93425767480399e-176,1.51662405187605,0.687,0.219,1.58209098035592e-171
"UGT72E1",2.25491172499751e-175,0.4400739201349,0.334,0.022,4.49629397964504e-171
"AT1G15385",3.23450016833087e-175,1.14566112075236,0.613,0.145,6.44959333565176e-171
"AT1G06330",2.68390704956139e-174,0.526549700350257,0.34,0.014,5.35171065682542e-170
"APK2A",6.43707302330608e-173,0.787121072707178,0.74,0.307,1.28355236084723e-168
"AT1G26930",1.86600211034737e-172,0.550657048514174,0.518,0.26,3.72080820803266e-168
"AT5PTASE11",1.51835721257695e-171,1.25927659560581,0.563,0.151,3.02760428187844e-167
"AT5G41810",7.47945987863468e-171,0.870581066834603,0.851,0.369,1.49140429979975e-166
"SCPL28",6.70360581614723e-170,0.488991177334454,0.31,0.009,1.33669899973976e-165
"FAO3",9.11513236530715e-170,0.478440386900702,0.401,0.035,1.81755739364224e-165
"LTPG2",1.63048786022185e-169,1.01934783222999,0.541,0.087,3.25119279328238e-165
"UBC20",8.85143230860479e-169,0.968767138355787,0.241,0.204,1.7649756023358e-164
"AT4G03420",1.273534772189e-167,0.626887707672461,0.404,0.057,2.53942833574488e-163
"AT1G07175",3.70355412211253e-165,0.61774732283285,0.318,0.035,7.38488691949238e-161
"MRN1",3.52818944305301e-163,1.07783191822705,0.604,0.144,7.0352097494477e-159
"AT1G48330",2.19686816451366e-162,0.899445062258531,0.759,0.331,4.38055512004024e-158
"TRN2",9.9387748632914e-161,0.402424326374778,0.888,0.384,1.9817917077403e-156
"AT3G48460",4.10794761558486e-155,0.778923935694111,0.456,0.061,8.1912475454762e-151
"CYP86A2",1.17158608133157e-154,0.462524553361988,0.334,0.057,2.33614264617515e-150
"AT3G44450",1.2762147214182e-154,0.490649188290168,0.315,0.021,2.5447721545079e-150
"ENDO3",5.97602794626866e-154,0.586384003528371,0.433,0.068,1.19161997248597e-149
"ERF055",9.14859000792924e-153,0.936797628012316,0.443,0.058,1.82422884758109e-148
"LOL1",1.7145718645792e-151,0.625062353140073,0.268,0.006,3.41885629797092e-147
"AT3G19430",5.13885332590172e-151,1.65412100520936,0.297,0.025,1.0246873531848e-146
"DOF1.2",1.68629896709002e-149,0.567236938737188,0.324,0.016,3.3624801403775e-145
"AT3G01516",2.10241291076541e-147,0.592865200806819,0.514,0.143,4.19221134406623e-143
"AT1G76520",4.84009723440921e-147,0.757761711424782,0.379,0.1,9.65115388541197e-143
"AGP30",7.55948995353794e-146,1.46223975581473,0.607,0.185,1.50736229673547e-141
"SCPL34",5.36227622097212e-145,0.777139411851019,0.535,0.34,1.06923787846184e-140
"MO1",2.4401695614762e-143,0.96364219758759,0.75,0.321,4.86569810558354e-139
"AT2G15830",1.50475994915907e-142,1.12692095173236,0.828,0.392,3.00049133862318e-138
"AT2G34020",3.2115150466451e-142,0.615893307552477,0.49,0.08,6.40376100301032e-138
"GONST3",6.22438517228536e-142,0.532765472317404,0.453,0.194,1.2411424033537e-137
"SOT12",3.96197853895693e-141,0.753112689821833,0.628,0.221,7.90018520668011e-137
"AT1G17285",4.10453259578536e-139,0.823684038799307,0.607,0.162,8.18443799599601e-135
"AT2G27430",5.4039777173383e-139,0.708297059080244,0.579,0.184,1.07755315683726e-134
"VPS2.2",2.87980075695609e-138,0.590280016728684,0.316,0.129,5.74232270937044e-134
"AT3G06035",2.98825047560375e-138,0.895376202478677,0.705,0.325,5.95857144835389e-134
"DELTA-OAT",2.01576831246066e-137,0.390819836880015,0.395,0.265,4.01944201504655e-133
"AT4G31320",3.90302045897063e-136,0.890525415314135,0.57,0.245,7.78262279518743e-132
"AT5G53500",5.43825251899332e-136,0.670838586543212,0.478,0.167,1.08438755228727e-131
"ATL18",9.13353263369322e-136,0.892294805957171,0.384,0.102,1.82122640715843e-131
"XYP11",1.08394922151231e-135,0.674660972513601,0.533,0.164,2.16139474769555e-131
"RGLG2",1.83887724149174e-134,0.447676807781946,0.562,0.379,3.66672121953452e-130
"GLPK",3.88821545156733e-133,0.498475634746695,0.589,0.399,7.75310161042525e-129
"AT3G54150",1.41396032068165e-132,0.774492780260056,0.491,0.123,2.81943687943922e-128
"CYCA2-3",1.35945776871914e-131,0.506764993310566,0.398,0.122,2.71075879082597e-127
"AT5G14020",6.05809435158377e-130,0.724668357961219,0.647,0.202,1.2079840137058e-125
"AT5G57060",7.29901216185925e-128,0.269401037869076,0.313,0.239,1.45542302507473e-123
"AT5G01260",2.18627849308125e-127,0.449283932256651,0.408,0.112,4.35943931520401e-123
"AT1G32760",1.06753651342835e-126,0.441729745554815,0.429,0.166,2.12866780777613e-122
"GPAT2",2.8168710407382e-126,0.738698341396373,0.425,0.08,5.61684085523198e-122
"AT3G05390",3.17167662891538e-126,0.627771315322555,0.634,0.189,6.32432319805727e-122
"AT5G47950",1.11736525636677e-125,0.765312473899344,0.615,0.185,2.22802632119534e-121
"HEMB2",7.06791131771676e-125,0.36572618919313,0.244,0.008,1.40934151675272e-120
"AT5G50175",9.3120117230698e-125,0.664796662580767,0.454,0.207,1.85681513758012e-120
"AT1G07280",1.56828282281026e-124,0.483677919745814,0.363,0.048,3.12715594868366e-120
"B'ALPHA",1.9725067334628e-124,0.304064306463624,0.369,0.228,3.93317842652482e-120
"AT5G67140",2.95501091052636e-123,0.462385849530655,0.388,0.098,5.89229175558957e-119
"AT4G22230",6.34832939242227e-122,0.640083811238345,0.568,0.16,1.265856880849e-117
"GPAT8",2.81133677915099e-121,0.343122256685893,0.239,0.012,5.60580553762707e-117
"NDB1",2.89642743672922e-121,0.432496014974706,0.393,0.166,5.77547630883806e-117
"BUB3.1",3.36959751219273e-121,0.280651403867339,0.213,0.099,6.7189774393123e-117
"AT5G36250",3.5483721488055e-121,0.502201272273579,0.456,0.227,7.07545406471818e-117
"ATEXO70E2",4.75973432885136e-121,0.376682991478696,0.287,0.037,9.49091025172961e-117
"AT3G05937",7.55284301710491e-121,0.742285386722336,0.549,0.145,1.50603689761072e-116
"DSP4",6.47552764480029e-119,0.421025961390044,0.323,0.039,1.29122021237318e-114
"LCAT3",7.42996430704303e-119,0.446090721143435,0.515,0.27,1.48153488282438e-114
"AT4G33110",2.97027454565598e-118,0.816717848282384,0.661,0.339,5.92272744403802e-114
"AT1G52680",7.66838619595824e-118,0.38428406661518,0.239,0.009,1.52907620747407e-113
"AT1G70420",1.01710090569765e-117,0.662773301666013,0.488,0.138,2.02809920596111e-113
"ATCTH",4.00264799874041e-116,0.897116463608682,0.727,0.376,7.98128010948837e-112
"AT1G32560",1.43244762954749e-115,0.805511076052745,0.461,0.121,2.85630057331769e-111
"ACO4",3.78878985210393e-114,0.614682146607047,0.1,0.141,7.55484696509523e-110
"WER",4.1110924041979e-113,1.07234864896673,0.583,0.193,8.19751825397062e-109
"AT1G50720",5.45915987276097e-113,0.375101121837418,0.23,0.009,1.08855647862854e-108
"AT1G14220",1.78826427193566e-112,0.730608675671802,0.587,0.172,3.5657989582397e-108
"XYL1",2.64943621677608e-112,0.699048783159,0.506,0.131,5.28297581625151e-108
"AT5G03330",3.28863172493514e-112,0.48823237235996,0.509,0.264,6.55753165952067e-108
"AT4G21910",3.10857969933178e-110,0.58721180409837,0.543,0.205,6.19850792046756e-106
"RSH2.1",3.53516262337828e-110,0.432896374951805,0.446,0.209,7.04911427101628e-106
"AT5G18460",4.08793557459111e-110,0.474146973071839,0.454,0.1,8.15134353573467e-106
"AT2G21550",1.84724145618997e-109,0.315734045458338,0.247,0.023,3.6833994636428e-105
"GDH1.1",5.07993797166285e-109,0.600371956081107,0.49,0.144,1.01293963154957e-104
"AT2G37700",1.93314185312841e-108,0.379977547218586,0.204,0.013,3.85468485513805e-104
"CYP708A2",4.96917313773779e-108,0.501451966361443,0.769,0.351,9.90853123664915e-104
"PUB31",5.08881263677067e-108,0.466164435371019,0.475,0.192,1.01470923977207e-103
"PME11",8.57449171601497e-108,0.877475533903681,0.21,0.013,1.70975364817339e-103
"AHL8",1.59214923319574e-107,0.373788460876442,0.303,0.029,3.1747455709923e-103
"AT1G24095",1.94037489592687e-107,0.348933888849108,0.263,0.108,3.86910754247817e-103
"LSF2",3.03671652200412e-107,0.516911486100729,0.506,0.207,6.05521274487622e-103
"ERF9",8.09090970798578e-107,0.873575263391602,0.485,0.163,1.61332739577237e-102
"MAKR1",2.34802923574945e-106,0.381990443425558,0.302,0.051,4.6819702960844e-102
"PV42A",8.71980673389797e-106,0.541660101845376,0.292,0.027,1.73872946273926e-101
"CYP709B2",1.42107990428982e-104,0.622295457432152,0.302,0.037,2.8336333291539e-100
"AT5G48900",2.21199519376408e-104,0.685032640797671,0.764,0.375,4.41071841636557e-100
"ENGASE1",2.42950931477126e-104,0.365644015645097,0.39,0.159,4.84444157365389e-100
"UGT74E2",4.04138711685854e-104,1.27990411349434,0.502,0.293,8.05852591101592e-100
"AT1G54020",7.81903737020163e-104,0.326844568706709,0.209,0.01,1.5591160516182e-99
"AT1G10530",1.36385497583929e-103,0.520473976207451,0.376,0.121,2.71952682182354e-99
"PEX11A",7.0323284471534e-103,0.292319630657054,0.413,0.336,1.40224629236239e-98
"GRF2.1",3.76956946746609e-102,0.32046213454446,0.289,0.07,7.51652151812739e-98
"ZFP5",2.00387893056894e-101,0.717944976231318,0.416,0.093,3.99573458755446e-97
"CRK5",3.2590739553399e-101,0.380066067045873,0.421,0.226,6.49859346694776e-97
"AT1G78200",6.18685068717098e-101,0.357828597575663,0.371,0.164,1.23365802702189e-96
"CYP707A3",9.15191016279638e-101,0.550359642590588,0.474,0.189,1.8248908864616e-96
"AT5G26220",1.16944051178742e-100,0.755418780291048,0.546,0.159,2.33186438050411e-96
"CRF3",1.44455198710287e-100,0.671063211372473,0.528,0.206,2.88043666228312e-96
"AT5G20400",3.62900796057091e-100,0.519127259151535,0.506,0.243,7.2362418733784e-96
"STP4",4.50412134493044e-100,0.528973630857521,0.469,0.192,8.98121796179129e-96
"PHS2",8.62438171195124e-99,0.358784474937177,0.284,0.062,1.71970171336308e-94
"AT2G21180",9.49007160934054e-99,0.625948201648306,0.652,0.304,1.8923202789025e-94
"AT5G50840",1.27890785458379e-98,0.262160240534562,0.315,0.173,2.55014226204008e-94
"AT5G14550",1.30729426181854e-98,0.514008844170214,0.498,0.181,2.60674475806617e-94
"CYP81D4",1.78075550150431e-98,0.509489642023699,0.608,0.352,3.5508264699996e-94
"NRT3.1",2.67986636484831e-98,0.726379135028575,0.53,0.158,5.34365353150752e-94
"RTFL9",9.0115721531758e-98,0.557732544628371,0.217,0.01,1.79690748734325e-93
"AIL6",3.36878878473596e-97,0.469394043994435,0.377,0.089,6.71736483676351e-93
"AT3G45230",4.49475662548837e-97,0.49260462619037,0.4,0.146,8.96254471122381e-93
"RALFL34",2.43833838338787e-96,0.593875151725831,0.587,0.247,4.86204673647542e-92
"THAS1",3.49265320801771e-96,0.70116042458367,0.788,0.396,6.96435049678732e-92
"AT5G65683",1.16819237504579e-95,0.508042866135989,0.478,0.255,2.32937559584131e-91
"BHLH49",3.07272482139511e-95,0.427841733050178,0.535,0.351,6.12701329386186e-91
"WAG1",5.26230628595914e-95,0.42223475249973,0.283,0.055,1.04930387342025e-90
"UGT71B5",1.42020505402946e-94,0.293416073782267,0.25,0.022,2.83188887773474e-90
"SCPL9",3.4628228461115e-94,0.424832474140108,0.244,0.02,6.90486875514633e-90
"MUB1",4.48634367184025e-94,0.255069737221315,0.374,0.312,8.94576928164945e-90
"AZG2",6.5097109570482e-94,0.293346395552013,0.226,0.021,1.29803636483541e-89
"AT5G14700",8.25912228061403e-94,0.544700207111103,0.408,0.142,1.64686898275444e-89
"AT1G10810",8.39793497152781e-94,0.522534376292225,0.387,0.148,1.67454823332264e-89
"AT3G49630",6.59382014139876e-93,0.468054978524799,0.358,0.06,1.31480773619491e-88
"AT1G30550",7.1567962900545e-93,0.603280786756915,0.474,0.144,1.42706518023687e-88
"BIM2",8.30825933610886e-93,0.368013554806568,0.453,0.261,1.65666691162011e-88
"AT1G56680",8.40922521801443e-93,0.406642238106658,0.274,0.028,1.67679950847208e-88
"AT2G39210",1.27018943381309e-92,0.54305957612847,0.453,0.126,2.5327577310233e-88
"AT1G27100",1.42257106861407e-92,0.565399867816638,0.602,0.381,2.83660671081646e-88
"BHLH128",1.81383896630756e-92,0.330601017534317,0.356,0.158,3.61679489881728e-88
"BHLH47",2.97941437629471e-92,0.412731952834928,0.52,0.313,5.94095226633165e-88
"GATL2",1.21026817441185e-91,0.419119729040821,0.321,0.1,2.41327473977723e-87
"MAN7",1.554108478801e-91,0.336636067695459,0.244,0.029,3.09889230672919e-87
"AT1G73340",1.68091798680027e-91,0.568203055712479,0.502,0.176,3.35175046567974e-87
"IMPA6",2.29323528423627e-90,0.394914397945211,0.188,0.114,4.57271115676713e-86
"BGLU26",3.00414789143166e-90,0.62145212791315,0.66,0.33,5.99027089551472e-86
"DGK7",5.24687071239355e-90,0.392175713679573,0.387,0.125,1.04622602005127e-85
"AT2G40475",6.07744726302043e-90,0.675949843934451,0.538,0.186,1.21184298424627e-85
"PUB18",1.8351335525409e-89,0.431756168413037,0.36,0.1,3.65925630376655e-85
"SDR3A",1.6268895409765e-88,0.433455557613133,0.387,0.156,3.24401774470714e-84
"PROT2",2.9508176318919e-88,0.478754138712173,0.486,0.212,5.88393035799244e-84
"TMN10",5.79215987984354e-88,0.530444201235461,0.531,0.271,1.1549566800408e-83
"FIM1",5.8990183080782e-88,0.364525253156627,0.369,0.122,1.17626425063079e-83
"FKBP17-3",7.17301810620726e-88,0.464415949098537,0.449,0.185,1.43029981037773e-83
"AT3G08990",3.06740027340281e-87,0.546519139704327,0.541,0.34,6.1163961451652e-83
"AT1G67850",9.79174669254948e-87,0.297456651624544,0.23,0.047,1.95247429049437e-82
"LBD6",3.7455061230207e-86,0.393038889556411,0.222,0.018,7.46853920930327e-82
"ATL69",1.45818237386788e-85,0.299901164588475,0.239,0.024,2.90761565349255e-81
"CYP705A25",6.09950815933242e-85,0.457332045734946,0.496,0.231,1.21624192697088e-80
"ENODL16",8.90133299949154e-85,0.415128524504618,0.36,0.074,1.77492580009861e-80
"AT2G01275",3.33103744300938e-84,0.309712838462616,0.249,0.026,6.64208866136071e-80
"AT2G41650",4.35640374611363e-84,0.565582264383183,0.491,0.195,8.68666906975058e-80
"AT5G45920",9.17193381571713e-84,0.489056213899936,0.43,0.114,1.828883602854e-79
"PAP12.1",1.87958269079309e-83,0.513227118395357,0.657,0.372,3.74788788544143e-79
"CYP72C1",2.72771284942724e-83,0.596878230868325,0.746,0.373,5.43905942175791e-79
"AT5G39080",4.92214959033944e-83,0.510012283942012,0.305,0.068,9.81476628313684e-79
"AHB1",8.53496918163756e-83,0.810868097529415,0.549,0.235,1.70187285481853e-78
"AT1G49050",1.00399346131714e-82,0.322912210142835,0.474,0.348,2.00196296186638e-78
"AtAUR2",1.94908738460094e-82,0.665677653628409,0.204,0.079,3.88648024489427e-78
"CHX20",9.44904664123766e-82,0.263568980147441,0.164,0.013,1.88413990026279e-77
"AT2G27389",2.18499153873228e-81,0.626271876105013,0.693,0.325,4.35687312823216e-77
"GATA9",2.56872645041139e-81,0.515418983359806,0.421,0.117,5.12204054212032e-77
"KAT3",1.17245151623772e-80,0.430631431358138,0.465,0.206,2.33786832337802e-76
"AT4G39955",2.55852451748221e-80,0.452410577968343,0.533,0.285,5.10169788785952e-76
"AT3G08680",5.08263429261852e-80,0.365803482779872,0.393,0.214,1.01347727794813e-75
"DRB5",1.07008058796132e-79,0.35943058027482,0.25,0.039,2.13374069239487e-75
"FPS2",2.52027472987279e-79,0.494138341579882,0.591,0.323,5.02542781136635e-75
"AGL17",4.94706915288857e-79,0.303674288235415,0.36,0.223,9.86445589085981e-75
"AT5G39380",5.80976351225922e-79,0.410250089935482,0.451,0.202,1.15846684434449e-74
"CYCD3-1",1.38395277635145e-77,0.317948700080084,0.297,0.072,2.75960183604479e-73
"PMAT1",2.44196510080206e-77,0.68638870795829,0.631,0.339,4.86927841099931e-73
"AT4G25250",7.82034590876671e-77,0.499872476686718,0.416,0.12,1.55937697420808e-72
"AT5G06265",8.50419209405302e-77,0.349264508215418,0.517,0.39,1.69573590355417e-72
"AT5G49100",3.49684030118943e-76,0.396216688159748,0.392,0.163,6.97269956057172e-72
"AT1G32860",7.17622050266015e-76,0.598138915430232,0.636,0.359,1.43093836823043e-71
"AT4G23515",1.01612828914303e-75,0.306632466382536,0.225,0.029,2.0261598085512e-71
"RPL37C",1.9130123224488e-75,0.480474453513938,0.716,0.398,3.8145465709629e-71
