"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"GH3.17",9.04245528721063e-143,0.915935158603636,0.666,0.173,1.8030655842698e-138
"AT1G49730",2.78658880193793e-142,0.52201504222938,0.504,0.061,5.55645807106422e-138
"AT3G23470",7.76132692712757e-142,1.14364236020075,0.777,0.303,1.54760858926924e-137
"AT5G15050",2.51543442442045e-141,0.631815623607091,0.595,0.123,5.01577624229437e-137
"CYP71B7",1.28062648397284e-139,0.521332782992882,0.443,0.031,2.55356920904184e-135
"AT1G70280",1.3541600655113e-139,0.772546898541984,0.604,0.095,2.70019517062953e-135
"ERF003",3.063287109667e-139,0.740192281897867,0.46,0.05,6.10819449667599e-135
"AT5G35740",1.52129377621359e-138,1.0842828366371,0.63,0.155,3.03345978976991e-134
"AT3G28130",9.50746176311127e-137,0.434397407647434,0.413,0.036,1.89578787556439e-132
"ABCC2.1",1.08923469615157e-136,0.671154264671103,0.663,0.318,2.17193398412622e-132
"AT3G61660",1.1809179308388e-136,0.514237891725964,0.384,0.02,2.35475035409257e-132
"BGAL10",6.16624233963245e-136,0.634220588676944,0.592,0.083,1.22954872252271e-131
"AT5G20670",2.78351440095387e-135,0.625017660757677,0.457,0.038,5.55032771550202e-131
"HAT7",2.73646048230104e-134,1.29997362624957,0.818,0.296,5.45650220170828e-130
"NPF6.2",8.11297193019646e-134,1.0927742412446,0.894,0.384,1.61772660288117e-129
"GGR",1.40114635069352e-133,0.613077230810426,0.625,0.204,2.79388582328289e-129
"TET3",1.82538489322315e-133,0.90119512882601,0.944,0.387,3.63981747708697e-129
"MLO11",2.16349643122421e-133,0.7686267352992,0.748,0.283,4.31401188386108e-129
"AT4G39840",7.77343346408218e-132,1.02721352106916,0.862,0.391,1.55002263273799e-127
"AT2G40260",7.42166251461712e-131,0.376865345965201,0.37,0.009,1.47987950541465e-126
"PRE3",3.5270233339663e-130,1.25396068211771,0.815,0.272,7.0328845279288e-126
"CESA2",2.81734853008197e-129,0.82778002953586,0.856,0.396,5.61779296898346e-125
"AT3G06770",5.10123610155599e-129,0.667539886494238,0.592,0.161,1.01718647865026e-124
"AT5G66310",7.25998733044228e-129,0.809678392719507,0.636,0.189,1.44764147369019e-124
"GSTL3",8.30251825597923e-129,0.790566628552102,0.78,0.371,1.65552214024226e-124
"UGT71C1",5.92070978830176e-128,0.965205621412492,0.944,0.399,1.18058953178737e-123
"CYSD2",5.01085011281813e-127,0.847012794982207,0.894,0.311,9.99163512495935e-123
"AT2G46420",5.67594227802431e-127,0.533612292622943,0.46,0.048,1.13178289023805e-122
"GAUT4",1.70419294872939e-126,0.752932323149539,0.789,0.326,3.3981607397664e-122
"SBT1.7",8.9969821432531e-126,0.711149137038613,0.716,0.205,1.79399823936467e-121
"AT2G05790",1.09003231268285e-124,0.983191756428438,0.748,0.276,2.17352443148961e-120
"UGT76C3",5.13827709590734e-124,0.384468497292006,0.37,0.019,1.02457245292392e-119
"AT5G12940",2.20291644947867e-123,1.1586213987337,0.833,0.276,4.39261540026047e-119
"JKD",3.51262928393953e-122,0.719125706836776,0.595,0.093,7.00418279217542e-118
"AT1G62580",5.77230028167638e-122,0.383838795390759,0.296,0.005,1.15099667616627e-117
"TIP4-1",6.65456935329828e-122,1.08787831376643,0.891,0.363,1.32692112904768e-117
"FAD6",1.77258059998028e-121,0.756652899453938,0.833,0.392,3.53452571636068e-117
"TBL25",3.1394926941267e-121,0.751368979754942,0.695,0.251,6.26014843208865e-117
"AT4G28040",4.02562341455821e-121,0.758056065157906,0.463,0.044,8.02709308862908e-117
"AGP26",5.02464090918571e-121,0.978174639477982,0.686,0.125,1.00191339729163e-116
"MSRB5",3.08204399169518e-119,1.03752293643413,0.848,0.271,6.14559571944018e-115
"CYP705A21",4.75407896617343e-119,0.458127774778128,0.484,0.061,9.47963345854982e-115
"ARF31",7.27579343066768e-119,0.802200648645367,0.683,0.261,1.45079321007514e-114
"AT4G25260",1.00555840107424e-118,1.1193490298006,0.842,0.287,2.00508345174203e-114
"BZR2",1.44366093114741e-118,0.780715856249185,0.73,0.369,2.87865989670793e-114
"PXL1",1.10850987784827e-117,0.755471641519524,0.689,0.212,2.21036869642945e-113
"CHI1",2.62305171822039e-117,0.703578770333183,0.449,0.069,5.23036512613146e-113
"AT1G62770",5.53252112123927e-117,0.442685711135942,0.413,0.022,1.10318471157511e-112
"AT5G59770",1.26908908879124e-116,0.713392528024377,0.833,0.368,2.53056364304973e-112
"CYCU4-1",1.22077051057711e-115,0.935330674729499,0.713,0.224,2.43421639809076e-111
"GA3OX1",5.910914920854e-115,0.493620928450584,0.355,0.015,1.17863643521829e-110
"AAP5",3.0485669552337e-112,0.70630650770363,0.669,0.132,6.078842508736e-108
"AtGH9B13",4.05243902355742e-112,1.05464124960617,0.745,0.234,8.08056341297349e-108
"MPK16",4.67188722696793e-111,0.61644680334552,0.628,0.293,9.31574313057406e-107
"AT2G23910",5.55758366998088e-111,0.575496776175558,0.428,0.055,1.10818218379419e-106
"PKS1",3.25786352112893e-110,0.518177873691117,0.39,0.032,6.49617986113109e-106
"PPC6-7",1.65075606395044e-109,0.809818745171438,0.806,0.336,3.29160759151717e-105
"FEY",7.46011596826589e-109,0.655480898528574,0.686,0.322,1.48754712407222e-104
"CESA5",7.6895091579223e-109,0.583648930465347,0.663,0.218,1.53328812608971e-104
"GLK2",2.21768039788204e-108,0.498647428516048,0.443,0.051,4.42205471337679e-104
"PER50",1.47198653177391e-107,0.888149301378705,0.762,0.33,2.93514114435719e-103
"CLC-B",5.41561804404509e-107,0.420604215148144,0.402,0.033,1.07987423798259e-102
"UGT74E2",2.41011860077877e-106,1.23974245614539,0.795,0.288,4.80577648995287e-102
"AT2G01820",1.02351122788372e-105,0.584594616947143,0.716,0.327,2.04088138840013e-101
"AT1G11280",2.28137339366192e-105,0.457316030472293,0.516,0.1,4.54905854696187e-101
"AT3G52500",6.5410977534178e-105,0.746942055440861,0.724,0.239,1.30429489203151e-100
"AT1G70950",8.25694746599821e-105,0.594005788946096,0.648,0.166,1.64643532472004e-100
"GRH1",3.59561129129026e-104,1.13098517482756,0.771,0.375,7.16964891483277e-100
"AT1G07650",1.7468047160504e-103,0.378741535572296,0.355,0.068,3.48312860380449e-99
"AT4G22460",4.70327388523984e-103,1.04970414186202,0.589,0.128,9.37832812716825e-99
"AT5G02000",5.16719285794497e-103,0.539215278158565,0.452,0.049,1.03033825587423e-98
"GLL22",1.56710513923406e-101,0.258466808163511,0.862,0.35,3.12480764763271e-97
"GAE4",2.40497425785422e-101,0.737467704152614,0.701,0.325,4.79551867016132e-97
"GAUT9",3.51923019704931e-101,0.677033186838315,0.76,0.326,7.01734501291632e-97
"DXS",3.71135268672673e-101,0.529024871990577,0.607,0.192,7.4004372573331e-97
"AT4G29270",2.50554478012192e-100,0.747612430707377,0.865,0.322,4.99605629156311e-96
"AT1G70720",8.24198965647338e-100,0.602602295611883,0.457,0.049,1.64345273750079e-95
"UGT76C4",2.06255089948471e-99,0.619632203763617,0.654,0.183,4.11272649357251e-95
"WNK1",8.86421040166438e-99,0.658043943754927,0.695,0.33,1.76752355409188e-94
"AT3G24420",3.90783078304117e-98,0.480904351618799,0.804,0.281,7.7922145813841e-94
"TBL35",5.20652882161688e-98,0.489423065458455,0.537,0.161,1.03818184703041e-93
"NPF6.4",5.96525615076392e-98,0.382367294643307,0.311,0.011,1.18947207646232e-93
"SOUL-1",6.01296190875682e-98,0.748502545699783,0.786,0.326,1.19898460460611e-93
"CNGC2",6.9185566955896e-98,0.505308134951507,0.581,0.133,1.37956020510057e-93
"PXL2",1.11278401468821e-97,0.594215711452583,0.522,0.116,2.21889132528828e-93
"AT5G22355",1.39705100753018e-97,0.722651381491501,0.774,0.353,2.78571970901518e-93
"AT5G22310",2.0783917358789e-97,0.513821989628438,0.54,0.103,4.14431312134252e-93
"AT3G43960",1.01786749672932e-96,0.729576525482751,0.812,0.308,2.02962778847827e-92
"UGT72E2",1.30823839545353e-96,0.69847070282388,0.63,0.197,2.60862736053434e-92
"BHLH96",1.79360247301453e-96,0.626729622001178,0.548,0.089,3.57644333119098e-92
"EXPA1",1.92646374212568e-95,1.1230654230187,0.754,0.328,3.84136870179861e-91
"TAT",2.12624903958705e-95,0.672787971392103,0.809,0.293,4.23974058493658e-91
"AT4G12990",1.05857606560806e-94,0.473145554015513,0.522,0.238,2.11080067482247e-90
"PLC9",5.81623921904504e-94,0.635245402030709,0.645,0.165,1.15975810027758e-89
"LYK3",8.70476478728566e-94,0.504836040544165,0.496,0.099,1.73573009858476e-89
"DL3625W",4.04175209861021e-93,0.789810643366656,0.78,0.252,8.05925368462876e-89
"LRR1",1.87020184085817e-91,0.698140623062161,0.762,0.35,3.72918247067119e-87
"AT5G65810",4.55612244758488e-91,0.804734507313324,0.748,0.352,9.08490816048424e-87
"XTH8",6.1068508598731e-91,0.863763592183837,0.663,0.308,1.2177060614587e-86
"MYB23",1.20147402570854e-90,0.840783089571703,0.78,0.257,2.39573920726283e-86
"SCPL27",1.72717709091868e-90,0.602957258792927,0.648,0.237,3.44399111929186e-86
"AT1G67150",1.84527092298869e-90,0.354274540259282,0.343,0.041,3.67947022043945e-86
"KAT5",2.38803265576064e-90,0.758941817462341,0.387,0.076,4.76173711558671e-86
"AT1G05575",3.86924412494972e-90,1.07348027632078,0.751,0.301,7.71527278514975e-86
"RTFL5",5.41214009215463e-90,0.969769568739115,0.771,0.35,1.07918073437563e-85
"EFL3",8.91222706324336e-90,0.889318126855302,0.842,0.331,1.77709807641073e-85
"TET7",6.27336435820769e-89,0.63206798510761,0.786,0.379,1.25090885302661e-84
"AT3G27390",6.56906121884615e-89,0.741993027526438,0.774,0.379,1.30987080703792e-84
"SMO1-2",8.74021753208131e-89,0.608860862218048,0.71,0.269,1.74279937589701e-84
"CRRSP3",1.45319834901076e-88,0.409868501368306,0.416,0.055,2.89767750792745e-84
"PME2",1.33991949732829e-87,0.846524141015293,0.806,0.311,2.67179947767262e-83
"RH46",1.38187270270713e-87,0.50301022119209,0.598,0.158,2.75545416919802e-83
"AT2G42900",1.3045150648095e-86,0.38739458507561,0.305,0.023,2.60120303923015e-82
"AT1G56423",1.45929525772565e-86,0.559956970456152,0.663,0.305,2.90983474390495e-82
"AT3G54400",1.65425627872177e-86,1.0581452767532,0.66,0.19,3.29858701977121e-82
"AT1G61740",1.97144076933099e-86,0.775547377735518,0.871,0.384,3.931052894046e-82
"AT3G17120",2.28483996371919e-86,0.681189927990796,0.692,0.327,4.55597088765606e-82
"ICME",4.3465159118522e-86,0.463344801073284,0.507,0.122,8.66695272823328e-82
"AT1G26650",5.1526621060617e-86,0.467398592082487,0.545,0.185,1.0274408239487e-81
"VQ10",6.5540449700475e-86,0.419215443573135,0.358,0.035,1.30687656702747e-81
"PKS2",8.02526260065042e-86,0.45076944569881,0.367,0.038,1.60023736256969e-81
"AT1G68330",1.42402343139693e-85,0.454723693651414,0.478,0.085,2.83950272220547e-81
"AT4G22290",4.20595019060213e-85,0.450355761107837,0.543,0.146,8.38666468006064e-81
"AT5G49215",3.71171740921333e-84,0.368221999444488,0.396,0.056,7.40116451397138e-80
"AT3G63430",1.6089963795615e-83,0.418924724910656,0.396,0.046,3.20833878084563e-79
"AT3G01930",1.7405749149796e-83,0.445430285310378,0.548,0.142,3.47070638046933e-79
"AT3G15115",4.59533401448588e-83,0.612529507774745,0.663,0.224,9.16309602488484e-79
"CYP705A30",5.3624363023656e-83,0.783034435040801,0.792,0.289,1.0692697986917e-78
"RGL3",3.3994198196015e-82,0.556330549472166,0.572,0.176,6.77844312028538e-78
"CPK29",4.19799684044763e-82,0.38408055865198,0.396,0.044,8.37080569985257e-78
"AT4G24760",3.70494026011593e-81,0.616911722365918,0.689,0.31,7.38765087867117e-77
"ERF014",4.53455153900422e-81,1.02076772600643,0.777,0.378,9.04189576877442e-77
"ZPR3",2.09594527024223e-80,0.616325324949143,0.595,0.139,4.17931486886302e-76
"AT1G04680",3.27363027801724e-80,0.750354114952301,0.806,0.329,6.52761877436637e-76
"AT5G12930",1.71631944027962e-79,0.46370194311659,0.554,0.135,3.42234096391756e-75
"AT5G58660",2.49284362749596e-79,0.279598807372872,0.302,0.018,4.97073019322694e-75
"LAG13",9.95566815378894e-79,0.456373555666088,0.592,0.226,1.98516022986552e-74
"AT1G01830",1.12809838677097e-78,0.53583419720677,0.619,0.208,2.24942818322131e-74
"SSL9",3.03728707314467e-78,0.908985569518959,0.604,0.299,6.05635042385047e-74
"AT5G20110",3.20990131552425e-78,0.674640543739284,0.68,0.231,6.40054322315536e-74
"CIPK3",4.09277285319605e-78,0.562636518441209,0.713,0.382,8.16098906927292e-74
"TBR",4.5078277502617e-78,0.558289118523073,0.669,0.286,8.98860853402182e-74
"AT2G16580",6.79624596202989e-78,0.427351281631867,0.434,0.059,1.35517144482876e-73
"AHL27",1.02821768298211e-77,0.475631655209334,0.525,0.197,2.05026605986633e-73
"EXPA3",1.17805602832541e-77,0.815903516439848,0.771,0.283,2.34904372048087e-73
"AT1G59960",1.31857269911907e-77,0.656141999545935,0.733,0.32,2.62923396204343e-73
"AT5G53750",1.610242406503e-77,0.403883431202518,0.428,0.065,3.21082335856699e-73
"SRF6",2.16300085764484e-77,0.516954139135882,0.543,0.224,4.3130237101438e-73
"AT2G23690",2.97630418122941e-77,0.6410459923964,0.616,0.2,5.93475053737145e-73
"AT3G53210",3.04578205253271e-77,0.476966370786524,0.487,0.113,6.07328941275023e-73
"SOBIR1",6.29487992587162e-77,0.632013291781104,0.774,0.391,1.2551990572188e-72
"AT4G33740",6.70262565040607e-77,0.635321157188585,0.63,0.23,1.33650355469097e-72
"WER",2.10391910803429e-76,0.698243789278088,0.674,0.204,4.19521470142038e-72
"FH1",3.10411873884059e-76,0.496209437645459,0.551,0.201,6.18961276524814e-72
"AT3G13560",4.79055409743623e-76,0.53403648714177,0.537,0.141,9.55236487028784e-72
"LRR-RLK",2.77104830500242e-75,0.52740198269034,0.648,0.309,5.52547032017483e-71
"UGT79B8",3.4166568656033e-75,0.599094622754047,0.575,0.134,6.81281379001297e-71
"AT3G43670",6.08682597078661e-75,0.447780250555123,0.314,0.066,1.21371309857485e-70
"AT1G09390",2.12953976421888e-74,0.435286598535372,0.416,0.073,4.24630228985245e-70
"AT4G35660",2.15575151913286e-74,0.638194845795902,0.431,0.112,4.29856852915091e-70
"PDC3",4.70238194330782e-74,0.613825763241336,0.607,0.182,9.37654959495579e-70
"GLO5",9.55662550009978e-74,0.543557147682444,0.51,0.111,1.9055911247199e-69
"UDP-GALT1",9.72767205552359e-74,0.581081144615062,0.692,0.353,1.9396978078714e-69
"AT4G28100",1.89835048148385e-73,0.50616674274222,0.472,0.083,3.7853108600788e-69
"HINT3",4.39940374680901e-73,0.496186464666276,0.63,0.261,8.77241107113716e-69
"AT3G22540",5.22108178266505e-73,0.762977224276318,0.812,0.376,1.04108370746341e-68
"AT2G37585",7.46894881430045e-73,0.465474046479024,0.636,0.264,1.48930839357151e-68
"AT3G26770",2.27905428523821e-72,0.364605532636085,0.334,0.046,4.544434244765e-68
"GGH3",2.39671136765432e-72,0.531538196614061,0.61,0.205,4.77904246710272e-68
"AT4G25830",5.34597623238302e-72,0.762788377380213,0.657,0.194,1.06598766073717e-67
"AT4G23820",1.83075418598104e-71,0.466059060878463,0.528,0.125,3.65052384684619e-67
"AT3G19400.1",1.09224586543259e-70,0.564233178579272,0.663,0.23,2.17793825567259e-66
"ENODL8",1.10901249735964e-70,0.871543855602612,0.592,0.22,2.21137091973512e-66
"PAP12.1",1.18072330121405e-70,0.615074317252527,0.768,0.378,2.35436226262082e-66
"PRE6",2.12316527089493e-70,0.880601349350896,0.654,0.227,4.23359155016449e-66
"AT1G14130",2.96365219560127e-70,0.585122383690081,0.669,0.281,5.90952247802893e-66
"WOX12",3.61529685803827e-70,0.598889955223043,0.387,0.053,7.2089019349283e-66
"AT3G23510",4.5119052819963e-70,0.576695878759255,0.639,0.188,8.99673913230061e-66
"SRF3",8.58408413380449e-70,0.437232639832664,0.56,0.195,1.71166637628062e-65
"AT5G23100",1.50656426136245e-69,0.392778576616712,0.425,0.067,3.00408913715673e-65
"AT3G59110",1.54208228779443e-69,0.479854352894118,0.578,0.185,3.07491208186208e-65
"BZR1",1.95041187069089e-69,0.543523233797611,0.695,0.361,3.88912127015764e-65
"ERF012",3.87176346183139e-69,0.639172096089735,0.578,0.181,7.72029634289178e-65
"AT5G49800",4.31908514954474e-69,0.588692953802774,0.842,0.391,8.61225578819222e-65
"ACO1",4.57817620362991e-69,0.345948323899457,0.425,0.081,9.12888335003804e-65
"AT2G26190",7.39923087786823e-69,0.66249493498592,0.645,0.282,1.47540663704693e-64
"AT1G15640",8.7623982693881e-69,0.503950031328177,0.49,0.126,1.74722221491599e-64
"AT3G28040",9.58133083924206e-69,0.254629293542345,0.249,0.015,1.91051736934487e-64
"AT3G15090",1.56087064383631e-68,0.440055828375087,0.604,0.301,3.11237606380959e-64
"PME3",1.56173203321614e-68,0.492146117401041,0.795,0.326,3.11409367423299e-64
"PME61",4.87235044782743e-68,0.751746794458618,0.411,0.137,9.7154667929679e-64
"AT2G39750",5.30573793803456e-68,0.515822231379017,0.651,0.249,1.05796414484409e-63
"AT5G19190",7.04177191305021e-68,0.767430375184073,0.701,0.282,1.40412931946221e-63
"CYP71B34",1.13160770982812e-67,0.354606216116698,0.235,0.012,2.25642577339728e-63
"BEH4",1.42638405067263e-67,0.486229667147862,0.554,0.173,2.84420979704123e-63
"CYP75B1",1.54257618636968e-67,0.263538038431454,0.229,0.015,3.07589691562114e-63
"TBL41",3.22704033867181e-67,0.898648476704923,0.657,0.27,6.43471843531159e-63
"NIT2",4.8320747557412e-67,0.755024148066342,0.551,0.144,9.63515706294795e-63
"AT1G65010",6.28988207934646e-67,0.539171723203093,0.704,0.364,1.25420248662168e-62
"AT5G57700",8.02835108414021e-67,0.542777741762274,0.654,0.292,1.60085320617756e-62
"AT3G46500",9.68767272859654e-67,0.271587150367637,0.293,0.027,1.93172194208215e-62
"MES14",1.11232486600097e-66,0.561661884921191,0.783,0.373,2.21797578280593e-62
"AT2G42320",1.37466278256058e-66,0.442095694449709,0.516,0.127,2.74107758842581e-62
"CBP60E",2.50186660574997e-66,0.572505646236793,0.654,0.265,4.98872201186544e-62
"CXE5",2.94909555173661e-66,0.564146065616429,0.789,0.349,5.8804965301628e-62
"UGT78D2",3.16589658119498e-66,0.475302227082657,0.584,0.24,6.31279778290279e-62
"SMO1-1",4.2706485516296e-66,0.514926102246528,0.625,0.22,8.51567321194942e-62
"AT1G22910",3.44125045919011e-65,0.539995783089669,0.625,0.259,6.86185341562507e-61
"AT3G56590",7.34457357204072e-65,0.47498837030339,0.604,0.236,1.46450797026492e-60
"AT2G24290",1.18956135194428e-64,0.597799172539131,0.66,0.327,2.37198533577689e-60
"PIN4",8.91836502303545e-64,0.513965295239147,0.554,0.143,1.77832198559327e-59
"AT1G05835",1.24599522762247e-63,0.317875265413229,0.276,0.021,2.48451448387921e-59
"CLE43",1.84354894750069e-63,0.3668552523701,0.358,0.053,3.67603660131638e-59
"FLA17",2.30279779811834e-63,0.478040585154252,0.645,0.296,4.59177880944797e-59
"KCS11",3.46065344593234e-63,0.456436774274197,0.581,0.22,6.90054297118909e-59
"AT1G23060",3.90410181205866e-63,0.499716700618169,0.61,0.191,7.78477901324497e-59
"AT2G21830",5.0990355986572e-63,0.407213673552524,0.499,0.15,1.01674769837225e-58
"ICR2",9.96224134325147e-63,0.299888467431632,0.346,0.051,1.98647092384434e-58
"RBOHB",4.64406307339243e-62,0.507493586687766,0.654,0.219,9.26026176834451e-58
"F14L17.24",5.00972368151245e-62,0.252754273713038,0.293,0.045,9.98938902093583e-58
"NPF5.11",5.42130373692855e-62,0.422434530417006,0.525,0.155,1.08100796514355e-57
"ULT1",9.78342508417187e-62,0.41991134317929,0.528,0.143,1.95081496178387e-57
"CBSX6",1.13853799118305e-61,0.286931387171004,0.311,0.081,2.270244754419e-57
"KCS9",3.57699167032649e-61,0.467811047838634,0.677,0.388,7.13252139063102e-57
"SOT12",4.30377928203664e-61,0.568905686468335,0.663,0.235,8.58173588838106e-57
"AT1G21670",7.8920351291708e-61,0.395639643397146,0.455,0.19,1.57367180475666e-56
"AT5G01970",1.19992390427634e-60,0.468817741355009,0.619,0.333,2.39264826512702e-56
"MIR162A",1.2256370542745e-60,0.538340159535896,0.677,0.348,2.44392028622335e-56
"NPGR1",1.24522820865204e-60,0.342480327302814,0.452,0.1,2.48298504805217e-56
"SQE1",1.94214657235702e-60,0.478266828387488,0.704,0.359,3.8726402652799e-56
"IDD4",2.07256006008314e-60,0.317289491839955,0.355,0.049,4.13268475980577e-56
"AT5G14690",2.66304296510502e-60,0.52847218576714,0.76,0.369,5.3101076724194e-56
"APT4",2.85252964064997e-60,0.32741745962202,0.311,0.037,5.68794410345604e-56
"AT4G16670",3.2658082100673e-60,0.463456254607434,0.393,0.113,6.5120215708742e-56
"LKR/SDH",3.30508715711544e-60,0.657964953295653,0.789,0.372,6.59034379128818e-56
"VTC2",8.31885267442825e-60,0.57817941965939,0.742,0.355,1.65877922328099e-55
"ACA4",1.15008715612007e-59,0.264325572426405,0.314,0.039,2.29327378930342e-55
"PAP8.1",1.4343694113645e-59,0.287766591517219,0.337,0.058,2.8601326062608e-55
"ARR15",1.56552523830134e-59,0.263193509725179,0.238,0.02,3.12165732517287e-55
"AT4G24110",1.86495926459616e-59,0.631417096185912,0.701,0.308,3.71872877360474e-55
